lat,lon,u,v,speed_ms,dir_deg,source,date
37.33334,-76.33333,-0.01289,-0.0233,0.0266,209.0,CMEMS,2026-07-17
37.33334,-76.25,-0.02439,-0.02558,0.0353,223.6,CMEMS,2026-07-17
37.33334,-76.16666,-0.05779,-0.02013,0.0612,250.8,CMEMS,2026-07-17
37.33334,-76.08333,-0.08059,0.01665,0.0823,281.7,CMEMS,2026-07-17
37.33334,-76.0,-0.05849,-0.03374,0.0675,240.0,CMEMS,2026-07-17
37.33334,-75.75,0.04839,0.04168,0.0639,49.3,CMEMS,2026-07-17
37.33334,-75.66666,0.08095,0.00703,0.0812,85.0,CMEMS,2026-07-17
37.33334,-75.58333,0.06631,-0.12714,0.1434,152.5,CMEMS,2026-07-17
37.33334,-75.5,0.01165,-0.10854,0.1092,173.9,CMEMS,2026-07-17
37.33334,-75.41666,-0.02258,-0.00146,0.0226,266.3,CMEMS,2026-07-17
37.33334,-75.33333,-0.0284,0.02974,0.0411,316.3,CMEMS,2026-07-17
37.33334,-75.25,-0.01647,0.0168,0.0235,315.6,CMEMS,2026-07-17
37.33334,-75.16666,-0.00875,-0.00973,0.0131,222.0,CMEMS,2026-07-17
37.33334,-75.08333,-0.01578,-0.02062,0.026,217.4,CMEMS,2026-07-17
37.33334,-75.0,-0.03151,-0.02474,0.0401,231.9,CMEMS,2026-07-17
37.33334,-74.91666,-0.03745,-0.01355,0.0398,250.1,CMEMS,2026-07-17
37.33334,-74.83333,-0.02853,0.00926,0.03,288.0,CMEMS,2026-07-17
37.33334,-74.75,-0.01678,0.02383,0.0291,324.8,CMEMS,2026-07-17
37.33334,-74.66666,-0.0159,0.02145,0.0267,323.4,CMEMS,2026-07-17
37.33334,-74.58333,-0.03068,-0.01084,0.0325,250.5,CMEMS,2026-07-17
37.33334,-74.5,-0.06001,-0.06265,0.0868,223.8,CMEMS,2026-07-17
37.33334,-74.41666,-0.09524,-0.10458,0.1414,222.3,CMEMS,2026-07-17
37.33334,-74.33333,-0.13089,-0.11645,0.1752,228.3,CMEMS,2026-07-17
37.33334,-74.25,-0.1647,-0.08218,0.1841,243.5,CMEMS,2026-07-17
37.33334,-74.16666,-0.19275,-0.04962,0.199,255.6,CMEMS,2026-07-17
37.33334,-74.08333,-0.20664,-0.07976,0.2215,248.9,CMEMS,2026-07-17
37.33334,-74.0,-0.20382,-0.14914,0.2526,233.8,CMEMS,2026-07-17
37.33334,-73.91666,-0.1819,-0.22208,0.2871,219.3,CMEMS,2026-07-17
37.33334,-73.83333,-0.146,-0.28203,0.3176,207.4,CMEMS,2026-07-17
37.33334,-73.75,-0.10987,-0.32321,0.3414,198.8,CMEMS,2026-07-17
37.33334,-73.66666,-0.07915,-0.33099,0.3403,193.4,CMEMS,2026-07-17
37.33334,-73.58333,-0.06134,-0.29505,0.3014,191.7,CMEMS,2026-07-17
37.33334,-73.5,-0.04735,-0.24667,0.2512,190.9,CMEMS,2026-07-17
37.33334,-73.41666,-0.03,-0.2067,0.2089,188.3,CMEMS,2026-07-17
37.33334,-73.33333,-0.00723,-0.18082,0.181,182.3,CMEMS,2026-07-17
37.33334,-73.25,0.01794,-0.16336,0.1643,173.7,CMEMS,2026-07-17
37.33334,-73.16666,0.04058,-0.15067,0.156,164.9,CMEMS,2026-07-17
