lat,lon,u,v,speed_ms,dir_deg,source,date
37.33334,-76.33333,0.00469,-0.00108,0.0048,103.0,CMEMS,2026-08-18
37.33334,-76.25,0.00349,-0.00179,0.0039,117.1,CMEMS,2026-08-18
37.33334,-76.16666,-0.03498,-0.0115,0.0368,251.8,CMEMS,2026-08-18
37.33334,-76.08333,-0.06503,-0.02295,0.069,250.6,CMEMS,2026-08-18
37.33334,-76.0,-0.05644,0.01109,0.0575,281.1,CMEMS,2026-08-18
37.33334,-75.75,0.0051,-0.02894,0.0294,170.0,CMEMS,2026-08-18
37.33334,-75.66666,0.01279,-0.11564,0.1163,173.7,CMEMS,2026-08-18
37.33334,-75.58333,-0.01664,-0.14339,0.1444,186.6,CMEMS,2026-08-18
37.33334,-75.5,-0.028,-0.0464,0.0542,211.1,CMEMS,2026-08-18
37.33334,-75.41666,-0.01466,0.01156,0.0187,308.3,CMEMS,2026-08-18
37.33334,-75.33333,-0.00947,0.05803,0.0588,350.7,CMEMS,2026-08-18
37.33334,-75.25,-0.00718,0.05628,0.0567,352.7,CMEMS,2026-08-18
37.33334,-75.16666,-0.01444,0.03251,0.0356,336.1,CMEMS,2026-08-18
37.33334,-75.08333,-0.02118,0.01104,0.0239,297.5,CMEMS,2026-08-18
37.33334,-75.0,-0.02068,-0.0104,0.0231,243.3,CMEMS,2026-08-18
37.33334,-74.91666,-0.01738,-0.00771,0.019,246.1,CMEMS,2026-08-18
37.33334,-74.83333,-0.0165,0.01399,0.0216,310.3,CMEMS,2026-08-18
37.33334,-74.75,-0.01983,0.01772,0.0266,311.8,CMEMS,2026-08-18
37.33334,-74.66666,-0.02593,0.02028,0.0329,308.0,CMEMS,2026-08-18
37.33334,-74.58333,-0.03626,0.04048,0.0543,318.1,CMEMS,2026-08-18
37.33334,-74.5,-0.04487,0.04677,0.0648,316.2,CMEMS,2026-08-18
37.33334,-74.41666,-0.0371,0.02364,0.044,302.5,CMEMS,2026-08-18
37.33334,-74.33333,-0.02779,-0.00222,0.0279,265.4,CMEMS,2026-08-18
37.33334,-74.25,-0.03198,-0.01418,0.035,246.1,CMEMS,2026-08-18
37.33334,-74.16666,-0.0441,-0.00672,0.0446,261.3,CMEMS,2026-08-18
37.33334,-74.08333,-0.0596,-0.00474,0.0598,265.5,CMEMS,2026-08-18
37.33334,-74.0,-0.06285,-0.02369,0.0672,249.3,CMEMS,2026-08-18
37.33334,-73.91666,-0.06346,-0.04506,0.0778,234.6,CMEMS,2026-08-18
37.33334,-73.83333,-0.08177,-0.04155,0.0917,243.1,CMEMS,2026-08-18
37.33334,-73.75,-0.11076,-0.02407,0.1133,257.7,CMEMS,2026-08-18
37.33334,-73.66666,-0.13035,-0.02787,0.1333,257.9,CMEMS,2026-08-18
37.33334,-73.58333,-0.13531,-0.0503,0.1444,249.6,CMEMS,2026-08-18
37.33334,-73.5,-0.13254,-0.0985,0.1651,233.4,CMEMS,2026-08-18
37.33334,-73.41666,-0.12257,-0.1559,0.1983,218.2,CMEMS,2026-08-18
37.33334,-73.33333,-0.09969,-0.19382,0.218,207.2,CMEMS,2026-08-18
