lat,lon,u,v,speed_ms,dir_deg,source,date
37.33334,-76.33333,-0.0017,0.04532,0.0454,357.9,CMEMS,2026-09-22
37.33334,-76.25,0.01776,0.10149,0.103,9.9,CMEMS,2026-09-22
37.33334,-76.16666,0.01577,0.12271,0.1237,7.3,CMEMS,2026-09-22
37.33334,-76.08333,0.00162,0.18237,0.1824,0.5,CMEMS,2026-09-22
37.33334,-76.0,-0.02349,0.12235,0.1246,349.1,CMEMS,2026-09-22
37.33334,-75.75,-0.03731,-0.12257,0.1281,196.9,CMEMS,2026-09-22
37.33334,-75.66666,-0.05402,-0.13865,0.1488,201.3,CMEMS,2026-09-22
37.33334,-75.58333,-0.08066,-0.16148,0.1805,206.5,CMEMS,2026-09-22
37.33334,-75.5,-0.11835,-0.2837,0.3074,202.6,CMEMS,2026-09-22
37.33334,-75.41666,-0.12825,-0.34376,0.3669,200.5,CMEMS,2026-09-22
37.33334,-75.33333,-0.13436,-0.25674,0.2898,207.6,CMEMS,2026-09-22
37.33334,-75.25,-0.14811,-0.22488,0.2693,213.4,CMEMS,2026-09-22
37.33334,-75.16666,-0.14227,-0.19887,0.2445,215.6,CMEMS,2026-09-22
37.33334,-75.08333,-0.14088,-0.18897,0.2357,216.7,CMEMS,2026-09-22
37.33334,-75.0,-0.14452,-0.20413,0.2501,215.3,CMEMS,2026-09-22
37.33334,-74.91666,-0.14381,-0.21997,0.2628,213.2,CMEMS,2026-09-22
37.33334,-74.83333,-0.13826,-0.22365,0.2629,211.7,CMEMS,2026-09-22
37.33334,-74.75,-0.12214,-0.21392,0.2463,209.7,CMEMS,2026-09-22
37.33334,-74.66666,-0.10468,-0.19083,0.2177,208.7,CMEMS,2026-09-22
37.33334,-74.58333,-0.08687,-0.15237,0.1754,209.7,CMEMS,2026-09-22
37.33334,-74.5,-0.06824,-0.11099,0.1303,211.6,CMEMS,2026-09-22
37.33334,-74.41666,-0.05094,-0.0763,0.0917,213.7,CMEMS,2026-09-22
37.33334,-74.33333,-0.0319,-0.04745,0.0572,213.9,CMEMS,2026-09-22
37.33334,-74.25,-0.0119,-0.02539,0.028,205.1,CMEMS,2026-09-22
37.33334,-74.16666,0.0089,-0.02648,0.0279,161.4,CMEMS,2026-09-22
37.33334,-74.08333,0.02612,-0.04464,0.0517,149.7,CMEMS,2026-09-22
37.33334,-74.0,0.03536,-0.08145,0.0888,156.5,CMEMS,2026-09-22
37.33334,-73.91666,0.04613,-0.13152,0.1394,160.7,CMEMS,2026-09-22
37.33334,-73.83333,0.06321,-0.15949,0.1716,158.4,CMEMS,2026-09-22
37.33334,-73.75,0.07286,-0.15191,0.1685,154.4,CMEMS,2026-09-22
37.33334,-73.66666,0.06589,-0.11339,0.1311,149.8,CMEMS,2026-09-22
37.33334,-73.58333,0.04702,-0.0603,0.0765,142.0,CMEMS,2026-09-22
37.33334,-73.5,0.02611,-0.02732,0.0378,136.3,CMEMS,2026-09-22
37.33334,-73.41666,0.01367,-0.03974,0.042,161.0,CMEMS,2026-09-22
37.33334,-73.33333,0.01619,-0.0864,0.0879,169.4,CMEMS,2026-09-22
37.33334,-73.25,0.03984,-0.14188,0.1474,164.3,CMEMS,2026-09-22
37.33334,-73.16666,0.09037,-0.18309,0.2042,153.7,CMEMS,2026-09-22
37.33334,-73.08333,0.14249,-0.18869,0.2364,142.9,CMEMS,2026-09-22
37.33334,-73.0,0.18569,-0.15743,0.2434,130.3,CMEMS,2026-09-22
37.33334,-72.91666,0.22704,-0.10916,0.2519,115.7,CMEMS,2026-09-22
37.33334,-72.83333,0.2684,-0.05861,0.2747,102.3,CMEMS,2026-09-22
37.33334,-72.75,0.31367,-0.01201,0.3139,92.2,CMEMS,2026-09-22
37.33334,-72.66666,0.36514,0.03609,0.3669,84.4,CMEMS,2026-09-22
37.33334,-72.58333,0.42304,0.09253,0.433,77.7,CMEMS,2026-09-22
37.33334,-72.5,0.48079,0.15956,0.5066,71.6,CMEMS,2026-09-22
37.33334,-72.41666,0.54,0.24006,0.591,66.0,CMEMS,2026-09-22
37.33334,-72.33333,0.61214,0.32501,0.6931,62.0,CMEMS,2026-09-22
37.33334,-72.25,0.70526,0.42679,0.8243,58.8,CMEMS,2026-09-22
37.33334,-72.16666,0.82461,0.54621,0.9891,56.5,CMEMS,2026-09-22
37.33334,-72.08333,0.963,0.68476,1.1816,54.6,CMEMS,2026-09-22
37.33334,-72.0,1.0968,0.82977,1.3753,52.9,CMEMS,2026-09-22
37.33334,-71.91666,1.20064,0.94439,1.5276,51.8,CMEMS,2026-09-22
37.33334,-71.83333,1.26004,0.99688,1.6067,51.7,CMEMS,2026-09-22
37.33334,-71.75,1.27069,0.98235,1.6061,52.3,CMEMS,2026-09-22
37.33334,-71.66666,1.24202,0.92294,1.5474,53.4,CMEMS,2026-09-22
37.33334,-71.58333,1.19065,0.84004,1.4572,54.8,CMEMS,2026-09-22
37.33334,-71.5,1.12523,0.73431,1.3436,56.9,CMEMS,2026-09-22
37.33334,-71.41666,1.05145,0.60375,1.2125,60.1,CMEMS,2026-09-22
37.33334,-71.33333,0.97816,0.46188,1.0817,64.7,CMEMS,2026-09-22
