lat,lon,sst_c,source,date,sst_f
33.725,-78.825,18.45,CMEMS,2026-04-15,65.21
33.725,-78.775,18.34,CMEMS,2026-04-15,65.01
33.725,-78.725,18.47,CMEMS,2026-04-15,65.25
33.725,-78.675,18.57,CMEMS,2026-04-15,65.43
33.725,-78.625,18.63,CMEMS,2026-04-15,65.53
33.725,-78.575,18.72,CMEMS,2026-04-15,65.7
33.725,-78.525,18.82,CMEMS,2026-04-15,65.88
33.725,-78.475,18.96,CMEMS,2026-04-15,66.13
33.725,-78.425,19.01,CMEMS,2026-04-15,66.22
33.725,-78.375,18.95,CMEMS,2026-04-15,66.11
33.725,-78.325,18.91,CMEMS,2026-04-15,66.04
33.725,-78.275,18.87,CMEMS,2026-04-15,65.97
33.725,-78.225,18.91,CMEMS,2026-04-15,66.04
33.725,-78.175,18.88,CMEMS,2026-04-15,65.98
33.725,-78.125,18.75,CMEMS,2026-04-15,65.75
33.725,-78.075,18.62,CMEMS,2026-04-15,65.52
33.725,-78.025,18.5,CMEMS,2026-04-15,65.3
33.725,-77.975,18.53,CMEMS,2026-04-15,65.35
33.725,-77.925,18.58,CMEMS,2026-04-15,65.44
33.725,-77.875,18.65,CMEMS,2026-04-15,65.57
33.725,-77.825,18.78,CMEMS,2026-04-15,65.8
33.725,-77.775,18.96,CMEMS,2026-04-15,66.13
33.725,-77.725,19.32,CMEMS,2026-04-15,66.78
33.725,-77.675,19.6,CMEMS,2026-04-15,67.28
33.725,-77.625,19.8,CMEMS,2026-04-15,67.64
33.725,-77.575,20.39,CMEMS,2026-04-15,68.7
33.725,-77.525,21.14,CMEMS,2026-04-15,70.05
33.725,-77.475,22.17,CMEMS,2026-04-15,71.91
33.725,-77.425,23.01,CMEMS,2026-04-15,73.42
33.725,-77.375,23.6,CMEMS,2026-04-15,74.48
33.725,-77.325,24.01,CMEMS,2026-04-15,75.22
33.725,-77.275,24.32,CMEMS,2026-04-15,75.78
33.725,-77.225,24.28,CMEMS,2026-04-15,75.7
33.725,-77.175,24.26,CMEMS,2026-04-15,75.67
33.725,-77.125,24.25,CMEMS,2026-04-15,75.65
33.725,-77.075,24.36,CMEMS,2026-04-15,75.85
33.725,-77.025,24.48,CMEMS,2026-04-15,76.06
33.725,-76.975,24.44,CMEMS,2026-04-15,75.99
33.725,-76.925,24.42,CMEMS,2026-04-15,75.96
33.725,-76.875,24.41,CMEMS,2026-04-15,75.94
33.725,-76.825,24.48,CMEMS,2026-04-15,76.06
33.725,-76.775,24.56,CMEMS,2026-04-15,76.21
33.725,-76.725,24.52,CMEMS,2026-04-15,76.14
33.725,-76.675,24.41,CMEMS,2026-04-15,75.94
33.725,-76.625,24.21,CMEMS,2026-04-15,75.58
33.725,-76.575,24.1,CMEMS,2026-04-15,75.38
33.725,-76.525,24.03,CMEMS,2026-04-15,75.25
33.725,-76.475,24.04,CMEMS,2026-04-15,75.27
33.725,-76.425,24.11,CMEMS,2026-04-15,75.4
33.725,-76.375,24.25,CMEMS,2026-04-15,75.65
33.725,-76.325,24.45,CMEMS,2026-04-15,76.01
33.725,-76.275,24.64,CMEMS,2026-04-15,76.35
33.725,-76.225,24.74,CMEMS,2026-04-15,76.53
33.725,-76.175,24.81,CMEMS,2026-04-15,76.66
33.725,-76.125,24.83,CMEMS,2026-04-15,76.69
33.725,-76.075,24.81,CMEMS,2026-04-15,76.66
33.725,-76.025,24.77,CMEMS,2026-04-15,76.59
33.725,-75.975,24.61,CMEMS,2026-04-15,76.3
33.725,-75.925,24.47,CMEMS,2026-04-15,76.05
33.725,-75.875,24.34,CMEMS,2026-04-15,75.81
33.725,-75.825,24.43,CMEMS,2026-04-15,75.97
33.725,-75.775,24.55,CMEMS,2026-04-15,76.19
33.725,-75.725,24.54,CMEMS,2026-04-15,76.17
33.725,-75.675,24.49,CMEMS,2026-04-15,76.08
33.725,-75.625,24.41,CMEMS,2026-04-15,75.94
33.725,-75.575,24.44,CMEMS,2026-04-15,75.99
33.725,-75.525,24.48,CMEMS,2026-04-15,76.06
33.725,-75.475,24.36,CMEMS,2026-04-15,75.85
33.725,-75.425,24.18,CMEMS,2026-04-15,75.52
33.725,-75.375,23.94,CMEMS,2026-04-15,75.09
33.725,-75.325,23.73,CMEMS,2026-04-15,74.71
33.725,-75.275,23.54,CMEMS,2026-04-15,74.37
33.725,-75.225,23.37,CMEMS,2026-04-15,74.07
33.725,-75.175,23.28,CMEMS,2026-04-15,73.9
33.725,-75.125,23.28,CMEMS,2026-04-15,73.9
33.725,-75.075,23.15,CMEMS,2026-04-15,73.67
33.725,-75.025,22.96,CMEMS,2026-04-15,73.33
33.725,-74.975,22.64,CMEMS,2026-04-15,72.75
33.725,-74.925,22.36,CMEMS,2026-04-15,72.25
33.725,-74.875,22.13,CMEMS,2026-04-15,71.83
33.725,-74.825,21.98,CMEMS,2026-04-15,71.56
33.725,-74.775,21.86,CMEMS,2026-04-15,71.35
33.725,-74.725,21.67,CMEMS,2026-04-15,71.01
33.725,-74.675,21.52,CMEMS,2026-04-15,70.74
33.725,-74.625,21.39,CMEMS,2026-04-15,70.5
33.725,-74.575,21.32,CMEMS,2026-04-15,70.38
33.725,-74.525,21.25,CMEMS,2026-04-15,70.25
33.725,-74.475,21.11,CMEMS,2026-04-15,70.0
33.725,-74.425,20.95,CMEMS,2026-04-15,69.71
33.725,-74.375,20.76,CMEMS,2026-04-15,69.37
33.725,-74.325,20.61,CMEMS,2026-04-15,69.1
33.725,-74.275,20.48,CMEMS,2026-04-15,68.86
33.725,-74.225,20.41,CMEMS,2026-04-15,68.74
33.725,-74.175,20.38,CMEMS,2026-04-15,68.68
33.725,-74.125,20.38,CMEMS,2026-04-15,68.68
33.725,-74.075,20.41,CMEMS,2026-04-15,68.74
33.725,-74.025,20.44,CMEMS,2026-04-15,68.79
33.725,-73.975,20.43,CMEMS,2026-04-15,68.77
33.725,-73.925,20.41,CMEMS,2026-04-15,68.74
33.725,-73.875,20.37,CMEMS,2026-04-15,68.67
33.725,-73.825,20.31,CMEMS,2026-04-15,68.56
33.725,-73.775,20.23,CMEMS,2026-04-15,68.41
33.725,-73.725,20.15,CMEMS,2026-04-15,68.27
33.725,-73.675,20.1,CMEMS,2026-04-15,68.18
33.725,-73.625,20.09,CMEMS,2026-04-15,68.16
33.725,-73.575,20.07,CMEMS,2026-04-15,68.13
33.725,-73.525,20.05,CMEMS,2026-04-15,68.09
33.725,-73.475,20.01,CMEMS,2026-04-15,68.02
33.725,-73.425,19.99,CMEMS,2026-04-15,67.98
33.725,-73.375,19.97,CMEMS,2026-04-15,67.95
33.725,-73.325,19.98,CMEMS,2026-04-15,67.96
33.725,-73.275,19.98,CMEMS,2026-04-15,67.96
33.725,-73.225,19.98,CMEMS,2026-04-15,67.96
33.725,-73.175,19.98,CMEMS,2026-04-15,67.96
33.725,-73.125,19.98,CMEMS,2026-04-15,67.96
33.725,-73.075,20.01,CMEMS,2026-04-15,68.02
33.725,-73.025,20.04,CMEMS,2026-04-15,68.07
33.725,-72.975,20.07,CMEMS,2026-04-15,68.13
33.725,-72.925,20.1,CMEMS,2026-04-15,68.18
33.725,-72.875,20.15,CMEMS,2026-04-15,68.27
33.725,-72.825,20.17,CMEMS,2026-04-15,68.31
33.725,-72.775,20.19,CMEMS,2026-04-15,68.34
33.725,-72.725,20.2,CMEMS,2026-04-15,68.36
33.725,-72.675,20.22,CMEMS,2026-04-15,68.4
33.725,-72.625,20.23,CMEMS,2026-04-15,68.41
33.725,-72.575,20.25,CMEMS,2026-04-15,68.45
33.725,-72.525,20.27,CMEMS,2026-04-15,68.49
33.725,-72.475,20.29,CMEMS,2026-04-15,68.52
33.725,-72.425,20.31,CMEMS,2026-04-15,68.56
33.725,-72.375,20.34,CMEMS,2026-04-15,68.61
33.725,-72.325,20.38,CMEMS,2026-04-15,68.68
33.725,-72.275,20.43,CMEMS,2026-04-15,68.77
33.725,-72.225,20.46,CMEMS,2026-04-15,68.83
33.775,-78.775,18.34,CMEMS,2026-04-15,65.01
33.775,-78.725,18.5,CMEMS,2026-04-15,65.3
33.775,-78.675,18.65,CMEMS,2026-04-15,65.57
33.775,-78.625,18.79,CMEMS,2026-04-15,65.82
33.775,-78.575,18.91,CMEMS,2026-04-15,66.04
33.775,-78.525,19.02,CMEMS,2026-04-15,66.24
33.775,-78.475,19.13,CMEMS,2026-04-15,66.43
33.775,-78.425,19.17,CMEMS,2026-04-15,66.51
33.775,-78.375,19.12,CMEMS,2026-04-15,66.42
33.775,-78.325,19.11,CMEMS,2026-04-15,66.4
33.775,-78.275,19.11,CMEMS,2026-04-15,66.4
33.775,-78.225,19.13,CMEMS,2026-04-15,66.43
33.775,-78.175,19.09,CMEMS,2026-04-15,66.36
33.775,-78.125,18.97,CMEMS,2026-04-15,66.15
33.775,-78.075,18.87,CMEMS,2026-04-15,65.97
33.775,-78.025,18.79,CMEMS,2026-04-15,65.82
33.775,-77.975,18.75,CMEMS,2026-04-15,65.75
33.775,-77.925,18.71,CMEMS,2026-04-15,65.68
33.775,-77.875,18.68,CMEMS,2026-04-15,65.62
33.775,-77.825,18.83,CMEMS,2026-04-15,65.89
33.775,-77.775,19.06,CMEMS,2026-04-15,66.31
33.775,-77.725,19.51,CMEMS,2026-04-15,67.12
33.775,-77.675,19.82,CMEMS,2026-04-15,67.68
33.775,-77.625,19.97,CMEMS,2026-04-15,67.95
33.775,-77.575,20.28,CMEMS,2026-04-15,68.5
33.775,-77.525,20.68,CMEMS,2026-04-15,69.22
33.775,-77.475,21.45,CMEMS,2026-04-15,70.61
33.775,-77.425,22.23,CMEMS,2026-04-15,72.01
33.775,-77.375,23.0,CMEMS,2026-04-15,73.4
33.775,-77.325,23.64,CMEMS,2026-04-15,74.55
33.775,-77.275,24.18,CMEMS,2026-04-15,75.52
33.775,-77.225,24.27,CMEMS,2026-04-15,75.69
33.775,-77.175,24.28,CMEMS,2026-04-15,75.7
33.775,-77.125,24.21,CMEMS,2026-04-15,75.58
33.775,-77.075,24.31,CMEMS,2026-04-15,75.76
33.775,-77.025,24.44,CMEMS,2026-04-15,75.99
33.775,-76.975,24.37,CMEMS,2026-04-15,75.87
33.775,-76.925,24.35,CMEMS,2026-04-15,75.83
33.775,-76.875,24.38,CMEMS,2026-04-15,75.88
33.775,-76.825,24.47,CMEMS,2026-04-15,76.05
33.775,-76.775,24.57,CMEMS,2026-04-15,76.23
33.775,-76.725,24.56,CMEMS,2026-04-15,76.21
33.775,-76.675,24.51,CMEMS,2026-04-15,76.12
33.775,-76.625,24.41,CMEMS,2026-04-15,75.94
33.775,-76.575,24.22,CMEMS,2026-04-15,75.6
33.775,-76.525,24.02,CMEMS,2026-04-15,75.24
33.775,-76.475,23.93,CMEMS,2026-04-15,75.07
33.775,-76.425,23.91,CMEMS,2026-04-15,75.04
33.775,-76.375,23.97,CMEMS,2026-04-15,75.15
33.775,-76.325,24.17,CMEMS,2026-04-15,75.51
33.775,-76.275,24.39,CMEMS,2026-04-15,75.9
33.775,-76.225,24.55,CMEMS,2026-04-15,76.19
33.775,-76.175,24.67,CMEMS,2026-04-15,76.41
33.775,-76.125,24.74,CMEMS,2026-04-15,76.53
33.775,-76.075,24.76,CMEMS,2026-04-15,76.57
33.775,-76.025,24.74,CMEMS,2026-04-15,76.53
33.775,-75.975,24.65,CMEMS,2026-04-15,76.37
33.775,-75.925,24.5,CMEMS,2026-04-15,76.1
33.775,-75.875,24.3,CMEMS,2026-04-15,75.74
33.775,-75.825,24.36,CMEMS,2026-04-15,75.85
33.775,-75.775,24.48,CMEMS,2026-04-15,76.06
33.775,-75.725,24.51,CMEMS,2026-04-15,76.12
33.775,-75.675,24.5,CMEMS,2026-04-15,76.1
33.775,-75.625,24.44,CMEMS,2026-04-15,75.99
33.775,-75.575,24.49,CMEMS,2026-04-15,76.08
33.775,-75.525,24.54,CMEMS,2026-04-15,76.17
33.775,-75.475,24.44,CMEMS,2026-04-15,75.99
33.775,-75.425,24.24,CMEMS,2026-04-15,75.63
33.775,-75.375,23.92,CMEMS,2026-04-15,75.06
33.775,-75.325,23.79,CMEMS,2026-04-15,74.82
33.775,-75.275,23.71,CMEMS,2026-04-15,74.68
33.775,-75.225,23.73,CMEMS,2026-04-15,74.71
33.775,-75.175,23.71,CMEMS,2026-04-15,74.68
33.775,-75.125,23.65,CMEMS,2026-04-15,74.57
33.775,-75.075,23.47,CMEMS,2026-04-15,74.25
33.775,-75.025,23.28,CMEMS,2026-04-15,73.9
33.775,-74.975,23.11,CMEMS,2026-04-15,73.6
33.775,-74.925,22.9,CMEMS,2026-04-15,73.22
33.775,-74.875,22.65,CMEMS,2026-04-15,72.77
33.775,-74.825,22.43,CMEMS,2026-04-15,72.37
33.775,-74.775,22.2,CMEMS,2026-04-15,71.96
33.775,-74.725,21.91,CMEMS,2026-04-15,71.44
33.775,-74.675,21.67,CMEMS,2026-04-15,71.01
33.775,-74.625,21.49,CMEMS,2026-04-15,70.68
33.775,-74.575,21.4,CMEMS,2026-04-15,70.52
33.775,-74.525,21.33,CMEMS,2026-04-15,70.39
33.775,-74.475,21.19,CMEMS,2026-04-15,70.14
33.775,-74.425,21.04,CMEMS,2026-04-15,69.87
33.775,-74.375,20.89,CMEMS,2026-04-15,69.6
33.775,-74.325,20.73,CMEMS,2026-04-15,69.31
33.775,-74.275,20.57,CMEMS,2026-04-15,69.03
33.775,-74.225,20.47,CMEMS,2026-04-15,68.85
