lat,lon,sst_c,source,date,sst_f
34.0,-77.95,18.08,blended,2026-04-17,64.54
34.0,-77.9,18.705,blended,2026-04-17,65.67
34.0,-77.8,18.655,blended,2026-04-17,65.58
34.0,-77.75,18.833,blended,2026-04-17,65.9
34.0,-77.7,19.04,blended,2026-04-17,66.27
34.0,-77.65,19.257,blended,2026-04-17,66.66
34.0,-77.6,19.44,blended,2026-04-17,66.99
34.0,-77.55,19.65,blended,2026-04-17,67.37
34.0,-77.5,19.985,blended,2026-04-17,67.97
34.0,-77.45,20.322,blended,2026-04-17,68.58
34.0,-77.4,20.415,blended,2026-04-17,68.75
34.0,-77.3,20.825,blended,2026-04-17,69.48
34.0,-77.25,21.181,blended,2026-04-17,70.13
34.0,-77.2,21.339,blended,2026-04-17,70.41
34.0,-77.15,21.472,blended,2026-04-17,70.65
34.0,-77.1,21.47,blended,2026-04-17,70.65
34.0,-77.05,21.6,blended,2026-04-17,70.88
34.0,-77.0,21.78,blended,2026-04-17,71.2
34.0,-76.95,22.024,blended,2026-04-17,71.64
34.0,-76.9,21.99,blended,2026-04-17,71.58
34.0,-76.8,22.09,blended,2026-04-17,71.76
34.0,-76.75,21.926,blended,2026-04-17,71.47
34.0,-76.7,21.737,blended,2026-04-17,71.13
34.0,-76.65,21.965,blended,2026-04-17,71.54
34.0,-76.6,22.46,blended,2026-04-17,72.43
34.0,-76.55,22.91,blended,2026-04-17,73.24
34.0,-76.5,23.6,blended,2026-04-17,74.48
34.0,-76.45,23.223,blended,2026-04-17,73.8
34.0,-76.4,24.24,blended,2026-04-17,75.63
34.0,-76.3,24.59,blended,2026-04-17,76.26
34.0,-76.25,24.265,blended,2026-04-17,75.68
34.0,-76.2,24.39,blended,2026-04-17,75.9
34.0,-76.15,24.418,blended,2026-04-17,75.95
34.0,-76.1,24.8,blended,2026-04-17,76.64
34.0,-76.05,24.81,blended,2026-04-17,76.66
34.0,-76.0,24.81,blended,2026-04-17,76.66
34.0,-75.95,24.999,blended,2026-04-17,77.0
34.0,-75.9,24.81,blended,2026-04-17,76.66
34.0,-75.8,24.79,blended,2026-04-17,76.62
34.0,-75.75,24.904,blended,2026-04-17,76.83
