lat,lon,sst_c,source,date,sst_f
33.725,-78.825,19.3,CMEMS,2026-04-17,66.74
33.725,-78.775,19.08,CMEMS,2026-04-17,66.34
33.725,-78.725,18.93,CMEMS,2026-04-17,66.07
33.725,-78.675,18.83,CMEMS,2026-04-17,65.89
33.725,-78.625,18.81,CMEMS,2026-04-17,65.86
33.725,-78.575,18.81,CMEMS,2026-04-17,65.86
33.725,-78.525,18.84,CMEMS,2026-04-17,65.91
33.725,-78.475,18.93,CMEMS,2026-04-17,66.07
33.725,-78.425,19.03,CMEMS,2026-04-17,66.25
33.725,-78.375,19.12,CMEMS,2026-04-17,66.42
33.725,-78.325,19.15,CMEMS,2026-04-17,66.47
33.725,-78.275,19.17,CMEMS,2026-04-17,66.51
33.725,-78.225,19.26,CMEMS,2026-04-17,66.67
33.725,-78.175,19.31,CMEMS,2026-04-17,66.76
33.725,-78.125,19.34,CMEMS,2026-04-17,66.81
33.725,-78.075,19.29,CMEMS,2026-04-17,66.72
33.725,-78.025,19.23,CMEMS,2026-04-17,66.61
33.725,-77.975,19.31,CMEMS,2026-04-17,66.76
33.725,-77.925,19.38,CMEMS,2026-04-17,66.88
33.725,-77.875,19.43,CMEMS,2026-04-17,66.97
33.725,-77.825,19.32,CMEMS,2026-04-17,66.78
33.725,-77.775,19.17,CMEMS,2026-04-17,66.51
33.725,-77.725,19.06,CMEMS,2026-04-17,66.31
33.725,-77.675,19.07,CMEMS,2026-04-17,66.33
33.725,-77.625,19.24,CMEMS,2026-04-17,66.63
33.725,-77.575,19.38,CMEMS,2026-04-17,66.88
33.725,-77.525,19.57,CMEMS,2026-04-17,67.23
33.725,-77.475,20.37,CMEMS,2026-04-17,68.67
33.725,-77.425,21.46,CMEMS,2026-04-17,70.63
33.725,-77.375,22.9,CMEMS,2026-04-17,73.22
33.725,-77.325,23.42,CMEMS,2026-04-17,74.16
33.725,-77.275,23.67,CMEMS,2026-04-17,74.61
33.725,-77.225,23.81,CMEMS,2026-04-17,74.86
33.725,-77.175,23.92,CMEMS,2026-04-17,75.06
33.725,-77.125,23.99,CMEMS,2026-04-17,75.18
33.725,-77.075,24.11,CMEMS,2026-04-17,75.4
33.725,-77.025,24.25,CMEMS,2026-04-17,75.65
33.725,-76.975,24.41,CMEMS,2026-04-17,75.94
33.725,-76.925,24.51,CMEMS,2026-04-17,76.12
33.725,-76.875,24.53,CMEMS,2026-04-17,76.15
33.725,-76.825,24.4,CMEMS,2026-04-17,75.92
33.725,-76.775,24.26,CMEMS,2026-04-17,75.67
33.725,-76.725,24.33,CMEMS,2026-04-17,75.79
33.725,-76.675,24.3,CMEMS,2026-04-17,75.74
33.725,-76.625,24.16,CMEMS,2026-04-17,75.49
33.725,-76.575,24.0,CMEMS,2026-04-17,75.2
33.725,-76.525,23.84,CMEMS,2026-04-17,74.91
33.725,-76.475,23.82,CMEMS,2026-04-17,74.88
33.725,-76.425,23.97,CMEMS,2026-04-17,75.15
33.725,-76.375,24.35,CMEMS,2026-04-17,75.83
33.725,-76.325,24.68,CMEMS,2026-04-17,76.42
33.725,-76.275,24.96,CMEMS,2026-04-17,76.93
33.725,-76.225,24.96,CMEMS,2026-04-17,76.93
33.725,-76.175,25.01,CMEMS,2026-04-17,77.02
33.725,-76.125,25.12,CMEMS,2026-04-17,77.22
33.725,-76.075,25.2,CMEMS,2026-04-17,77.36
33.725,-76.025,25.26,CMEMS,2026-04-17,77.47
33.725,-75.975,25.24,CMEMS,2026-04-17,77.43
33.725,-75.925,25.24,CMEMS,2026-04-17,77.43
33.725,-75.875,25.25,CMEMS,2026-04-17,77.45
33.725,-75.825,25.25,CMEMS,2026-04-17,77.45
33.725,-75.775,25.24,CMEMS,2026-04-17,77.43
