lat,lon,sst_c,source,date,sst_f
33.725,-78.825,18.33,VIIRS,2026-04-13,64.99
33.725,-78.775,18.26,VIIRS,2026-04-13,64.87
33.725,-78.725,18.19,VIIRS,2026-04-13,64.74
33.725,-78.675,18.15,VIIRS,2026-04-13,64.67
33.725,-78.625,18.12,VIIRS,2026-04-13,64.62
33.725,-78.575,18.1,VIIRS,2026-04-13,64.58
33.725,-78.525,18.08,VIIRS,2026-04-13,64.54
33.725,-78.475,18.04,VIIRS,2026-04-13,64.47
33.725,-78.425,18.0,VIIRS,2026-04-13,64.4
33.725,-78.375,18.0,VIIRS,2026-04-13,64.4
33.725,-78.325,18.01,VIIRS,2026-04-13,64.42
33.725,-78.275,18.04,VIIRS,2026-04-13,64.47
33.725,-78.225,18.08,VIIRS,2026-04-13,64.54
33.725,-78.175,18.13,VIIRS,2026-04-13,64.63
33.725,-78.125,18.19,VIIRS,2026-04-13,64.74
33.725,-78.075,18.25,VIIRS,2026-04-13,64.85
33.725,-78.025,18.28,VIIRS,2026-04-13,64.9
33.725,-77.975,18.37,VIIRS,2026-04-13,65.07
33.725,-77.925,18.55,VIIRS,2026-04-13,65.39
33.725,-77.875,18.86,VIIRS,2026-04-13,65.95
33.725,-77.825,19.28,VIIRS,2026-04-13,66.7
33.725,-77.775,19.66,VIIRS,2026-04-13,67.39
33.725,-77.725,20.01,VIIRS,2026-04-13,68.02
33.725,-77.675,20.3,VIIRS,2026-04-13,68.54
33.725,-77.625,20.56,VIIRS,2026-04-13,69.01
33.725,-77.575,20.81,VIIRS,2026-04-13,69.46
33.725,-77.525,21.02,VIIRS,2026-04-13,69.84
33.725,-77.475,21.24,VIIRS,2026-04-13,70.23
33.725,-77.425,21.47,VIIRS,2026-04-13,70.65
33.725,-77.375,21.84,VIIRS,2026-04-13,71.31
33.725,-77.325,22.28,VIIRS,2026-04-13,72.1
33.725,-77.275,22.73,VIIRS,2026-04-13,72.91
33.725,-77.225,23.12,VIIRS,2026-04-13,73.62
33.725,-77.175,23.35,VIIRS,2026-04-13,74.03
33.725,-77.125,23.51,VIIRS,2026-04-13,74.32
33.725,-77.075,23.65,VIIRS,2026-04-13,74.57
33.725,-77.025,23.82,VIIRS,2026-04-13,74.88
33.725,-76.975,24.01,VIIRS,2026-04-13,75.22
33.725,-76.925,24.2,VIIRS,2026-04-13,75.56
33.725,-76.875,24.36,VIIRS,2026-04-13,75.85
33.725,-76.825,24.49,VIIRS,2026-04-13,76.08
