lat,lon,sst_c,source,date,sst_f
33.725,-78.825,18.82,VIIRS,2026-04-17,65.88
33.725,-78.775,18.73,VIIRS,2026-04-17,65.71
33.725,-78.725,18.68,VIIRS,2026-04-17,65.62
33.725,-78.675,18.69,VIIRS,2026-04-17,65.64
33.725,-78.625,18.72,VIIRS,2026-04-17,65.7
33.725,-78.575,18.78,VIIRS,2026-04-17,65.8
33.725,-78.525,18.83,VIIRS,2026-04-17,65.89
33.725,-78.475,18.88,VIIRS,2026-04-17,65.98
33.725,-78.425,18.93,VIIRS,2026-04-17,66.07
33.725,-78.375,19.0,VIIRS,2026-04-17,66.2
33.725,-78.325,19.08,VIIRS,2026-04-17,66.34
33.725,-78.275,19.17,VIIRS,2026-04-17,66.51
33.725,-78.225,19.26,VIIRS,2026-04-17,66.67
33.725,-78.175,19.36,VIIRS,2026-04-17,66.85
33.725,-78.125,19.46,VIIRS,2026-04-17,67.03
33.725,-78.075,19.51,VIIRS,2026-04-17,67.12
33.725,-78.025,19.54,VIIRS,2026-04-17,67.17
33.725,-77.975,19.51,VIIRS,2026-04-17,67.12
33.725,-77.925,19.43,VIIRS,2026-04-17,66.97
33.725,-77.875,19.33,VIIRS,2026-04-17,66.79
33.725,-77.825,19.28,VIIRS,2026-04-17,66.7
33.725,-77.775,19.25,VIIRS,2026-04-17,66.65
33.725,-77.725,19.33,VIIRS,2026-04-17,66.79
33.725,-77.675,19.53,VIIRS,2026-04-17,67.15
33.725,-77.625,19.84,VIIRS,2026-04-17,67.71
33.725,-77.575,20.4,VIIRS,2026-04-17,68.72
33.725,-77.525,21.12,VIIRS,2026-04-17,70.02
33.725,-77.475,22.08,VIIRS,2026-04-17,71.74
33.725,-77.425,22.94,VIIRS,2026-04-17,73.29
33.725,-77.375,23.6,VIIRS,2026-04-17,74.48
33.725,-77.325,24.05,VIIRS,2026-04-17,75.29
33.725,-77.275,24.19,VIIRS,2026-04-17,75.54
33.725,-77.225,24.28,VIIRS,2026-04-17,75.7
33.725,-77.175,24.28,VIIRS,2026-04-17,75.7
33.725,-77.125,24.28,VIIRS,2026-04-17,75.7
33.725,-77.075,24.27,VIIRS,2026-04-17,75.69
33.725,-77.025,24.29,VIIRS,2026-04-17,75.72
33.725,-76.975,24.33,VIIRS,2026-04-17,75.79
33.725,-76.925,24.37,VIIRS,2026-04-17,75.87
33.725,-76.875,24.4,VIIRS,2026-04-17,75.92
33.725,-76.825,24.37,VIIRS,2026-04-17,75.87
