lat,lon,sst_c,source,date,sst_f
34.0,-77.95,16.847,blended,2026-04-16,62.32
34.0,-77.9,16.899,blended,2026-04-16,62.42
34.0,-77.8,17.79,blended,2026-04-16,64.02
34.0,-77.75,17.312,blended,2026-04-16,63.16
34.0,-77.7,17.55,blended,2026-04-16,63.59
34.0,-77.65,17.93,blended,2026-04-16,64.27
34.0,-77.6,18.7,blended,2026-04-16,65.66
34.0,-77.55,18.9,blended,2026-04-16,66.02
34.0,-77.5,19.095,blended,2026-04-16,66.37
34.0,-77.45,19.503,blended,2026-04-16,67.11
34.0,-77.4,19.839,blended,2026-04-16,67.71
34.0,-77.3,20.81,blended,2026-04-16,69.46
34.0,-77.25,20.619,blended,2026-04-16,69.11
34.0,-77.2,20.681,blended,2026-04-16,69.23
34.0,-77.15,20.619,blended,2026-04-16,69.11
34.0,-77.1,21.03,blended,2026-04-16,69.85
34.0,-77.05,21.07,blended,2026-04-16,69.93
34.0,-77.0,20.508,blended,2026-04-16,68.91
34.0,-76.95,20.828,blended,2026-04-16,69.49
34.0,-76.9,21.174,blended,2026-04-16,70.11
34.0,-76.8,21.25,blended,2026-04-16,70.25
34.0,-76.75,21.771,blended,2026-04-16,71.19
34.0,-76.7,21.811,blended,2026-04-16,71.26
34.0,-76.65,21.87,blended,2026-04-16,71.37
34.0,-76.6,21.93,blended,2026-04-16,71.47
34.0,-76.55,21.97,blended,2026-04-16,71.55
34.0,-76.5,22.037,blended,2026-04-16,71.67
34.0,-76.45,22.146,blended,2026-04-16,71.86
34.0,-76.4,22.468,blended,2026-04-16,72.44
34.0,-76.3,23.805,blended,2026-04-16,74.85
34.0,-76.25,24.131,blended,2026-04-16,75.44
34.0,-76.2,24.393,blended,2026-04-16,75.91
34.0,-76.15,24.587,blended,2026-04-16,76.26
34.0,-76.1,24.96,blended,2026-04-16,76.93
34.0,-76.05,24.693,blended,2026-04-16,76.45
34.0,-76.0,24.747,blended,2026-04-16,76.54
34.0,-75.95,24.806,blended,2026-04-16,76.65
34.0,-75.9,24.81,blended,2026-04-16,76.66
34.0,-75.8,24.454,blended,2026-04-16,76.02
34.0,-75.75,23.929,blended,2026-04-16,75.07
34.0,-75.7,23.665,blended,2026-04-16,74.6
34.0,-75.65,23.564,blended,2026-04-16,74.42
34.0,-75.6,24.59,blended,2026-04-16,76.26
34.0,-75.55,22.752,blended,2026-04-16,72.95
34.0,-75.5,22.488,blended,2026-04-16,72.48
34.0,-75.45,22.25,blended,2026-04-16,72.05
34.0,-75.4,22.163,blended,2026-04-16,71.89
34.0,-75.3,21.668,blended,2026-04-16,71.0
34.0,-75.25,21.388,blended,2026-04-16,70.5
34.0,-75.2,21.179,blended,2026-04-16,70.12
34.0,-75.15,20.98,blended,2026-04-16,69.76
34.0,-75.1,21.0,blended,2026-04-16,69.8
34.0,-75.05,20.538,blended,2026-04-16,68.97
34.0,-75.0,20.394,blended,2026-04-16,68.71
34.0,-74.95,20.365,blended,2026-04-16,68.66
34.0,-74.9,20.393,blended,2026-04-16,68.71
34.0,-74.8,20.454,blended,2026-04-16,68.82
34.0,-74.75,20.79,blended,2026-04-16,69.42
34.0,-74.7,20.962,blended,2026-04-16,69.73
34.0,-74.65,20.85,blended,2026-04-16,69.53
34.0,-74.6,20.36,blended,2026-04-16,68.65
34.0,-74.55,20.598,blended,2026-04-16,69.08
34.0,-74.5,20.348,blended,2026-04-16,68.63
34.0,-74.45,20.097,blended,2026-04-16,68.17
34.0,-74.4,20.101,blended,2026-04-16,68.18
34.0,-74.3,19.902,blended,2026-04-16,67.82
34.0,-74.25,19.959,blended,2026-04-16,67.93
34.0,-74.2,20.005,blended,2026-04-16,68.01
34.0,-74.15,20.043,blended,2026-04-16,68.08
34.0,-74.1,19.99,blended,2026-04-16,67.98
34.0,-74.05,19.978,blended,2026-04-16,67.96
34.0,-74.0,20.0,blended,2026-04-16,68.0
34.0,-73.95,20.048,blended,2026-04-16,68.09
34.0,-73.9,20.225,blended,2026-04-16,68.4
34.0,-73.8,20.417,blended,2026-04-16,68.75
34.0,-73.75,20.444,blended,2026-04-16,68.8
34.0,-73.7,20.461,blended,2026-04-16,68.83
34.0,-73.65,20.484,blended,2026-04-16,68.87
34.0,-73.6,20.2,blended,2026-04-16,68.36
34.0,-73.55,20.188,blended,2026-04-16,68.34
34.0,-73.5,20.129,blended,2026-04-16,68.23
34.0,-73.45,20.213,blended,2026-04-16,68.38
34.0,-73.4,20.241,blended,2026-04-16,68.43
34.0,-73.3,20.032,blended,2026-04-16,68.06
34.0,-73.25,19.877,blended,2026-04-16,67.78
34.0,-73.2,19.962,blended,2026-04-16,67.93
34.0,-73.15,20.126,blended,2026-04-16,68.23
34.0,-73.1,19.77,blended,2026-04-16,67.59
34.0,-73.05,20.21,blended,2026-04-16,68.38
34.0,-73.0,20.225,blended,2026-04-16,68.4
34.0,-72.95,20.226,blended,2026-04-16,68.41
34.0,-72.9,20.365,blended,2026-04-16,68.66
34.0,-72.8,19.932,blended,2026-04-16,67.88
34.0,-72.75,19.814,blended,2026-04-16,67.67
34.0,-72.7,19.735,blended,2026-04-16,67.52
34.0,-72.65,19.637,blended,2026-04-16,67.35
34.0,-72.6,20.32,blended,2026-04-16,68.58
34.0,-72.55,19.451,blended,2026-04-16,67.01
34.0,-72.5,19.55,blended,2026-04-16,67.19
34.0,-72.45,19.582,blended,2026-04-16,67.25
34.0,-72.4,19.693,blended,2026-04-16,67.45
34.0,-72.3,20.028,blended,2026-04-16,68.05
34.0,-72.25,20.107,blended,2026-04-16,68.19
34.0,-72.2,20.163,blended,2026-04-16,68.29
34.1,-77.95,16.742,blended,2026-04-16,62.14
34.1,-77.9,16.871,blended,2026-04-16,62.37
34.1,-77.75,17.234,blended,2026-04-16,63.02
34.1,-77.7,17.392,blended,2026-04-16,63.31
34.1,-77.65,17.571,blended,2026-04-16,63.63
34.1,-77.5,17.928,blended,2026-04-16,64.27
34.1,-77.45,18.048,blended,2026-04-16,64.49
34.1,-77.4,18.663,blended,2026-04-16,65.59
34.1,-77.25,19.564,blended,2026-04-16,67.22
34.1,-77.2,19.689,blended,2026-04-16,67.44
34.1,-77.15,19.697,blended,2026-04-16,67.45
34.1,-77.0,19.623,blended,2026-04-16,67.32
34.1,-76.95,19.578,blended,2026-04-16,67.24
34.1,-76.9,20.023,blended,2026-04-16,68.04
34.1,-76.75,21.243,blended,2026-04-16,70.24
34.1,-76.7,21.348,blended,2026-04-16,70.43
34.1,-76.65,21.404,blended,2026-04-16,70.53
34.1,-76.55,21.331,blended,2026-04-16,70.4
34.1,-76.5,21.762,blended,2026-04-16,71.17
34.1,-76.45,22.031,blended,2026-04-16,71.66
34.1,-76.4,22.29,blended,2026-04-16,72.12
34.1,-76.3,22.821,blended,2026-04-16,73.08
34.1,-76.25,23.133,blended,2026-04-16,73.64
34.1,-76.2,23.525,blended,2026-04-16,74.34
34.1,-76.15,23.902,blended,2026-04-16,75.02
34.1,-76.05,24.436,blended,2026-04-16,75.98
34.1,-76.0,24.627,blended,2026-04-16,76.33
34.1,-75.95,24.761,blended,2026-04-16,76.57
34.1,-75.9,24.786,blended,2026-04-16,76.61
34.1,-75.8,24.553,blended,2026-04-16,76.2
34.1,-75.75,24.429,blended,2026-04-16,75.97
34.1,-75.7,24.206,blended,2026-04-16,75.57
34.1,-75.65,24.027,blended,2026-04-16,75.25
34.1,-75.55,23.762,blended,2026-04-16,74.77
34.1,-75.5,23.256,blended,2026-04-16,73.86
34.1,-75.45,22.704,blended,2026-04-16,72.87
34.1,-75.4,22.353,blended,2026-04-16,72.24
34.1,-75.3,21.873,blended,2026-04-16,71.37
34.1,-75.25,21.655,blended,2026-04-16,70.98
34.1,-75.2,21.514,blended,2026-04-16,70.73
34.1,-75.15,21.257,blended,2026-04-16,70.26
34.1,-75.05,20.803,blended,2026-04-16,69.45
34.1,-75.0,20.591,blended,2026-04-16,69.06
34.1,-74.95,20.332,blended,2026-04-16,68.6
34.1,-74.9,20.181,blended,2026-04-16,68.33
34.1,-74.8,20.628,blended,2026-04-16,69.13
34.1,-74.75,21.048,blended,2026-04-16,69.89
34.1,-74.7,21.046,blended,2026-04-16,69.88
34.1,-74.65,20.888,blended,2026-04-16,69.6
34.1,-74.55,20.596,blended,2026-04-16,69.07
34.1,-74.5,20.427,blended,2026-04-16,68.77
34.1,-74.45,20.299,blended,2026-04-16,68.54
34.1,-74.4,20.137,blended,2026-04-16,68.25
34.1,-74.3,20.039,blended,2026-04-16,68.07
34.1,-74.25,20.047,blended,2026-04-16,68.08
34.1,-74.2,20.061,blended,2026-04-16,68.11
34.1,-74.15,20.071,blended,2026-04-16,68.13
34.1,-74.05,19.958,blended,2026-04-16,67.92
34.1,-74.0,20.059,blended,2026-04-16,68.11
34.1,-73.95,20.221,blended,2026-04-16,68.4
34.1,-73.9,20.283,blended,2026-04-16,68.51
34.1,-73.8,20.421,blended,2026-04-16,68.76
34.1,-73.75,20.423,blended,2026-04-16,68.76
34.1,-73.7,20.427,blended,2026-04-16,68.77
34.1,-73.65,20.452,blended,2026-04-16,68.81
34.1,-73.55,20.174,blended,2026-04-16,68.31
34.1,-73.5,20.161,blended,2026-04-16,68.29
34.1,-73.45,20.162,blended,2026-04-16,68.29
34.1,-73.4,20.165,blended,2026-04-16,68.3
34.1,-73.3,20.26,blended,2026-04-16,68.47
34.1,-73.25,20.292,blended,2026-04-16,68.53
34.1,-73.2,20.364,blended,2026-04-16,68.66
34.1,-73.15,20.336,blended,2026-04-16,68.6
34.1,-73.05,20.009,blended,2026-04-16,68.02
34.1,-73.0,19.938,blended,2026-04-16,67.89
34.1,-72.95,19.755,blended,2026-04-16,67.56
34.1,-72.9,19.765,blended,2026-04-16,67.58
34.1,-72.8,19.988,blended,2026-04-16,67.98
34.1,-72.75,19.903,blended,2026-04-16,67.83
34.1,-72.7,19.926,blended,2026-04-16,67.87
34.1,-72.65,19.945,blended,2026-04-16,67.9
34.1,-72.55,20.049,blended,2026-04-16,68.09
34.1,-72.5,20.054,blended,2026-04-16,68.1
34.1,-72.45,20.183,blended,2026-04-16,68.33
34.1,-72.4,20.19,blended,2026-04-16,68.34
34.1,-72.3,20.357,blended,2026-04-16,68.64
34.1,-72.25,20.342,blended,2026-04-16,68.62
34.1,-72.2,20.245,blended,2026-04-16,68.44
34.15,-77.95,16.634,blended,2026-04-16,61.94
34.15,-77.75,17.091,blended,2026-04-16,62.76
34.15,-77.7,17.247,blended,2026-04-16,63.04
34.15,-77.65,17.379,blended,2026-04-16,63.28
34.15,-77.5,17.347,blended,2026-04-16,63.22
34.15,-77.45,17.417,blended,2026-04-16,63.35
34.15,-77.4,17.7,blended,2026-04-16,63.86
34.15,-77.25,18.711,blended,2026-04-16,65.68
34.15,-77.2,19.087,blended,2026-04-16,66.36
34.15,-77.15,18.787,blended,2026-04-16,65.82
34.15,-77.0,19.827,blended,2026-04-16,67.69
34.15,-76.95,19.696,blended,2026-04-16,67.45
34.15,-76.9,19.409,blended,2026-04-16,66.94
34.15,-76.75,20.663,blended,2026-04-16,69.19
34.15,-76.7,20.729,blended,2026-04-16,69.31
34.15,-76.65,20.764,blended,2026-04-16,69.38
34.15,-76.55,21.114,blended,2026-04-16,70.01
34.15,-76.5,21.817,blended,2026-04-16,71.27
34.15,-76.45,22.067,blended,2026-04-16,71.72
34.15,-76.4,22.215,blended,2026-04-16,71.99
34.15,-76.3,22.55,blended,2026-04-16,72.59
34.15,-76.25,22.817,blended,2026-04-16,73.07
34.15,-76.2,23.144,blended,2026-04-16,73.66
34.15,-76.15,23.536,blended,2026-04-16,74.36
34.15,-76.05,24.165,blended,2026-04-16,75.5
34.15,-76.0,24.431,blended,2026-04-16,75.98
34.15,-75.95,24.674,blended,2026-04-16,76.41
34.15,-75.9,24.829,blended,2026-04-16,76.69
34.15,-75.8,24.681,blended,2026-04-16,76.43
34.15,-75.75,24.537,blended,2026-04-16,76.17
34.15,-75.7,24.408,blended,2026-04-16,75.93
34.15,-75.65,24.303,blended,2026-04-16,75.75
34.15,-75.55,24.006,blended,2026-04-16,75.21
34.15,-75.5,23.674,blended,2026-04-16,74.61
34.15,-75.45,23.201,blended,2026-04-16,73.76
34.15,-75.4,22.667,blended,2026-04-16,72.8
34.15,-75.3,22.052,blended,2026-04-16,71.69
34.15,-75.25,21.886,blended,2026-04-16,71.39
34.15,-75.2,21.724,blended,2026-04-16,71.1
34.15,-75.15,21.448,blended,2026-04-16,70.61
34.15,-75.05,20.966,blended,2026-04-16,69.74
34.15,-75.0,20.816,blended,2026-04-16,69.47
34.15,-74.95,20.592,blended,2026-04-16,69.07
34.15,-74.9,20.283,blended,2026-04-16,68.51
34.15,-74.8,20.602,blended,2026-04-16,69.08
34.15,-74.75,21.133,blended,2026-04-16,70.04
34.15,-74.7,21.139,blended,2026-04-16,70.05
34.15,-74.65,20.971,blended,2026-04-16,69.75
34.15,-74.55,20.689,blended,2026-04-16,69.24
34.15,-74.5,20.446,blended,2026-04-16,68.8
34.15,-74.45,20.277,blended,2026-04-16,68.5
34.15,-74.4,20.168,blended,2026-04-16,68.3
34.15,-74.3,20.062,blended,2026-04-16,68.11
34.15,-74.25,20.042,blended,2026-04-16,68.08
34.15,-74.2,20.073,blended,2026-04-16,68.13
34.15,-74.15,20.085,blended,2026-04-16,68.15
34.15,-74.05,19.925,blended,2026-04-16,67.87
34.15,-74.0,20.029,blended,2026-04-16,68.05
34.15,-73.95,20.212,blended,2026-04-16,68.38
34.15,-73.9,20.288,blended,2026-04-16,68.52
34.15,-73.8,20.346,blended,2026-04-16,68.62
34.15,-73.75,20.37,blended,2026-04-16,68.67
34.15,-73.7,20.389,blended,2026-04-16,68.7
34.15,-73.65,20.403,blended,2026-04-16,68.73
34.15,-73.55,20.233,blended,2026-04-16,68.42
34.15,-73.5,20.207,blended,2026-04-16,68.37
34.15,-73.45,20.228,blended,2026-04-16,68.41
34.15,-73.4,20.242,blended,2026-04-16,68.44
34.15,-73.3,20.246,blended,2026-04-16,68.44
34.15,-73.25,20.331,blended,2026-04-16,68.6
34.15,-73.2,20.331,blended,2026-04-16,68.6
34.15,-73.15,20.297,blended,2026-04-16,68.53
34.15,-73.05,20.135,blended,2026-04-16,68.24
34.15,-73.0,20.072,blended,2026-04-16,68.13
34.15,-72.95,20.046,blended,2026-04-16,68.08
34.15,-72.9,20.109,blended,2026-04-16,68.2
34.15,-72.8,20.291,blended,2026-04-16,68.52
34.15,-72.75,20.3,blended,2026-04-16,68.54
34.15,-72.7,20.277,blended,2026-04-16,68.5
34.15,-72.65,20.296,blended,2026-04-16,68.53
34.15,-72.55,20.32,blended,2026-04-16,68.58
34.15,-72.5,20.298,blended,2026-04-16,68.54
34.15,-72.45,20.348,blended,2026-04-16,68.63
34.15,-72.4,20.339,blended,2026-04-16,68.61
34.15,-72.3,20.346,blended,2026-04-16,68.62
34.15,-72.25,20.264,blended,2026-04-16,68.48
34.15,-72.2,20.106,blended,2026-04-16,68.19
34.2,-77.95,16.538,blended,2026-04-16,61.77
34.2,-77.8,17.053,blended,2026-04-16,62.7
34.2,-77.75,16.902,blended,2026-04-16,62.42
34.2,-77.7,17.031,blended,2026-04-16,62.66
34.2,-77.65,17.153,blended,2026-04-16,62.88
34.2,-77.6,17.64,blended,2026-04-16,63.75
34.2,-77.55,17.79,blended,2026-04-16,64.02
34.2,-77.5,17.029,blended,2026-04-16,62.65
34.2,-77.45,17.042,blended,2026-04-16,62.68
34.2,-77.4,17.092,blended,2026-04-16,62.77
34.2,-77.3,18.548,blended,2026-04-16,65.39
34.2,-77.25,17.629,blended,2026-04-16,63.73
34.2,-77.2,18.101,blended,2026-04-16,64.58
34.2,-77.15,18.055,blended,2026-04-16,64.5
34.2,-77.1,19.185,blended,2026-04-16,66.53
34.2,-77.05,19.61,blended,2026-04-16,67.3
34.2,-77.0,19.38,blended,2026-04-16,66.88
34.2,-76.95,19.325,blended,2026-04-16,66.78
34.2,-76.9,19.304,blended,2026-04-16,66.75
34.2,-76.8,20.82,blended,2026-04-16,69.48
34.2,-76.75,20.182,blended,2026-04-16,68.33
34.2,-76.7,20.193,blended,2026-04-16,68.35
34.2,-76.65,19.973,blended,2026-04-16,67.95
34.2,-76.6,20.945,blended,2026-04-16,69.7
34.2,-76.55,20.717,blended,2026-04-16,69.29
34.2,-76.5,21.386,blended,2026-04-16,70.49
34.2,-76.45,21.446,blended,2026-04-16,70.6
34.2,-76.4,21.456,blended,2026-04-16,70.62
34.2,-76.3,22.321,blended,2026-04-16,72.18
34.2,-76.25,22.512,blended,2026-04-16,72.52
34.2,-76.2,22.817,blended,2026-04-16,73.07
34.2,-76.15,23.221,blended,2026-04-16,73.8
34.2,-76.1,24.265,blended,2026-04-16,75.68
34.2,-76.05,23.795,blended,2026-04-16,74.83
34.2,-76.0,24.064,blended,2026-04-16,75.32
34.2,-75.95,24.402,blended,2026-04-16,75.92
34.2,-75.9,24.702,blended,2026-04-16,76.46
34.2,-75.8,24.796,blended,2026-04-16,76.63
34.2,-75.75,24.688,blended,2026-04-16,76.44
34.2,-75.7,24.571,blended,2026-04-16,76.23
34.2,-75.65,24.514,blended,2026-04-16,76.13
34.2,-75.6,24.67,blended,2026-04-16,76.41
34.2,-75.55,24.346,blended,2026-04-16,75.82
34.2,-75.5,24.064,blended,2026-04-16,75.32
34.2,-75.45,23.719,blended,2026-04-16,74.69
34.2,-75.4,23.077,blended,2026-04-16,73.54
34.2,-75.3,22.197,blended,2026-04-16,71.95
34.2,-75.25,22.039,blended,2026-04-16,71.67
34.2,-75.2,21.851,blended,2026-04-16,71.33
34.2,-75.15,21.611,blended,2026-04-16,70.9
34.2,-75.1,21.2,blended,2026-04-16,70.16
34.2,-75.05,21.092,blended,2026-04-16,69.97
34.2,-75.0,20.862,blended,2026-04-16,69.55
34.2,-74.95,20.74,blended,2026-04-16,69.33
34.2,-74.9,20.38,blended,2026-04-16,68.68
34.2,-74.8,20.575,blended,2026-04-16,69.04
34.2,-74.75,21.123,blended,2026-04-16,70.02
34.2,-74.7,21.228,blended,2026-04-16,70.21
34.2,-74.65,21.048,blended,2026-04-16,69.89
34.2,-74.6,20.725,blended,2026-04-16,69.31
34.2,-74.55,20.749,blended,2026-04-16,69.35
34.2,-74.5,20.558,blended,2026-04-16,69.0
34.2,-74.45,20.342,blended,2026-04-16,68.62
34.2,-74.4,20.106,blended,2026-04-16,68.19
34.2,-74.3,20.11,blended,2026-04-16,68.2
34.2,-74.25,20.065,blended,2026-04-16,68.12
34.2,-74.2,20.039,blended,2026-04-16,68.07
34.2,-74.15,20.023,blended,2026-04-16,68.04
34.2,-74.1,20.055,blended,2026-04-16,68.1
34.2,-74.05,19.967,blended,2026-04-16,67.94
34.2,-74.0,20.044,blended,2026-04-16,68.08
34.2,-73.95,20.204,blended,2026-04-16,68.37
34.2,-73.9,20.245,blended,2026-04-16,68.44
34.2,-73.8,20.196,blended,2026-04-16,68.35
34.2,-73.75,20.196,blended,2026-04-16,68.35
