lat,lon,sst_c,source,date,sst_f
33.71,-78.83,19.43,GOES19,2026-04-16,66.97
33.71,-78.81,19.43,GOES19,2026-04-16,66.97
33.71,-78.79,19.41,GOES19,2026-04-16,66.94
33.71,-78.77,19.37,GOES19,2026-04-16,66.87
33.71,-78.75,19.34,GOES19,2026-04-16,66.81
33.71,-78.73,19.33,GOES19,2026-04-16,66.79
33.71,-78.71,19.31,GOES19,2026-04-16,66.76
33.71,-78.69,19.27,GOES19,2026-04-16,66.69
33.71,-78.67,19.26,GOES19,2026-04-16,66.67
33.71,-78.65,19.27,GOES19,2026-04-16,66.69
33.71,-78.63,19.28,GOES19,2026-04-16,66.7
33.71,-78.61,19.3,GOES19,2026-04-16,66.74
33.71,-78.59,19.31,GOES19,2026-04-16,66.76
33.71,-78.57,19.32,GOES19,2026-04-16,66.78
33.71,-78.55,19.34,GOES19,2026-04-16,66.81
33.71,-78.53,19.36,GOES19,2026-04-16,66.85
33.71,-78.51,19.38,GOES19,2026-04-16,66.88
33.71,-78.49,19.38,GOES19,2026-04-16,66.88
33.71,-78.47,19.38,GOES19,2026-04-16,66.88
33.71,-78.45,19.39,GOES19,2026-04-16,66.9
33.71,-78.43,19.39,GOES19,2026-04-16,66.9
33.71,-78.41,19.38,GOES19,2026-04-16,66.88
33.71,-78.39,19.38,GOES19,2026-04-16,66.88
33.71,-78.37,19.39,GOES19,2026-04-16,66.9
33.71,-78.35,19.41,GOES19,2026-04-16,66.94
33.71,-78.33,19.4,GOES19,2026-04-16,66.92
33.71,-78.31,19.4,GOES19,2026-04-16,66.92
33.71,-78.29,19.42,GOES19,2026-04-16,66.96
33.71,-78.27,19.46,GOES19,2026-04-16,67.03
33.71,-78.25,19.52,GOES19,2026-04-16,67.14
33.71,-78.23,19.58,GOES19,2026-04-16,67.24
33.71,-78.21,19.63,GOES19,2026-04-16,67.33
33.71,-78.19,19.68,GOES19,2026-04-16,67.42
33.71,-78.17,19.73,GOES19,2026-04-16,67.51
33.71,-78.15,19.77,GOES19,2026-04-16,67.59
33.71,-78.13,19.8,GOES19,2026-04-16,67.64
33.71,-78.11,19.84,GOES19,2026-04-16,67.71
33.71,-78.09,19.88,GOES19,2026-04-16,67.78
33.71,-78.07,19.91,GOES19,2026-04-16,67.84
33.71,-78.05,19.93,GOES19,2026-04-16,67.87
33.71,-78.03,19.94,GOES19,2026-04-16,67.89
33.71,-78.01,19.98,GOES19,2026-04-16,67.96
33.71,-77.99,20.01,GOES19,2026-04-16,68.02
