lat,lon,sst_c,source,date,sst_f
33.71,-78.83,18.41,GOES19,2026-04-16,65.14
33.71,-78.81,18.41,GOES19,2026-04-16,65.14
33.71,-78.73,18.27,GOES19,2026-04-16,64.89
33.71,-78.71,18.19,GOES19,2026-04-16,64.74
33.71,-78.57,18.29,GOES19,2026-04-16,64.92
33.71,-78.49,18.33,GOES19,2026-04-16,64.99
33.71,-78.47,18.33,GOES19,2026-04-16,64.99
33.71,-78.35,18.46,GOES19,2026-04-16,65.23
33.71,-78.33,18.52,GOES19,2026-04-16,65.34
33.71,-78.31,18.66,GOES19,2026-04-16,65.59
33.71,-78.29,18.7,GOES19,2026-04-16,65.66
33.71,-78.27,18.68,GOES19,2026-04-16,65.62
33.71,-78.25,18.69,GOES19,2026-04-16,65.64
33.71,-78.23,18.72,GOES19,2026-04-16,65.7
33.71,-78.21,18.78,GOES19,2026-04-16,65.8
33.71,-78.19,18.69,GOES19,2026-04-16,65.64
33.71,-78.17,18.64,GOES19,2026-04-16,65.55
33.71,-78.15,18.72,GOES19,2026-04-16,65.7
33.71,-78.13,18.69,GOES19,2026-04-16,65.64
33.71,-78.07,18.75,GOES19,2026-04-16,65.75
33.71,-78.05,18.78,GOES19,2026-04-16,65.8
33.71,-78.03,18.78,GOES19,2026-04-16,65.8
33.71,-78.01,18.81,GOES19,2026-04-16,65.86
33.71,-77.99,18.84,GOES19,2026-04-16,65.91
33.71,-77.97,18.82,GOES19,2026-04-16,65.88
33.71,-77.95,18.78,GOES19,2026-04-16,65.8
33.71,-77.93,18.77,GOES19,2026-04-16,65.79
33.71,-77.91,18.74,GOES19,2026-04-16,65.73
33.71,-77.89,18.67,GOES19,2026-04-16,65.61
33.71,-77.87,18.68,GOES19,2026-04-16,65.62
33.71,-77.85,18.68,GOES19,2026-04-16,65.62
33.71,-77.83,18.68,GOES19,2026-04-16,65.62
33.71,-77.81,18.73,GOES19,2026-04-16,65.71
33.71,-77.79,18.77,GOES19,2026-04-16,65.79
33.71,-77.77,18.83,GOES19,2026-04-16,65.89
33.71,-77.75,18.98,GOES19,2026-04-16,66.16
33.71,-77.73,19.14,GOES19,2026-04-16,66.45
33.71,-77.71,19.2,GOES19,2026-04-16,66.56
33.71,-77.69,19.22,GOES19,2026-04-16,66.6
33.71,-77.67,19.24,GOES19,2026-04-16,66.63
33.71,-77.65,19.24,GOES19,2026-04-16,66.63
33.71,-77.63,19.24,GOES19,2026-04-16,66.63
33.71,-77.61,19.29,GOES19,2026-04-16,66.72
33.71,-77.59,19.5,GOES19,2026-04-16,67.1
33.71,-77.57,19.66,GOES19,2026-04-16,67.39
33.71,-77.55,19.96,GOES19,2026-04-16,67.93
33.71,-77.53,21.73,GOES19,2026-04-16,71.11
33.71,-77.51,22.46,GOES19,2026-04-16,72.43
33.71,-77.49,23.03,GOES19,2026-04-16,73.45
33.71,-77.47,23.58,GOES19,2026-04-16,74.44
33.71,-77.45,23.8,GOES19,2026-04-16,74.84
33.71,-77.43,24.07,GOES19,2026-04-16,75.33
33.71,-77.41,24.13,GOES19,2026-04-16,75.43
33.71,-77.39,24.33,GOES19,2026-04-16,75.79
33.71,-77.37,24.35,GOES19,2026-04-16,75.83
33.71,-77.35,24.36,GOES19,2026-04-16,75.85
33.71,-77.33,24.37,GOES19,2026-04-16,75.87
33.71,-76.59,24.01,GOES19,2026-04-16,75.22
33.71,-76.57,24.01,GOES19,2026-04-16,75.22
33.71,-76.53,24.01,GOES19,2026-04-16,75.22
33.71,-76.51,23.97,GOES19,2026-04-16,75.15
33.71,-76.49,24.01,GOES19,2026-04-16,75.22
33.71,-76.47,23.97,GOES19,2026-04-16,75.15
33.71,-76.45,23.92,GOES19,2026-04-16,75.06
33.71,-74.57,20.88,GOES19,2026-04-16,69.58
33.71,-74.55,20.88,GOES19,2026-04-16,69.58
33.71,-74.15,20.52,GOES19,2026-04-16,68.94
33.71,-74.13,20.51,GOES19,2026-04-16,68.92
33.71,-74.09,20.35,GOES19,2026-04-16,68.63
33.71,-74.07,20.35,GOES19,2026-04-16,68.63
33.71,-74.05,20.35,GOES19,2026-04-16,68.63
33.71,-74.03,20.37,GOES19,2026-04-16,68.67
33.71,-74.01,20.36,GOES19,2026-04-16,68.65
33.71,-73.99,20.32,GOES19,2026-04-16,68.58
33.71,-73.97,20.28,GOES19,2026-04-16,68.5
33.71,-73.95,20.23,GOES19,2026-04-16,68.41
33.71,-73.93,20.2,GOES19,2026-04-16,68.36
33.71,-73.91,20.19,GOES19,2026-04-16,68.34
33.71,-73.89,20.15,GOES19,2026-04-16,68.27
33.71,-73.87,20.1,GOES19,2026-04-16,68.18
33.71,-73.85,20.06,GOES19,2026-04-16,68.11
33.71,-73.83,20.04,GOES19,2026-04-16,68.07
33.71,-73.81,20.04,GOES19,2026-04-16,68.07
33.71,-73.79,20.08,GOES19,2026-04-16,68.14
33.71,-73.77,20.13,GOES19,2026-04-16,68.23
33.71,-73.75,20.15,GOES19,2026-04-16,68.27
33.71,-73.73,20.13,GOES19,2026-04-16,68.23
33.71,-73.71,20.12,GOES19,2026-04-16,68.22
33.71,-73.69,20.11,GOES19,2026-04-16,68.2
33.71,-73.67,20.1,GOES19,2026-04-16,68.18
33.71,-73.65,20.1,GOES19,2026-04-16,68.18
33.71,-73.63,20.11,GOES19,2026-04-16,68.2
33.71,-73.61,20.09,GOES19,2026-04-16,68.16
33.71,-73.59,20.07,GOES19,2026-04-16,68.13
33.71,-73.57,20.08,GOES19,2026-04-16,68.14
33.71,-73.55,20.09,GOES19,2026-04-16,68.16
33.71,-73.53,20.09,GOES19,2026-04-16,68.16
33.71,-73.51,20.09,GOES19,2026-04-16,68.16
33.71,-73.49,20.1,GOES19,2026-04-16,68.18
33.71,-73.47,20.1,GOES19,2026-04-16,68.18
33.71,-73.45,20.09,GOES19,2026-04-16,68.16
33.71,-73.43,20.09,GOES19,2026-04-16,68.16
33.71,-73.41,20.09,GOES19,2026-04-16,68.16
33.71,-73.39,20.08,GOES19,2026-04-16,68.14
33.71,-73.37,20.08,GOES19,2026-04-16,68.14
33.71,-73.35,20.07,GOES19,2026-04-16,68.13
33.71,-73.33,20.06,GOES19,2026-04-16,68.11
33.71,-73.31,20.06,GOES19,2026-04-16,68.11
33.71,-73.29,20.11,GOES19,2026-04-16,68.2
33.71,-73.27,20.24,GOES19,2026-04-16,68.43
33.71,-73.25,20.28,GOES19,2026-04-16,68.5
33.71,-73.23,20.37,GOES19,2026-04-16,68.67
33.71,-73.21,20.45,GOES19,2026-04-16,68.81
33.71,-73.19,20.48,GOES19,2026-04-16,68.86
33.71,-73.17,20.51,GOES19,2026-04-16,68.92
33.71,-73.15,20.52,GOES19,2026-04-16,68.94
33.71,-73.13,20.51,GOES19,2026-04-16,68.92
33.71,-73.11,20.5,GOES19,2026-04-16,68.9
33.71,-73.09,20.51,GOES19,2026-04-16,68.92
33.71,-73.07,20.53,GOES19,2026-04-16,68.95
33.71,-73.05,20.54,GOES19,2026-04-16,68.97
33.71,-73.03,20.53,GOES19,2026-04-16,68.95
33.71,-73.01,20.54,GOES19,2026-04-16,68.97
33.71,-72.99,20.53,GOES19,2026-04-16,68.95
33.71,-72.97,20.52,GOES19,2026-04-16,68.94
33.71,-72.95,20.51,GOES19,2026-04-16,68.92
33.71,-72.93,20.5,GOES19,2026-04-16,68.9
