lat,lon,sst_c,source,date,sst_f
33.71,-78.85,18.82,GOES19,2026-04-16,65.88
33.71,-78.83,18.77,GOES19,2026-04-16,65.79
33.71,-78.81,18.75,GOES19,2026-04-16,65.75
33.71,-78.79,18.73,GOES19,2026-04-16,65.71
33.71,-78.77,18.73,GOES19,2026-04-16,65.71
33.71,-78.75,18.72,GOES19,2026-04-16,65.7
33.71,-78.73,18.69,GOES19,2026-04-16,65.64
33.71,-78.71,18.7,GOES19,2026-04-16,65.66
33.71,-78.69,18.7,GOES19,2026-04-16,65.66
33.71,-78.67,18.71,GOES19,2026-04-16,65.68
33.71,-78.65,18.74,GOES19,2026-04-16,65.73
33.71,-78.63,18.77,GOES19,2026-04-16,65.79
33.71,-78.61,18.79,GOES19,2026-04-16,65.82
33.71,-78.59,18.8,GOES19,2026-04-16,65.84
33.71,-78.57,18.83,GOES19,2026-04-16,65.89
33.71,-78.55,18.87,GOES19,2026-04-16,65.97
33.71,-78.53,18.89,GOES19,2026-04-16,66.0
33.71,-78.51,18.89,GOES19,2026-04-16,66.0
33.71,-78.49,18.89,GOES19,2026-04-16,66.0
33.71,-78.47,18.88,GOES19,2026-04-16,65.98
33.71,-78.45,18.85,GOES19,2026-04-16,65.93
33.71,-78.43,18.84,GOES19,2026-04-16,65.91
33.71,-78.41,18.81,GOES19,2026-04-16,65.86
33.71,-78.39,18.79,GOES19,2026-04-16,65.82
33.71,-78.37,18.79,GOES19,2026-04-16,65.82
33.71,-78.35,18.78,GOES19,2026-04-16,65.8
33.71,-78.33,18.81,GOES19,2026-04-16,65.86
33.71,-78.31,18.85,GOES19,2026-04-16,65.93
33.71,-78.29,18.87,GOES19,2026-04-16,65.97
33.71,-78.27,18.87,GOES19,2026-04-16,65.97
33.71,-78.25,18.88,GOES19,2026-04-16,65.98
33.71,-78.23,18.92,GOES19,2026-04-16,66.06
33.71,-78.21,18.91,GOES19,2026-04-16,66.04
33.71,-78.19,18.9,GOES19,2026-04-16,66.02
33.71,-78.17,19.07,GOES19,2026-04-16,66.33
33.71,-78.15,19.04,GOES19,2026-04-16,66.27
33.71,-78.13,19.03,GOES19,2026-04-16,66.25
33.71,-78.11,19.03,GOES19,2026-04-16,66.25
33.71,-78.09,19.04,GOES19,2026-04-16,66.27
33.71,-78.07,19.04,GOES19,2026-04-16,66.27
33.71,-78.05,19.06,GOES19,2026-04-16,66.31
33.71,-78.03,19.19,GOES19,2026-04-16,66.54
33.71,-78.01,19.21,GOES19,2026-04-16,66.58
33.71,-77.99,19.21,GOES19,2026-04-16,66.58
33.71,-77.97,19.17,GOES19,2026-04-16,66.51
33.71,-77.95,18.94,GOES19,2026-04-16,66.09
33.71,-77.93,18.85,GOES19,2026-04-16,65.93
33.71,-77.91,18.79,GOES19,2026-04-16,65.82
33.71,-77.89,18.75,GOES19,2026-04-16,65.75
33.71,-77.87,18.78,GOES19,2026-04-16,65.8
33.71,-77.85,18.79,GOES19,2026-04-16,65.82
33.71,-77.83,18.79,GOES19,2026-04-16,65.82
33.71,-77.81,18.79,GOES19,2026-04-16,65.82
33.71,-77.79,18.81,GOES19,2026-04-16,65.86
33.71,-77.77,18.86,GOES19,2026-04-16,65.95
33.71,-77.75,19.03,GOES19,2026-04-16,66.25
33.71,-77.73,19.1,GOES19,2026-04-16,66.38
33.71,-77.71,19.22,GOES19,2026-04-16,66.6
33.71,-77.69,19.24,GOES19,2026-04-16,66.63
33.71,-77.67,19.26,GOES19,2026-04-16,66.67
33.71,-77.65,19.28,GOES19,2026-04-16,66.7
33.71,-77.63,19.3,GOES19,2026-04-16,66.74
33.71,-77.61,19.35,GOES19,2026-04-16,66.83
33.71,-77.59,19.44,GOES19,2026-04-16,66.99
33.71,-77.57,19.57,GOES19,2026-04-16,67.23
33.71,-77.55,19.98,GOES19,2026-04-16,67.96
33.71,-77.53,20.37,GOES19,2026-04-16,68.67
33.71,-77.49,22.55,GOES19,2026-04-16,72.59
33.71,-77.47,23.0,GOES19,2026-04-16,73.4
33.71,-77.45,23.04,GOES19,2026-04-16,73.47
33.71,-77.43,23.47,GOES19,2026-04-16,74.25
33.71,-77.41,23.91,GOES19,2026-04-16,75.04
33.71,-77.39,24.07,GOES19,2026-04-16,75.33
33.71,-77.37,24.09,GOES19,2026-04-16,75.36
33.71,-77.35,24.11,GOES19,2026-04-16,75.4
33.71,-77.27,24.17,GOES19,2026-04-16,75.51
33.71,-77.25,24.21,GOES19,2026-04-16,75.58
33.71,-77.23,24.23,GOES19,2026-04-16,75.61
33.71,-77.21,24.21,GOES19,2026-04-16,75.58
33.71,-77.19,24.21,GOES19,2026-04-16,75.58
33.71,-77.17,24.22,GOES19,2026-04-16,75.6
33.71,-77.15,24.2,GOES19,2026-04-16,75.56
33.71,-76.51,24.47,GOES19,2026-04-16,76.05
33.71,-76.49,24.55,GOES19,2026-04-16,76.19
33.71,-76.47,24.64,GOES19,2026-04-16,76.35
33.71,-76.45,24.68,GOES19,2026-04-16,76.42
33.71,-76.43,24.71,GOES19,2026-04-16,76.48
33.71,-76.41,24.74,GOES19,2026-04-16,76.53
33.71,-76.39,24.76,GOES19,2026-04-16,76.57
33.71,-76.37,24.76,GOES19,2026-04-16,76.57
33.71,-76.35,24.76,GOES19,2026-04-16,76.57
33.71,-76.33,24.81,GOES19,2026-04-16,76.66
33.71,-76.31,24.85,GOES19,2026-04-16,76.73
33.71,-76.29,24.89,GOES19,2026-04-16,76.8
33.71,-76.27,24.91,GOES19,2026-04-16,76.84
33.71,-76.25,24.92,GOES19,2026-04-16,76.86
33.71,-76.23,24.96,GOES19,2026-04-16,76.93
33.71,-76.21,24.97,GOES19,2026-04-16,76.95
33.71,-76.19,24.95,GOES19,2026-04-16,76.91
33.71,-76.17,24.94,GOES19,2026-04-16,76.89
