lat,lon,sst_c,source,date,sst_f
33.725,-78.825,17.8,CMEMS,2026-04-13,64.04
33.725,-78.775,17.75,CMEMS,2026-04-13,63.95
33.725,-78.725,17.79,CMEMS,2026-04-13,64.02
33.725,-78.675,17.88,CMEMS,2026-04-13,64.18
33.725,-78.625,18.02,CMEMS,2026-04-13,64.44
33.725,-78.575,18.13,CMEMS,2026-04-13,64.63
33.725,-78.525,18.19,CMEMS,2026-04-13,64.74
33.725,-78.475,17.95,CMEMS,2026-04-13,64.31
33.725,-78.425,17.73,CMEMS,2026-04-13,63.91
33.725,-78.375,17.56,CMEMS,2026-04-13,63.61
33.725,-78.325,17.58,CMEMS,2026-04-13,63.64
33.725,-78.275,17.66,CMEMS,2026-04-13,63.79
33.725,-78.225,17.74,CMEMS,2026-04-13,63.93
33.725,-78.175,17.93,CMEMS,2026-04-13,64.27
33.725,-78.125,18.25,CMEMS,2026-04-13,64.85
33.725,-78.075,18.66,CMEMS,2026-04-13,65.59
33.725,-78.025,19.03,CMEMS,2026-04-13,66.25
33.725,-77.975,18.85,CMEMS,2026-04-13,65.93
33.725,-77.925,18.72,CMEMS,2026-04-13,65.7
33.725,-77.875,18.67,CMEMS,2026-04-13,65.61
33.725,-77.825,18.92,CMEMS,2026-04-13,66.06
33.725,-77.775,19.25,CMEMS,2026-04-13,66.65
33.725,-77.725,19.54,CMEMS,2026-04-13,67.17
33.725,-77.675,19.85,CMEMS,2026-04-13,67.73
33.725,-77.625,20.18,CMEMS,2026-04-13,68.32
33.725,-77.575,20.5,CMEMS,2026-04-13,68.9
33.725,-77.525,20.78,CMEMS,2026-04-13,69.4
33.725,-77.475,20.89,CMEMS,2026-04-13,69.6
33.725,-77.425,21.09,CMEMS,2026-04-13,69.96
33.725,-77.375,21.42,CMEMS,2026-04-13,70.56
33.725,-77.325,22.16,CMEMS,2026-04-13,71.89
33.725,-77.275,22.98,CMEMS,2026-04-13,73.36
33.725,-77.225,23.47,CMEMS,2026-04-13,74.25
33.725,-77.175,23.79,CMEMS,2026-04-13,74.82
33.725,-77.125,23.9,CMEMS,2026-04-13,75.02
33.725,-77.075,24.0,CMEMS,2026-04-13,75.2
33.725,-77.025,24.1,CMEMS,2026-04-13,75.38
33.725,-76.975,24.18,CMEMS,2026-04-13,75.52
33.725,-76.925,24.21,CMEMS,2026-04-13,75.58
33.725,-76.875,24.18,CMEMS,2026-04-13,75.52
33.725,-76.825,24.2,CMEMS,2026-04-13,75.56
33.725,-76.775,24.24,CMEMS,2026-04-13,75.63
33.725,-76.725,24.34,CMEMS,2026-04-13,75.81
33.725,-76.675,24.4,CMEMS,2026-04-13,75.92
33.725,-76.625,24.4,CMEMS,2026-04-13,75.92
33.725,-76.575,24.37,CMEMS,2026-04-13,75.87
33.725,-76.525,24.35,CMEMS,2026-04-13,75.83
33.725,-76.475,24.36,CMEMS,2026-04-13,75.85
33.725,-76.425,24.4,CMEMS,2026-04-13,75.92
33.725,-76.375,24.49,CMEMS,2026-04-13,76.08
33.725,-76.325,24.59,CMEMS,2026-04-13,76.26
33.725,-76.275,24.69,CMEMS,2026-04-13,76.44
33.725,-76.225,24.74,CMEMS,2026-04-13,76.53
33.725,-76.175,24.76,CMEMS,2026-04-13,76.57
33.725,-76.125,24.75,CMEMS,2026-04-13,76.55
33.725,-76.075,24.69,CMEMS,2026-04-13,76.44
33.725,-76.025,24.62,CMEMS,2026-04-13,76.32
33.725,-75.975,24.53,CMEMS,2026-04-13,76.15
33.725,-75.925,24.47,CMEMS,2026-04-13,76.05
33.725,-75.875,24.47,CMEMS,2026-04-13,76.05
33.725,-75.825,24.47,CMEMS,2026-04-13,76.05
33.725,-75.775,24.47,CMEMS,2026-04-13,76.05
33.725,-75.725,24.45,CMEMS,2026-04-13,76.01
33.725,-75.675,24.48,CMEMS,2026-04-13,76.06
33.725,-75.625,24.59,CMEMS,2026-04-13,76.26
33.725,-75.575,24.68,CMEMS,2026-04-13,76.42
33.725,-75.525,24.74,CMEMS,2026-04-13,76.53
33.725,-75.475,24.65,CMEMS,2026-04-13,76.37
33.725,-75.425,24.43,CMEMS,2026-04-13,75.97
33.725,-75.375,24.04,CMEMS,2026-04-13,75.27
33.725,-75.325,23.63,CMEMS,2026-04-13,74.53
33.725,-75.275,23.19,CMEMS,2026-04-13,73.74
33.725,-75.225,22.65,CMEMS,2026-04-13,72.77
33.725,-75.175,22.21,CMEMS,2026-04-13,71.98
33.725,-75.125,21.87,CMEMS,2026-04-13,71.37
33.725,-75.075,21.58,CMEMS,2026-04-13,70.84
33.725,-75.025,21.28,CMEMS,2026-04-13,70.3
33.725,-74.975,20.9,CMEMS,2026-04-13,69.62
33.725,-74.925,20.66,CMEMS,2026-04-13,69.19
33.725,-74.875,20.58,CMEMS,2026-04-13,69.04
33.725,-74.825,20.66,CMEMS,2026-04-13,69.19
33.725,-74.775,20.73,CMEMS,2026-04-13,69.31
33.725,-74.725,20.62,CMEMS,2026-04-13,69.12
33.725,-74.675,20.54,CMEMS,2026-04-13,68.97
33.725,-74.625,20.48,CMEMS,2026-04-13,68.86
33.725,-74.575,20.47,CMEMS,2026-04-13,68.85
33.725,-74.525,20.45,CMEMS,2026-04-13,68.81
33.725,-74.475,20.34,CMEMS,2026-04-13,68.61
33.725,-74.425,20.19,CMEMS,2026-04-13,68.34
33.725,-74.375,19.99,CMEMS,2026-04-13,67.98
33.725,-74.325,19.94,CMEMS,2026-04-13,67.89
33.725,-74.275,19.94,CMEMS,2026-04-13,67.89
33.725,-74.225,20.03,CMEMS,2026-04-13,68.05
33.725,-74.175,20.07,CMEMS,2026-04-13,68.13
33.725,-74.125,20.07,CMEMS,2026-04-13,68.13
33.725,-74.075,20.09,CMEMS,2026-04-13,68.16
33.725,-74.025,20.12,CMEMS,2026-04-13,68.22
33.725,-73.975,20.19,CMEMS,2026-04-13,68.34
33.725,-73.925,20.22,CMEMS,2026-04-13,68.4
33.725,-73.875,20.18,CMEMS,2026-04-13,68.32
33.725,-73.825,20.07,CMEMS,2026-04-13,68.13
33.725,-73.775,19.96,CMEMS,2026-04-13,67.93
33.725,-73.725,19.98,CMEMS,2026-04-13,67.96
33.725,-73.675,20.04,CMEMS,2026-04-13,68.07
33.725,-73.625,20.15,CMEMS,2026-04-13,68.27
33.725,-73.575,20.2,CMEMS,2026-04-13,68.36
33.725,-73.525,20.22,CMEMS,2026-04-13,68.4
33.725,-73.475,20.15,CMEMS,2026-04-13,68.27
33.725,-73.425,20.06,CMEMS,2026-04-13,68.11
33.725,-73.375,19.96,CMEMS,2026-04-13,67.93
33.725,-73.325,19.83,CMEMS,2026-04-13,67.69
33.725,-73.275,19.71,CMEMS,2026-04-13,67.48
33.725,-73.225,19.67,CMEMS,2026-04-13,67.41
33.725,-73.175,19.64,CMEMS,2026-04-13,67.35
33.725,-73.125,19.63,CMEMS,2026-04-13,67.33
33.725,-73.075,19.58,CMEMS,2026-04-13,67.24
33.725,-73.025,19.53,CMEMS,2026-04-13,67.15
33.725,-72.975,19.53,CMEMS,2026-04-13,67.15
33.725,-72.925,19.54,CMEMS,2026-04-13,67.17
33.725,-72.875,19.56,CMEMS,2026-04-13,67.21
33.725,-72.825,19.55,CMEMS,2026-04-13,67.19
33.725,-72.775,19.53,CMEMS,2026-04-13,67.15
33.725,-72.725,19.5,CMEMS,2026-04-13,67.1
33.725,-72.675,19.48,CMEMS,2026-04-13,67.06
