lat,lon,sst_c,source,date,sst_f
34.0,-77.95,17.434,blended,2026-04-16,63.38
34.0,-77.9,17.535,blended,2026-04-16,63.56
34.0,-77.8,18.0,blended,2026-04-16,64.4
34.0,-77.75,18.029,blended,2026-04-16,64.45
34.0,-77.7,18.14,blended,2026-04-16,64.65
34.0,-77.65,18.212,blended,2026-04-16,64.78
34.0,-77.6,18.57,blended,2026-04-16,65.43
34.0,-77.55,18.79,blended,2026-04-16,65.82
34.0,-77.5,19.092,blended,2026-04-16,66.37
34.0,-77.45,19.571,blended,2026-04-16,67.23
34.0,-77.4,19.952,blended,2026-04-16,67.91
34.0,-77.3,20.555,blended,2026-04-16,69.0
34.0,-77.25,20.731,blended,2026-04-16,69.32
34.0,-77.2,20.787,blended,2026-04-16,69.42
34.0,-77.15,20.735,blended,2026-04-16,69.32
34.0,-77.1,20.94,blended,2026-04-16,69.69
34.0,-77.05,20.91,blended,2026-04-16,69.64
34.0,-77.0,21.264,blended,2026-04-16,70.28
34.0,-76.95,21.495,blended,2026-04-16,70.69
34.0,-76.9,21.614,blended,2026-04-16,70.91
34.0,-76.8,21.44,blended,2026-04-16,70.59
34.0,-76.75,21.708,blended,2026-04-16,71.07
34.0,-76.7,21.75,blended,2026-04-16,71.15
34.0,-76.65,21.827,blended,2026-04-16,71.29
34.0,-76.6,22.07,blended,2026-04-16,71.73
34.0,-76.55,21.913,blended,2026-04-16,71.44
34.0,-76.5,21.985,blended,2026-04-16,71.57
34.0,-76.45,22.182,blended,2026-04-16,71.93
34.0,-76.4,22.542,blended,2026-04-16,72.58
34.0,-76.3,23.365,blended,2026-04-16,74.06
34.0,-76.25,23.614,blended,2026-04-16,74.51
34.0,-76.2,23.78,blended,2026-04-16,74.8
34.0,-76.15,23.917,blended,2026-04-16,75.05
34.0,-76.1,24.93,blended,2026-04-16,76.87
34.0,-76.05,24.346,blended,2026-04-16,75.82
34.0,-76.0,24.683,blended,2026-04-16,76.43
34.0,-75.95,24.907,blended,2026-04-16,76.83
34.0,-75.9,24.979,blended,2026-04-16,76.96
34.0,-75.8,24.727,blended,2026-04-16,76.51
34.0,-75.75,24.331,blended,2026-04-16,75.8
34.0,-75.7,24.158,blended,2026-04-16,75.48
34.0,-75.65,24.233,blended,2026-04-16,75.62
34.0,-75.6,24.62,blended,2026-04-16,76.32
34.0,-75.55,24.64,blended,2026-04-16,76.35
34.0,-75.5,24.533,blended,2026-04-16,76.16
34.0,-75.45,24.061,blended,2026-04-16,75.31
34.0,-75.4,23.552,blended,2026-04-16,74.39
34.0,-75.3,22.816,blended,2026-04-16,73.07
34.0,-75.25,22.418,blended,2026-04-16,72.35
34.0,-75.2,21.982,blended,2026-04-16,71.57
34.0,-75.15,21.542,blended,2026-04-16,70.78
34.0,-75.1,22.46,blended,2026-04-16,72.43
34.0,-75.05,20.884,blended,2026-04-16,69.59
34.0,-75.0,20.601,blended,2026-04-16,69.08
34.0,-74.95,20.413,blended,2026-04-16,68.74
34.0,-74.9,20.348,blended,2026-04-16,68.63
34.0,-74.8,20.445,blended,2026-04-16,68.8
34.0,-74.75,20.577,blended,2026-04-16,69.04
34.0,-74.7,20.728,blended,2026-04-16,69.31
34.0,-74.65,20.754,blended,2026-04-16,69.36
34.0,-74.6,20.1,blended,2026-04-16,68.18
34.0,-74.55,20.54,blended,2026-04-16,68.97
34.0,-74.5,20.304,blended,2026-04-16,68.55
34.0,-74.45,20.127,blended,2026-04-16,68.23
34.0,-74.4,20.051,blended,2026-04-16,68.09
34.0,-74.3,19.977,blended,2026-04-16,67.96
34.0,-74.25,19.992,blended,2026-04-16,67.99
34.0,-74.2,20.02,blended,2026-04-16,68.04
34.0,-74.15,20.032,blended,2026-04-16,68.06
34.0,-74.1,19.86,blended,2026-04-16,67.75
34.0,-74.05,20.004,blended,2026-04-16,68.01
34.0,-74.0,20.031,blended,2026-04-16,68.06
34.0,-73.95,20.107,blended,2026-04-16,68.19
34.0,-73.9,20.231,blended,2026-04-16,68.42
34.0,-73.8,20.418,blended,2026-04-16,68.75
34.0,-73.75,20.444,blended,2026-04-16,68.8
34.0,-73.7,20.423,blended,2026-04-16,68.76
34.0,-73.65,20.353,blended,2026-04-16,68.64
34.0,-73.6,20.07,blended,2026-04-16,68.13
34.0,-73.55,20.126,blended,2026-04-16,68.23
34.0,-73.5,20.093,blended,2026-04-16,68.17
34.0,-73.45,20.111,blended,2026-04-16,68.2
34.0,-73.4,20.132,blended,2026-04-16,68.24
34.0,-73.3,20.039,blended,2026-04-16,68.07
34.0,-73.25,19.954,blended,2026-04-16,67.92
34.0,-73.2,19.892,blended,2026-04-16,67.81
34.0,-73.15,19.845,blended,2026-04-16,67.72
34.0,-73.1,19.87,blended,2026-04-16,67.77
34.0,-73.05,19.827,blended,2026-04-16,67.69
34.0,-73.0,19.831,blended,2026-04-16,67.7
34.0,-72.95,19.869,blended,2026-04-16,67.76
34.0,-72.9,19.958,blended,2026-04-16,67.92
34.0,-72.8,19.969,blended,2026-04-16,67.94
34.0,-72.75,19.932,blended,2026-04-16,67.88
34.0,-72.7,19.883,blended,2026-04-16,67.79
34.0,-72.65,19.824,blended,2026-04-16,67.68
34.0,-72.6,20.19,blended,2026-04-16,68.34
34.0,-72.55,19.823,blended,2026-04-16,67.68
34.0,-72.5,19.915,blended,2026-04-16,67.85
34.0,-72.45,20.027,blended,2026-04-16,68.05
34.0,-72.4,20.127,blended,2026-04-16,68.23
34.0,-72.3,20.281,blended,2026-04-16,68.51
34.0,-72.25,20.383,blended,2026-04-16,68.69
34.0,-72.2,20.482,blended,2026-04-16,68.87
34.1,-77.95,17.153,blended,2026-04-16,62.88
34.1,-77.9,17.32,blended,2026-04-16,63.18
34.1,-77.75,17.742,blended,2026-04-16,63.94
34.1,-77.7,17.804,blended,2026-04-16,64.05
34.1,-77.65,17.81,blended,2026-04-16,64.06
34.1,-77.5,18.068,blended,2026-04-16,64.52
34.1,-77.45,18.385,blended,2026-04-16,65.09
34.1,-77.4,18.817,blended,2026-04-16,65.87
34.1,-77.25,19.761,blended,2026-04-16,67.57
34.1,-77.2,19.969,blended,2026-04-16,67.94
34.1,-77.15,19.919,blended,2026-04-16,67.85
34.1,-77.0,20.225,blended,2026-04-16,68.4
34.1,-76.95,20.567,blended,2026-04-16,69.02
34.1,-76.9,20.797,blended,2026-04-16,69.43
34.1,-76.75,21.378,blended,2026-04-16,70.48
34.1,-76.7,21.391,blended,2026-04-16,70.5
34.1,-76.65,21.435,blended,2026-04-16,70.58
34.1,-76.55,21.504,blended,2026-04-16,70.71
34.1,-76.5,21.708,blended,2026-04-16,71.07
34.1,-76.45,21.899,blended,2026-04-16,71.42
34.1,-76.4,22.015,blended,2026-04-16,71.63
34.1,-76.3,22.577,blended,2026-04-16,72.64
34.1,-76.25,23.019,blended,2026-04-16,73.43
34.1,-76.2,23.478,blended,2026-04-16,74.26
34.1,-76.15,23.917,blended,2026-04-16,75.05
34.1,-76.05,24.468,blended,2026-04-16,76.04
34.1,-76.0,24.658,blended,2026-04-16,76.38
34.1,-75.95,24.801,blended,2026-04-16,76.64
34.1,-75.9,24.806,blended,2026-04-16,76.65
34.1,-75.8,24.75,blended,2026-04-16,76.55
34.1,-75.75,24.751,blended,2026-04-16,76.55
34.1,-75.7,24.792,blended,2026-04-16,76.63
34.1,-75.65,24.848,blended,2026-04-16,76.73
34.1,-75.55,24.736,blended,2026-04-16,76.52
34.1,-75.5,24.639,blended,2026-04-16,76.35
34.1,-75.45,24.371,blended,2026-04-16,75.87
34.1,-75.4,23.966,blended,2026-04-16,75.14
34.1,-75.3,22.998,blended,2026-04-16,73.4
34.1,-75.25,22.548,blended,2026-04-16,72.59
34.1,-75.2,22.199,blended,2026-04-16,71.96
34.1,-75.15,21.769,blended,2026-04-16,71.18
34.1,-75.05,20.978,blended,2026-04-16,69.76
34.1,-75.0,20.712,blended,2026-04-16,69.28
34.1,-74.95,20.485,blended,2026-04-16,68.87
34.1,-74.9,20.306,blended,2026-04-16,68.55
34.1,-74.8,20.505,blended,2026-04-16,68.91
34.1,-74.75,20.697,blended,2026-04-16,69.25
34.1,-74.7,20.575,blended,2026-04-16,69.04
34.1,-74.65,20.649,blended,2026-04-16,69.17
34.1,-74.55,20.537,blended,2026-04-16,68.97
34.1,-74.5,20.393,blended,2026-04-16,68.71
34.1,-74.45,20.252,blended,2026-04-16,68.45
34.1,-74.4,20.132,blended,2026-04-16,68.24
34.1,-74.3,20.04,blended,2026-04-16,68.07
34.1,-74.25,20.043,blended,2026-04-16,68.08
34.1,-74.2,20.048,blended,2026-04-16,68.09
34.1,-74.15,20.041,blended,2026-04-16,68.07
34.1,-74.05,19.999,blended,2026-04-16,68.0
34.1,-74.0,20.066,blended,2026-04-16,68.12
34.1,-73.95,20.175,blended,2026-04-16,68.32
34.1,-73.9,20.261,blended,2026-04-16,68.47
34.1,-73.8,20.385,blended,2026-04-16,68.69
34.1,-73.75,20.397,blended,2026-04-16,68.71
34.1,-73.7,20.385,blended,2026-04-16,68.69
34.1,-73.65,20.336,blended,2026-04-16,68.6
34.1,-73.55,20.153,blended,2026-04-16,68.28
34.1,-73.5,20.12,blended,2026-04-16,68.22
34.1,-73.45,20.129,blended,2026-04-16,68.23
34.1,-73.4,20.167,blended,2026-04-16,68.3
34.1,-73.3,20.24,blended,2026-04-16,68.43
34.1,-73.25,20.248,blended,2026-04-16,68.45
34.1,-73.2,20.232,blended,2026-04-16,68.42
34.1,-73.15,20.168,blended,2026-04-16,68.3
34.1,-73.05,19.952,blended,2026-04-16,67.91
34.1,-73.0,19.892,blended,2026-04-16,67.81
34.1,-72.95,19.866,blended,2026-04-16,67.76
34.1,-72.9,19.872,blended,2026-04-16,67.77
34.1,-72.8,19.962,blended,2026-04-16,67.93
34.1,-72.75,19.997,blended,2026-04-16,67.99
34.1,-72.7,20.031,blended,2026-04-16,68.06
34.1,-72.65,20.056,blended,2026-04-16,68.1
34.1,-72.55,20.13,blended,2026-04-16,68.23
34.1,-72.5,20.198,blended,2026-04-16,68.36
34.1,-72.45,20.299,blended,2026-04-16,68.54
34.1,-72.4,20.315,blended,2026-04-16,68.57
34.1,-72.3,20.295,blended,2026-04-16,68.53
34.1,-72.25,20.289,blended,2026-04-16,68.52
34.1,-72.2,20.266,blended,2026-04-16,68.48
34.15,-77.95,16.994,blended,2026-04-16,62.59
