lat,lon,sst_c,source,date,sst_f
33.725,-78.825,18.68,CMEMS,2026-04-14,65.62
33.725,-78.775,18.83,CMEMS,2026-04-14,65.89
33.725,-78.725,18.94,CMEMS,2026-04-14,66.09
33.725,-78.675,18.92,CMEMS,2026-04-14,66.06
33.725,-78.625,18.74,CMEMS,2026-04-14,65.73
33.725,-78.575,18.71,CMEMS,2026-04-14,65.68
33.725,-78.525,18.71,CMEMS,2026-04-14,65.68
33.725,-78.475,18.66,CMEMS,2026-04-14,65.59
33.725,-78.425,18.6,CMEMS,2026-04-14,65.48
33.725,-78.375,18.53,CMEMS,2026-04-14,65.35
33.725,-78.325,18.58,CMEMS,2026-04-14,65.44
33.725,-78.275,18.65,CMEMS,2026-04-14,65.57
33.725,-78.225,18.71,CMEMS,2026-04-14,65.68
33.725,-78.175,18.72,CMEMS,2026-04-14,65.7
33.725,-78.125,18.7,CMEMS,2026-04-14,65.66
33.725,-78.075,18.71,CMEMS,2026-04-14,65.68
33.725,-78.025,18.73,CMEMS,2026-04-14,65.71
33.725,-77.975,18.71,CMEMS,2026-04-14,65.68
33.725,-77.925,18.65,CMEMS,2026-04-14,65.57
33.725,-77.875,18.54,CMEMS,2026-04-14,65.37
33.725,-77.825,18.75,CMEMS,2026-04-14,65.75
33.725,-77.775,19.06,CMEMS,2026-04-14,66.31
33.725,-77.725,19.51,CMEMS,2026-04-14,67.12
33.725,-77.675,19.81,CMEMS,2026-04-14,67.66
33.725,-77.625,19.9,CMEMS,2026-04-14,67.82
33.725,-77.575,20.23,CMEMS,2026-04-14,68.41
33.725,-77.525,20.66,CMEMS,2026-04-14,69.19
33.725,-77.475,21.41,CMEMS,2026-04-14,70.54
33.725,-77.425,22.19,CMEMS,2026-04-14,71.94
33.725,-77.375,23.01,CMEMS,2026-04-14,73.42
33.725,-77.325,23.72,CMEMS,2026-04-14,74.7
33.725,-77.275,24.34,CMEMS,2026-04-14,75.81
33.725,-77.225,24.55,CMEMS,2026-04-14,76.19
33.725,-77.175,24.68,CMEMS,2026-04-14,76.42
33.725,-77.125,24.72,CMEMS,2026-04-14,76.5
33.725,-77.075,24.77,CMEMS,2026-04-14,76.59
33.725,-77.025,24.83,CMEMS,2026-04-14,76.69
33.725,-76.975,24.84,CMEMS,2026-04-14,76.71
33.725,-76.925,24.84,CMEMS,2026-04-14,76.71
33.725,-76.875,24.82,CMEMS,2026-04-14,76.68
33.725,-76.825,24.86,CMEMS,2026-04-14,76.75
33.725,-76.775,24.91,CMEMS,2026-04-14,76.84
33.725,-76.725,24.94,CMEMS,2026-04-14,76.89
33.725,-76.675,24.92,CMEMS,2026-04-14,76.86
33.725,-76.625,24.82,CMEMS,2026-04-14,76.68
33.725,-76.575,24.69,CMEMS,2026-04-14,76.44
33.725,-76.525,24.56,CMEMS,2026-04-14,76.21
33.725,-76.475,24.51,CMEMS,2026-04-14,76.12
33.725,-76.425,24.52,CMEMS,2026-04-14,76.14
33.725,-76.375,24.62,CMEMS,2026-04-14,76.32
33.725,-76.325,24.67,CMEMS,2026-04-14,76.41
33.725,-76.275,24.71,CMEMS,2026-04-14,76.48
33.725,-76.225,24.74,CMEMS,2026-04-14,76.53
33.725,-76.175,24.78,CMEMS,2026-04-14,76.6
33.725,-76.125,24.81,CMEMS,2026-04-14,76.66
33.725,-76.075,24.89,CMEMS,2026-04-14,76.8
33.725,-76.025,24.98,CMEMS,2026-04-14,76.96
33.725,-75.975,24.94,CMEMS,2026-04-14,76.89
33.725,-75.925,24.77,CMEMS,2026-04-14,76.59
33.725,-75.875,24.43,CMEMS,2026-04-14,75.97
33.725,-75.825,24.36,CMEMS,2026-04-14,75.85
33.725,-75.775,24.37,CMEMS,2026-04-14,75.87
33.725,-75.725,24.48,CMEMS,2026-04-14,76.06
33.725,-75.675,24.55,CMEMS,2026-04-14,76.19
33.725,-75.625,24.57,CMEMS,2026-04-14,76.23
33.725,-75.575,24.57,CMEMS,2026-04-14,76.23
33.725,-75.525,24.55,CMEMS,2026-04-14,76.19
33.725,-75.475,24.38,CMEMS,2026-04-14,75.88
33.725,-75.425,24.26,CMEMS,2026-04-14,75.67
33.725,-75.375,24.2,CMEMS,2026-04-14,75.56
33.725,-75.325,24.04,CMEMS,2026-04-14,75.27
33.725,-75.275,23.87,CMEMS,2026-04-14,74.97
33.725,-75.225,23.85,CMEMS,2026-04-14,74.93
33.725,-75.175,23.84,CMEMS,2026-04-14,74.91
33.725,-75.125,23.82,CMEMS,2026-04-14,74.88
33.725,-75.075,23.4,CMEMS,2026-04-14,74.12
33.725,-75.025,22.86,CMEMS,2026-04-14,73.15
33.725,-74.975,22.27,CMEMS,2026-04-14,72.09
33.725,-74.925,21.88,CMEMS,2026-04-14,71.38
33.725,-74.875,21.72,CMEMS,2026-04-14,71.1
33.725,-74.825,21.68,CMEMS,2026-04-14,71.02
33.725,-74.775,21.65,CMEMS,2026-04-14,70.97
33.725,-74.725,21.53,CMEMS,2026-04-14,70.75
33.725,-74.675,21.42,CMEMS,2026-04-14,70.56
33.725,-74.625,21.33,CMEMS,2026-04-14,70.39
33.725,-74.575,21.28,CMEMS,2026-04-14,70.3
33.725,-74.525,21.23,CMEMS,2026-04-14,70.21
33.725,-74.475,21.1,CMEMS,2026-04-14,69.98
33.725,-74.425,20.87,CMEMS,2026-04-14,69.57
33.725,-74.375,20.53,CMEMS,2026-04-14,68.95
33.725,-74.325,20.39,CMEMS,2026-04-14,68.7
33.725,-74.275,20.33,CMEMS,2026-04-14,68.59
33.725,-74.225,20.45,CMEMS,2026-04-14,68.81
33.725,-74.175,20.55,CMEMS,2026-04-14,68.99
33.725,-74.125,20.62,CMEMS,2026-04-14,69.12
33.725,-74.075,20.62,CMEMS,2026-04-14,69.12
33.725,-74.025,20.61,CMEMS,2026-04-14,69.1
33.725,-73.975,20.56,CMEMS,2026-04-14,69.01
33.725,-73.925,20.53,CMEMS,2026-04-14,68.95
33.725,-73.875,20.5,CMEMS,2026-04-14,68.9
33.725,-73.825,20.48,CMEMS,2026-04-14,68.86
33.725,-73.775,20.45,CMEMS,2026-04-14,68.81
33.725,-73.725,20.36,CMEMS,2026-04-14,68.65
33.725,-73.675,20.3,CMEMS,2026-04-14,68.54
33.725,-73.625,20.27,CMEMS,2026-04-14,68.49
33.725,-73.575,20.24,CMEMS,2026-04-14,68.43
33.725,-73.525,20.21,CMEMS,2026-04-14,68.38
33.725,-73.475,20.13,CMEMS,2026-04-14,68.23
33.725,-73.425,20.08,CMEMS,2026-04-14,68.14
33.725,-73.375,20.06,CMEMS,2026-04-14,68.11
33.725,-73.325,20.08,CMEMS,2026-04-14,68.14
33.725,-73.275,20.1,CMEMS,2026-04-14,68.18
33.725,-73.225,20.04,CMEMS,2026-04-14,68.07
33.725,-73.175,19.98,CMEMS,2026-04-14,67.96
33.725,-73.125,19.92,CMEMS,2026-04-14,67.86
33.725,-73.075,19.97,CMEMS,2026-04-14,67.95
33.725,-73.025,20.04,CMEMS,2026-04-14,68.07
33.725,-72.975,20.03,CMEMS,2026-04-14,68.05
33.725,-72.925,19.99,CMEMS,2026-04-14,67.98
33.725,-72.875,19.93,CMEMS,2026-04-14,67.87
33.725,-72.825,19.91,CMEMS,2026-04-14,67.84
33.725,-72.775,19.92,CMEMS,2026-04-14,67.86
33.725,-72.725,20.04,CMEMS,2026-04-14,68.07
33.725,-72.675,20.16,CMEMS,2026-04-14,68.29
33.725,-72.625,20.28,CMEMS,2026-04-14,68.5
33.725,-72.575,20.35,CMEMS,2026-04-14,68.63
33.725,-72.525,20.41,CMEMS,2026-04-14,68.74
33.725,-72.475,20.42,CMEMS,2026-04-14,68.76
33.725,-72.425,20.43,CMEMS,2026-04-14,68.77
33.725,-72.375,20.44,CMEMS,2026-04-14,68.79
33.725,-72.325,20.47,CMEMS,2026-04-14,68.85
33.725,-72.275,20.51,CMEMS,2026-04-14,68.92
