lat,lon,sst_c,source,date,sst_f
33.725,-78.825,18.89,VIIRS,2026-04-14,66.0
33.725,-78.775,18.84,VIIRS,2026-04-14,65.91
33.725,-78.725,18.83,VIIRS,2026-04-14,65.89
33.725,-78.675,18.76,VIIRS,2026-04-14,65.77
33.725,-78.625,18.74,VIIRS,2026-04-14,65.73
33.725,-78.575,18.76,VIIRS,2026-04-14,65.77
33.725,-78.525,18.73,VIIRS,2026-04-14,65.71
33.725,-78.475,18.74,VIIRS,2026-04-14,65.73
33.725,-78.425,18.74,VIIRS,2026-04-14,65.73
33.725,-78.375,18.71,VIIRS,2026-04-14,65.68
33.725,-78.325,18.71,VIIRS,2026-04-14,65.68
33.725,-78.275,18.7,VIIRS,2026-04-14,65.66
33.725,-78.225,18.73,VIIRS,2026-04-14,65.71
33.725,-78.175,18.81,VIIRS,2026-04-14,65.86
33.725,-78.125,18.86,VIIRS,2026-04-14,65.95
33.725,-78.075,18.87,VIIRS,2026-04-14,65.97
33.725,-78.025,18.81,VIIRS,2026-04-14,65.86
33.725,-77.975,18.74,VIIRS,2026-04-14,65.73
33.725,-77.925,18.77,VIIRS,2026-04-14,65.79
33.725,-77.875,18.96,VIIRS,2026-04-14,66.13
33.725,-77.825,19.28,VIIRS,2026-04-14,66.7
33.725,-77.775,19.66,VIIRS,2026-04-14,67.39
33.725,-77.725,20.0,VIIRS,2026-04-14,68.0
33.725,-77.675,20.31,VIIRS,2026-04-14,68.56
33.725,-77.625,20.6,VIIRS,2026-04-14,69.08
33.725,-77.575,20.95,VIIRS,2026-04-14,69.71
33.725,-77.525,21.33,VIIRS,2026-04-14,70.39
33.725,-77.475,21.7,VIIRS,2026-04-14,71.06
33.725,-77.425,22.1,VIIRS,2026-04-14,71.78
33.725,-77.375,22.51,VIIRS,2026-04-14,72.52
33.725,-77.325,22.95,VIIRS,2026-04-14,73.31
33.725,-77.275,23.4,VIIRS,2026-04-14,74.12
33.725,-77.225,23.8,VIIRS,2026-04-14,74.84
33.725,-77.175,24.12,VIIRS,2026-04-14,75.42
33.725,-77.125,24.36,VIIRS,2026-04-14,75.85
33.725,-77.075,24.5,VIIRS,2026-04-14,76.1
33.725,-77.025,24.62,VIIRS,2026-04-14,76.32
33.725,-76.975,24.66,VIIRS,2026-04-14,76.39
33.725,-76.925,24.69,VIIRS,2026-04-14,76.44
33.725,-76.875,24.72,VIIRS,2026-04-14,76.5
33.725,-76.825,24.74,VIIRS,2026-04-14,76.53
33.725,-76.775,24.77,VIIRS,2026-04-14,76.59
33.725,-76.725,24.78,VIIRS,2026-04-14,76.6
33.725,-76.675,24.79,VIIRS,2026-04-14,76.62
33.725,-76.625,24.75,VIIRS,2026-04-14,76.55
33.725,-76.575,24.71,VIIRS,2026-04-14,76.48
33.725,-76.525,24.68,VIIRS,2026-04-14,76.42
33.725,-76.475,24.67,VIIRS,2026-04-14,76.41
33.725,-76.425,24.68,VIIRS,2026-04-14,76.42
33.725,-76.375,24.73,VIIRS,2026-04-14,76.51
33.725,-76.325,24.79,VIIRS,2026-04-14,76.62
33.725,-76.275,24.87,VIIRS,2026-04-14,76.77
33.725,-76.225,24.94,VIIRS,2026-04-14,76.89
33.725,-76.175,25.01,VIIRS,2026-04-14,77.02
33.725,-76.125,25.06,VIIRS,2026-04-14,77.11
33.725,-76.075,25.07,VIIRS,2026-04-14,77.13
33.725,-76.025,25.05,VIIRS,2026-04-14,77.09
33.725,-75.975,24.95,VIIRS,2026-04-14,76.91
33.725,-75.925,24.86,VIIRS,2026-04-14,76.75
33.725,-75.875,24.74,VIIRS,2026-04-14,76.53
33.725,-75.825,24.64,VIIRS,2026-04-14,76.35
33.725,-75.775,24.57,VIIRS,2026-04-14,76.23
33.725,-75.725,24.51,VIIRS,2026-04-14,76.12
33.725,-75.675,24.49,VIIRS,2026-04-14,76.08
33.725,-75.625,24.44,VIIRS,2026-04-14,75.99
33.725,-75.575,24.38,VIIRS,2026-04-14,75.88
33.725,-75.525,24.27,VIIRS,2026-04-14,75.69
33.725,-75.475,24.17,VIIRS,2026-04-14,75.51
33.725,-75.425,24.06,VIIRS,2026-04-14,75.31
33.725,-75.375,23.97,VIIRS,2026-04-14,75.15
33.725,-75.325,23.84,VIIRS,2026-04-14,74.91
33.725,-75.275,23.63,VIIRS,2026-04-14,74.53
33.725,-75.225,23.35,VIIRS,2026-04-14,74.03
33.725,-75.175,22.97,VIIRS,2026-04-14,73.35
33.725,-75.125,22.59,VIIRS,2026-04-14,72.66
33.725,-75.075,22.16,VIIRS,2026-04-14,71.89
33.725,-75.025,21.84,VIIRS,2026-04-14,71.31
33.725,-74.975,21.58,VIIRS,2026-04-14,70.84
33.725,-74.925,21.41,VIIRS,2026-04-14,70.54
33.725,-74.875,21.34,VIIRS,2026-04-14,70.41
33.725,-74.825,21.27,VIIRS,2026-04-14,70.29
33.725,-74.775,21.21,VIIRS,2026-04-14,70.18
33.725,-74.725,21.11,VIIRS,2026-04-14,70.0
33.725,-74.675,21.03,VIIRS,2026-04-14,69.85
33.725,-74.625,20.94,VIIRS,2026-04-14,69.69
33.725,-74.575,20.85,VIIRS,2026-04-14,69.53
33.725,-74.525,20.76,VIIRS,2026-04-14,69.37
33.725,-74.475,20.64,VIIRS,2026-04-14,69.15
33.725,-74.425,20.53,VIIRS,2026-04-14,68.95
33.725,-74.375,20.42,VIIRS,2026-04-14,68.76
33.725,-74.325,20.37,VIIRS,2026-04-14,68.67
33.725,-74.275,20.36,VIIRS,2026-04-14,68.65
33.725,-74.225,20.37,VIIRS,2026-04-14,68.67
33.725,-74.175,20.41,VIIRS,2026-04-14,68.74
33.725,-74.125,20.43,VIIRS,2026-04-14,68.77
33.725,-74.075,20.46,VIIRS,2026-04-14,68.83
33.725,-74.025,20.48,VIIRS,2026-04-14,68.86
33.725,-73.975,20.48,VIIRS,2026-04-14,68.86
33.725,-73.925,20.46,VIIRS,2026-04-14,68.83
33.725,-73.875,20.45,VIIRS,2026-04-14,68.81
33.725,-73.825,20.43,VIIRS,2026-04-14,68.77
33.725,-73.775,20.41,VIIRS,2026-04-14,68.74
33.725,-73.725,20.41,VIIRS,2026-04-14,68.74
33.725,-73.675,20.4,VIIRS,2026-04-14,68.72
33.725,-73.625,20.38,VIIRS,2026-04-14,68.68
33.725,-73.575,20.34,VIIRS,2026-04-14,68.61
33.725,-73.525,20.26,VIIRS,2026-04-14,68.47
33.725,-73.475,20.17,VIIRS,2026-04-14,68.31
33.725,-73.425,20.06,VIIRS,2026-04-14,68.11
33.725,-73.375,19.99,VIIRS,2026-04-14,67.98
33.725,-73.325,19.92,VIIRS,2026-04-14,67.86
33.725,-73.275,19.86,VIIRS,2026-04-14,67.75
33.725,-73.225,19.81,VIIRS,2026-04-14,67.66
33.725,-73.175,19.76,VIIRS,2026-04-14,67.57
33.725,-73.125,19.72,VIIRS,2026-04-14,67.5
33.725,-73.075,19.69,VIIRS,2026-04-14,67.44
33.725,-73.025,19.67,VIIRS,2026-04-14,67.41
33.725,-72.975,19.66,VIIRS,2026-04-14,67.39
33.725,-72.925,19.65,VIIRS,2026-04-14,67.37
33.725,-72.875,19.65,VIIRS,2026-04-14,67.37
33.725,-72.825,19.64,VIIRS,2026-04-14,67.35
33.725,-72.775,19.64,VIIRS,2026-04-14,67.35
33.725,-72.725,19.65,VIIRS,2026-04-14,67.37
33.725,-72.675,19.67,VIIRS,2026-04-14,67.41
33.725,-72.625,19.7,VIIRS,2026-04-14,67.46
33.725,-72.575,19.73,VIIRS,2026-04-14,67.51
33.725,-72.525,19.76,VIIRS,2026-04-14,67.57
33.725,-72.475,19.8,VIIRS,2026-04-14,67.64
33.725,-72.425,19.84,VIIRS,2026-04-14,67.71
33.725,-72.375,19.9,VIIRS,2026-04-14,67.82
33.725,-72.325,19.98,VIIRS,2026-04-14,67.96
33.725,-72.275,20.06,VIIRS,2026-04-14,68.11
33.725,-72.225,20.14,VIIRS,2026-04-14,68.25
33.775,-78.775,18.94,VIIRS,2026-04-14,66.09
33.775,-78.725,18.94,VIIRS,2026-04-14,66.09
33.775,-78.675,18.87,VIIRS,2026-04-14,65.97
33.775,-78.625,18.88,VIIRS,2026-04-14,65.98
33.775,-78.575,18.95,VIIRS,2026-04-14,66.11
33.775,-78.525,18.96,VIIRS,2026-04-14,66.13
