lat,lon,u,v,speed_ms,dir_deg,source,date
26.0,-81.91666,0.01356,-0.02264,0.0264,149.1,CMEMS,2026-08-17
26.0,-81.83333,0.0175,-0.01823,0.0253,136.2,CMEMS,2026-08-17
26.0,-81.75,0.01906,-0.01349,0.0234,125.3,CMEMS,2026-08-17
26.0,-80.08333,0.12796,0.52284,0.5383,13.8,CMEMS,2026-08-17
26.0,-80.0,0.17206,1.2507,1.2625,7.8,CMEMS,2026-08-17
26.0,-79.91666,0.19443,1.6192,1.6308,6.8,CMEMS,2026-08-17
26.0,-79.83333,0.16241,1.68615,1.694,5.5,CMEMS,2026-08-17
26.0,-79.75,0.13015,1.60285,1.6081,4.6,CMEMS,2026-08-17
26.0,-79.66666,0.10809,1.42182,1.4259,4.3,CMEMS,2026-08-17
26.0,-79.58333,0.08843,1.17446,1.1778,4.3,CMEMS,2026-08-17
26.0,-79.5,0.0659,0.89548,0.8979,4.2,CMEMS,2026-08-17
26.0,-79.41666,0.04879,0.67544,0.6772,4.1,CMEMS,2026-08-17
26.0,-79.33333,0.03606,0.46622,0.4676,4.4,CMEMS,2026-08-17
26.0,-79.25,0.02309,0.10776,0.1102,12.1,CMEMS,2026-08-17
26.0,-79.16666,0.01622,0.04195,0.045,21.1,CMEMS,2026-08-17
26.0,-79.0,0.04658,0.02034,0.0508,66.4,CMEMS,2026-08-17
26.0,-78.91666,0.06289,0.02014,0.066,72.2,CMEMS,2026-08-17
26.0,-78.83333,0.08257,-0.01175,0.0834,98.1,CMEMS,2026-08-17
26.0,-78.75,0.08606,-0.00642,0.0863,94.3,CMEMS,2026-08-17
26.0,-78.66666,0.07491,0.0267,0.0795,70.4,CMEMS,2026-08-17
26.0,-78.58333,0.05032,0.07322,0.0888,34.5,CMEMS,2026-08-17
26.0,-78.5,0.01311,0.05652,0.058,13.1,CMEMS,2026-08-17
26.0,-78.41666,-0.01429,0.00385,0.0148,285.1,CMEMS,2026-08-17
26.0,-78.33333,-0.02034,-0.04003,0.0449,206.9,CMEMS,2026-08-17
26.0,-78.25,-0.05406,-0.0271,0.0605,243.4,CMEMS,2026-08-17
26.0,-78.16666,-0.0895,-0.0017,0.0895,268.9,CMEMS,2026-08-17
26.0,-78.08333,-0.07149,0.00817,0.072,276.5,CMEMS,2026-08-17
26.0,-78.0,-0.02903,0.00394,0.0293,277.7,CMEMS,2026-08-17
26.0,-77.91666,0.00023,0.00999,0.01,1.3,CMEMS,2026-08-17
26.0,-77.83333,0.01733,0.08667,0.0884,11.3,CMEMS,2026-08-17
26.0,-77.75,0.03749,0.09393,0.1011,21.8,CMEMS,2026-08-17
26.0,-77.66666,0.04591,0.04895,0.0671,43.2,CMEMS,2026-08-17
26.0,-77.58333,0.04261,0.03486,0.055,50.7,CMEMS,2026-08-17
26.0,-77.5,0.04323,0.03987,0.0588,47.3,CMEMS,2026-08-17
26.0,-77.41666,0.04215,-0.00212,0.0422,92.9,CMEMS,2026-08-17
26.0,-77.16666,-0.10074,-0.31376,0.3295,197.8,CMEMS,2026-08-17
26.0,-77.08333,-0.16205,-0.37021,0.4041,203.6,CMEMS,2026-08-17
26.0,-77.0,-0.20334,-0.49175,0.5321,202.5,CMEMS,2026-08-17
26.0,-76.91666,-0.15562,-0.33346,0.368,205.0,CMEMS,2026-08-17
26.0,-76.83333,-0.09974,-0.03666,0.1063,249.8,CMEMS,2026-08-17
26.0,-76.75,-0.07294,0.04983,0.0883,304.3,CMEMS,2026-08-17
26.0,-76.66666,-0.0434,0.18984,0.1947,347.1,CMEMS,2026-08-17
26.0,-76.58333,-0.00798,0.3279,0.328,358.6,CMEMS,2026-08-17
26.0,-76.5,0.0361,0.394,0.3956,5.2,CMEMS,2026-08-17
26.0,-76.41666,0.0735,0.35098,0.3586,11.8,CMEMS,2026-08-17
26.0,-76.33333,0.08493,0.24016,0.2547,19.5,CMEMS,2026-08-17
26.0,-76.25,0.07941,0.11741,0.1417,34.1,CMEMS,2026-08-17
26.0,-76.16666,0.08824,0.00788,0.0886,84.9,CMEMS,2026-08-17
26.08334,-81.91666,0.01639,-0.02651,0.0312,148.3,CMEMS,2026-08-17
26.08334,-81.83333,0.01784,-0.02213,0.0284,141.1,CMEMS,2026-08-17
26.08334,-80.08333,0.08118,0.44099,0.4484,10.4,CMEMS,2026-08-17
26.08334,-80.0,0.12313,1.14285,1.1495,6.1,CMEMS,2026-08-17
26.08334,-79.91666,0.17172,1.57122,1.5806,6.2,CMEMS,2026-08-17
26.08334,-79.83333,0.16723,1.68005,1.6883,5.7,CMEMS,2026-08-17
26.08334,-79.75,0.14469,1.61105,1.6175,5.1,CMEMS,2026-08-17
26.08334,-79.66666,0.12276,1.43629,1.4415,4.9,CMEMS,2026-08-17
26.08334,-79.58333,0.09719,1.19035,1.1943,4.7,CMEMS,2026-08-17
26.08334,-79.5,0.06488,0.91015,0.9125,4.1,CMEMS,2026-08-17
26.08334,-79.41666,0.05627,0.68016,0.6825,4.7,CMEMS,2026-08-17
26.08334,-79.33333,0.04355,0.45784,0.4599,5.4,CMEMS,2026-08-17
26.08334,-79.25,0.02584,0.11954,0.1223,12.2,CMEMS,2026-08-17
26.08334,-79.16666,0.02151,0.0095,0.0235,66.2,CMEMS,2026-08-17
26.08334,-79.08333,0.05317,-0.02215,0.0576,112.6,CMEMS,2026-08-17
26.08334,-79.0,0.12897,-0.03021,0.1325,103.2,CMEMS,2026-08-17
26.08334,-78.91666,0.19621,-0.05416,0.2035,105.4,CMEMS,2026-08-17
26.08334,-78.83333,0.22617,-0.02884,0.228,97.3,CMEMS,2026-08-17
26.08334,-78.75,0.21814,0.02885,0.22,82.5,CMEMS,2026-08-17
26.08334,-78.66666,0.19081,0.07004,0.2033,69.8,CMEMS,2026-08-17
26.08334,-78.58333,0.15351,0.08837,0.1771,60.1,CMEMS,2026-08-17
26.08334,-78.5,0.10441,0.08612,0.1353,50.5,CMEMS,2026-08-17
26.08334,-78.41666,0.05672,0.04042,0.0696,54.5,CMEMS,2026-08-17
26.08334,-78.33333,0.02061,-0.00119,0.0206,93.3,CMEMS,2026-08-17
26.08334,-78.25,-0.02385,0.02483,0.0344,316.1,CMEMS,2026-08-17
26.08334,-78.16666,-0.04502,0.01498,0.0475,288.4,CMEMS,2026-08-17
26.08334,-78.08333,-0.01519,-0.0301,0.0337,206.8,CMEMS,2026-08-17
26.08334,-78.0,0.0163,-0.0235,0.0286,145.3,CMEMS,2026-08-17
26.08334,-77.91666,0.0244,0.00797,0.0257,71.9,CMEMS,2026-08-17
26.08334,-77.83333,0.02863,0.05047,0.058,29.6,CMEMS,2026-08-17
26.08334,-77.75,0.03817,0.06382,0.0744,30.9,CMEMS,2026-08-17
26.08334,-77.66666,0.03669,0.04464,0.0578,39.4,CMEMS,2026-08-17
26.08334,-77.58333,0.03588,0.03874,0.0528,42.8,CMEMS,2026-08-17
26.08334,-77.5,0.03082,0.03006,0.0431,45.7,CMEMS,2026-08-17
26.08334,-77.41666,0.01938,0.01669,0.0256,49.3,CMEMS,2026-08-17
