lat,lon,u,v,speed_ms,dir_deg,source,date
26.0,-81.91666,0.00056,0.03269,0.0327,1.0,CMEMS,2026-08-28
26.0,-81.83333,0.00087,0.01823,0.0183,2.7,CMEMS,2026-08-28
26.0,-81.75,0.00372,0.01614,0.0166,13.0,CMEMS,2026-08-28
26.0,-80.08333,0.05478,0.27881,0.2841,11.1,CMEMS,2026-08-28
26.0,-80.0,0.08654,0.93891,0.9429,5.3,CMEMS,2026-08-28
26.0,-79.91666,0.10724,1.15465,1.1596,5.3,CMEMS,2026-08-28
26.0,-79.83333,0.08872,1.24743,1.2506,4.1,CMEMS,2026-08-28
26.0,-79.75,0.07598,1.35195,1.3541,3.2,CMEMS,2026-08-28
26.0,-79.66666,0.08613,1.40468,1.4073,3.5,CMEMS,2026-08-28
26.0,-79.58333,0.0859,1.37503,1.3777,3.6,CMEMS,2026-08-28
26.0,-79.5,0.0922,1.224,1.2275,4.3,CMEMS,2026-08-28
26.0,-79.41666,0.12656,1.00965,1.0176,7.1,CMEMS,2026-08-28
26.0,-79.33333,0.17645,0.84807,0.8662,11.8,CMEMS,2026-08-28
26.0,-79.25,0.11611,0.27761,0.3009,22.7,CMEMS,2026-08-28
26.0,-79.16666,0.00529,-0.00439,0.0069,129.6,CMEMS,2026-08-28
26.0,-79.0,-0.01054,0.0102,0.0147,314.1,CMEMS,2026-08-28
26.0,-78.91666,-0.00355,0.01373,0.0142,345.5,CMEMS,2026-08-28
26.0,-78.83333,0.00088,-0.03379,0.0338,178.5,CMEMS,2026-08-28
26.0,-78.75,0.00212,-0.03564,0.0357,176.6,CMEMS,2026-08-28
26.0,-78.66666,-9e-05,0.01201,0.012,359.6,CMEMS,2026-08-28
26.0,-78.58333,-0.01125,0.07986,0.0806,352.0,CMEMS,2026-08-28
26.0,-78.5,-0.02185,0.15475,0.1563,352.0,CMEMS,2026-08-28
26.0,-78.41666,-0.01308,0.09244,0.0934,351.9,CMEMS,2026-08-28
26.0,-78.33333,-0.01075,0.00921,0.0142,310.6,CMEMS,2026-08-28
26.0,-78.25,-0.01631,-0.01409,0.0216,229.2,CMEMS,2026-08-28
26.0,-78.16666,-0.00812,-0.02013,0.0217,202.0,CMEMS,2026-08-28
26.0,-78.08333,0.00309,-1e-05,0.0031,90.2,CMEMS,2026-08-28
26.0,-78.0,0.00927,0.02695,0.0285,19.0,CMEMS,2026-08-28
26.0,-77.91666,0.00018,0.06638,0.0664,0.2,CMEMS,2026-08-28
26.0,-77.83333,-0.00975,0.14976,0.1501,356.3,CMEMS,2026-08-28
26.0,-77.75,-0.00262,0.13959,0.1396,358.9,CMEMS,2026-08-28
26.0,-77.66666,0.02884,0.04181,0.0508,34.6,CMEMS,2026-08-28
26.0,-77.58333,0.04856,0.00948,0.0495,79.0,CMEMS,2026-08-28
26.0,-77.5,0.0424,0.00654,0.0429,81.2,CMEMS,2026-08-28
26.0,-77.41666,0.03669,-0.03903,0.0536,136.8,CMEMS,2026-08-28
26.0,-77.16666,0.02994,0.04297,0.0524,34.9,CMEMS,2026-08-28
26.0,-77.08333,0.02094,0.00749,0.0222,70.3,CMEMS,2026-08-28
26.0,-77.0,0.01571,-0.16109,0.1618,174.4,CMEMS,2026-08-28
26.0,-76.91666,0.03748,-0.3894,0.3912,174.5,CMEMS,2026-08-28
26.0,-76.83333,0.04177,-0.3299,0.3325,172.8,CMEMS,2026-08-28
26.0,-76.75,0.02827,-0.15771,0.1602,169.8,CMEMS,2026-08-28
26.0,-76.66666,0.02508,-0.04315,0.0499,149.8,CMEMS,2026-08-28
26.0,-76.58333,0.01996,-6e-05,0.02,90.2,CMEMS,2026-08-28
26.0,-76.5,0.0089,0.02409,0.0257,20.3,CMEMS,2026-08-28
26.0,-76.41666,-0.00335,0.04318,0.0433,355.6,CMEMS,2026-08-28
26.0,-76.33333,-0.01572,0.05508,0.0573,344.1,CMEMS,2026-08-28
26.0,-76.25,-0.0287,0.06281,0.0691,335.4,CMEMS,2026-08-28
26.0,-76.16666,-0.04209,0.06833,0.0803,328.4,CMEMS,2026-08-28
26.08334,-81.91666,0.00189,0.02613,0.0262,4.1,CMEMS,2026-08-28
26.08334,-81.83333,0.00131,0.00699,0.0071,10.6,CMEMS,2026-08-28
26.08334,-80.08333,0.00019,0.33615,0.3361,0.0,CMEMS,2026-08-28
26.08334,-80.0,0.01947,0.86408,0.8643,1.3,CMEMS,2026-08-28
26.08334,-79.91666,0.05483,1.1104,1.1118,2.8,CMEMS,2026-08-28
26.08334,-79.83333,0.07129,1.21387,1.216,3.4,CMEMS,2026-08-28
26.08334,-79.75,0.07457,1.33236,1.3344,3.2,CMEMS,2026-08-28
26.08334,-79.66666,0.08177,1.39119,1.3936,3.4,CMEMS,2026-08-28
26.08334,-79.58333,0.087,1.36261,1.3654,3.7,CMEMS,2026-08-28
