lat,lon,u,v,speed_ms,dir_deg,source,date
33.75,-78.83333,0.02642,0.04218,0.0498,32.1,CMEMS,2026-06-15
33.75,-78.75,0.05892,0.0454,0.0744,52.4,CMEMS,2026-06-15
33.75,-78.66666,0.12943,0.03891,0.1352,73.3,CMEMS,2026-06-15
33.75,-78.58333,0.1876,0.0322,0.1903,80.3,CMEMS,2026-06-15
33.75,-78.5,0.23147,0.02259,0.2326,84.4,CMEMS,2026-06-15
33.75,-78.41666,0.25714,0.01147,0.2574,87.4,CMEMS,2026-06-15
33.75,-78.33333,0.2595,0.00571,0.2596,88.7,CMEMS,2026-06-15
33.75,-78.25,0.24418,0.00542,0.2442,88.7,CMEMS,2026-06-15
33.75,-78.16666,0.24276,0.00912,0.2429,87.8,CMEMS,2026-06-15
33.75,-78.08333,0.22452,0.00672,0.2246,88.3,CMEMS,2026-06-15
33.75,-78.0,0.25453,0.00906,0.2547,88.0,CMEMS,2026-06-15
33.75,-77.91666,0.27744,0.0511,0.2821,79.6,CMEMS,2026-06-15
33.75,-77.83333,0.21918,0.10998,0.2452,63.4,CMEMS,2026-06-15
33.75,-77.75,0.14639,0.1024,0.1786,55.0,CMEMS,2026-06-15
33.75,-77.66666,0.13003,0.11542,0.1739,48.4,CMEMS,2026-06-15
33.75,-77.58333,0.12574,0.14196,0.1896,41.5,CMEMS,2026-06-15
33.75,-77.5,0.13858,0.17408,0.2225,38.5,CMEMS,2026-06-15
33.75,-77.41666,0.17,0.20407,0.2656,39.8,CMEMS,2026-06-15
33.75,-77.33333,0.20854,0.21447,0.2991,44.2,CMEMS,2026-06-15
33.75,-77.25,0.22903,0.22252,0.3193,45.8,CMEMS,2026-06-15
33.75,-77.16666,0.26776,0.2303,0.3532,49.3,CMEMS,2026-06-15
33.75,-77.08333,0.3151,0.23086,0.3906,53.8,CMEMS,2026-06-15
33.75,-77.0,0.33741,0.21514,0.4002,57.5,CMEMS,2026-06-15
33.75,-76.91666,0.3772,0.19902,0.4265,62.2,CMEMS,2026-06-15
33.75,-76.83333,0.43329,0.20824,0.4807,64.3,CMEMS,2026-06-15
33.75,-76.75,0.53925,0.29927,0.6167,61.0,CMEMS,2026-06-15
33.75,-76.66666,0.7388,0.47549,0.8786,57.2,CMEMS,2026-06-15
