lat,lon,u,v,speed_ms,dir_deg,source,date
33.75,-78.83333,0.01747,0.01172,0.021,56.1,CMEMS,2026-09-17
33.75,-78.75,0.02548,0.01508,0.0296,59.4,CMEMS,2026-09-17
33.75,-78.66666,0.0205,0.01738,0.0269,49.7,CMEMS,2026-09-17
33.75,-78.58333,0.01588,0.02115,0.0264,36.9,CMEMS,2026-09-17
33.75,-78.5,0.00582,0.02816,0.0288,11.7,CMEMS,2026-09-17
33.75,-78.41666,0.01605,0.02705,0.0314,30.7,CMEMS,2026-09-17
33.75,-78.33333,0.01949,0.02918,0.0351,33.7,CMEMS,2026-09-17
33.75,-78.25,0.01952,0.02165,0.0292,42.0,CMEMS,2026-09-17
33.75,-78.16666,0.03448,0.00629,0.0351,79.7,CMEMS,2026-09-17
33.75,-78.08333,0.05431,-0.00897,0.055,99.4,CMEMS,2026-09-17
33.75,-78.0,0.09694,-0.01217,0.0977,97.2,CMEMS,2026-09-17
33.75,-77.91666,0.11606,0.00123,0.1161,89.4,CMEMS,2026-09-17
33.75,-77.83333,0.10068,0.02133,0.1029,78.0,CMEMS,2026-09-17
33.75,-77.75,0.0696,0.0006,0.0696,89.5,CMEMS,2026-09-17
33.75,-77.66666,0.04822,0.00087,0.0482,89.0,CMEMS,2026-09-17
33.75,-77.58333,0.04393,0.01577,0.0467,70.3,CMEMS,2026-09-17
33.75,-77.5,0.03567,0.02691,0.0447,53.0,CMEMS,2026-09-17
33.75,-77.41666,0.03033,0.02632,0.0402,49.0,CMEMS,2026-09-17
33.75,-77.33333,0.02887,0.02437,0.0378,49.8,CMEMS,2026-09-17
33.75,-77.25,0.011,0.02241,0.025,26.2,CMEMS,2026-09-17
33.75,-77.16666,0.00527,0.01428,0.0152,20.2,CMEMS,2026-09-17
33.75,-77.08333,0.00627,0.01964,0.0206,17.7,CMEMS,2026-09-17
33.75,-77.0,0.01993,0.02627,0.033,37.2,CMEMS,2026-09-17
33.75,-76.91666,0.02976,0.03663,0.0472,39.1,CMEMS,2026-09-17
33.75,-76.83333,0.09633,0.12347,0.1566,38.0,CMEMS,2026-09-17
33.75,-76.75,0.29578,0.33544,0.4472,41.4,CMEMS,2026-09-17
33.75,-76.66666,0.54606,0.56181,0.7835,44.2,CMEMS,2026-09-17
33.75,-76.58333,0.77492,0.75346,1.0808,45.8,CMEMS,2026-09-17
33.75,-76.5,0.94819,0.89474,1.3037,46.7,CMEMS,2026-09-17
33.75,-76.41666,1.04729,0.98223,1.4358,46.8,CMEMS,2026-09-17
33.75,-76.33333,1.07973,1.01812,1.484,46.7,CMEMS,2026-09-17
33.75,-76.25,1.06336,1.0139,1.4693,46.4,CMEMS,2026-09-17
33.75,-76.16666,1.01236,0.98038,1.4093,45.9,CMEMS,2026-09-17
33.75,-76.08333,0.93652,0.92431,1.3158,45.4,CMEMS,2026-09-17
33.75,-76.0,0.85682,0.85308,1.2091,45.1,CMEMS,2026-09-17
33.75,-75.91666,0.79075,0.77749,1.109,45.5,CMEMS,2026-09-17
33.75,-75.83333,0.7289,0.70194,1.0119,46.1,CMEMS,2026-09-17
33.75,-75.75,0.65933,0.61691,0.9029,46.9,CMEMS,2026-09-17
33.75,-75.66666,0.57923,0.51431,0.7746,48.4,CMEMS,2026-09-17
33.75,-75.58333,0.49064,0.39877,0.6323,50.9,CMEMS,2026-09-17
33.75,-75.5,0.39979,0.27821,0.4871,55.2,CMEMS,2026-09-17
33.75,-75.41666,0.30801,0.15951,0.3469,62.6,CMEMS,2026-09-17
33.75,-75.33333,0.2079,0.04282,0.2123,78.4,CMEMS,2026-09-17
33.75,-75.25,0.08675,-0.08382,0.1206,134.0,CMEMS,2026-09-17
33.75,-75.16666,-0.04791,-0.24338,0.2481,191.1,CMEMS,2026-09-17
33.75,-75.08333,-0.15957,-0.41811,0.4475,200.9,CMEMS,2026-09-17
33.75,-75.0,-0.23117,-0.4956,0.5469,205.0,CMEMS,2026-09-17
33.75,-74.91666,-0.25545,-0.40273,0.4769,212.4,CMEMS,2026-09-17
33.75,-74.83333,-0.25324,-0.229,0.3414,227.9,CMEMS,2026-09-17
33.75,-74.75,-0.24733,-0.07896,0.2596,252.3,CMEMS,2026-09-17
33.75,-74.66666,-0.26487,0.04119,0.268,278.8,CMEMS,2026-09-17
33.75,-74.58333,-0.2903,0.12719,0.3169,293.7,CMEMS,2026-09-17
33.75,-74.5,-0.3109,0.17391,0.3562,299.2,CMEMS,2026-09-17
33.75,-74.41666,-0.32017,0.18896,0.3718,300.5,CMEMS,2026-09-17
33.75,-74.33333,-0.32013,0.1863,0.3704,300.2,CMEMS,2026-09-17
33.75,-74.25,-0.30905,0.17578,0.3555,299.6,CMEMS,2026-09-17
33.75,-74.16666,-0.28806,0.16152,0.3303,299.3,CMEMS,2026-09-17
33.75,-74.08333,-0.25804,0.14413,0.2956,299.2,CMEMS,2026-09-17
33.75,-74.0,-0.21999,0.1247,0.2529,299.5,CMEMS,2026-09-17
33.75,-73.91666,-0.17886,0.10436,0.2071,300.3,CMEMS,2026-09-17
33.75,-73.83333,-0.14016,0.08314,0.163,300.7,CMEMS,2026-09-17
33.75,-73.75,-0.10281,0.05902,0.1185,299.9,CMEMS,2026-09-17
33.75,-73.66666,-0.06757,0.0312,0.0744,294.8,CMEMS,2026-09-17
33.75,-73.58333,-0.03568,-0.00404,0.0359,263.5,CMEMS,2026-09-17
33.75,-73.5,-0.00316,-0.04956,0.0497,183.6,CMEMS,2026-09-17
33.75,-73.41666,0.04298,-0.10035,0.1092,156.8,CMEMS,2026-09-17
33.75,-73.33333,0.10663,-0.14613,0.1809,143.9,CMEMS,2026-09-17
33.75,-73.25,0.18105,-0.18058,0.2557,134.9,CMEMS,2026-09-17
33.75,-73.16666,0.25562,-0.19988,0.3245,128.0,CMEMS,2026-09-17
33.75,-73.08333,0.32036,-0.20103,0.3782,122.1,CMEMS,2026-09-17
33.75,-73.0,0.36667,-0.18727,0.4117,117.1,CMEMS,2026-09-17
33.75,-72.91666,0.39116,-0.16369,0.424,112.7,CMEMS,2026-09-17
33.75,-72.83333,0.39321,-0.13659,0.4163,109.2,CMEMS,2026-09-17
33.75,-72.75,0.37561,-0.10971,0.3913,106.3,CMEMS,2026-09-17
33.75,-72.66666,0.34486,-0.08399,0.3549,103.7,CMEMS,2026-09-17
33.75,-72.58333,0.30849,-0.05716,0.3137,100.5,CMEMS,2026-09-17
33.75,-72.5,0.2732,-0.0245,0.2743,95.1,CMEMS,2026-09-17
33.75,-72.41666,0.23964,0.01313,0.24,86.9,CMEMS,2026-09-17
33.75,-72.33333,0.20355,0.05077,0.2098,76.0,CMEMS,2026-09-17
33.75,-72.25,0.17008,0.08387,0.1896,63.8,CMEMS,2026-09-17
33.83334,-78.66666,0.01512,0.02568,0.0298,30.5,CMEMS,2026-09-17
33.83334,-78.58333,0.03258,0.03297,0.0464,44.7,CMEMS,2026-09-17
33.83334,-78.5,0.03822,0.03037,0.0488,51.5,CMEMS,2026-09-17
33.83334,-78.41666,0.04751,0.02733,0.0548,60.1,CMEMS,2026-09-17
33.83334,-78.33333,0.05565,0.02639,0.0616,64.6,CMEMS,2026-09-17
33.83334,-78.25,0.06164,0.01775,0.0641,73.9,CMEMS,2026-09-17
33.83334,-78.16666,0.06793,0.0036,0.068,87.0,CMEMS,2026-09-17
33.83334,-78.08333,0.09002,-0.00189,0.09,91.2,CMEMS,2026-09-17
33.83334,-78.0,0.12183,-0.00129,0.1218,90.6,CMEMS,2026-09-17
33.83334,-77.91666,0.10193,-0.00602,0.1021,93.4,CMEMS,2026-09-17
33.83334,-77.83333,0.04782,-0.00944,0.0487,101.2,CMEMS,2026-09-17
33.83334,-77.75,0.0288,-0.01567,0.0328,118.6,CMEMS,2026-09-17
33.83334,-77.66666,0.02744,-0.00029,0.0274,90.6,CMEMS,2026-09-17
33.83334,-77.58333,0.02132,0.01344,0.0252,57.8,CMEMS,2026-09-17
33.83334,-77.5,0.01287,0.02389,0.0271,28.3,CMEMS,2026-09-17
33.83334,-77.41666,0.00989,0.03147,0.033,17.5,CMEMS,2026-09-17
33.83334,-77.33333,0.00337,0.03445,0.0346,5.6,CMEMS,2026-09-17
33.83334,-77.25,-0.00392,0.03653,0.0367,353.9,CMEMS,2026-09-17
33.83334,-77.16666,-0.01123,0.03331,0.0351,341.4,CMEMS,2026-09-17
33.83334,-77.08333,-0.01864,0.02127,0.0283,318.8,CMEMS,2026-09-17
33.83334,-77.0,-0.01674,0.01711,0.0239,315.6,CMEMS,2026-09-17
33.83334,-76.91666,-0.00863,0.0214,0.0231,338.0,CMEMS,2026-09-17
33.83334,-76.83333,0.00668,0.02905,0.0298,13.0,CMEMS,2026-09-17
33.83334,-76.75,0.07847,0.08977,0.1192,41.2,CMEMS,2026-09-17
33.83334,-76.66666,0.26392,0.22692,0.3481,49.3,CMEMS,2026-09-17
33.83334,-76.58333,0.52106,0.417,0.6674,51.3,CMEMS,2026-09-17
33.83334,-76.5,0.75949,0.63755,0.9916,50.0,CMEMS,2026-09-17
33.83334,-76.41666,0.94511,0.83481,1.261,48.5,CMEMS,2026-09-17
33.83334,-76.33333,1.0597,0.9627,1.4317,47.7,CMEMS,2026-09-17
33.83334,-76.25,1.11975,1.0203,1.5149,47.7,CMEMS,2026-09-17
33.83334,-76.16666,1.12869,1.02582,1.5252,47.7,CMEMS,2026-09-17
33.83334,-76.08333,1.09294,0.99529,1.4782,47.7,CMEMS,2026-09-17
33.83334,-76.0,1.03546,0.94514,1.402,47.6,CMEMS,2026-09-17
33.83334,-75.91666,0.97253,0.88211,1.313,47.8,CMEMS,2026-09-17
33.83334,-75.83333,0.90688,0.80545,1.2129,48.4,CMEMS,2026-09-17
33.83334,-75.75,0.8359,0.71505,1.1,49.5,CMEMS,2026-09-17
33.83334,-75.66666,0.75855,0.61417,0.976,51.0,CMEMS,2026-09-17
33.83334,-75.58333,0.67189,0.50806,0.8423,52.9,CMEMS,2026-09-17
33.83334,-75.5,0.58053,0.39836,0.7041,55.5,CMEMS,2026-09-17
33.83334,-75.41666,0.48729,0.28504,0.5645,59.7,CMEMS,2026-09-17
33.83334,-75.33333,0.39162,0.16921,0.4266,66.6,CMEMS,2026-09-17
33.83334,-75.25,0.28113,0.05317,0.2861,79.3,CMEMS,2026-09-17
33.83334,-75.16666,0.14774,-0.07282,0.1647,116.2,CMEMS,2026-09-17
33.83334,-75.08333,0.01022,-0.22969,0.2299,177.5,CMEMS,2026-09-17
33.83334,-75.0,-0.10521,-0.37551,0.39,195.7,CMEMS,2026-09-17
33.83334,-74.91666,-0.17875,-0.38919,0.4283,204.7,CMEMS,2026-09-17
33.83334,-74.83333,-0.22604,-0.25881,0.3436,221.1,CMEMS,2026-09-17
33.83334,-74.75,-0.24471,-0.08923,0.2605,250.0,CMEMS,2026-09-17
33.83334,-74.66666,-0.2769,0.04334,0.2803,278.9,CMEMS,2026-09-17
33.83334,-74.58333,-0.32382,0.14321,0.3541,293.9,CMEMS,2026-09-17
33.83334,-74.5,-0.37956,0.20536,0.4316,298.4,CMEMS,2026-09-17
33.83334,-74.41666,-0.43561,0.22997,0.4926,297.8,CMEMS,2026-09-17
33.83334,-74.33333,-0.48085,0.22568,0.5312,295.1,CMEMS,2026-09-17
33.83334,-74.25,-0.50964,0.20413,0.549,291.8,CMEMS,2026-09-17
33.83334,-74.16666,-0.52001,0.17327,0.5481,288.4,CMEMS,2026-09-17
33.83334,-74.08333,-0.50971,0.13757,0.5279,285.1,CMEMS,2026-09-17
33.83334,-74.0,-0.47794,0.09999,0.4883,281.8,CMEMS,2026-09-17
33.83334,-73.91666,-0.42767,0.06228,0.4322,278.3,CMEMS,2026-09-17
33.83334,-73.83333,-0.36319,0.02451,0.364,273.9,CMEMS,2026-09-17
33.83334,-73.75,-0.28751,-0.0148,0.2879,267.1,CMEMS,2026-09-17
33.83334,-73.66666,-0.20314,-0.05742,0.2111,254.2,CMEMS,2026-09-17
33.83334,-73.58333,-0.10928,-0.1052,0.1517,226.1,CMEMS,2026-09-17
33.83334,-73.5,-0.00515,-0.15825,0.1583,181.9,CMEMS,2026-09-17
33.83334,-73.41666,0.10625,-0.2124,0.2375,153.4,CMEMS,2026-09-17
33.83334,-73.33333,0.22044,-0.25797,0.3393,139.5,CMEMS,2026-09-17
33.83334,-73.25,0.33108,-0.28405,0.4362,130.6,CMEMS,2026-09-17
33.83334,-73.16666,0.42676,-0.28512,0.5132,123.7,CMEMS,2026-09-17
33.83334,-73.08333,0.4987,-0.26214,0.5634,117.7,CMEMS,2026-09-17
33.83334,-73.0,0.54135,-0.22031,0.5845,112.1,CMEMS,2026-09-17
33.83334,-72.91666,0.55347,-0.1668,0.5781,106.8,CMEMS,2026-09-17
33.83334,-72.83333,0.53493,-0.10973,0.5461,101.6,CMEMS,2026-09-17
33.83334,-72.75,0.48812,-0.05784,0.4915,96.8,CMEMS,2026-09-17
33.83334,-72.66666,0.41508,-0.02037,0.4156,92.8,CMEMS,2026-09-17
33.83334,-72.58333,0.32628,-0.0009,0.3263,90.2,CMEMS,2026-09-17
33.83334,-72.5,0.24209,0.01501,0.2426,86.5,CMEMS,2026-09-17
33.83334,-72.41666,0.17092,0.04728,0.1773,74.5,CMEMS,2026-09-17
33.83334,-72.33333,0.11675,0.09038,0.1476,52.3,CMEMS,2026-09-17
33.83334,-72.25,0.07881,0.12375,0.1467,32.5,CMEMS,2026-09-17
33.91667,-78.5,0.03032,0.03064,0.0431,44.7,CMEMS,2026-09-17
33.91667,-78.41666,0.04034,0.02776,0.049,55.5,CMEMS,2026-09-17
33.91667,-78.33333,0.0485,0.02362,0.0539,64.0,CMEMS,2026-09-17
33.91667,-78.25,0.05835,0.01572,0.0604,74.9,CMEMS,2026-09-17
33.91667,-78.16666,0.07585,0.0064,0.0761,85.2,CMEMS,2026-09-17
33.91667,-78.08333,0.11307,0.0005,0.1131,89.7,CMEMS,2026-09-17
33.91667,-78.0,0.12757,0.00198,0.1276,89.1,CMEMS,2026-09-17
33.91667,-77.91666,0.08016,0.0074,0.0805,84.7,CMEMS,2026-09-17
33.91667,-77.83333,0.01959,0.00219,0.0197,83.6,CMEMS,2026-09-17
33.91667,-77.75,-0.00271,-0.01237,0.0127,192.3,CMEMS,2026-09-17
33.91667,-77.66666,-0.00742,-0.00647,0.0098,228.9,CMEMS,2026-09-17
33.91667,-77.58333,-0.00235,0.00745,0.0078,342.5,CMEMS,2026-09-17
33.91667,-77.5,-0.00138,0.02007,0.0201,356.1,CMEMS,2026-09-17
33.91667,-77.41666,0.00126,0.02472,0.0248,2.9,CMEMS,2026-09-17
33.91667,-77.33333,0.0066,0.02966,0.0304,12.6,CMEMS,2026-09-17
33.91667,-77.25,0.00695,0.04182,0.0424,9.4,CMEMS,2026-09-17
33.91667,-77.16666,0.00873,0.05049,0.0512,9.8,CMEMS,2026-09-17
33.91667,-77.08333,0.00467,0.04442,0.0447,6.0,CMEMS,2026-09-17
33.91667,-77.0,-0.00378,0.03604,0.0362,354.0,CMEMS,2026-09-17
33.91667,-76.91666,-0.0064,0.02596,0.0267,346.1,CMEMS,2026-09-17
33.91667,-76.83333,-0.00309,0.01656,0.0168,349.4,CMEMS,2026-09-17
33.91667,-76.75,0.00473,0.0164,0.0171,16.1,CMEMS,2026-09-17
