lat,lon,u,v,speed_ms,dir_deg,source,date
33.75,-78.83333,-0.00289,0.02134,0.0215,352.3,CMEMS,2026-08-04
33.75,-78.75,0.00816,0.0263,0.0275,17.2,CMEMS,2026-08-04
33.75,-78.66666,0.0258,0.0276,0.0378,43.1,CMEMS,2026-08-04
33.75,-78.58333,0.039,0.03097,0.0498,51.6,CMEMS,2026-08-04
33.75,-78.5,0.05441,0.03303,0.0636,58.7,CMEMS,2026-08-04
33.75,-78.41666,0.06705,0.03884,0.0775,59.9,CMEMS,2026-08-04
33.75,-78.33333,0.07879,0.04105,0.0888,62.5,CMEMS,2026-08-04
33.75,-78.25,0.08658,0.04217,0.0963,64.0,CMEMS,2026-08-04
33.75,-78.16666,0.10209,0.03952,0.1095,68.8,CMEMS,2026-08-04
33.75,-78.08333,0.11516,0.03014,0.119,75.3,CMEMS,2026-08-04
33.75,-78.0,0.14442,0.02535,0.1466,80.0,CMEMS,2026-08-04
33.75,-77.91666,0.16267,0.04842,0.1697,73.4,CMEMS,2026-08-04
33.75,-77.83333,0.12219,0.08269,0.1475,55.9,CMEMS,2026-08-04
33.75,-77.75,0.07708,0.0902,0.1186,40.5,CMEMS,2026-08-04
33.75,-77.66666,0.06921,0.11887,0.1376,30.2,CMEMS,2026-08-04
33.75,-77.58333,0.04495,0.13402,0.1414,18.5,CMEMS,2026-08-04
33.75,-77.5,0.04016,0.13815,0.1439,16.2,CMEMS,2026-08-04
33.75,-77.41666,0.05167,0.1289,0.1389,21.8,CMEMS,2026-08-04
33.75,-77.33333,0.06754,0.10803,0.1274,32.0,CMEMS,2026-08-04
33.75,-77.25,0.08369,0.10655,0.1355,38.1,CMEMS,2026-08-04
33.75,-77.16666,0.11274,0.12432,0.1678,42.2,CMEMS,2026-08-04
33.75,-77.08333,0.13007,0.1417,0.1923,42.6,CMEMS,2026-08-04
33.75,-77.0,0.14967,0.15769,0.2174,43.5,CMEMS,2026-08-04
33.75,-76.91666,0.17896,0.17712,0.2518,45.3,CMEMS,2026-08-04
33.75,-76.83333,0.21743,0.20071,0.2959,47.3,CMEMS,2026-08-04
33.75,-76.75,0.26425,0.22068,0.3443,50.1,CMEMS,2026-08-04
33.75,-76.66666,0.30456,0.23268,0.3833,52.6,CMEMS,2026-08-04
33.75,-76.58333,0.32057,0.23497,0.3975,53.8,CMEMS,2026-08-04
33.75,-76.5,0.30185,0.22177,0.3746,53.7,CMEMS,2026-08-04
33.75,-76.41666,0.2579,0.19116,0.321,53.5,CMEMS,2026-08-04
33.75,-76.33333,0.21399,0.16441,0.2699,52.5,CMEMS,2026-08-04
33.75,-76.25,0.18238,0.16927,0.2488,47.1,CMEMS,2026-08-04
33.75,-76.16666,0.16804,0.20606,0.2659,39.2,CMEMS,2026-08-04
33.75,-76.08333,0.1688,0.2622,0.3118,32.8,CMEMS,2026-08-04
33.75,-76.0,0.17708,0.34058,0.3839,27.5,CMEMS,2026-08-04
33.75,-75.91666,0.1957,0.44566,0.4867,23.7,CMEMS,2026-08-04
33.75,-75.83333,0.22201,0.57406,0.6155,21.1,CMEMS,2026-08-04
33.75,-75.75,0.25459,0.71044,0.7547,19.7,CMEMS,2026-08-04
33.75,-75.66666,0.29045,0.8312,0.8805,19.3,CMEMS,2026-08-04
33.75,-75.58333,0.32104,0.90991,0.9649,19.4,CMEMS,2026-08-04
33.75,-75.5,0.33936,0.92618,0.9864,20.1,CMEMS,2026-08-04
33.75,-75.41666,0.34147,0.86768,0.9325,21.5,CMEMS,2026-08-04
33.75,-75.33333,0.32625,0.74201,0.8106,23.7,CMEMS,2026-08-04
33.75,-75.25,0.29735,0.57718,0.6493,27.3,CMEMS,2026-08-04
33.75,-75.16666,0.25308,0.40524,0.4778,32.0,CMEMS,2026-08-04
33.75,-75.08333,0.21691,0.24286,0.3256,41.8,CMEMS,2026-08-04
33.75,-75.0,0.18812,0.0937,0.2102,63.5,CMEMS,2026-08-04
33.75,-74.91666,0.13823,-0.05793,0.1499,112.7,CMEMS,2026-08-04
33.75,-74.83333,0.10371,-0.25309,0.2735,157.7,CMEMS,2026-08-04
33.75,-74.75,0.07981,-0.46146,0.4683,170.2,CMEMS,2026-08-04
33.75,-74.66666,0.08774,-0.50157,0.5092,170.1,CMEMS,2026-08-04
33.75,-74.58333,0.04362,-0.27441,0.2779,171.0,CMEMS,2026-08-04
33.75,-74.5,0.01853,-0.02536,0.0314,143.8,CMEMS,2026-08-04
33.75,-74.41666,-0.00261,0.09511,0.0951,358.4,CMEMS,2026-08-04
33.75,-74.33333,-0.01676,0.15022,0.1512,353.6,CMEMS,2026-08-04
33.75,-74.25,-0.02753,0.16051,0.1629,350.3,CMEMS,2026-08-04
33.75,-74.16666,-0.04007,0.14459,0.15,344.5,CMEMS,2026-08-04
33.75,-74.08333,-0.04683,0.12678,0.1352,339.7,CMEMS,2026-08-04
33.75,-74.0,-0.04465,0.11418,0.1226,338.6,CMEMS,2026-08-04
33.75,-73.91666,-0.03479,0.1052,0.1108,341.7,CMEMS,2026-08-04
33.75,-73.83333,-0.0215,0.09641,0.0988,347.4,CMEMS,2026-08-04
33.75,-73.75,-0.00495,0.09195,0.0921,356.9,CMEMS,2026-08-04
33.75,-73.66666,0.0178,0.09207,0.0938,10.9,CMEMS,2026-08-04
