lat,lon,u,v,speed_ms,dir_deg,source,date
33.75,-78.83333,0.02859,0.04339,0.052,33.4,CMEMS,2026-09-01
33.75,-78.75,0.05575,0.04364,0.0708,51.9,CMEMS,2026-09-01
33.75,-78.66666,0.06118,0.04656,0.0769,52.7,CMEMS,2026-09-01
33.75,-78.58333,0.07255,0.05535,0.0912,52.7,CMEMS,2026-09-01
33.75,-78.5,0.0821,0.05901,0.1011,54.3,CMEMS,2026-09-01
33.75,-78.41666,0.10763,0.05626,0.1214,62.4,CMEMS,2026-09-01
33.75,-78.33333,0.12552,0.04925,0.1348,68.6,CMEMS,2026-09-01
33.75,-78.25,0.13143,0.03557,0.1362,74.9,CMEMS,2026-09-01
33.75,-78.16666,0.14294,0.00914,0.1432,86.3,CMEMS,2026-09-01
33.75,-78.08333,0.14207,-0.01094,0.1425,94.4,CMEMS,2026-09-01
33.75,-78.0,0.18254,-0.01925,0.1836,96.0,CMEMS,2026-09-01
33.75,-77.91666,0.20065,0.00084,0.2007,89.8,CMEMS,2026-09-01
33.75,-77.83333,0.16461,0.02944,0.1672,79.9,CMEMS,2026-09-01
33.75,-77.75,0.10446,0.00665,0.1047,86.4,CMEMS,2026-09-01
33.75,-77.66666,0.06448,0.00524,0.0647,85.4,CMEMS,2026-09-01
33.75,-77.58333,0.04714,0.0248,0.0533,62.3,CMEMS,2026-09-01
33.75,-77.5,0.03447,0.03061,0.0461,48.4,CMEMS,2026-09-01
33.75,-77.41666,0.02943,0.03255,0.0439,42.1,CMEMS,2026-09-01
33.75,-77.33333,0.03005,0.03129,0.0434,43.8,CMEMS,2026-09-01
33.75,-77.25,0.02964,0.03213,0.0437,42.7,CMEMS,2026-09-01
33.75,-77.16666,0.0292,0.03942,0.0491,36.5,CMEMS,2026-09-01
33.75,-77.08333,0.02701,0.05034,0.0571,28.2,CMEMS,2026-09-01
33.75,-77.0,0.01996,0.05334,0.057,20.5,CMEMS,2026-09-01
33.75,-76.91666,0.01061,0.05075,0.0518,11.8,CMEMS,2026-09-01
33.75,-76.83333,0.05392,0.10385,0.117,27.4,CMEMS,2026-09-01
33.75,-76.75,0.22206,0.26841,0.3484,39.6,CMEMS,2026-09-01
33.75,-76.66666,0.48062,0.5029,0.6956,43.7,CMEMS,2026-09-01
33.75,-76.58333,0.75748,0.74441,1.062,45.5,CMEMS,2026-09-01
33.75,-76.5,0.9822,0.94141,1.3605,46.2,CMEMS,2026-09-01
33.75,-76.41666,1.12189,1.05263,1.5384,46.8,CMEMS,2026-09-01
33.75,-76.33333,1.17153,1.0753,1.5902,47.5,CMEMS,2026-09-01
33.75,-76.25,1.14897,1.03295,1.545,48.0,CMEMS,2026-09-01
33.75,-76.16666,1.07261,0.94639,1.4304,48.6,CMEMS,2026-09-01
33.75,-76.08333,0.95099,0.82985,1.2622,48.9,CMEMS,2026-09-01
33.75,-76.0,0.80683,0.70571,1.0719,48.8,CMEMS,2026-09-01
33.75,-75.91666,0.68703,0.61452,0.9218,48.2,CMEMS,2026-09-01
33.75,-75.83333,0.62172,0.592,0.8585,46.4,CMEMS,2026-09-01
33.75,-75.75,0.61854,0.63339,0.8853,44.3,CMEMS,2026-09-01
33.75,-75.66666,0.65918,0.7,0.9615,43.3,CMEMS,2026-09-01
33.75,-75.58333,0.71098,0.7565,1.0382,43.2,CMEMS,2026-09-01
33.75,-75.5,0.74768,0.78617,1.0849,43.6,CMEMS,2026-09-01
33.75,-75.41666,0.7534,0.7845,1.0877,43.8,CMEMS,2026-09-01
33.75,-75.33333,0.72313,0.74987,1.0417,44.0,CMEMS,2026-09-01
33.75,-75.25,0.66233,0.68352,0.9518,44.1,CMEMS,2026-09-01
