lat,lon,u,v,speed_ms,dir_deg,source,date
33.75,-78.83333,-0.02496,-0.00548,0.0255,257.6,CMEMS,2026-09-20
33.75,-78.75,-0.02478,-0.0046,0.0252,259.5,CMEMS,2026-09-20
33.75,-78.66666,-0.02941,-0.00254,0.0295,265.1,CMEMS,2026-09-20
33.75,-78.58333,-0.03584,0.0017,0.0359,272.7,CMEMS,2026-09-20
33.75,-78.5,-0.03932,0.00896,0.0403,282.8,CMEMS,2026-09-20
33.75,-78.41666,-0.03243,0.0115,0.0344,289.5,CMEMS,2026-09-20
33.75,-78.33333,-0.02591,0.01322,0.0291,297.0,CMEMS,2026-09-20
33.75,-78.25,-0.02351,0.01553,0.0282,303.4,CMEMS,2026-09-20
33.75,-78.16666,-0.02235,0.01647,0.0278,306.4,CMEMS,2026-09-20
33.75,-78.08333,-0.01846,0.01167,0.0218,302.3,CMEMS,2026-09-20
33.75,-78.0,-0.01928,0.00925,0.0214,295.6,CMEMS,2026-09-20
33.75,-77.91666,-0.01486,0.00604,0.016,292.1,CMEMS,2026-09-20
33.75,-77.83333,-0.00103,-0.00488,0.005,192.0,CMEMS,2026-09-20
33.75,-77.75,-0.0083,0.0077,0.0113,312.9,CMEMS,2026-09-20
33.75,-77.66666,-0.02572,0.0355,0.0438,324.1,CMEMS,2026-09-20
33.75,-77.58333,-0.02793,0.06337,0.0693,336.2,CMEMS,2026-09-20
33.75,-77.5,-0.01105,0.08773,0.0884,352.8,CMEMS,2026-09-20
33.75,-77.41666,0.01924,0.11361,0.1152,9.6,CMEMS,2026-09-20
33.75,-77.33333,0.05707,0.12536,0.1377,24.5,CMEMS,2026-09-20
33.75,-77.25,0.06885,0.13718,0.1535,26.7,CMEMS,2026-09-20
33.75,-77.16666,0.10072,0.14798,0.179,34.2,CMEMS,2026-09-20
33.75,-77.08333,0.13527,0.15716,0.2074,40.7,CMEMS,2026-09-20
33.75,-77.0,0.13936,0.15834,0.2109,41.4,CMEMS,2026-09-20
33.75,-76.91666,0.15292,0.17527,0.2326,41.1,CMEMS,2026-09-20
33.75,-76.83333,0.24267,0.25981,0.3555,43.0,CMEMS,2026-09-20
33.75,-76.75,0.40028,0.39716,0.5639,45.2,CMEMS,2026-09-20
33.75,-76.66666,0.54667,0.52359,0.757,46.2,CMEMS,2026-09-20
33.75,-76.58333,0.65469,0.6207,0.9022,46.5,CMEMS,2026-09-20
33.75,-76.5,0.74084,0.7048,1.0225,46.4,CMEMS,2026-09-20
33.75,-76.41666,0.80186,0.78583,1.1227,45.6,CMEMS,2026-09-20
33.75,-76.33333,0.811,0.84892,1.1741,43.7,CMEMS,2026-09-20
33.75,-76.25,0.78828,0.86187,1.168,42.4,CMEMS,2026-09-20
33.75,-76.16666,0.74067,0.80957,1.0973,42.5,CMEMS,2026-09-20
33.75,-76.08333,0.66337,0.69563,0.9612,43.6,CMEMS,2026-09-20
33.75,-76.0,0.5671,0.56876,0.8032,44.9,CMEMS,2026-09-20
33.75,-75.91666,0.48531,0.48141,0.6836,45.2,CMEMS,2026-09-20
33.75,-75.83333,0.42331,0.44239,0.6123,43.7,CMEMS,2026-09-20
33.75,-75.75,0.36162,0.42792,0.5603,40.2,CMEMS,2026-09-20
33.75,-75.66666,0.28414,0.43129,0.5165,33.4,CMEMS,2026-09-20
33.75,-75.58333,0.1845,0.4646,0.4999,21.7,CMEMS,2026-09-20
33.75,-75.5,0.07849,0.49784,0.504,9.0,CMEMS,2026-09-20
33.75,-75.41666,-0.03866,0.49385,0.4954,355.5,CMEMS,2026-09-20
33.75,-75.33333,-0.15578,0.4278,0.4553,340.0,CMEMS,2026-09-20
33.75,-75.25,-0.28075,0.30853,0.4172,317.7,CMEMS,2026-09-20
33.75,-75.16666,-0.39839,0.16164,0.4299,292.1,CMEMS,2026-09-20
33.75,-75.08333,-0.49253,0.00489,0.4926,270.6,CMEMS,2026-09-20
33.75,-75.0,-0.54375,-0.14465,0.5627,255.1,CMEMS,2026-09-20
33.75,-74.91666,-0.53999,-0.25531,0.5973,244.7,CMEMS,2026-09-20
33.75,-74.83333,-0.46666,-0.28669,0.5477,238.4,CMEMS,2026-09-20
33.75,-74.75,-0.33695,-0.22245,0.4038,236.6,CMEMS,2026-09-20
33.75,-74.66666,-0.20525,-0.11589,0.2357,240.5,CMEMS,2026-09-20
33.75,-74.58333,-0.13827,-0.05609,0.1492,247.9,CMEMS,2026-09-20
33.75,-74.5,-0.09331,-0.01747,0.0949,259.4,CMEMS,2026-09-20
33.75,-74.41666,-0.05138,0.05414,0.0746,316.5,CMEMS,2026-09-20
33.75,-74.33333,-0.02321,0.12469,0.1268,349.5,CMEMS,2026-09-20
33.75,-74.25,-0.00668,0.18317,0.1833,357.9,CMEMS,2026-09-20
33.75,-74.16666,-0.003,0.23058,0.2306,359.3,CMEMS,2026-09-20
33.75,-74.08333,0.00527,0.27848,0.2785,1.1,CMEMS,2026-09-20
33.75,-74.0,0.02108,0.32097,0.3217,3.8,CMEMS,2026-09-20
33.75,-73.91666,0.04862,0.34438,0.3478,8.0,CMEMS,2026-09-20
33.75,-73.83333,0.08238,0.34081,0.3506,13.6,CMEMS,2026-09-20
33.75,-73.75,0.12065,0.31541,0.3377,20.9,CMEMS,2026-09-20
