lat,lon,u,v,speed_ms,dir_deg,source,date
33.75,-78.83333,0.02587,0.01215,0.0286,64.8,CMEMS,2026-08-23
33.75,-78.75,0.04857,0.00689,0.0491,81.9,CMEMS,2026-08-23
33.75,-78.66666,0.10753,0.00302,0.1076,88.4,CMEMS,2026-08-23
33.75,-78.58333,0.12686,0.00069,0.1269,89.7,CMEMS,2026-08-23
33.75,-78.5,0.12943,-0.00137,0.1294,90.6,CMEMS,2026-08-23
33.75,-78.41666,0.13175,-0.00878,0.132,93.8,CMEMS,2026-08-23
33.75,-78.33333,0.13282,-0.01591,0.1338,96.8,CMEMS,2026-08-23
33.75,-78.25,0.13724,-0.02277,0.1391,99.4,CMEMS,2026-08-23
33.75,-78.16666,0.1458,-0.03089,0.149,102.0,CMEMS,2026-08-23
33.75,-78.08333,0.16351,-0.04144,0.1687,104.2,CMEMS,2026-08-23
33.75,-78.0,0.14621,-0.03198,0.1497,102.3,CMEMS,2026-08-23
33.75,-77.91666,0.13579,0.00716,0.136,87.0,CMEMS,2026-08-23
33.75,-77.83333,0.09655,0.03618,0.1031,69.5,CMEMS,2026-08-23
33.75,-77.75,0.06699,0.0214,0.0703,72.3,CMEMS,2026-08-23
33.75,-77.66666,0.03753,-0.02066,0.0428,118.8,CMEMS,2026-08-23
33.75,-77.58333,0.01851,-0.03546,0.04,152.4,CMEMS,2026-08-23
33.75,-77.5,0.01387,-0.03139,0.0343,156.2,CMEMS,2026-08-23
33.75,-77.41666,0.01811,-0.01858,0.026,135.7,CMEMS,2026-08-23
33.75,-77.33333,0.03358,0.00658,0.0342,78.9,CMEMS,2026-08-23
33.75,-77.25,0.06305,0.03175,0.0706,63.3,CMEMS,2026-08-23
33.75,-77.16666,0.08702,0.04475,0.0978,62.8,CMEMS,2026-08-23
33.75,-77.08333,0.09739,0.04485,0.1072,65.3,CMEMS,2026-08-23
33.75,-77.0,0.09443,0.03905,0.1022,67.5,CMEMS,2026-08-23
33.75,-76.91666,0.09002,0.03492,0.0966,68.8,CMEMS,2026-08-23
33.75,-76.83333,0.08989,0.02299,0.0928,75.7,CMEMS,2026-08-23
33.75,-76.75,0.07702,-1e-05,0.077,90.0,CMEMS,2026-08-23
33.75,-76.66666,0.051,-0.02337,0.0561,114.6,CMEMS,2026-08-23
33.75,-76.58333,0.02171,-0.04286,0.048,153.1,CMEMS,2026-08-23
33.75,-76.5,0.00891,-0.03243,0.0336,164.6,CMEMS,2026-08-23
33.75,-76.41666,0.02462,0.02898,0.038,40.3,CMEMS,2026-08-23
33.75,-76.33333,0.0836,0.14555,0.1679,29.9,CMEMS,2026-08-23
33.75,-76.25,0.17672,0.31528,0.3614,29.3,CMEMS,2026-08-23
33.75,-76.16666,0.28502,0.52158,0.5944,28.7,CMEMS,2026-08-23
33.75,-76.08333,0.39473,0.74268,0.8411,28.0,CMEMS,2026-08-23
33.75,-76.0,0.48922,0.95676,1.0746,27.1,CMEMS,2026-08-23
33.75,-75.91666,0.55935,1.14466,1.274,26.0,CMEMS,2026-08-23
33.75,-75.83333,0.60406,1.28226,1.4174,25.2,CMEMS,2026-08-23
33.75,-75.75,0.61771,1.35212,1.4865,24.6,CMEMS,2026-08-23
33.75,-75.66666,0.60023,1.34643,1.4742,24.0,CMEMS,2026-08-23
33.75,-75.58333,0.56821,1.26783,1.3893,24.1,CMEMS,2026-08-23
33.75,-75.5,0.5301,1.14139,1.2585,24.9,CMEMS,2026-08-23
33.75,-75.41666,0.48964,0.99606,1.1099,26.2,CMEMS,2026-08-23
33.75,-75.33333,0.44963,0.83828,0.9513,28.2,CMEMS,2026-08-23
33.75,-75.25,0.40357,0.65857,0.7724,31.5,CMEMS,2026-08-23
33.75,-75.16666,0.34429,0.45278,0.5688,37.2,CMEMS,2026-08-23
33.75,-75.08333,0.27232,0.23019,0.3566,49.8,CMEMS,2026-08-23
33.75,-75.0,0.20152,0.0155,0.2021,85.6,CMEMS,2026-08-23
33.75,-74.91666,0.14186,-0.15772,0.2121,138.0,CMEMS,2026-08-23
33.75,-74.83333,0.089,-0.26353,0.2781,161.3,CMEMS,2026-08-23
33.75,-74.75,0.04572,-0.30787,0.3112,171.6,CMEMS,2026-08-23
33.75,-74.66666,0.00445,-0.3497,0.3497,179.3,CMEMS,2026-08-23
33.75,-74.58333,-0.06518,-0.45485,0.4595,188.2,CMEMS,2026-08-23
33.75,-74.5,-0.18605,-0.61294,0.6406,196.9,CMEMS,2026-08-23
33.75,-74.41666,-0.30784,-0.75869,0.8188,202.1,CMEMS,2026-08-23
33.75,-74.33333,-0.32531,-0.7973,0.8611,202.2,CMEMS,2026-08-23
33.75,-74.25,-0.21966,-0.64683,0.6831,198.8,CMEMS,2026-08-23
33.75,-74.16666,-0.09111,-0.36831,0.3794,193.9,CMEMS,2026-08-23
33.75,-74.08333,-0.03592,-0.18083,0.1844,191.2,CMEMS,2026-08-23
33.75,-74.0,-0.01002,-0.11703,0.1175,184.9,CMEMS,2026-08-23
33.75,-73.91666,0.00914,-0.05356,0.0543,170.3,CMEMS,2026-08-23
33.75,-73.83333,0.01976,-0.01215,0.0232,121.6,CMEMS,2026-08-23
33.75,-73.75,0.02527,0.00854,0.0267,71.3,CMEMS,2026-08-23
33.75,-73.66666,0.02969,0.016,0.0337,61.7,CMEMS,2026-08-23
33.75,-73.58333,0.0326,0.01416,0.0355,66.5,CMEMS,2026-08-23
33.75,-73.5,0.03442,0.00626,0.035,79.7,CMEMS,2026-08-23
33.75,-73.41666,0.03625,-0.00427,0.0365,96.7,CMEMS,2026-08-23
33.75,-73.33333,0.04052,-0.01627,0.0437,111.9,CMEMS,2026-08-23
33.75,-73.25,0.04817,-0.02935,0.0564,121.4,CMEMS,2026-08-23
33.75,-73.16666,0.0593,-0.04307,0.0733,126.0,CMEMS,2026-08-23
33.75,-73.08333,0.07414,-0.05763,0.0939,127.9,CMEMS,2026-08-23
33.75,-73.0,0.09079,-0.07249,0.1162,128.6,CMEMS,2026-08-23
33.75,-72.91666,0.10697,-0.08612,0.1373,128.8,CMEMS,2026-08-23
33.75,-72.83333,0.12126,-0.09677,0.1551,128.6,CMEMS,2026-08-23
33.75,-72.75,0.13246,-0.10267,0.1676,127.8,CMEMS,2026-08-23
