lat,lon,ssh_m,sla_m,adt_m,source,date
29.8125,-81.3125,-0.025,0.0083,-0.025,CMEMS_ALT,2026-09-03
29.8125,-81.1875,-0.0185,0.0137,-0.0185,CMEMS_ALT,2026-09-03
29.8125,-81.0625,-0.0047,0.0235,-0.0047,CMEMS_ALT,2026-09-03
29.8125,-80.9375,-0.01,0.0388,-0.01,CMEMS_ALT,2026-09-03
29.8125,-80.8125,0.0046,0.0602,0.0046,CMEMS_ALT,2026-09-03
29.8125,-80.6875,0.0261,0.0873,0.0261,CMEMS_ALT,2026-09-03
29.8125,-80.5625,0.0538,0.1172,0.0538,CMEMS_ALT,2026-09-03
29.8125,-80.4375,0.0861,0.1435,0.0861,CMEMS_ALT,2026-09-03
29.8125,-80.3125,0.1225,0.1584,0.1225,CMEMS_ALT,2026-09-03
29.8125,-80.1875,0.1771,0.1567,0.1771,CMEMS_ALT,2026-09-03
29.8125,-80.0625,0.2678,0.1404,0.2678,CMEMS_ALT,2026-09-03
29.8125,-79.9375,0.3916,0.1188,0.3916,CMEMS_ALT,2026-09-03
29.8125,-79.8125,0.5082,0.1032,0.5082,CMEMS_ALT,2026-09-03
29.8125,-79.6875,0.6061,0.0988,0.6061,CMEMS_ALT,2026-09-03
29.8125,-79.5625,0.6906,0.1024,0.6906,CMEMS_ALT,2026-09-03
29.8125,-79.4375,0.7494,0.1056,0.7494,CMEMS_ALT,2026-09-03
29.8125,-79.3125,0.7805,0.1027,0.7805,CMEMS_ALT,2026-09-03
29.8125,-79.1875,0.7899,0.0952,0.7899,CMEMS_ALT,2026-09-03
29.8125,-79.0625,0.783,0.0908,0.783,CMEMS_ALT,2026-09-03
29.8125,-78.9375,0.7852,0.0971,0.7852,CMEMS_ALT,2026-09-03
29.8125,-78.8125,0.7987,0.1163,0.7987,CMEMS_ALT,2026-09-03
29.8125,-78.6875,0.8339,0.1449,0.8339,CMEMS_ALT,2026-09-03
29.8125,-78.5625,0.8689,0.1771,0.8689,CMEMS_ALT,2026-09-03
29.8125,-78.4375,0.891,0.2083,0.891,CMEMS_ALT,2026-09-03
29.8125,-78.3125,0.905,0.2359,0.905,CMEMS_ALT,2026-09-03
29.8125,-78.1875,0.9177,0.259,0.9177,CMEMS_ALT,2026-09-03
29.8125,-78.0625,0.924,0.2777,0.924,CMEMS_ALT,2026-09-03
29.8125,-77.9375,0.9301,0.2923,0.9301,CMEMS_ALT,2026-09-03
29.8125,-77.8125,0.9323,0.3025,0.9323,CMEMS_ALT,2026-09-03
29.8125,-77.6875,0.9373,0.3083,0.9373,CMEMS_ALT,2026-09-03
29.8125,-77.5625,0.944,0.3096,0.944,CMEMS_ALT,2026-09-03
29.8125,-77.4375,0.9479,0.3063,0.9479,CMEMS_ALT,2026-09-03
29.8125,-77.3125,0.9439,0.2973,0.9439,CMEMS_ALT,2026-09-03
29.8125,-77.1875,0.9389,0.2803,0.9389,CMEMS_ALT,2026-09-03
29.8125,-77.0625,0.927,0.254,0.927,CMEMS_ALT,2026-09-03
29.8125,-76.9375,0.8991,0.2182,0.8991,CMEMS_ALT,2026-09-03
29.8125,-76.8125,0.8661,0.1747,0.8661,CMEMS_ALT,2026-09-03
29.8125,-76.6875,0.8239,0.1267,0.8239,CMEMS_ALT,2026-09-03
29.8125,-76.5625,0.782,0.0783,0.782,CMEMS_ALT,2026-09-03
29.8125,-76.4375,0.7424,0.0342,0.7424,CMEMS_ALT,2026-09-03
29.8125,-76.3125,0.7083,-0.0007,0.7083,CMEMS_ALT,2026-09-03
