lat,lon,ssh_m,sla_m,adt_m,source,date
29.8125,-81.3125,0.2042,0.2376,0.2042,CMEMS_ALT,2026-09-23
29.8125,-81.1875,0.2168,0.249,0.2168,CMEMS_ALT,2026-09-23
29.8125,-81.0625,0.2302,0.2584,0.2302,CMEMS_ALT,2026-09-23
29.8125,-80.9375,0.2159,0.2647,0.2159,CMEMS_ALT,2026-09-23
29.8125,-80.8125,0.2108,0.2664,0.2108,CMEMS_ALT,2026-09-23
29.8125,-80.6875,0.2015,0.2627,0.2015,CMEMS_ALT,2026-09-23
29.8125,-80.5625,0.1907,0.2541,0.1907,CMEMS_ALT,2026-09-23
29.8125,-80.4375,0.1847,0.2421,0.1847,CMEMS_ALT,2026-09-23
29.8125,-80.3125,0.1923,0.2282,0.1923,CMEMS_ALT,2026-09-23
29.8125,-80.1875,0.2339,0.2135,0.2339,CMEMS_ALT,2026-09-23
29.8125,-80.0625,0.3261,0.1987,0.3261,CMEMS_ALT,2026-09-23
29.8125,-79.9375,0.4576,0.1848,0.4576,CMEMS_ALT,2026-09-23
29.8125,-79.8125,0.5781,0.1731,0.5781,CMEMS_ALT,2026-09-23
29.8125,-79.6875,0.6716,0.1643,0.6716,CMEMS_ALT,2026-09-23
29.8125,-79.5625,0.7464,0.1582,0.7464,CMEMS_ALT,2026-09-23
29.8125,-79.4375,0.7971,0.1533,0.7971,CMEMS_ALT,2026-09-23
29.8125,-79.3125,0.826,0.1482,0.826,CMEMS_ALT,2026-09-23
29.8125,-79.1875,0.8364,0.1417,0.8364,CMEMS_ALT,2026-09-23
29.8125,-79.0625,0.8264,0.1342,0.8264,CMEMS_ALT,2026-09-23
29.8125,-78.9375,0.8158,0.1277,0.8158,CMEMS_ALT,2026-09-23
29.8125,-78.8125,0.808,0.1256,0.808,CMEMS_ALT,2026-09-23
29.8125,-78.6875,0.8211,0.1321,0.8211,CMEMS_ALT,2026-09-23
29.8125,-78.5625,0.842,0.1502,0.842,CMEMS_ALT,2026-09-23
29.8125,-78.4375,0.8631,0.1804,0.8631,CMEMS_ALT,2026-09-23
29.8125,-78.3125,0.8886,0.2195,0.8886,CMEMS_ALT,2026-09-23
29.8125,-78.1875,0.92,0.2613,0.92,CMEMS_ALT,2026-09-23
29.8125,-78.0625,0.9458,0.2995,0.9458,CMEMS_ALT,2026-09-23
29.8125,-77.9375,0.9673,0.3295,0.9673,CMEMS_ALT,2026-09-23
29.8125,-77.8125,0.979,0.3492,0.979,CMEMS_ALT,2026-09-23
29.8125,-77.6875,0.988,0.359,0.988,CMEMS_ALT,2026-09-23
29.8125,-77.5625,0.995,0.3606,0.995,CMEMS_ALT,2026-09-23
29.8125,-77.4375,0.9969,0.3553,0.9969,CMEMS_ALT,2026-09-23
29.8125,-77.3125,0.9898,0.3432,0.9898,CMEMS_ALT,2026-09-23
29.8125,-77.1875,0.9819,0.3233,0.9819,CMEMS_ALT,2026-09-23
29.8125,-77.0625,0.9676,0.2946,0.9676,CMEMS_ALT,2026-09-23
29.8125,-76.9375,0.9386,0.2577,0.9386,CMEMS_ALT,2026-09-23
29.8125,-76.8125,0.9059,0.2145,0.9059,CMEMS_ALT,2026-09-23
29.8125,-76.6875,0.8654,0.1682,0.8654,CMEMS_ALT,2026-09-23
29.8125,-76.5625,0.826,0.1223,0.826,CMEMS_ALT,2026-09-23
29.8125,-76.4375,0.7879,0.0797,0.7879,CMEMS_ALT,2026-09-23
29.8125,-76.3125,0.7521,0.0431,0.7521,CMEMS_ALT,2026-09-23
29.8125,-76.1875,0.7212,0.0143,0.7212,CMEMS_ALT,2026-09-23
