lat,lon,u,v,speed_ms,dir_deg,source,date
29.83334,-81.25,0.01375,0.09414,0.0951,8.3,CMEMS,2026-09-11
29.83334,-81.16666,0.0121,0.06341,0.0646,10.8,CMEMS,2026-09-11
29.83334,-81.08333,0.00917,0.09502,0.0955,5.5,CMEMS,2026-09-11
29.83334,-81.0,0.02083,0.05328,0.0572,21.4,CMEMS,2026-09-11
29.83334,-80.91666,0.02787,0.03528,0.045,38.3,CMEMS,2026-09-11
29.83334,-80.83333,0.02935,0.04599,0.0546,32.5,CMEMS,2026-09-11
29.83334,-80.75,0.03486,0.06585,0.0745,27.9,CMEMS,2026-09-11
29.83334,-80.66666,0.04149,0.0839,0.0936,26.3,CMEMS,2026-09-11
29.83334,-80.58333,0.0428,0.12632,0.1334,18.7,CMEMS,2026-09-11
29.83334,-80.5,0.04273,0.1476,0.1537,16.1,CMEMS,2026-09-11
29.83334,-80.41666,0.04522,0.12481,0.1328,19.9,CMEMS,2026-09-11
29.83334,-80.33333,0.04789,0.10928,0.1193,23.7,CMEMS,2026-09-11
29.83334,-80.25,0.0389,0.11082,0.1175,19.3,CMEMS,2026-09-11
29.83334,-80.16666,0.02918,0.46531,0.4662,3.6,CMEMS,2026-09-11
29.83334,-80.08333,0.02495,0.87092,0.8713,1.6,CMEMS,2026-09-11
29.83334,-80.0,0.04688,1.34029,1.3411,2.0,CMEMS,2026-09-11
29.83334,-79.91666,0.06164,1.72109,1.7222,2.1,CMEMS,2026-09-11
29.83334,-79.83333,0.11335,1.72182,1.7255,3.8,CMEMS,2026-09-11
29.83334,-79.75,0.13851,1.56332,1.5694,5.1,CMEMS,2026-09-11
29.83334,-79.66666,0.14078,1.33745,1.3448,6.0,CMEMS,2026-09-11
29.83334,-79.58333,0.14451,1.1049,1.1143,7.5,CMEMS,2026-09-11
29.83334,-79.5,0.14115,0.86213,0.8736,9.3,CMEMS,2026-09-11
29.83334,-79.41666,0.13922,0.62033,0.6358,12.6,CMEMS,2026-09-11
29.83334,-79.33333,0.14102,0.40233,0.4263,19.3,CMEMS,2026-09-11
29.83334,-79.25,0.11551,0.2686,0.2924,23.3,CMEMS,2026-09-11
29.83334,-79.16666,0.10184,0.08527,0.1328,50.1,CMEMS,2026-09-11
29.83334,-79.08333,0.06729,-0.04686,0.082,124.9,CMEMS,2026-09-11
29.83334,-79.0,0.00286,-0.00588,0.0065,154.1,CMEMS,2026-09-11
29.83334,-78.91666,-0.05441,0.0257,0.0602,295.3,CMEMS,2026-09-11
29.83334,-78.83333,-0.105,0.0177,0.1065,279.6,CMEMS,2026-09-11
29.83334,-78.75,-0.15526,0.01621,0.1561,276.0,CMEMS,2026-09-11
29.83334,-78.66666,-0.1993,0.03307,0.202,279.4,CMEMS,2026-09-11
29.83334,-78.58333,-0.2289,0.07907,0.2422,289.1,CMEMS,2026-09-11
29.83334,-78.5,-0.23669,0.13645,0.2732,300.0,CMEMS,2026-09-11
29.83334,-78.41666,-0.22234,0.17881,0.2853,308.8,CMEMS,2026-09-11
29.83334,-78.33333,-0.19168,0.1946,0.2732,315.4,CMEMS,2026-09-11
29.83334,-78.25,-0.15158,0.17752,0.2334,319.5,CMEMS,2026-09-11
29.83334,-78.16666,-0.10982,0.13707,0.1756,321.3,CMEMS,2026-09-11
29.83334,-78.08333,-0.0696,0.0939,0.1169,323.5,CMEMS,2026-09-11
29.83334,-78.0,-0.028,0.04897,0.0564,330.2,CMEMS,2026-09-11
29.83334,-77.91666,0.01576,-0.00547,0.0167,109.2,CMEMS,2026-09-11
29.83334,-77.83333,0.05661,-0.07038,0.0903,141.2,CMEMS,2026-09-11
29.83334,-77.75,0.08863,-0.13394,0.1606,146.5,CMEMS,2026-09-11
29.83334,-77.66666,0.1098,-0.18537,0.2154,149.4,CMEMS,2026-09-11
29.83334,-77.58333,0.12083,-0.22113,0.252,151.3,CMEMS,2026-09-11
29.83334,-77.5,0.12272,-0.24534,0.2743,153.4,CMEMS,2026-09-11
29.83334,-77.41666,0.11637,-0.26545,0.2898,156.3,CMEMS,2026-09-11
29.83334,-77.33333,0.10508,-0.29329,0.3115,160.3,CMEMS,2026-09-11
29.83334,-77.25,0.09043,-0.33459,0.3466,164.9,CMEMS,2026-09-11
29.83334,-77.16666,0.07471,-0.38815,0.3953,169.1,CMEMS,2026-09-11
29.83334,-77.08333,0.05704,-0.44117,0.4448,172.6,CMEMS,2026-09-11
29.83334,-77.0,0.04473,-0.51041,0.5124,175.0,CMEMS,2026-09-11
29.83334,-76.91666,0.03843,-0.58913,0.5904,176.3,CMEMS,2026-09-11
29.83334,-76.83333,0.03561,-0.59813,0.5992,176.6,CMEMS,2026-09-11
29.83334,-76.75,0.0382,-0.5157,0.5171,175.8,CMEMS,2026-09-11
29.83334,-76.66666,0.04401,-0.3719,0.3745,173.3,CMEMS,2026-09-11
29.83334,-76.58333,0.04659,-0.21975,0.2246,168.0,CMEMS,2026-09-11
29.83334,-76.5,0.05295,-0.08253,0.0981,147.3,CMEMS,2026-09-11
29.83334,-76.41666,0.0483,0.11154,0.1216,23.4,CMEMS,2026-09-11
29.83334,-76.33333,-0.00133,0.15809,0.1581,359.5,CMEMS,2026-09-11
29.83334,-76.25,-0.08455,0.09982,0.1308,319.7,CMEMS,2026-09-11
29.83334,-76.16666,-0.17205,0.04069,0.1768,283.3,CMEMS,2026-09-11
29.83334,-76.08333,-0.25231,0.01935,0.2531,274.4,CMEMS,2026-09-11
29.83334,-76.0,-0.32103,0.02786,0.3222,275.0,CMEMS,2026-09-11
29.83334,-75.91666,-0.37525,0.0513,0.3787,277.8,CMEMS,2026-09-11
29.83334,-75.83333,-0.41627,0.08445,0.4248,281.5,CMEMS,2026-09-11
29.83334,-75.75,-0.44679,0.12204,0.4632,285.3,CMEMS,2026-09-11
29.83334,-75.66666,-0.4676,0.15699,0.4932,288.6,CMEMS,2026-09-11
29.83334,-75.58333,-0.47734,0.1835,0.5114,291.0,CMEMS,2026-09-11
29.83334,-75.5,-0.47243,0.19997,0.513,292.9,CMEMS,2026-09-11
29.83334,-75.41666,-0.4512,0.20327,0.4949,294.3,CMEMS,2026-09-11
29.83334,-75.33333,-0.41263,0.19452,0.4562,295.2,CMEMS,2026-09-11
29.83334,-75.25,-0.35518,0.174,0.3955,296.1,CMEMS,2026-09-11
29.91667,-81.25,0.02847,0.10194,0.1058,15.6,CMEMS,2026-09-11
29.91667,-81.16666,0.02252,0.07393,0.0773,16.9,CMEMS,2026-09-11
29.91667,-81.08333,0.0134,0.09437,0.0953,8.1,CMEMS,2026-09-11
29.91667,-81.0,0.01657,0.03261,0.0366,26.9,CMEMS,2026-09-11
29.91667,-80.91666,0.01986,0.03307,0.0386,31.0,CMEMS,2026-09-11
29.91667,-80.83333,0.02723,0.04613,0.0536,30.6,CMEMS,2026-09-11
29.91667,-80.75,0.03159,0.06235,0.0699,26.9,CMEMS,2026-09-11
29.91667,-80.66666,0.03227,0.08241,0.0885,21.4,CMEMS,2026-09-11
29.91667,-80.58333,0.03214,0.12737,0.1314,14.2,CMEMS,2026-09-11
29.91667,-80.5,0.03661,0.14413,0.1487,14.3,CMEMS,2026-09-11
29.91667,-80.41666,0.04629,0.11184,0.121,22.5,CMEMS,2026-09-11
29.91667,-80.33333,0.05491,0.1006,0.1146,28.6,CMEMS,2026-09-11
29.91667,-80.25,0.05662,0.11505,0.1282,26.2,CMEMS,2026-09-11
29.91667,-80.16666,0.05367,0.46071,0.4638,6.6,CMEMS,2026-09-11
29.91667,-80.08333,0.04284,0.88856,0.8896,2.8,CMEMS,2026-09-11
29.91667,-80.0,0.08246,1.33618,1.3387,3.5,CMEMS,2026-09-11
29.91667,-79.91666,0.11551,1.70508,1.709,3.9,CMEMS,2026-09-11
29.91667,-79.83333,0.16469,1.72101,1.7289,5.5,CMEMS,2026-09-11
29.91667,-79.75,0.18883,1.55978,1.5712,6.9,CMEMS,2026-09-11
29.91667,-79.66666,0.19126,1.3381,1.3517,8.1,CMEMS,2026-09-11
29.91667,-79.58333,0.18556,1.10854,1.124,9.5,CMEMS,2026-09-11
29.91667,-79.5,0.17014,0.87169,0.8881,11.0,CMEMS,2026-09-11
29.91667,-79.41666,0.16323,0.63318,0.6539,14.5,CMEMS,2026-09-11
29.91667,-79.33333,0.15454,0.4235,0.4508,20.0,CMEMS,2026-09-11
29.91667,-79.25,0.12418,0.28547,0.3113,23.5,CMEMS,2026-09-11
29.91667,-79.16666,0.10409,0.10513,0.1479,44.7,CMEMS,2026-09-11
29.91667,-79.08333,0.06604,-0.00382,0.0662,93.3,CMEMS,2026-09-11
29.91667,-79.0,0.00943,0.04036,0.0414,13.1,CMEMS,2026-09-11
29.91667,-78.91666,-0.0364,0.06499,0.0745,330.7,CMEMS,2026-09-11
29.91667,-78.83333,-0.07107,0.06036,0.0932,310.3,CMEMS,2026-09-11
29.91667,-78.75,-0.10157,0.06383,0.12,302.1,CMEMS,2026-09-11
29.91667,-78.66666,-0.12692,0.07395,0.1469,300.2,CMEMS,2026-09-11
29.91667,-78.58333,-0.14184,0.09445,0.1704,303.7,CMEMS,2026-09-11
29.91667,-78.5,-0.14018,0.12559,0.1882,311.9,CMEMS,2026-09-11
29.91667,-78.41666,-0.11945,0.14955,0.1914,321.4,CMEMS,2026-09-11
29.91667,-78.33333,-0.08499,0.15373,0.1757,331.1,CMEMS,2026-09-11
29.91667,-78.25,-0.04338,0.13566,0.1424,342.3,CMEMS,2026-09-11
29.91667,-78.16666,0.00061,0.09991,0.0999,0.3,CMEMS,2026-09-11
29.91667,-78.08333,0.04631,0.05699,0.0734,39.1,CMEMS,2026-09-11
29.91667,-78.0,0.09231,0.00878,0.0927,84.6,CMEMS,2026-09-11
29.91667,-77.91666,0.1344,-0.04786,0.1427,109.6,CMEMS,2026-09-11
29.91667,-77.83333,0.16732,-0.1077,0.199,122.8,CMEMS,2026-09-11
29.91667,-77.75,0.18787,-0.1596,0.2465,130.3,CMEMS,2026-09-11
29.91667,-77.66666,0.19683,-0.19729,0.2787,135.1,CMEMS,2026-09-11
29.91667,-77.58333,0.19837,-0.22041,0.2965,138.0,CMEMS,2026-09-11
29.91667,-77.5,0.19517,-0.23613,0.3063,140.4,CMEMS,2026-09-11
29.91667,-77.41666,0.18748,-0.25219,0.3142,143.4,CMEMS,2026-09-11
29.91667,-77.33333,0.17646,-0.27384,0.3258,147.2,CMEMS,2026-09-11
29.91667,-77.25,0.16316,-0.30708,0.3477,152.0,CMEMS,2026-09-11
29.91667,-77.16666,0.14811,-0.35748,0.3869,157.5,CMEMS,2026-09-11
29.91667,-77.08333,0.13098,-0.41363,0.4339,162.4,CMEMS,2026-09-11
29.91667,-77.0,0.1235,-0.49331,0.5085,165.9,CMEMS,2026-09-11
29.91667,-76.91666,0.12009,-0.57992,0.5922,168.3,CMEMS,2026-09-11
29.91667,-76.83333,0.10834,-0.59231,0.6021,169.6,CMEMS,2026-09-11
29.91667,-76.75,0.09408,-0.51497,0.5235,169.6,CMEMS,2026-09-11
29.91667,-76.66666,0.08345,-0.37495,0.3841,167.5,CMEMS,2026-09-11
29.91667,-76.58333,0.07542,-0.21656,0.2293,160.8,CMEMS,2026-09-11
29.91667,-76.5,0.07079,-0.08413,0.1099,139.9,CMEMS,2026-09-11
29.91667,-76.41666,0.07352,0.09787,0.1224,36.9,CMEMS,2026-09-11
29.91667,-76.33333,0.04778,0.22362,0.2287,12.1,CMEMS,2026-09-11
29.91667,-76.25,-0.02186,0.19923,0.2004,353.7,CMEMS,2026-09-11
29.91667,-76.16666,-0.10767,0.13815,0.1751,322.1,CMEMS,2026-09-11
29.91667,-76.08333,-0.19055,0.10659,0.2183,299.2,CMEMS,2026-09-11
29.91667,-76.0,-0.26408,0.10371,0.2837,291.4,CMEMS,2026-09-11
29.91667,-75.91666,-0.32317,0.11462,0.3429,289.5,CMEMS,2026-09-11
29.91667,-75.83333,-0.36681,0.13294,0.3902,289.9,CMEMS,2026-09-11
29.91667,-75.75,-0.39558,0.15478,0.4248,291.4,CMEMS,2026-09-11
29.91667,-75.66666,-0.40907,0.1725,0.4439,292.9,CMEMS,2026-09-11
29.91667,-75.58333,-0.40519,0.18092,0.4437,294.1,CMEMS,2026-09-11
29.91667,-75.5,-0.38352,0.17887,0.4232,295.0,CMEMS,2026-09-11
29.91667,-75.41666,-0.34384,0.16437,0.3811,295.5,CMEMS,2026-09-11
29.91667,-75.33333,-0.28698,0.13783,0.3184,295.7,CMEMS,2026-09-11
29.91667,-75.25,-0.21475,0.10168,0.2376,295.3,CMEMS,2026-09-11
30.0,-81.25,0.02313,0.10806,0.1105,12.1,CMEMS,2026-09-11
30.0,-81.16666,0.02201,0.09354,0.0961,13.2,CMEMS,2026-09-11
30.0,-81.08333,0.02379,0.10643,0.1091,12.6,CMEMS,2026-09-11
30.0,-81.0,0.0222,0.03425,0.0408,33.0,CMEMS,2026-09-11
30.0,-80.91666,0.01699,0.03597,0.0398,25.3,CMEMS,2026-09-11
30.0,-80.83333,0.02244,0.0504,0.0552,24.0,CMEMS,2026-09-11
30.0,-80.75,0.0273,0.06204,0.0678,23.8,CMEMS,2026-09-11
30.0,-80.66666,0.02558,0.08512,0.0889,16.7,CMEMS,2026-09-11
30.0,-80.58333,0.02731,0.12757,0.1305,12.1,CMEMS,2026-09-11
30.0,-80.5,0.03688,0.13705,0.1419,15.1,CMEMS,2026-09-11
30.0,-80.41666,0.04916,0.0902,0.1027,28.6,CMEMS,2026-09-11
30.0,-80.33333,0.06126,0.07795,0.0991,38.2,CMEMS,2026-09-11
30.0,-80.25,0.07783,0.10492,0.1306,36.6,CMEMS,2026-09-11
