lat,lon,u,v,speed_ms,dir_deg,source,date
29.83334,-81.25,-0.00949,0.08474,0.0853,353.6,CMEMS,2026-07-21
29.83334,-81.16666,0.00457,0.14714,0.1472,1.8,CMEMS,2026-07-21
29.83334,-81.08333,0.01685,0.22862,0.2292,4.2,CMEMS,2026-07-21
29.83334,-81.0,0.02033,0.26391,0.2647,4.4,CMEMS,2026-07-21
29.83334,-80.91666,0.01038,0.23055,0.2308,2.6,CMEMS,2026-07-21
29.83334,-80.83333,0.00127,0.202,0.202,0.4,CMEMS,2026-07-21
29.83334,-80.75,0.00301,0.18742,0.1874,0.9,CMEMS,2026-07-21
29.83334,-80.66666,0.01182,0.18012,0.1805,3.8,CMEMS,2026-07-21
29.83334,-80.58333,0.03048,0.17625,0.1789,9.8,CMEMS,2026-07-21
29.83334,-80.5,0.06025,0.21067,0.2191,16.0,CMEMS,2026-07-21
29.83334,-80.41666,0.07647,0.2986,0.3082,14.4,CMEMS,2026-07-21
29.83334,-80.33333,0.0706,0.45348,0.4589,8.8,CMEMS,2026-07-21
29.83334,-80.25,0.10212,0.93676,0.9423,6.2,CMEMS,2026-07-21
29.83334,-80.16666,0.17225,1.68694,1.6957,5.8,CMEMS,2026-07-21
29.83334,-80.08333,0.17094,2.18373,2.1904,4.5,CMEMS,2026-07-21
29.83334,-80.0,0.19284,2.28109,2.2892,4.8,CMEMS,2026-07-21
29.83334,-79.91666,0.21535,2.03411,2.0455,6.0,CMEMS,2026-07-21
29.83334,-79.83333,0.21647,1.67731,1.6912,7.4,CMEMS,2026-07-21
29.83334,-79.75,0.21366,1.36263,1.3793,8.9,CMEMS,2026-07-21
29.83334,-79.66666,0.18629,1.05182,1.0682,10.0,CMEMS,2026-07-21
29.83334,-79.58333,0.13189,0.75582,0.7672,9.9,CMEMS,2026-07-21
29.83334,-79.5,0.07031,0.45215,0.4576,8.8,CMEMS,2026-07-21
29.83334,-79.41666,0.02865,0.24333,0.245,6.7,CMEMS,2026-07-21
29.83334,-79.33333,0.01514,0.20555,0.2061,4.2,CMEMS,2026-07-21
29.83334,-79.25,0.01026,0.25177,0.252,2.3,CMEMS,2026-07-21
29.83334,-79.16666,0.00417,0.29751,0.2975,0.8,CMEMS,2026-07-21
29.83334,-79.08333,-0.00942,0.27077,0.2709,358.0,CMEMS,2026-07-21
