lat,lon,u,v,speed_ms,dir_deg,source,date
29.83334,-81.25,0.00448,0.11972,0.1198,2.1,CMEMS,2026-08-15
29.83334,-81.16666,0.00301,0.08778,0.0878,2.0,CMEMS,2026-08-15
29.83334,-81.08333,0.00705,0.07526,0.0756,5.4,CMEMS,2026-08-15
29.83334,-81.0,0.00387,0.06106,0.0612,3.6,CMEMS,2026-08-15
29.83334,-80.91666,-0.00202,0.04833,0.0484,357.6,CMEMS,2026-08-15
29.83334,-80.83333,0.00392,0.04921,0.0494,4.6,CMEMS,2026-08-15
29.83334,-80.75,0.01829,0.0482,0.0516,20.8,CMEMS,2026-08-15
29.83334,-80.66666,0.03451,0.0237,0.0419,55.5,CMEMS,2026-08-15
29.83334,-80.58333,0.04729,-0.02377,0.0529,116.7,CMEMS,2026-08-15
29.83334,-80.5,0.05033,-0.06139,0.0794,140.7,CMEMS,2026-08-15
29.83334,-80.41666,0.06175,0.00433,0.0619,86.0,CMEMS,2026-08-15
29.83334,-80.33333,0.07164,0.28769,0.2965,14.0,CMEMS,2026-08-15
29.83334,-80.25,0.09529,0.84801,0.8533,6.4,CMEMS,2026-08-15
29.83334,-80.16666,0.11177,1.33904,1.3437,4.8,CMEMS,2026-08-15
29.83334,-80.08333,0.04223,1.67072,1.6712,1.4,CMEMS,2026-08-15
29.83334,-80.0,0.04386,1.76733,1.7679,1.4,CMEMS,2026-08-15
29.83334,-79.91666,0.09584,1.57646,1.5794,3.5,CMEMS,2026-08-15
29.83334,-79.83333,0.09561,1.40059,1.4038,3.9,CMEMS,2026-08-15
29.83334,-79.75,0.07078,1.25514,1.2571,3.2,CMEMS,2026-08-15
29.83334,-79.66666,0.09082,1.01892,1.023,5.1,CMEMS,2026-08-15
29.83334,-79.58333,0.11957,0.73405,0.7437,9.3,CMEMS,2026-08-15
29.83334,-79.5,0.14761,0.39575,0.4224,20.5,CMEMS,2026-08-15
29.83334,-79.41666,0.17483,0.02293,0.1763,82.5,CMEMS,2026-08-15
29.83334,-79.33333,0.19282,-0.30406,0.36,147.6,CMEMS,2026-08-15
29.83334,-79.25,0.19611,-0.4518,0.4925,156.5,CMEMS,2026-08-15
29.83334,-79.16666,0.18557,-0.41787,0.4572,156.1,CMEMS,2026-08-15
29.83334,-79.08333,0.18112,-0.35347,0.3972,152.9,CMEMS,2026-08-15
29.83334,-79.0,0.18001,-0.29631,0.3467,148.7,CMEMS,2026-08-15
29.83334,-78.91666,0.1734,-0.22285,0.2824,142.1,CMEMS,2026-08-15
29.83334,-78.83333,0.15477,-0.12965,0.2019,130.0,CMEMS,2026-08-15
29.83334,-78.75,0.12451,-0.00686,0.1247,93.2,CMEMS,2026-08-15
29.83334,-78.66666,0.09379,0.11042,0.1449,40.3,CMEMS,2026-08-15
29.83334,-78.58333,0.06014,0.1871,0.1965,17.8,CMEMS,2026-08-15
29.83334,-78.5,0.0239,0.25618,0.2573,5.3,CMEMS,2026-08-15
29.83334,-78.41666,-0.00982,0.29702,0.2972,358.1,CMEMS,2026-08-15
29.83334,-78.33333,-0.04456,0.29294,0.2963,351.4,CMEMS,2026-08-15
29.83334,-78.25,-0.0942,0.29894,0.3134,342.5,CMEMS,2026-08-15
29.83334,-78.16666,-0.17137,0.34684,0.3869,333.7,CMEMS,2026-08-15
29.83334,-78.08333,-0.25728,0.41885,0.4916,328.4,CMEMS,2026-08-15
29.83334,-78.0,-0.32864,0.48165,0.5831,325.7,CMEMS,2026-08-15
29.83334,-77.91666,-0.3792,0.52551,0.648,324.2,CMEMS,2026-08-15
29.83334,-77.83333,-0.40296,0.54285,0.6761,323.4,CMEMS,2026-08-15
29.83334,-77.75,-0.39358,0.52138,0.6533,323.0,CMEMS,2026-08-15
29.83334,-77.66666,-0.35404,0.46061,0.581,322.5,CMEMS,2026-08-15
29.83334,-77.58333,-0.30038,0.37586,0.4811,321.4,CMEMS,2026-08-15
29.83334,-77.5,-0.25445,0.29351,0.3884,319.1,CMEMS,2026-08-15
29.83334,-77.41666,-0.2299,0.23496,0.3287,315.6,CMEMS,2026-08-15
29.83334,-77.33333,-0.22189,0.19468,0.2952,311.3,CMEMS,2026-08-15
29.83334,-77.25,-0.21733,0.15278,0.2657,305.1,CMEMS,2026-08-15
29.83334,-77.16666,-0.21697,0.10456,0.2408,295.7,CMEMS,2026-08-15
29.83334,-77.08333,-0.22232,0.04828,0.2275,282.3,CMEMS,2026-08-15
29.83334,-77.0,-0.22698,-0.02662,0.2285,263.3,CMEMS,2026-08-15
29.83334,-76.91666,-0.23111,-0.11655,0.2588,243.2,CMEMS,2026-08-15
29.83334,-76.83333,-0.24283,-0.20897,0.3204,229.3,CMEMS,2026-08-15
29.83334,-76.75,-0.26284,-0.3002,0.399,221.2,CMEMS,2026-08-15
29.83334,-76.66666,-0.28562,-0.39017,0.4835,216.2,CMEMS,2026-08-15
29.83334,-76.58333,-0.30684,-0.47563,0.566,212.8,CMEMS,2026-08-15
29.83334,-76.5,-0.32032,-0.5459,0.6329,210.4,CMEMS,2026-08-15
29.83334,-76.41666,-0.32311,-0.59042,0.673,208.7,CMEMS,2026-08-15
29.83334,-76.33333,-0.31806,-0.61511,0.6925,207.3,CMEMS,2026-08-15
29.83334,-76.25,-0.30665,-0.63877,0.7086,205.6,CMEMS,2026-08-15
29.83334,-76.16666,-0.28475,-0.66504,0.7234,203.2,CMEMS,2026-08-15
29.83334,-76.08333,-0.24983,-0.67541,0.7201,200.3,CMEMS,2026-08-15
29.83334,-76.0,-0.20683,-0.65581,0.6877,197.5,CMEMS,2026-08-15
29.83334,-75.91666,-0.16269,-0.62932,0.65,194.5,CMEMS,2026-08-15
29.83334,-75.83333,-0.12138,-0.62143,0.6332,191.1,CMEMS,2026-08-15
29.83334,-75.75,-0.08478,-0.63462,0.6403,187.6,CMEMS,2026-08-15
29.83334,-75.66666,-0.04973,-0.63883,0.6408,184.5,CMEMS,2026-08-15
29.83334,-75.58333,-0.00411,-0.59025,0.5903,180.4,CMEMS,2026-08-15
29.83334,-75.5,0.04995,-0.46573,0.4684,173.9,CMEMS,2026-08-15
29.83334,-75.41666,0.0991,-0.28667,0.3033,160.9,CMEMS,2026-08-15
29.83334,-75.33333,0.13931,-0.10223,0.1728,126.3,CMEMS,2026-08-15
29.83334,-75.25,0.16851,0.05286,0.1766,72.6,CMEMS,2026-08-15
29.91667,-81.25,0.03071,0.14131,0.1446,12.3,CMEMS,2026-08-15
29.91667,-81.16666,0.02252,0.10267,0.1051,12.4,CMEMS,2026-08-15
29.91667,-81.08333,0.01536,0.08275,0.0842,10.5,CMEMS,2026-08-15
29.91667,-81.0,0.00794,0.06483,0.0653,7.0,CMEMS,2026-08-15
29.91667,-80.91666,0.00857,0.04812,0.0489,10.1,CMEMS,2026-08-15
29.91667,-80.83333,0.0207,0.03961,0.0447,27.6,CMEMS,2026-08-15
29.91667,-80.75,0.036,0.04266,0.0558,40.2,CMEMS,2026-08-15
29.91667,-80.66666,0.04873,0.025,0.0548,62.8,CMEMS,2026-08-15
