lat,lon,u,v,speed_ms,dir_deg,source,date
29.83334,-81.25,0.02907,0.03994,0.0494,36.0,CMEMS,2026-08-19
29.83334,-81.16666,0.02336,0.01496,0.0277,57.4,CMEMS,2026-08-19
29.83334,-81.08333,0.02851,-0.0027,0.0286,95.4,CMEMS,2026-08-19
29.83334,-81.0,0.03407,-0.01328,0.0366,111.3,CMEMS,2026-08-19
29.83334,-80.91666,0.0178,-0.00838,0.0197,115.2,CMEMS,2026-08-19
29.83334,-80.83333,-0.01133,0.0267,0.029,337.0,CMEMS,2026-08-19
29.83334,-80.75,-0.02385,0.01357,0.0274,299.6,CMEMS,2026-08-19
29.83334,-80.66666,-0.01345,-0.04696,0.0488,196.0,CMEMS,2026-08-19
29.83334,-80.58333,-0.0028,-0.07174,0.0718,182.2,CMEMS,2026-08-19
29.83334,-80.5,0.00316,-0.06436,0.0644,177.2,CMEMS,2026-08-19
29.83334,-80.41666,0.00891,-0.01062,0.0139,140.0,CMEMS,2026-08-19
29.83334,-80.33333,0.00761,0.07696,0.0773,5.6,CMEMS,2026-08-19
29.83334,-80.25,0.0081,0.23617,0.2363,2.0,CMEMS,2026-08-19
29.83334,-80.16666,0.0221,0.61166,0.6121,2.1,CMEMS,2026-08-19
29.83334,-80.08333,0.03256,1.30218,1.3026,1.4,CMEMS,2026-08-19
29.83334,-80.0,0.03541,1.80258,1.8029,1.1,CMEMS,2026-08-19
29.83334,-79.91666,0.03999,1.81066,1.8111,1.3,CMEMS,2026-08-19
29.83334,-79.83333,0.05598,1.64795,1.6489,1.9,CMEMS,2026-08-19
29.83334,-79.75,0.05926,1.44306,1.4443,2.4,CMEMS,2026-08-19
29.83334,-79.66666,0.05687,1.17396,1.1753,2.8,CMEMS,2026-08-19
29.83334,-79.58333,0.05204,0.84531,0.8469,3.5,CMEMS,2026-08-19
29.83334,-79.5,0.02627,0.50426,0.5049,3.0,CMEMS,2026-08-19
29.83334,-79.41666,0.00245,0.1785,0.1785,0.8,CMEMS,2026-08-19
29.83334,-79.33333,-0.0256,-0.09182,0.0953,195.6,CMEMS,2026-08-19
29.83334,-79.25,-0.05932,-0.32422,0.3296,190.4,CMEMS,2026-08-19
29.83334,-79.16666,-0.07691,-0.48313,0.4892,189.0,CMEMS,2026-08-19
29.83334,-79.08333,-0.06123,-0.53243,0.5359,186.6,CMEMS,2026-08-19
29.83334,-79.0,-0.02271,-0.46697,0.4675,182.8,CMEMS,2026-08-19
29.83334,-78.91666,0.01262,-0.35175,0.352,177.9,CMEMS,2026-08-19
29.83334,-78.83333,0.03945,-0.26693,0.2698,171.6,CMEMS,2026-08-19
29.83334,-78.75,0.05804,-0.17113,0.1807,161.3,CMEMS,2026-08-19
29.83334,-78.66666,0.06687,-0.04659,0.0815,124.9,CMEMS,2026-08-19
29.83334,-78.58333,0.06402,0.06334,0.0901,45.3,CMEMS,2026-08-19
29.83334,-78.5,0.04725,0.14029,0.148,18.6,CMEMS,2026-08-19
29.83334,-78.41666,0.025,0.17753,0.1793,8.0,CMEMS,2026-08-19
29.83334,-78.33333,0.00588,0.20235,0.2024,1.7,CMEMS,2026-08-19
29.83334,-78.25,-0.017,0.25064,0.2512,356.1,CMEMS,2026-08-19
29.83334,-78.16666,-0.04637,0.3057,0.3092,351.4,CMEMS,2026-08-19
29.83334,-78.08333,-0.07969,0.34252,0.3517,346.9,CMEMS,2026-08-19
29.83334,-78.0,-0.11137,0.34447,0.362,342.1,CMEMS,2026-08-19
29.83334,-77.91666,-0.1385,0.30924,0.3388,335.9,CMEMS,2026-08-19
29.83334,-77.83333,-0.17129,0.26117,0.3123,326.7,CMEMS,2026-08-19
29.83334,-77.75,-0.22105,0.23366,0.3217,316.6,CMEMS,2026-08-19
29.83334,-77.66666,-0.2664,0.20105,0.3338,307.0,CMEMS,2026-08-19
29.83334,-77.58333,-0.291,0.14261,0.3241,296.1,CMEMS,2026-08-19
29.83334,-77.5,-0.30877,0.08814,0.3211,285.9,CMEMS,2026-08-19
29.83334,-77.41666,-0.32615,0.0545,0.3307,279.5,CMEMS,2026-08-19
29.83334,-77.33333,-0.34064,0.03597,0.3425,276.0,CMEMS,2026-08-19
29.83334,-77.25,-0.35034,0.01517,0.3507,272.5,CMEMS,2026-08-19
29.83334,-77.16666,-0.35512,-0.01652,0.3555,267.3,CMEMS,2026-08-19
29.83334,-77.08333,-0.35903,-0.06181,0.3643,260.2,CMEMS,2026-08-19
29.83334,-77.0,-0.36467,-0.12271,0.3848,251.4,CMEMS,2026-08-19
29.83334,-76.91666,-0.36999,-0.19823,0.4197,241.8,CMEMS,2026-08-19
29.83334,-76.83333,-0.37182,-0.291,0.4722,232.0,CMEMS,2026-08-19
29.83334,-76.75,-0.36952,-0.40119,0.5454,222.6,CMEMS,2026-08-19
29.83334,-76.66666,-0.36116,-0.52197,0.6347,214.7,CMEMS,2026-08-19
29.83334,-76.58333,-0.34597,-0.63469,0.7229,208.6,CMEMS,2026-08-19
29.83334,-76.5,-0.32696,-0.72744,0.7975,204.2,CMEMS,2026-08-19
29.83334,-76.41666,-0.30821,-0.79686,0.8544,201.1,CMEMS,2026-08-19
29.83334,-76.33333,-0.29051,-0.83925,0.8881,199.1,CMEMS,2026-08-19
29.83334,-76.25,-0.26579,-0.841,0.882,197.5,CMEMS,2026-08-19
29.83334,-76.16666,-0.22586,-0.77583,0.808,196.2,CMEMS,2026-08-19
29.83334,-76.08333,-0.17836,-0.6365,0.661,195.7,CMEMS,2026-08-19
29.83334,-76.0,-0.1381,-0.45215,0.4728,197.0,CMEMS,2026-08-19
29.83334,-75.91666,-0.10648,-0.26039,0.2813,202.2,CMEMS,2026-08-19
29.83334,-75.83333,-0.07373,-0.07177,0.1029,225.8,CMEMS,2026-08-19
29.83334,-75.75,-0.04236,0.10745,0.1155,338.5,CMEMS,2026-08-19
29.83334,-75.66666,-0.0242,0.25347,0.2546,354.5,CMEMS,2026-08-19
29.83334,-75.58333,-0.02169,0.37239,0.373,356.7,CMEMS,2026-08-19
29.83334,-75.5,-0.0249,0.47822,0.4789,357.0,CMEMS,2026-08-19
29.83334,-75.41666,-0.02871,0.5793,0.58,357.2,CMEMS,2026-08-19
29.83334,-75.33333,-0.02581,0.64721,0.6477,357.7,CMEMS,2026-08-19
29.83334,-75.25,-0.01061,0.61606,0.6161,359.0,CMEMS,2026-08-19
29.91667,-81.25,0.04984,0.04765,0.069,46.3,CMEMS,2026-08-19
29.91667,-81.16666,0.04236,0.01931,0.0466,65.5,CMEMS,2026-08-19
29.91667,-81.08333,0.02732,0.00656,0.0281,76.5,CMEMS,2026-08-19
29.91667,-81.0,0.01043,0.00172,0.0106,80.6,CMEMS,2026-08-19
29.91667,-80.91666,-0.00791,0.01547,0.0174,332.9,CMEMS,2026-08-19
29.91667,-80.83333,-0.01988,0.0409,0.0455,334.1,CMEMS,2026-08-19
29.91667,-80.75,-0.01629,0.01953,0.0254,320.2,CMEMS,2026-08-19
29.91667,-80.66666,-0.00908,-0.04361,0.0445,191.8,CMEMS,2026-08-19
29.91667,-80.58333,-0.00834,-0.06699,0.0675,187.1,CMEMS,2026-08-19
29.91667,-80.5,-0.00344,-0.06415,0.0642,183.1,CMEMS,2026-08-19
29.91667,-80.41666,-0.00406,-0.01664,0.0171,193.7,CMEMS,2026-08-19
29.91667,-80.33333,-0.01587,0.08509,0.0866,349.4,CMEMS,2026-08-19
29.91667,-80.25,-0.0167,0.24174,0.2423,356.0,CMEMS,2026-08-19
29.91667,-80.16666,0.01121,0.58243,0.5825,1.1,CMEMS,2026-08-19
29.91667,-80.08333,0.03866,1.24209,1.2427,1.8,CMEMS,2026-08-19
29.91667,-80.0,0.05052,1.7746,1.7753,1.6,CMEMS,2026-08-19
29.91667,-79.91666,0.04589,1.80816,1.8087,1.5,CMEMS,2026-08-19
29.91667,-79.83333,0.06265,1.65659,1.6578,2.2,CMEMS,2026-08-19
29.91667,-79.75,0.07178,1.44984,1.4516,2.8,CMEMS,2026-08-19
29.91667,-79.66666,0.06552,1.18335,1.1852,3.2,CMEMS,2026-08-19
29.91667,-79.58333,0.05142,0.86453,0.8661,3.4,CMEMS,2026-08-19
29.91667,-79.5,0.0169,0.53993,0.5402,1.8,CMEMS,2026-08-19
29.91667,-79.41666,-0.01623,0.23196,0.2325,356.0,CMEMS,2026-08-19
29.91667,-79.33333,-0.05539,-0.04824,0.0734,228.9,CMEMS,2026-08-19
29.91667,-79.25,-0.09954,-0.30297,0.3189,198.2,CMEMS,2026-08-19
29.91667,-79.16666,-0.12219,-0.49253,0.5075,193.9,CMEMS,2026-08-19
29.91667,-79.08333,-0.1028,-0.5731,0.5822,190.2,CMEMS,2026-08-19
29.91667,-79.0,-0.04963,-0.5218,0.5242,185.4,CMEMS,2026-08-19
29.91667,-78.91666,-0.0014,-0.38736,0.3874,180.2,CMEMS,2026-08-19
29.91667,-78.83333,0.03299,-0.29023,0.2921,173.5,CMEMS,2026-08-19
29.91667,-78.75,0.05327,-0.18729,0.1947,164.1,CMEMS,2026-08-19
29.91667,-78.66666,0.05983,-0.05232,0.0795,131.2,CMEMS,2026-08-19
29.91667,-78.58333,0.05537,0.06884,0.0883,38.8,CMEMS,2026-08-19
29.91667,-78.5,0.03769,0.1557,0.1602,13.6,CMEMS,2026-08-19
29.91667,-78.41666,0.01251,0.20195,0.2023,3.5,CMEMS,2026-08-19
29.91667,-78.33333,-0.01301,0.23008,0.2304,356.8,CMEMS,2026-08-19
29.91667,-78.25,-0.04427,0.27985,0.2833,351.0,CMEMS,2026-08-19
29.91667,-78.16666,-0.07912,0.3347,0.3439,346.7,CMEMS,2026-08-19
29.91667,-78.08333,-0.11279,0.37021,0.387,343.1,CMEMS,2026-08-19
29.91667,-78.0,-0.14228,0.37143,0.3978,339.0,CMEMS,2026-08-19
29.91667,-77.91666,-0.17253,0.34008,0.3813,333.1,CMEMS,2026-08-19
29.91667,-77.83333,-0.21569,0.30677,0.375,324.9,CMEMS,2026-08-19
29.91667,-77.75,-0.26383,0.28086,0.3853,316.8,CMEMS,2026-08-19
29.91667,-77.66666,-0.29426,0.23052,0.3738,308.1,CMEMS,2026-08-19
29.91667,-77.58333,-0.31085,0.16209,0.3506,297.5,CMEMS,2026-08-19
29.91667,-77.5,-0.32506,0.10484,0.3415,287.9,CMEMS,2026-08-19
29.91667,-77.41666,-0.33366,0.06473,0.3399,281.0,CMEMS,2026-08-19
29.91667,-77.33333,-0.33581,0.03663,0.3378,276.2,CMEMS,2026-08-19
29.91667,-77.25,-0.33107,0.00964,0.3312,271.7,CMEMS,2026-08-19
29.91667,-77.16666,-0.3234,-0.02184,0.3241,266.1,CMEMS,2026-08-19
