lat,lon,sst
22.175,-83.175,303.75
22.175,-83.075,303.69
22.175,-82.975,303.64
22.175,-82.875,303.65
22.175,-82.775,303.66
22.175,-82.675,303.62
22.175,-82.575,303.55
22.175,-82.475,303.45
22.175,-82.375,303.33
22.175,-82.275,303.22
22.175,-82.175,303.14
22.175,-82.075,303.11
22.175,-81.975,303.12
22.175,-81.875,303.17
22.175,-81.775,303.28
22.175,-81.675,303.39
22.175,-81.575,303.47
22.175,-81.475,303.53
22.175,-81.175,303.51
22.175,-78.275,303.37
22.175,-78.175,303.38
22.175,-77.775,303.14
22.175,-77.675,303.12
22.175,-77.575,303.15
22.175,-77.475,303.25
22.175,-77.375,303.36
22.175,-77.275,303.45
22.175,-77.175,303.48
22.175,-77.075,303.47
22.175,-76.975,303.46
22.175,-76.875,303.46
22.175,-76.775,303.49
22.175,-76.675,303.53
22.175,-76.575,303.6
22.175,-76.475,303.69
22.175,-76.375,303.76
22.175,-76.275,303.76
22.175,-76.175,303.76
22.275,-83.175,303.76
22.275,-83.075,303.69
22.275,-82.975,303.63
22.275,-82.875,303.63
22.275,-82.775,303.64
22.275,-82.675,303.6
22.275,-82.575,303.52
22.275,-82.475,303.41
22.275,-82.375,303.29
22.275,-82.275,303.17
22.275,-82.175,303.09
22.275,-82.075,303.07
22.275,-81.975,303.08
22.275,-81.175,303.48
22.275,-78.475,303.24
22.275,-78.375,303.26
22.275,-78.275,303.29
22.275,-78.175,303.34
22.275,-78.075,303.34
22.275,-77.975,303.3
22.275,-77.875,303.24
22.275,-77.775,303.22
22.275,-77.675,303.23
22.275,-77.575,303.3
22.275,-77.475,303.41
22.275,-77.375,303.52
22.275,-77.275,303.63
22.275,-77.175,303.69
22.275,-77.075,303.66
22.275,-76.975,303.62
22.275,-76.875,303.61
22.275,-76.775,303.63
22.275,-76.675,303.67
22.275,-76.575,303.74
22.275,-76.475,303.8
22.275,-76.375,303.84
22.275,-76.275,303.84
22.275,-76.175,303.85
22.375,-83.075,303.66
22.375,-82.975,303.61
22.375,-82.875,303.6
22.375,-82.775,303.59
22.375,-82.675,303.54
22.375,-82.575,303.47
22.375,-82.475,303.37
22.375,-82.375,303.25
22.375,-82.275,303.14
22.375,-82.175,303.07
22.375,-78.675,303.12
22.375,-78.575,303.13
22.375,-78.475,303.16
22.375,-78.375,303.18
22.375,-78.275,303.19
22.375,-78.075,303.26
22.375,-77.975,303.27
22.375,-77.875,303.29
22.375,-77.775,303.32
22.375,-77.675,303.36
22.375,-77.575,303.46
22.375,-77.475,303.54
22.375,-77.375,303.62
22.375,-77.275,303.72
22.375,-77.175,303.79
