lat,lon,sst
35.19,-76.59,29.1
35.19,-76.57,28.93
35.19,-76.55,28.68
35.19,-76.51,28.43
35.19,-76.49,28.24
35.19,-76.47,28.21
35.19,-76.45,28.22
35.19,-76.43,28.31
35.19,-76.41,28.19
35.19,-76.39,28.14
35.19,-76.37,28.19
35.19,-76.35,28.16
35.19,-76.33,28.22
35.19,-76.31,28.35
35.19,-76.29,28.24
35.19,-76.27,28.08
35.19,-76.25,28.0
35.19,-76.23,27.95
35.19,-76.21,28.13
35.19,-76.19,28.24
35.19,-76.17,28.44
35.19,-76.15,28.14
35.19,-76.13,28.04
35.19,-76.11,28.01
35.19,-76.09,28.01
35.19,-76.07,27.92
35.19,-76.03,27.79
35.19,-76.01,27.79
35.19,-75.99,27.74
35.19,-75.97,27.61
35.19,-75.95,27.72
35.19,-75.93,27.87
35.19,-75.91,27.74
35.19,-75.89,27.74
35.19,-75.87,27.98
35.19,-75.85,28.38
35.19,-75.83,28.68
35.19,-75.81,27.84
35.19,-75.79,26.7
35.19,-75.77,26.45
35.19,-75.75,26.1
35.19,-75.73,26.21
35.19,-75.71,26.72
35.19,-75.69,26.85
35.19,-75.67,26.88
35.19,-75.65,26.8
35.19,-75.63,26.76
35.19,-75.61,26.79
35.19,-75.59,26.77
35.19,-75.57,26.76
35.19,-75.55,26.77
35.19,-75.53,26.75
35.19,-75.51,26.34
35.19,-75.49,26.15
35.19,-75.47,26.13
35.19,-75.45,26.31
35.19,-75.43,26.33
35.19,-75.41,26.55
35.19,-75.39,26.61
35.19,-75.37,26.84
35.19,-75.35,27.03
35.19,-75.33,27.24
35.19,-75.31,27.4
35.19,-75.29,27.11
35.19,-75.27,27.06
35.19,-75.25,28.18
35.19,-75.23,28.49
35.19,-75.21,28.49
35.17,-76.63,28.95
35.17,-76.61,28.91
35.17,-76.59,28.91
35.17,-76.55,28.58
35.17,-76.53,28.59
35.17,-76.51,28.43
35.17,-76.49,28.34
35.17,-76.47,28.31
35.17,-76.45,28.19
35.17,-76.43,28.13
35.17,-76.41,28.17
35.17,-76.39,28.19
35.17,-76.37,28.15
35.17,-76.35,28.16
35.17,-76.33,28.26
35.17,-76.31,28.26
35.17,-76.29,28.04
35.17,-76.27,27.92
35.17,-76.25,27.9
35.17,-76.23,27.95
35.17,-76.21,28.14
35.17,-76.19,28.12
35.17,-76.17,28.13
35.17,-76.15,28.2
35.17,-76.13,28.52
35.17,-76.11,28.38
35.17,-76.09,28.02
35.17,-76.07,27.69
35.17,-76.05,27.64
35.17,-76.03,27.69
35.17,-76.01,27.62
35.17,-75.99,27.59
35.17,-75.97,27.65
35.17,-75.95,27.66
35.17,-75.93,27.82
35.17,-75.91,27.74
