lat,lon,sst
35.13,-76.41,28.55
35.13,-76.39,28.54
35.13,-76.37,28.53
35.13,-76.35,28.56
35.11,-76.41,28.45
35.11,-76.39,28.46
35.05,-76.63,28.26
35.05,-76.31,28.67
35.03,-76.67,28.39
35.03,-76.65,28.4
35.01,-76.65,28.44
35.01,-76.61,28.52
35.01,-76.53,28.46
35.01,-76.27,28.63
35.01,-76.25,28.62
34.97,-76.75,28.74
34.77,-76.19,28.09
34.77,-76.17,28.12
34.75,-76.21,28.05
34.75,-76.13,28.26
34.75,-76.09,28.4
34.75,-76.07,28.41
34.75,-76.05,28.45
34.75,-76.03,28.48
34.73,-76.15,28.32
34.73,-76.13,28.32
34.73,-76.11,28.37
34.73,-76.09,28.4
34.73,-76.07,28.43
34.73,-76.05,28.48
34.73,-76.03,28.51
34.73,-76.01,28.48
34.73,-75.99,28.43
34.73,-75.97,28.42
34.71,-76.85,27.98
34.71,-76.83,27.97
34.71,-76.81,28.05
34.71,-76.61,28.02
34.71,-76.59,28.02
34.71,-76.19,28.47
34.71,-76.03,28.47
34.71,-76.01,28.53
34.71,-75.99,28.53
34.71,-75.97,28.45
34.69,-76.99,28.03
34.69,-76.59,28.02
34.69,-76.25,28.34
34.69,-76.21,28.42
34.69,-76.19,28.46
34.69,-76.05,28.4
34.69,-76.03,28.44
34.69,-76.01,28.54
34.69,-75.99,28.52
34.69,-75.23,29.38
34.69,-75.21,29.27
34.67,-76.85,27.72
34.67,-76.27,28.29
34.67,-76.25,28.29
34.67,-76.23,28.24
34.67,-76.21,28.29
34.67,-76.19,28.34
34.67,-76.09,28.49
34.67,-76.07,28.54
34.67,-76.05,28.43
34.67,-76.03,28.46
34.67,-76.01,28.51
34.65,-76.89,27.74
34.65,-76.87,27.73
34.65,-76.85,27.73
34.65,-76.83,27.79
34.65,-76.29,28.16
34.65,-76.27,28.16
34.65,-76.23,28.08
34.65,-76.21,28.06
34.65,-76.09,28.46
34.65,-76.05,28.41
34.65,-76.03,28.4
34.65,-75.87,28.6
34.65,-75.85,28.59
34.65,-75.83,28.6
34.65,-75.21,29.36
34.63,-76.91,27.75
34.63,-76.89,27.78
34.63,-76.87,27.77
34.63,-76.85,27.8
34.63,-76.83,27.85
34.63,-76.81,27.94
34.63,-76.79,27.81
34.63,-76.77,27.73
34.63,-76.29,28.14
34.63,-76.27,28.15
34.63,-76.25,28.08
34.63,-76.23,27.96
34.63,-76.15,28.15
34.63,-76.13,28.15
34.63,-76.11,28.17
34.63,-76.09,28.26
34.63,-76.07,28.31
34.63,-76.05,28.37
34.63,-75.85,28.64
34.63,-75.83,28.64
34.63,-75.81,28.67
34.61,-77.03,27.72
34.61,-77.01,27.71
34.61,-76.99,27.74
34.61,-76.97,27.73
34.61,-76.95,27.71
34.61,-76.93,27.85
34.61,-76.91,27.84
34.61,-76.89,27.78
34.61,-76.87,27.73
34.61,-76.85,27.89
34.61,-76.83,27.89
34.61,-76.81,27.87
34.61,-76.79,27.79
34.61,-76.77,27.72
34.61,-76.75,27.68
34.61,-76.73,27.72
34.61,-76.71,27.66
34.61,-76.69,27.66
34.61,-76.31,28.02
34.61,-76.29,27.95
34.61,-76.27,27.91
34.61,-76.25,28.0
34.61,-76.15,28.08
34.61,-76.09,28.23
34.61,-76.07,28.26
34.61,-75.33,29.42
34.59,-77.09,27.74
34.59,-77.05,27.7
34.59,-77.03,27.72
34.59,-77.01,27.73
34.59,-76.99,27.8
34.59,-76.97,27.74
34.59,-76.95,27.82
34.59,-76.93,27.78
34.59,-76.91,27.76
34.59,-76.89,27.69
34.59,-76.87,27.68
34.59,-76.85,27.9
34.59,-76.83,27.91
34.59,-76.81,27.86
34.59,-76.79,27.77
34.59,-76.77,27.83
34.59,-76.75,27.89
34.59,-76.73,27.81
34.59,-76.71,27.72
34.59,-76.69,27.67
34.59,-76.39,27.8
34.59,-76.37,27.85
34.59,-76.33,27.9
34.59,-76.31,27.91
34.59,-76.29,27.89
34.59,-76.17,28.15
34.59,-76.15,28.15
34.59,-76.13,28.22
34.59,-76.11,28.23
34.59,-76.09,28.29
34.59,-76.07,28.33
34.59,-76.05,28.38
34.59,-76.01,28.5
34.59,-75.99,28.5
34.59,-75.93,28.61
34.59,-75.91,28.61
34.59,-75.37,29.53
34.59,-75.35,29.52
34.59,-75.33,29.39
34.59,-75.31,29.41
34.59,-75.27,29.45
34.57,-77.09,27.75
34.57,-77.07,27.74
34.57,-77.05,27.75
34.57,-77.03,27.73
34.57,-77.01,27.77
34.57,-76.99,27.8
34.57,-76.97,27.79
34.57,-76.95,27.82
34.57,-76.93,27.76
34.57,-76.91,27.77
34.57,-76.89,27.86
34.57,-76.87,27.84
34.57,-76.85,27.87
34.57,-76.83,27.9
34.57,-76.81,27.94
34.57,-76.79,27.88
34.57,-76.77,27.98
34.57,-76.75,28.04
34.57,-76.73,27.89
34.57,-76.71,27.81
34.57,-76.69,27.75
34.57,-76.39,27.8
34.57,-76.37,27.83
34.57,-76.31,27.89
34.57,-76.17,28.39
34.57,-76.15,28.37
34.57,-76.13,28.29
34.57,-76.11,28.35
34.57,-76.09,28.41
34.57,-76.07,28.41
34.57,-76.05,28.48
34.57,-76.03,28.46
34.57,-76.01,28.6
34.57,-75.99,28.55
34.57,-75.93,28.66
34.57,-75.91,28.65
34.57,-75.37,29.52
34.57,-75.35,29.5
34.57,-75.33,29.45
34.57,-75.31,29.46
34.57,-75.29,29.39
34.57,-75.27,29.39
34.57,-75.25,29.45
34.57,-75.21,29.47
34.55,-77.11,27.69
34.55,-77.09,27.69
34.55,-77.07,27.7
34.55,-77.05,27.78
34.55,-77.03,27.82
34.55,-77.01,27.84
34.55,-76.99,27.83
34.55,-76.97,27.85
34.55,-76.95,27.88
34.55,-76.93,27.9
34.55,-76.91,27.9
34.55,-76.89,27.91
34.55,-76.87,27.89
34.55,-76.85,27.87
34.55,-76.83,27.86
34.55,-76.81,27.93
34.55,-76.79,28.07
34.55,-76.77,28.07
34.55,-76.75,27.99
34.55,-76.73,27.92
34.55,-76.71,27.85
34.55,-76.69,27.57
34.55,-76.67,27.61
34.55,-76.39,27.77
34.55,-76.21,28.05
34.55,-76.19,28.16
34.55,-76.17,28.25
34.55,-76.15,28.4
34.55,-76.13,28.39
