lat,lon,sst
32.01,-80.83,29.6
31.99,-80.83,29.57
31.99,-80.81,29.54
31.99,-80.79,29.57
31.99,-80.77,29.6
31.99,-80.75,29.54
31.99,-80.73,29.5
31.97,-80.93,29.13
31.97,-80.85,29.59
31.97,-80.83,29.56
31.97,-80.81,29.54
31.97,-80.79,29.58
31.97,-80.77,29.59
31.97,-80.75,29.52
31.97,-80.73,29.48
31.97,-80.71,29.47
31.97,-80.69,29.4
31.97,-80.67,29.27
31.97,-80.65,29.15
31.97,-80.63,29.07
31.95,-80.99,28.92
31.95,-80.95,29.4
31.95,-80.93,29.28
31.95,-80.89,29.43
31.95,-80.87,29.62
31.95,-80.85,29.62
31.95,-80.83,29.54
31.95,-80.81,29.54
31.95,-80.79,29.61
31.95,-80.77,29.56
31.95,-80.75,29.5
31.95,-80.73,29.49
31.95,-80.71,29.45
31.95,-80.69,29.38
31.95,-80.67,29.21
31.95,-80.65,29.09
31.95,-80.63,29.01
31.95,-80.61,28.98
31.95,-80.57,28.96
31.95,-80.55,28.93
31.93,-80.99,28.89
31.93,-80.97,29.73
31.93,-80.95,29.77
31.93,-80.93,29.22
31.93,-80.91,29.71
31.93,-80.89,29.69
31.93,-80.87,29.68
31.93,-80.85,29.65
31.93,-80.83,29.6
31.93,-80.81,29.57
31.93,-80.79,29.59
31.93,-80.77,29.52
31.93,-80.75,29.51
31.93,-80.73,29.5
31.93,-80.71,29.43
31.93,-80.69,29.34
31.93,-80.67,29.19
31.93,-80.65,29.06
31.93,-80.63,29.01
31.93,-80.61,28.99
31.93,-80.59,28.99
31.93,-80.57,28.96
31.93,-80.55,28.91
31.93,-80.53,28.72
31.93,-80.51,28.58
31.93,-80.49,28.45
31.93,-80.47,28.37
31.93,-80.45,28.36
31.91,-80.93,29.59
31.91,-80.91,29.83
31.91,-80.89,29.79
31.91,-80.87,29.77
31.91,-80.85,29.71
31.91,-80.83,29.65
31.91,-80.81,29.5
31.91,-80.79,29.47
31.91,-80.77,29.54
31.91,-80.75,29.51
31.91,-80.73,29.48
31.91,-80.71,29.43
31.91,-80.69,29.26
31.91,-80.67,29.19
31.91,-80.65,29.04
31.91,-80.63,29.0
31.91,-80.61,29.02
31.91,-80.59,29.02
31.91,-80.57,28.95
31.91,-80.55,28.87
31.91,-80.53,28.69
31.91,-80.51,28.55
31.91,-80.49,28.43
31.91,-80.47,28.36
31.91,-80.45,28.32
31.91,-80.43,28.32
31.91,-80.41,28.26
31.91,-80.39,28.26
31.91,-80.37,28.29
31.89,-81.13,29.28
31.89,-81.11,28.72
31.89,-80.95,29.6
31.89,-80.93,29.6
31.89,-80.91,29.62
31.89,-80.89,29.77
31.89,-80.87,29.72
31.89,-80.85,29.69
31.89,-80.83,29.52
31.89,-80.81,29.43
31.89,-80.79,29.49
31.89,-80.77,29.5
31.89,-80.75,29.48
31.89,-80.73,29.42
31.89,-80.71,29.39
31.89,-80.69,29.23
31.89,-80.67,29.22
31.89,-80.65,29.11
31.89,-80.63,29.04
31.89,-80.61,29.02
31.89,-80.59,29.05
31.89,-80.57,28.96
31.89,-80.55,28.82
31.89,-80.53,28.65
31.89,-80.51,28.52
31.89,-80.49,28.41
31.89,-80.47,28.34
31.89,-80.45,28.32
31.89,-80.43,28.3
31.89,-80.41,28.25
31.89,-80.39,28.27
31.89,-80.37,28.34
31.89,-80.35,28.38
31.89,-80.33,28.39
31.89,-80.31,28.42
31.89,-80.29,28.48
31.89,-80.27,28.54
31.87,-81.07,29.24
31.87,-81.05,29.5
31.87,-81.03,29.63
31.87,-80.97,29.7
31.87,-80.95,29.67
31.87,-80.93,29.64
31.87,-80.91,29.58
31.87,-80.89,29.43
31.87,-80.87,29.59
31.87,-80.85,29.59
31.87,-80.83,29.41
31.87,-80.81,29.45
31.87,-80.79,29.47
31.87,-80.77,29.47
31.87,-80.75,29.45
31.87,-80.73,29.29
31.87,-80.71,29.27
31.87,-80.69,29.22
31.87,-80.67,29.17
31.87,-80.65,29.1
31.87,-80.63,28.99
31.87,-80.61,28.89
31.87,-80.59,28.92
31.87,-80.57,28.95
31.87,-80.55,28.81
31.87,-80.53,28.62
31.87,-80.51,28.44
31.87,-80.49,28.35
31.87,-80.47,28.32
31.87,-80.45,28.3
31.87,-80.43,28.28
31.87,-80.41,28.25
31.87,-80.39,28.29
31.87,-80.37,28.35
31.87,-80.35,28.39
31.87,-80.33,28.4
31.87,-80.31,28.44
31.87,-80.29,28.51
31.87,-80.27,28.55
31.87,-80.25,28.54
31.87,-80.23,28.59
31.87,-80.21,28.55
31.87,-80.19,28.56
31.85,-81.09,29.28
31.85,-81.05,29.47
31.85,-81.03,29.72
31.85,-81.01,29.73
31.85,-80.99,29.69
31.85,-80.97,29.81
31.85,-80.95,29.66
31.85,-80.93,29.72
31.85,-80.91,29.61
31.85,-80.89,29.53
31.85,-80.87,29.48
31.85,-80.85,29.31
31.85,-80.83,29.33
31.85,-80.81,29.4
31.85,-80.79,29.39
31.85,-80.77,29.37
31.85,-80.75,29.38
31.85,-80.73,29.33
31.85,-80.71,29.26
31.85,-80.69,29.14
31.85,-80.67,29.11
31.85,-80.65,29.07
31.85,-80.63,28.94
31.85,-80.61,28.79
31.85,-80.59,28.75
31.85,-80.57,28.73
31.85,-80.55,28.62
31.85,-80.53,28.48
31.85,-80.51,28.4
31.85,-80.49,28.3
31.85,-80.47,28.26
