lat,lon,sst
35.15,-76.17,28.51
35.15,-76.15,28.49
34.89,-76.31,28.21
34.87,-76.31,28.23
34.81,-76.45,27.92
34.81,-76.43,27.89
34.79,-76.45,27.93
34.79,-76.43,27.92
34.79,-76.41,27.85
34.69,-76.57,28.22
33.83,-76.97,29.24
33.81,-76.97,29.24
33.79,-77.01,29.16
33.79,-76.99,29.19
33.79,-76.97,29.22
33.77,-77.01,29.16
33.77,-76.99,29.18
33.77,-76.97,29.22
33.77,-76.95,29.21
33.75,-77.03,29.16
33.75,-77.01,29.21
33.75,-76.99,29.26
33.75,-76.97,29.2
33.75,-76.95,29.18
33.73,-77.05,29.22
33.73,-77.03,29.26
33.73,-77.01,29.33
33.73,-76.99,29.32
33.73,-76.97,29.21
33.73,-76.95,29.2
33.71,-77.03,29.36
33.71,-77.01,29.35
33.71,-76.99,29.33
33.71,-76.97,29.37
33.69,-76.99,29.22
33.69,-76.97,29.19
33.63,-76.95,29.24
33.51,-80.21,30.01
33.51,-80.19,30.03
33.49,-80.27,29.77
33.49,-80.25,29.88
33.49,-80.23,30.01
33.49,-80.21,30.07
33.49,-80.19,30.13
33.47,-80.21,30.12
33.47,-80.19,30.14
33.47,-80.17,30.14
33.45,-80.19,30.11
33.29,-77.85,28.75
33.27,-77.87,28.71
33.27,-77.85,28.75
32.87,-79.35,28.89
32.87,-79.33,28.85
32.87,-79.31,28.78
32.85,-79.35,28.99
32.85,-79.33,28.98
32.85,-79.31,28.83
32.83,-79.35,29.08
32.83,-79.33,29.06
32.83,-79.31,28.96
32.83,-77.83,29.39
32.83,-77.81,29.36
32.81,-79.33,28.9
32.81,-79.31,28.88
32.81,-77.83,29.47
32.81,-77.81,29.48
32.81,-77.79,29.43
32.79,-79.33,28.86
32.79,-79.31,28.86
32.79,-77.91,29.16
32.75,-77.95,29.26
32.73,-77.97,29.28
32.73,-77.95,29.34
32.71,-77.99,29.21
32.71,-77.97,29.27
32.71,-77.95,29.38
32.69,-78.03,29.19
32.69,-78.01,29.23
32.69,-77.99,29.27
