lat,lon,sst
33.725,-78.775,28.12
33.725,-78.675,28.09
33.725,-78.575,28.07
33.725,-78.475,28.01
33.725,-78.375,27.97
33.725,-78.275,27.88
33.725,-78.175,27.79
33.725,-78.075,27.73
33.725,-77.975,27.56
33.725,-77.875,27.44
33.725,-77.775,27.48
33.725,-77.675,27.57
33.725,-77.575,27.73
33.725,-77.475,27.99
33.725,-77.375,28.27
33.725,-77.275,28.57
33.725,-77.175,28.79
33.725,-77.075,28.89
33.725,-76.975,28.95
33.725,-76.875,28.98
33.725,-76.775,29.06
33.725,-76.675,29.22
33.725,-76.575,29.44
33.725,-76.475,29.6
33.725,-76.375,29.6
33.725,-76.275,29.55
33.725,-76.175,29.52
33.725,-76.075,29.48
33.725,-75.975,29.41
33.725,-75.875,29.33
33.725,-75.775,29.29
33.725,-75.675,29.27
33.725,-75.575,29.28
33.725,-75.475,29.32
33.725,-75.375,29.34
33.725,-75.275,29.34
33.725,-75.175,29.33
33.725,-75.075,29.31
33.725,-74.975,29.29
33.725,-74.875,29.23
33.725,-74.775,29.14
33.725,-74.675,29.01
33.725,-74.575,28.9
33.725,-74.475,28.88
33.725,-74.375,28.89
33.725,-74.275,28.88
33.725,-74.175,28.83
33.725,-74.075,28.8
33.725,-73.975,28.79
33.725,-73.875,28.82
33.725,-73.775,28.87
33.725,-73.675,28.92
33.725,-73.575,28.99
33.725,-73.475,29.02
33.725,-73.375,29.02
33.725,-73.275,29.0
33.725,-73.175,28.97
33.725,-73.075,28.92
33.725,-72.975,28.86
33.725,-72.875,28.79
33.725,-72.775,28.73
33.725,-72.675,28.69
33.725,-72.575,28.66
33.725,-72.475,28.63
33.725,-72.375,28.66
33.725,-72.275,28.7
33.825,-78.575,28.22
33.825,-78.475,28.24
33.825,-78.375,28.22
33.825,-78.275,28.11
33.825,-78.175,27.98
33.825,-78.075,27.85
33.825,-77.975,27.64
33.825,-77.875,27.46
33.825,-77.775,27.53
33.825,-77.675,27.68
33.825,-77.575,27.78
33.825,-77.475,27.94
33.825,-77.375,28.21
33.825,-77.275,28.47
33.825,-77.175,28.62
33.825,-77.075,28.73
33.825,-76.975,28.85
33.825,-76.875,28.91
33.825,-76.775,28.97
