lat,lon,sst
33.725,-78.775,18.79
33.725,-78.675,18.67
33.725,-78.575,18.61
33.725,-78.475,18.54
33.725,-78.375,18.55
33.725,-78.275,18.62
33.725,-78.175,18.76
33.725,-78.075,18.94
33.725,-77.975,18.99
33.725,-77.875,18.96
33.725,-77.775,19.05
33.725,-77.675,19.35
33.725,-77.575,20.33
33.725,-77.475,21.78
33.725,-77.375,22.72
33.725,-77.275,23.15
33.725,-77.175,23.43
33.725,-77.075,23.62
33.725,-76.975,23.85
33.725,-76.875,24.12
33.725,-76.775,24.34
33.725,-76.675,24.5
33.725,-76.575,24.62
33.725,-76.475,24.66
33.725,-76.375,24.66
33.725,-76.275,24.63
33.725,-76.175,24.58
33.725,-76.075,24.51
33.725,-75.975,24.44
33.725,-75.875,24.33
33.725,-75.775,24.1
33.725,-75.675,23.95
33.725,-75.575,23.93
33.725,-75.475,23.71
33.725,-75.375,23.35
33.725,-75.275,23.09
33.725,-75.175,22.78
33.725,-75.075,22.29
33.725,-74.975,21.76
33.725,-74.875,21.31
33.725,-74.775,21.11
33.725,-74.675,21.11
33.725,-74.575,20.96
33.725,-74.475,20.67
33.725,-74.375,20.44
33.725,-74.275,20.33
33.725,-74.175,20.26
33.725,-74.075,20.19
33.725,-73.975,20.15
33.725,-73.875,20.12
33.725,-73.775,20.11
33.725,-73.675,20.13
33.725,-73.575,20.16
33.725,-73.475,20.18
33.725,-73.375,20.19
33.725,-73.275,20.23
33.725,-73.175,20.27
33.725,-73.075,20.31
33.725,-72.975,20.34
33.725,-72.875,20.37
33.725,-72.775,20.38
33.725,-72.675,20.38
33.725,-72.575,20.39
33.725,-72.475,20.4
33.725,-72.375,20.38
33.725,-72.275,20.34
33.825,-78.575,18.64
33.825,-78.475,18.57
33.825,-78.375,18.62
33.825,-78.275,18.77
33.825,-78.175,19.0
33.825,-78.075,19.19
33.825,-77.975,19.1
33.825,-77.875,19.06
33.825,-77.775,19.28
33.825,-77.675,19.67
33.825,-77.575,20.4
33.825,-77.475,21.6
33.825,-77.375,22.73
33.825,-77.275,23.32
33.825,-77.175,23.57
33.825,-77.075,23.73
33.825,-76.975,23.84
33.825,-76.875,23.97
33.825,-76.775,24.03
33.825,-76.675,24.08
33.825,-76.575,24.24
33.825,-76.475,24.45
33.825,-76.375,24.57
33.825,-76.275,24.59
33.825,-76.175,24.57
33.825,-76.075,24.54
33.825,-75.975,24.52
33.825,-75.875,24.47
33.825,-75.775,24.38
33.825,-75.675,24.27
33.825,-75.575,24.15
33.825,-75.475,23.87
33.825,-75.375,23.51
33.825,-75.275,23.34
33.825,-75.175,23.19
33.825,-75.075,22.73
33.825,-74.975,22.08
33.825,-74.875,21.49
33.825,-74.775,21.23
33.825,-74.675,21.23
33.825,-74.575,21.02
33.825,-74.475,20.69
33.825,-74.375,20.51
33.825,-74.275,20.42
33.825,-74.175,20.34
33.825,-74.075,20.29
33.825,-73.975,20.24
33.825,-73.875,20.2
33.825,-73.775,20.18
33.825,-73.675,20.16
33.825,-73.575,20.17
33.825,-73.475,20.19
33.825,-73.375,20.2
33.825,-73.275,20.21
33.825,-73.175,20.24
33.825,-73.075,20.29
33.825,-72.975,20.32
33.825,-72.875,20.32
33.825,-72.775,20.31
33.825,-72.675,20.28
33.825,-72.575,20.26
33.825,-72.475,20.28
33.825,-72.375,20.34
33.825,-72.275,20.37
33.925,-77.975,19.38
33.925,-77.875,19.31
33.925,-77.775,19.49
33.925,-77.675,19.99
33.925,-77.575,20.64
33.925,-77.475,21.45
33.925,-77.375,22.44
33.925,-77.275,23.22
33.925,-77.175,23.59
33.925,-77.075,23.74
33.925,-76.975,23.79
33.925,-76.875,23.85
33.925,-76.775,23.83
33.925,-76.675,23.76
33.925,-76.575,23.88
33.925,-76.475,24.13
33.925,-76.375,24.33
33.925,-76.275,24.45
33.925,-76.175,24.48
33.925,-76.075,24.49
33.925,-75.975,24.5
33.925,-75.875,24.49
33.925,-75.775,24.43
33.925,-75.675,24.35
33.925,-75.575,24.23
33.925,-75.475,23.99
33.925,-75.375,23.7
33.925,-75.275,23.58
33.925,-75.175,23.52
33.925,-75.075,23.16
33.925,-74.975,22.45
33.925,-74.875,21.74
33.925,-74.775,21.44
33.925,-74.675,21.42
33.925,-74.575,21.21
33.925,-74.475,20.82
33.925,-74.375,20.58
33.925,-74.275,20.47
33.925,-74.175,20.39
33.925,-74.075,20.36
33.925,-73.975,20.33
33.925,-73.875,20.29
33.925,-73.775,20.25
33.925,-73.675,20.22
33.925,-73.575,20.18
33.925,-73.475,20.18
33.925,-73.375,20.18
33.925,-73.275,20.18
33.925,-73.175,20.2
33.925,-73.075,20.26
33.925,-72.975,20.3
33.925,-72.875,20.3
33.925,-72.775,20.27
33.925,-72.675,20.19
33.925,-72.575,20.12
33.925,-72.475,20.14
33.925,-72.375,20.27
33.925,-72.275,20.37
34.025,-77.875,19.64
34.025,-77.775,19.65
34.025,-77.675,20.1
34.025,-77.575,20.73
34.025,-77.475,21.5
34.025,-77.375,22.36
34.025,-77.275,23.14
34.025,-77.175,23.55
34.025,-77.075,23.67
34.025,-76.975,23.7
34.025,-76.875,23.73
34.025,-76.775,23.72
34.025,-76.675,23.65
34.025,-76.575,23.68
34.025,-76.475,23.82
34.025,-76.375,24.03
34.025,-76.275,24.22
34.025,-76.175,24.32
34.025,-76.075,24.36
34.025,-75.975,24.39
34.025,-75.875,24.42
34.025,-75.775,24.43
34.025,-75.675,24.37
34.025,-75.575,24.28
34.025,-75.475,24.13
34.025,-75.375,23.92
34.025,-75.275,23.81
34.025,-75.175,23.78
34.025,-75.075,23.47
34.025,-74.975,22.78
34.025,-74.875,22.08
34.025,-74.775,21.79
34.025,-74.675,21.71
34.025,-74.575,21.51
34.025,-74.475,21.14
34.025,-74.375,20.77
34.025,-74.275,20.54
34.025,-74.175,20.41
34.025,-74.075,20.37
34.025,-73.975,20.35
34.025,-73.875,20.31
34.025,-73.775,20.3
34.025,-73.675,20.28
34.025,-73.575,20.23
34.025,-73.475,20.19
34.025,-73.375,20.17
34.025,-73.275,20.17
34.025,-73.175,20.2
34.025,-73.075,20.23
34.025,-72.975,20.28
34.025,-72.875,20.29
34.025,-72.775,20.26
34.025,-72.675,20.17
34.025,-72.575,20.08
34.025,-72.475,20.09
34.025,-72.375,20.25
34.025,-72.275,20.37
34.125,-77.775,19.74
34.125,-77.675,20.02
34.125,-77.575,20.45
34.125,-77.475,21.11
34.125,-77.375,22.0
34.125,-77.275,22.74
34.125,-77.175,22.98
34.125,-77.075,22.89
34.125,-76.975,22.9
34.125,-76.875,23.1
34.125,-76.775,23.33
34.125,-76.675,23.4
34.125,-76.575,23.44
34.125,-76.475,23.54
34.125,-76.375,23.74
34.125,-76.275,24.01
34.125,-76.175,24.16
34.125,-76.075,24.16
34.125,-75.975,24.17
34.125,-75.875,24.27
34.125,-75.775,24.41
34.125,-75.675,24.45
34.125,-75.575,24.38
34.125,-75.475,24.27
34.125,-75.375,24.09
34.125,-75.275,24.0
34.125,-75.175,23.97
34.125,-75.075,23.65
34.125,-74.975,22.93
34.125,-74.875,22.23
34.125,-74.775,21.97
34.125,-74.675,21.83
34.125,-74.575,21.64
34.125,-74.475,21.43
34.125,-74.375,21.05
34.125,-74.275,20.65
34.125,-74.175,20.46
34.125,-74.075,20.41
34.125,-73.975,20.38
34.125,-73.875,20.35
34.125,-73.775,20.34
34.125,-73.675,20.33
34.125,-73.575,20.29
34.125,-73.475,20.25
34.125,-73.375,20.22
34.125,-73.275,20.2
34.125,-73.175,20.19
34.125,-73.075,20.2
34.125,-72.975,20.24
34.125,-72.875,20.28
34.125,-72.775,20.29
34.125,-72.675,20.25
34.125,-72.575,20.19
34.125,-72.475,20.2
34.125,-72.375,20.3
34.125,-72.275,20.37
34.225,-77.775,19.68
34.225,-77.675,19.77
34.225,-77.575,20.01
34.225,-77.475,20.42
34.225,-77.375,20.98
34.225,-77.275,21.46
34.225,-77.175,21.51
34.225,-77.075,21.34
34.225,-76.975,21.43
34.225,-76.875,21.86
34.225,-76.775,22.4
34.225,-76.675,22.74
34.225,-76.575,22.82
34.225,-76.475,22.84
34.225,-76.375,23.16
34.225,-76.275,23.71
34.225,-76.175,24.04
34.225,-76.075,24.06
34.225,-75.975,24.01
34.225,-75.875,24.1
34.225,-75.775,24.32
34.225,-75.675,24.49
34.225,-75.575,24.48
34.225,-75.475,24.4
34.225,-75.375,24.25
34.225,-75.275,24.17
34.225,-75.175,24.13
34.225,-75.075,23.8
34.225,-74.975,23.1
34.225,-74.875,22.39
34.225,-74.775,22.02
34.225,-74.675,21.81
34.225,-74.575,21.64
34.225,-74.475,21.51
34.225,-74.375,21.18
34.225,-74.275,20.74
34.225,-74.175,20.51
34.225,-74.075,20.47
34.225,-73.975,20.42
34.225,-73.875,20.4
34.225,-73.775,20.4
34.225,-73.675,20.39
34.225,-73.575,20.34
34.225,-73.475,20.32
34.225,-73.375,20.3
34.225,-73.275,20.26
34.225,-73.175,20.22
34.225,-73.075,20.19
34.225,-72.975,20.18
34.225,-72.875,20.23
34.225,-72.775,20.28
34.225,-72.675,20.32
34.225,-72.575,20.32
34.225,-72.475,20.33
34.225,-72.375,20.36
34.225,-72.275,20.36
34.325,-77.675,19.45
34.325,-77.575,19.48
34.325,-77.475,19.63
34.325,-77.375,19.83
34.325,-77.275,19.98
34.325,-77.175,20.01
34.325,-77.075,19.92
34.325,-76.975,19.96
34.325,-76.875,20.31
34.325,-76.775,20.78
34.325,-76.675,21.07
34.325,-76.575,20.91
34.325,-76.475,20.95
34.325,-76.375,21.99
34.325,-76.275,23.22
34.325,-76.175,23.87
34.325,-76.075,24.05
34.325,-75.975,24.03
34.325,-75.875,24.08
34.325,-75.775,24.29
34.325,-75.675,24.5
34.325,-75.575,24.53
34.325,-75.475,24.47
34.325,-75.375,24.38
34.325,-75.275,24.3
34.325,-75.175,24.24
34.325,-75.075,24.0
34.325,-74.975,23.61
34.325,-74.875,23.09
34.325,-74.775,22.49
34.325,-74.675,21.99
34.325,-74.575,21.75
34.325,-74.475,21.58
34.325,-74.375,21.23
34.325,-74.275,20.77
34.325,-74.175,20.52
34.325,-74.075,20.47
34.325,-73.975,20.43
34.325,-73.875,20.42
34.325,-73.775,20.4
34.325,-73.675,20.39
34.325,-73.575,20.37
34.325,-73.475,20.36
34.325,-73.375,20.36
34.325,-73.275,20.34
34.325,-73.175,20.29
34.325,-73.075,20.22
34.325,-72.975,20.17
34.325,-72.875,20.16
34.325,-72.775,20.21
34.325,-72.675,20.28
34.325,-72.575,20.32
34.325,-72.475,20.34
34.325,-72.375,20.35
34.325,-72.275,20.33
34.425,-77.475,19.04
34.425,-77.375,18.99
34.425,-77.275,18.96
34.425,-77.175,18.92
34.425,-77.075,18.81
34.425,-76.975,18.68
34.425,-76.875,18.7
34.425,-76.775,18.83
34.425,-76.675,18.86
34.425,-76.575,18.66
34.425,-76.475,18.81
34.425,-76.375,20.38
34.425,-76.275,22.44
34.425,-76.175,23.55
34.425,-76.075,23.95
34.425,-75.975,24.08
34.425,-75.875,24.14
34.425,-75.775,24.31
34.425,-75.675,24.51
34.425,-75.575,24.56
34.425,-75.475,24.52
34.425,-75.375,24.44
34.425,-75.275,24.37
34.425,-75.175,24.34
34.425,-75.075,24.24
34.425,-74.975,24.13
34.425,-74.875,23.88
34.425,-74.775,23.28
34.425,-74.675,22.5
34.425,-74.575,22.0
34.425,-74.475,21.73
34.425,-74.375,21.31
34.425,-74.275,20.8
34.425,-74.175,20.51
34.425,-74.075,20.43
34.425,-73.975,20.4
34.425,-73.875,20.36
34.425,-73.775,20.33
34.425,-73.675,20.34
34.425,-73.575,20.33
34.425,-73.475,20.32
34.425,-73.375,20.35
34.425,-73.275,20.36
34.425,-73.175,20.33
34.425,-73.075,20.26
34.425,-72.975,20.21
34.425,-72.875,20.18
34.425,-72.775,20.19
34.425,-72.675,20.22
34.425,-72.575,20.25
34.425,-72.475,20.27
34.425,-72.375,20.29
34.425,-72.275,20.27
34.525,-77.375,18.61
34.525,-77.275,18.38
34.525,-77.175,18.16
34.525,-77.075,18.01
34.525,-76.975,17.87
34.525,-76.875,17.72
34.525,-76.775,17.66
34.525,-76.675,17.69
34.525,-76.575,17.72
34.525,-76.475,17.87
34.525,-76.375,19.14
34.525,-76.275,21.46
34.525,-76.175,23.06
34.525,-76.075,23.65
34.525,-75.975,23.93
34.525,-75.875,24.09
34.525,-75.775,24.31
34.525,-75.675,24.52
34.525,-75.575,24.59
34.525,-75.475,24.56
34.525,-75.375,24.48
34.525,-75.275,24.4
34.525,-75.175,24.37
34.525,-75.075,24.38
34.525,-74.975,24.35
34.525,-74.875,24.19
34.525,-74.775,23.81
34.525,-74.675,23.17
34.525,-74.575,22.48
34.525,-74.475,21.94
34.525,-74.375,21.39
34.525,-74.275,20.86
34.525,-74.175,20.52
34.525,-74.075,20.38
34.525,-73.975,20.33
34.525,-73.875,20.27
34.525,-73.775,20.23
34.525,-73.675,20.25
34.525,-73.575,20.24
34.525,-73.475,20.22
34.525,-73.375,20.25
34.525,-73.275,20.28
34.525,-73.175,20.3
34.525,-73.075,20.29
34.525,-72.975,20.26
34.525,-72.875,20.24
34.525,-72.775,20.24
34.525,-72.675,20.25
34.525,-72.575,20.24
34.525,-72.475,20.24
34.525,-72.375,20.27
34.525,-72.275,20.26
34.625,-77.175,17.99
34.625,-77.075,17.9
34.625,-76.975,17.68
34.625,-76.875,17.61
34.625,-76.775,17.65
34.625,-76.675,17.82
34.625,-76.575,17.87
34.625,-76.475,17.84
34.625,-76.375,18.52
34.625,-76.275,20.41
34.625,-76.175,22.28
34.625,-76.075,23.17
34.625,-75.975,23.54
34.625,-75.875,23.8
34.625,-75.775,24.09
34.625,-75.675,24.37
34.625,-75.575,24.54
34.625,-75.475,24.59
34.625,-75.375,24.54
34.625,-75.275,24.44
34.625,-75.175,24.36
34.625,-75.075,24.38
34.625,-74.975,24.39
34.625,-74.875,24.29
34.625,-74.775,24.06
34.625,-74.675,23.66
34.625,-74.575,22.99
34.625,-74.475,22.2
34.625,-74.375,21.49
34.625,-74.275,20.91
34.625,-74.175,20.53
34.625,-74.075,20.35
34.625,-73.975,20.29
34.625,-73.875,20.23
34.625,-73.775,20.15
34.625,-73.675,20.12
34.625,-73.575,20.09
34.625,-73.475,20.06
34.625,-73.375,20.09
34.625,-73.275,20.13
34.625,-73.175,20.19
34.625,-73.075,20.25
34.625,-72.975,20.27
34.625,-72.875,20.26
34.625,-72.775,20.27
34.625,-72.675,20.28
34.625,-72.575,20.28
34.625,-72.475,20.28
34.625,-72.375,20.32
34.625,-72.275,20.32
34.725,-76.775,18.31
34.725,-76.675,18.38
