lat,lon,sst_c,source,date,sst_f
34.0,-77.5,19.58,blended,2026-04-13,67.24
34.0,-77.4,20.05,blended,2026-04-13,68.09
34.0,-77.35,19.766,blended,2026-04-13,67.58
34.0,-77.3,20.595,blended,2026-04-13,69.07
34.0,-77.25,20.16,blended,2026-04-13,68.29
34.0,-77.15,20.515,blended,2026-04-13,68.93
34.0,-77.1,20.97,blended,2026-04-13,69.75
34.0,-77.05,20.98,blended,2026-04-13,69.76
34.0,-77.0,21.005,blended,2026-04-13,69.81
34.0,-76.9,21.135,blended,2026-04-13,70.04
34.0,-76.85,21.309,blended,2026-04-13,70.36
34.0,-76.8,21.485,blended,2026-04-13,70.67
34.0,-76.75,21.647,blended,2026-04-13,70.96
34.0,-76.65,21.849,blended,2026-04-13,71.33
34.0,-76.6,22.34,blended,2026-04-13,72.21
34.0,-76.55,22.59,blended,2026-04-13,72.66
34.0,-76.5,22.915,blended,2026-04-13,73.25
34.0,-76.4,23.44,blended,2026-04-13,74.19
34.0,-76.35,23.026,blended,2026-04-13,73.45
34.0,-76.3,24.125,blended,2026-04-13,75.42
34.0,-76.25,23.8,blended,2026-04-13,74.84
34.0,-76.15,24.293,blended,2026-04-13,75.73
34.0,-76.1,24.88,blended,2026-04-13,76.78
34.0,-76.05,24.91,blended,2026-04-13,76.84
34.0,-76.0,24.905,blended,2026-04-13,76.83
34.0,-75.9,24.85,blended,2026-04-13,76.73
34.0,-75.85,24.725,blended,2026-04-13,76.5
34.0,-75.8,24.795,blended,2026-04-13,76.63
34.0,-75.75,24.052,blended,2026-04-13,75.29
34.0,-75.65,23.776,blended,2026-04-13,74.8
34.0,-75.6,24.68,blended,2026-04-13,76.42
34.0,-75.55,24.58,blended,2026-04-13,76.24
34.0,-75.5,24.37,blended,2026-04-13,75.87
34.0,-75.4,23.955,blended,2026-04-13,75.12
34.0,-75.35,22.759,blended,2026-04-13,72.97
34.0,-75.3,23.315,blended,2026-04-13,73.97
34.0,-75.25,22.219,blended,2026-04-13,71.99
34.0,-75.15,21.467,blended,2026-04-13,70.64
34.0,-75.1,21.57,blended,2026-04-13,70.83
34.0,-75.05,21.1,blended,2026-04-13,69.98
34.0,-75.0,20.57,blended,2026-04-13,69.03
34.0,-74.9,20.31,blended,2026-04-13,68.56
34.0,-74.85,20.366,blended,2026-04-13,68.66
34.0,-74.8,20.295,blended,2026-04-13,68.53
34.0,-74.75,20.747,blended,2026-04-13,69.34
34.0,-74.65,20.835,blended,2026-04-13,69.5
34.0,-74.6,20.16,blended,2026-04-13,68.29
34.0,-74.55,20.08,blended,2026-04-13,68.14
34.0,-74.5,19.96,blended,2026-04-13,67.93
34.0,-74.4,19.89,blended,2026-04-13,67.8
34.0,-74.35,19.998,blended,2026-04-13,68.0
34.0,-74.3,19.9,blended,2026-04-13,67.82
34.0,-74.25,19.987,blended,2026-04-13,67.98
34.0,-74.15,20.043,blended,2026-04-13,68.08
34.0,-74.1,19.9,blended,2026-04-13,67.82
34.0,-74.05,19.93,blended,2026-04-13,67.87
34.0,-74.0,20.03,blended,2026-04-13,68.05
34.05,-77.5,18.573,blended,2026-04-13,65.43
34.05,-77.4,19.074,blended,2026-04-13,66.33
34.05,-77.35,19.32,blended,2026-04-13,66.78
34.05,-77.3,19.527,blended,2026-04-13,67.15
34.05,-77.25,19.68,blended,2026-04-13,67.42
34.05,-77.15,19.904,blended,2026-04-13,67.83
34.05,-77.1,19.886,blended,2026-04-13,67.79
34.05,-77.05,19.671,blended,2026-04-13,67.41
34.05,-77.0,19.643,blended,2026-04-13,67.36
34.05,-76.9,20.64,blended,2026-04-13,69.15
34.05,-76.85,21.003,blended,2026-04-13,69.81
34.05,-76.8,21.219,blended,2026-04-13,70.19
34.05,-76.75,21.504,blended,2026-04-13,70.71
34.05,-76.65,21.631,blended,2026-04-13,70.94
34.05,-76.6,21.657,blended,2026-04-13,70.98
34.05,-76.55,21.689,blended,2026-04-13,71.04
34.05,-76.5,21.812,blended,2026-04-13,71.26
34.05,-76.4,22.29,blended,2026-04-13,72.12
34.05,-76.35,22.649,blended,2026-04-13,72.77
34.05,-76.3,23.066,blended,2026-04-13,73.52
34.05,-76.25,23.42,blended,2026-04-13,74.16
34.05,-76.15,24.002,blended,2026-04-13,75.2
34.05,-76.1,24.237,blended,2026-04-13,75.63
34.05,-76.05,24.433,blended,2026-04-13,75.98
34.05,-76.0,24.586,blended,2026-04-13,76.25
34.05,-75.9,24.757,blended,2026-04-13,76.56
34.05,-75.85,24.681,blended,2026-04-13,76.43
34.05,-75.8,24.517,blended,2026-04-13,76.13
34.05,-75.75,24.265,blended,2026-04-13,75.68
34.05,-75.65,23.941,blended,2026-04-13,75.09
34.05,-75.6,24.093,blended,2026-04-13,75.37
34.05,-75.55,24.243,blended,2026-04-13,75.64
34.05,-75.5,24.038,blended,2026-04-13,75.27
34.05,-75.4,23.3,blended,2026-04-13,73.94
34.05,-75.35,22.958,blended,2026-04-13,73.32
34.05,-75.3,22.637,blended,2026-04-13,72.75
34.05,-75.25,22.302,blended,2026-04-13,72.14
34.05,-75.15,21.541,blended,2026-04-13,70.77
34.05,-75.1,21.16,blended,2026-04-13,70.09
34.05,-75.05,20.871,blended,2026-04-13,69.57
34.05,-75.0,20.596,blended,2026-04-13,69.07
34.05,-74.9,20.267,blended,2026-04-13,68.48
34.05,-74.85,20.278,blended,2026-04-13,68.5
34.05,-74.8,20.531,blended,2026-04-13,68.96
34.05,-74.75,20.85,blended,2026-04-13,69.53
34.05,-74.65,20.875,blended,2026-04-13,69.58
34.05,-74.6,20.753,blended,2026-04-13,69.36
34.05,-74.55,20.611,blended,2026-04-13,69.1
34.05,-74.5,20.404,blended,2026-04-13,68.73
34.05,-74.4,20.085,blended,2026-04-13,68.15
34.05,-74.35,20.016,blended,2026-04-13,68.03
34.05,-74.3,19.99,blended,2026-04-13,67.98
34.05,-74.25,19.986,blended,2026-04-13,67.97
34.05,-74.15,20.023,blended,2026-04-13,68.04
34.05,-74.1,20.004,blended,2026-04-13,68.01
34.05,-74.05,19.99,blended,2026-04-13,67.98
34.05,-74.0,20.016,blended,2026-04-13,68.03
34.15,-77.5,17.464,blended,2026-04-13,63.44
34.15,-77.4,17.84,blended,2026-04-13,64.11
34.15,-77.35,18.044,blended,2026-04-13,64.48
34.15,-77.3,18.241,blended,2026-04-13,64.83
34.15,-77.25,18.453,blended,2026-04-13,65.22
34.15,-77.15,18.68,blended,2026-04-13,65.62
34.15,-77.1,18.66,blended,2026-04-13,65.59
34.15,-77.05,19.126,blended,2026-04-13,66.43
34.15,-77.0,19.324,blended,2026-04-13,66.78
34.15,-76.9,19.198,blended,2026-04-13,66.56
34.15,-76.85,19.74,blended,2026-04-13,67.53
34.15,-76.8,20.318,blended,2026-04-13,68.57
34.15,-76.75,20.747,blended,2026-04-13,69.34
34.15,-76.65,21.1,blended,2026-04-13,69.98
34.15,-76.6,21.283,blended,2026-04-13,70.31
34.15,-76.55,21.361,blended,2026-04-13,70.45
34.15,-76.5,21.573,blended,2026-04-13,70.83
34.15,-76.4,21.814,blended,2026-04-13,71.27
34.15,-76.35,22.001,blended,2026-04-13,71.6
34.15,-76.3,22.282,blended,2026-04-13,72.11
34.15,-76.25,22.53,blended,2026-04-13,72.55
34.15,-76.15,23.275,blended,2026-04-13,73.9
34.15,-76.1,23.621,blended,2026-04-13,74.52
34.15,-76.05,23.903,blended,2026-04-13,75.03
34.15,-76.0,24.129,blended,2026-04-13,75.43
34.15,-75.9,24.448,blended,2026-04-13,76.01
34.15,-75.85,24.527,blended,2026-04-13,76.15
34.15,-75.8,24.563,blended,2026-04-13,76.21
34.15,-75.75,24.591,blended,2026-04-13,76.26
