lat,lon,sst_c,source,date,sst_f
33.525,-77.475,21.79,CMEMS,2026-04-11,71.22
33.525,-77.425,22.16,CMEMS,2026-04-11,71.89
33.525,-77.375,22.58,CMEMS,2026-04-11,72.64
33.525,-77.325,23.02,CMEMS,2026-04-11,73.44
33.525,-77.275,23.46,CMEMS,2026-04-11,74.23
33.525,-77.225,23.78,CMEMS,2026-04-11,74.8
33.525,-77.175,24.08,CMEMS,2026-04-11,75.34
33.525,-77.125,24.33,CMEMS,2026-04-11,75.79
33.525,-77.075,24.49,CMEMS,2026-04-11,76.08
33.525,-77.025,24.6,CMEMS,2026-04-11,76.28
33.525,-76.975,24.65,CMEMS,2026-04-11,76.37
33.525,-76.925,24.64,CMEMS,2026-04-11,76.35
33.525,-76.875,24.55,CMEMS,2026-04-11,76.19
33.525,-76.825,24.5,CMEMS,2026-04-11,76.1
33.525,-76.775,24.48,CMEMS,2026-04-11,76.06
33.525,-76.725,24.53,CMEMS,2026-04-11,76.15
33.525,-76.675,24.58,CMEMS,2026-04-11,76.24
33.525,-76.625,24.62,CMEMS,2026-04-11,76.32
33.525,-76.575,24.64,CMEMS,2026-04-11,76.35
33.525,-76.525,24.65,CMEMS,2026-04-11,76.37
33.525,-76.475,24.65,CMEMS,2026-04-11,76.37
33.525,-76.425,24.65,CMEMS,2026-04-11,76.37
33.525,-76.375,24.64,CMEMS,2026-04-11,76.35
33.525,-76.325,24.66,CMEMS,2026-04-11,76.39
33.525,-76.275,24.67,CMEMS,2026-04-11,76.41
33.525,-76.225,24.68,CMEMS,2026-04-11,76.42
33.525,-76.175,24.67,CMEMS,2026-04-11,76.41
33.525,-76.125,24.66,CMEMS,2026-04-11,76.39
33.525,-76.075,24.7,CMEMS,2026-04-11,76.46
33.525,-76.025,24.73,CMEMS,2026-04-11,76.51
33.525,-75.975,24.58,CMEMS,2026-04-11,76.24
33.525,-75.925,24.28,CMEMS,2026-04-11,75.7
33.525,-75.875,23.75,CMEMS,2026-04-11,74.75
33.525,-75.825,23.45,CMEMS,2026-04-11,74.21
33.525,-75.775,23.23,CMEMS,2026-04-11,73.81
33.525,-75.725,23.03,CMEMS,2026-04-11,73.45
33.525,-75.675,22.97,CMEMS,2026-04-11,73.35
33.525,-75.625,23.09,CMEMS,2026-04-11,73.56
33.525,-75.575,22.4,CMEMS,2026-04-11,72.32
33.525,-75.525,21.5,CMEMS,2026-04-11,70.7
33.525,-75.475,21.06,CMEMS,2026-04-11,69.91
33.525,-75.425,20.84,CMEMS,2026-04-11,69.51
33.525,-75.375,20.92,CMEMS,2026-04-11,69.66
33.525,-75.325,20.99,CMEMS,2026-04-11,69.78
33.525,-75.275,21.04,CMEMS,2026-04-11,69.87
33.525,-75.225,20.97,CMEMS,2026-04-11,69.75
33.525,-75.175,20.89,CMEMS,2026-04-11,69.6
33.525,-75.125,20.78,CMEMS,2026-04-11,69.4
33.525,-75.075,20.72,CMEMS,2026-04-11,69.3
33.525,-75.025,20.67,CMEMS,2026-04-11,69.21
33.525,-74.975,20.52,CMEMS,2026-04-11,68.94
33.525,-74.925,20.47,CMEMS,2026-04-11,68.85
33.525,-74.875,20.55,CMEMS,2026-04-11,68.99
33.525,-74.825,20.66,CMEMS,2026-04-11,69.19
33.525,-74.775,20.75,CMEMS,2026-04-11,69.35
33.525,-74.725,20.7,CMEMS,2026-04-11,69.26
33.525,-74.675,20.61,CMEMS,2026-04-11,69.1
33.525,-74.625,20.48,CMEMS,2026-04-11,68.86
33.525,-74.575,20.57,CMEMS,2026-04-11,69.03
33.525,-74.525,20.7,CMEMS,2026-04-11,69.26
33.525,-74.475,20.61,CMEMS,2026-04-11,69.1
33.525,-74.425,20.43,CMEMS,2026-04-11,68.77
33.525,-74.375,20.15,CMEMS,2026-04-11,68.27
33.525,-74.325,20.08,CMEMS,2026-04-11,68.14
33.525,-74.275,20.07,CMEMS,2026-04-11,68.13
33.525,-74.225,20.04,CMEMS,2026-04-11,68.07
