lat,lon,sst_c,source,date,sst_f
33.525,-77.475,23.91,VIIRS,2026-04-14,75.04
33.525,-77.425,24.25,VIIRS,2026-04-14,75.65
33.525,-77.375,24.45,VIIRS,2026-04-14,76.01
33.525,-77.325,24.55,VIIRS,2026-04-14,76.19
33.525,-77.275,24.59,VIIRS,2026-04-14,76.26
33.525,-77.225,24.62,VIIRS,2026-04-14,76.32
33.525,-77.175,24.64,VIIRS,2026-04-14,76.35
33.525,-77.125,24.66,VIIRS,2026-04-14,76.39
33.525,-77.075,24.67,VIIRS,2026-04-14,76.41
33.525,-77.025,24.65,VIIRS,2026-04-14,76.37
33.525,-76.975,24.62,VIIRS,2026-04-14,76.32
33.525,-76.925,24.57,VIIRS,2026-04-14,76.23
33.525,-76.875,24.56,VIIRS,2026-04-14,76.21
33.525,-76.825,24.56,VIIRS,2026-04-14,76.21
33.525,-76.775,24.58,VIIRS,2026-04-14,76.24
33.525,-76.725,24.62,VIIRS,2026-04-14,76.32
33.525,-76.675,24.67,VIIRS,2026-04-14,76.41
33.525,-76.625,24.74,VIIRS,2026-04-14,76.53
33.525,-76.575,24.79,VIIRS,2026-04-14,76.62
33.525,-76.525,24.85,VIIRS,2026-04-14,76.73
33.525,-76.475,24.9,VIIRS,2026-04-14,76.82
33.525,-76.425,24.95,VIIRS,2026-04-14,76.91
33.525,-76.375,25.01,VIIRS,2026-04-14,77.02
33.525,-76.325,25.04,VIIRS,2026-04-14,77.07
33.525,-76.275,25.05,VIIRS,2026-04-14,77.09
33.525,-76.225,25.02,VIIRS,2026-04-14,77.04
33.525,-76.175,24.97,VIIRS,2026-04-14,76.95
33.525,-76.125,24.92,VIIRS,2026-04-14,76.86
33.525,-76.075,24.86,VIIRS,2026-04-14,76.75
33.525,-76.025,24.8,VIIRS,2026-04-14,76.64
33.525,-75.975,24.74,VIIRS,2026-04-14,76.53
33.525,-75.925,24.66,VIIRS,2026-04-14,76.39
33.525,-75.875,24.59,VIIRS,2026-04-14,76.26
33.525,-75.825,24.54,VIIRS,2026-04-14,76.17
33.525,-75.775,24.47,VIIRS,2026-04-14,76.05
33.525,-75.725,24.4,VIIRS,2026-04-14,75.92
33.525,-75.675,24.32,VIIRS,2026-04-14,75.78
33.525,-75.625,24.21,VIIRS,2026-04-14,75.58
33.525,-75.575,24.12,VIIRS,2026-04-14,75.42
33.525,-75.525,23.98,VIIRS,2026-04-14,75.16
33.525,-75.475,23.88,VIIRS,2026-04-14,74.98
33.525,-75.425,23.79,VIIRS,2026-04-14,74.82
33.525,-75.375,23.74,VIIRS,2026-04-14,74.73
33.525,-75.325,23.66,VIIRS,2026-04-14,74.59
33.525,-75.275,23.41,VIIRS,2026-04-14,74.14
33.525,-75.225,23.09,VIIRS,2026-04-14,73.56
33.525,-75.175,22.61,VIIRS,2026-04-14,72.7
33.525,-75.125,22.18,VIIRS,2026-04-14,71.92
33.525,-75.075,21.92,VIIRS,2026-04-14,71.46
33.525,-75.025,21.73,VIIRS,2026-04-14,71.11
33.525,-74.975,21.67,VIIRS,2026-04-14,71.01
33.525,-74.925,21.63,VIIRS,2026-04-14,70.93
33.525,-74.875,21.53,VIIRS,2026-04-14,70.75
33.525,-74.825,21.43,VIIRS,2026-04-14,70.57
33.525,-74.775,21.29,VIIRS,2026-04-14,70.32
33.525,-74.725,21.16,VIIRS,2026-04-14,70.09
33.525,-74.675,21.08,VIIRS,2026-04-14,69.94
33.525,-74.625,20.99,VIIRS,2026-04-14,69.78
33.525,-74.575,20.92,VIIRS,2026-04-14,69.66
33.525,-74.525,20.82,VIIRS,2026-04-14,69.48
33.525,-74.475,20.7,VIIRS,2026-04-14,69.26
33.525,-74.425,20.61,VIIRS,2026-04-14,69.1
33.525,-74.375,20.53,VIIRS,2026-04-14,68.95
33.525,-74.325,20.5,VIIRS,2026-04-14,68.9
33.525,-74.275,20.49,VIIRS,2026-04-14,68.88
33.525,-74.225,20.5,VIIRS,2026-04-14,68.9
33.525,-74.175,20.52,VIIRS,2026-04-14,68.94
33.525,-74.125,20.53,VIIRS,2026-04-14,68.95
33.525,-74.075,20.53,VIIRS,2026-04-14,68.95
33.525,-74.025,20.5,VIIRS,2026-04-14,68.9
33.525,-73.975,20.45,VIIRS,2026-04-14,68.81
33.575,-77.475,23.42,VIIRS,2026-04-14,74.16
33.575,-77.425,23.9,VIIRS,2026-04-14,75.02
