lat,lon,sst_c,source,date,sst_f
33.525,-77.475,23.4,CMEMS,2026-04-13,74.12
33.525,-77.425,23.8,CMEMS,2026-04-13,74.84
33.525,-77.375,24.2,CMEMS,2026-04-13,75.56
33.525,-77.325,24.38,CMEMS,2026-04-13,75.88
33.525,-77.275,24.47,CMEMS,2026-04-13,76.05
33.525,-77.225,24.35,CMEMS,2026-04-13,75.83
33.525,-77.175,24.28,CMEMS,2026-04-13,75.7
33.525,-77.125,24.28,CMEMS,2026-04-13,75.7
33.525,-77.075,24.38,CMEMS,2026-04-13,75.88
33.525,-77.025,24.52,CMEMS,2026-04-13,76.14
33.525,-76.975,24.6,CMEMS,2026-04-13,76.28
33.525,-76.925,24.59,CMEMS,2026-04-13,76.26
33.525,-76.875,24.44,CMEMS,2026-04-13,75.99
33.525,-76.825,24.28,CMEMS,2026-04-13,75.7
33.525,-76.775,24.12,CMEMS,2026-04-13,75.42
33.525,-76.725,24.02,CMEMS,2026-04-13,75.24
33.525,-76.675,23.98,CMEMS,2026-04-13,75.16
33.525,-76.625,24.04,CMEMS,2026-04-13,75.27
33.525,-76.575,24.23,CMEMS,2026-04-13,75.61
33.525,-76.525,24.47,CMEMS,2026-04-13,76.05
33.525,-76.475,24.66,CMEMS,2026-04-13,76.39
33.525,-76.425,24.79,CMEMS,2026-04-13,76.62
33.525,-76.375,24.86,CMEMS,2026-04-13,76.75
33.525,-76.325,24.87,CMEMS,2026-04-13,76.77
33.525,-76.275,24.87,CMEMS,2026-04-13,76.77
33.525,-76.225,24.84,CMEMS,2026-04-13,76.71
33.525,-76.175,24.79,CMEMS,2026-04-13,76.62
33.525,-76.125,24.71,CMEMS,2026-04-13,76.48
33.525,-76.075,24.65,CMEMS,2026-04-13,76.37
33.525,-76.025,24.6,CMEMS,2026-04-13,76.28
33.525,-75.975,24.54,CMEMS,2026-04-13,76.17
33.525,-75.925,24.45,CMEMS,2026-04-13,76.01
33.525,-75.875,24.35,CMEMS,2026-04-13,75.83
33.525,-75.825,24.26,CMEMS,2026-04-13,75.67
33.525,-75.775,24.18,CMEMS,2026-04-13,75.52
33.525,-75.725,24.19,CMEMS,2026-04-13,75.54
33.525,-75.675,24.22,CMEMS,2026-04-13,75.6
33.525,-75.625,24.3,CMEMS,2026-04-13,75.74
33.525,-75.575,24.22,CMEMS,2026-04-13,75.6
33.525,-75.525,24.08,CMEMS,2026-04-13,75.34
33.525,-75.475,23.82,CMEMS,2026-04-13,74.88
33.525,-75.425,23.51,CMEMS,2026-04-13,74.32
33.525,-75.375,23.14,CMEMS,2026-04-13,73.65
33.525,-75.325,23.03,CMEMS,2026-04-13,73.45
33.525,-75.275,22.96,CMEMS,2026-04-13,73.33
33.525,-75.225,22.32,CMEMS,2026-04-13,72.18
33.525,-75.175,21.79,CMEMS,2026-04-13,71.22
33.525,-75.125,21.41,CMEMS,2026-04-13,70.54
33.525,-75.075,21.29,CMEMS,2026-04-13,70.32
33.525,-75.025,21.25,CMEMS,2026-04-13,70.25
33.525,-74.975,21.29,CMEMS,2026-04-13,70.32
33.525,-74.925,21.27,CMEMS,2026-04-13,70.29
33.525,-74.875,21.17,CMEMS,2026-04-13,70.11
33.525,-74.825,21.02,CMEMS,2026-04-13,69.84
33.525,-74.775,20.86,CMEMS,2026-04-13,69.55
33.525,-74.725,20.79,CMEMS,2026-04-13,69.42
33.525,-74.675,20.77,CMEMS,2026-04-13,69.39
33.525,-74.625,20.78,CMEMS,2026-04-13,69.4
33.525,-74.575,20.75,CMEMS,2026-04-13,69.35
33.525,-74.525,20.68,CMEMS,2026-04-13,69.22
33.525,-74.475,20.5,CMEMS,2026-04-13,68.9
33.525,-74.425,20.33,CMEMS,2026-04-13,68.59
33.525,-74.375,20.17,CMEMS,2026-04-13,68.31
33.525,-74.325,20.1,CMEMS,2026-04-13,68.18
33.525,-74.275,20.06,CMEMS,2026-04-13,68.11
33.525,-74.225,20.1,CMEMS,2026-04-13,68.18
33.525,-74.175,20.15,CMEMS,2026-04-13,68.27
33.525,-74.125,20.2,CMEMS,2026-04-13,68.36
33.525,-74.075,20.22,CMEMS,2026-04-13,68.4
33.525,-74.025,20.23,CMEMS,2026-04-13,68.41
33.575,-77.475,22.5,CMEMS,2026-04-13,72.5
33.575,-77.425,23.0,CMEMS,2026-04-13,73.4
33.575,-77.375,23.62,CMEMS,2026-04-13,74.52
33.575,-77.325,24.08,CMEMS,2026-04-13,75.34
33.575,-77.275,24.44,CMEMS,2026-04-13,75.99
33.575,-77.225,24.41,CMEMS,2026-04-13,75.94
33.575,-77.175,24.36,CMEMS,2026-04-13,75.85
33.575,-77.125,24.3,CMEMS,2026-04-13,75.74
33.575,-77.075,24.33,CMEMS,2026-04-13,75.79
33.575,-77.025,24.4,CMEMS,2026-04-13,75.92
