lat,lon,sst_c,source,date,sst_f
34.0,-77.5,18.989,blended,2026-04-11,66.18
34.0,-77.4,19.494,blended,2026-04-11,67.09
34.0,-77.35,19.78,blended,2026-04-11,67.6
34.0,-77.3,20.011,blended,2026-04-11,68.02
34.0,-77.25,20.188,blended,2026-04-11,68.34
34.0,-77.15,20.454,blended,2026-04-11,68.82
34.0,-77.1,20.513,blended,2026-04-11,68.92
34.0,-77.05,20.3,blended,2026-04-11,68.54
34.0,-77.0,20.681,blended,2026-04-11,69.23
34.0,-76.9,21.34,blended,2026-04-11,70.41
34.0,-76.85,21.669,blended,2026-04-11,71.0
34.0,-76.8,21.878,blended,2026-04-11,71.38
34.0,-76.75,21.923,blended,2026-04-11,71.46
34.0,-76.65,21.985,blended,2026-04-11,71.57
34.0,-76.6,21.982,blended,2026-04-11,71.57
34.0,-76.55,22.093,blended,2026-04-11,71.77
34.0,-76.5,22.344,blended,2026-04-11,72.22
34.0,-76.4,22.83,blended,2026-04-11,73.09
34.0,-76.35,23.476,blended,2026-04-11,74.26
34.0,-76.3,23.986,blended,2026-04-11,75.17
34.0,-76.25,24.273,blended,2026-04-11,75.69
34.0,-76.15,24.638,blended,2026-04-11,76.35
34.0,-76.1,24.677,blended,2026-04-11,76.42
34.0,-76.05,24.6,blended,2026-04-11,76.28
34.0,-76.0,24.547,blended,2026-04-11,76.18
34.0,-75.9,24.308,blended,2026-04-11,75.75
34.0,-75.85,24.202,blended,2026-04-11,75.56
34.0,-75.8,24.114,blended,2026-04-11,75.41
34.0,-75.75,23.863,blended,2026-04-11,74.95
34.0,-75.65,23.518,blended,2026-04-11,74.33
34.0,-75.6,23.056,blended,2026-04-11,73.5
34.0,-75.55,22.212,blended,2026-04-11,71.98
34.0,-75.5,21.929,blended,2026-04-11,71.47
34.0,-75.4,22.012,blended,2026-04-11,71.62
34.0,-75.35,21.823,blended,2026-04-11,71.28
34.0,-75.3,21.317,blended,2026-04-11,70.37
34.0,-75.25,21.078,blended,2026-04-11,69.94
34.0,-75.15,20.779,blended,2026-04-11,69.4
34.0,-75.1,20.747,blended,2026-04-11,69.34
34.0,-75.05,20.516,blended,2026-04-11,68.93
34.0,-75.0,20.199,blended,2026-04-11,68.36
34.0,-74.9,20.234,blended,2026-04-11,68.42
34.0,-74.85,20.254,blended,2026-04-11,68.46
34.0,-74.8,20.37,blended,2026-04-11,68.67
34.0,-74.75,20.714,blended,2026-04-11,69.29
34.0,-74.65,20.702,blended,2026-04-11,69.26
34.0,-74.6,20.514,blended,2026-04-11,68.93
34.0,-74.55,20.388,blended,2026-04-11,68.7
34.0,-74.5,20.205,blended,2026-04-11,68.37
34.0,-74.4,20.02,blended,2026-04-11,68.04
34.0,-74.35,19.977,blended,2026-04-11,67.96
34.0,-74.3,19.873,blended,2026-04-11,67.77
34.0,-74.25,19.897,blended,2026-04-11,67.81
34.0,-74.15,19.968,blended,2026-04-11,67.94
34.0,-74.1,19.918,blended,2026-04-11,67.85
34.0,-74.05,19.91,blended,2026-04-11,67.84
34.0,-74.0,19.915,blended,2026-04-11,67.85
34.05,-77.5,18.591,blended,2026-04-11,65.46
34.05,-77.4,19.053,blended,2026-04-11,66.3
34.05,-77.35,19.354,blended,2026-04-11,66.84
34.05,-77.3,19.533,blended,2026-04-11,67.16
34.05,-77.25,19.515,blended,2026-04-11,67.13
34.05,-77.15,19.592,blended,2026-04-11,67.27
34.05,-77.1,19.651,blended,2026-04-11,67.37
34.05,-77.05,19.38,blended,2026-04-11,66.88
34.05,-77.0,19.722,blended,2026-04-11,67.5
34.05,-76.9,20.919,blended,2026-04-11,69.65
34.05,-76.85,21.335,blended,2026-04-11,70.4
34.05,-76.8,21.588,blended,2026-04-11,70.86
34.05,-76.75,21.702,blended,2026-04-11,71.06
34.05,-76.65,21.876,blended,2026-04-11,71.38
34.05,-76.6,21.924,blended,2026-04-11,71.46
34.05,-76.55,21.898,blended,2026-04-11,71.42
34.05,-76.5,21.989,blended,2026-04-11,71.58
34.05,-76.4,22.977,blended,2026-04-11,73.36
34.05,-76.35,23.235,blended,2026-04-11,73.82
34.05,-76.3,23.469,blended,2026-04-11,74.24
34.05,-76.25,23.779,blended,2026-04-11,74.8
34.05,-76.15,24.319,blended,2026-04-11,75.77
34.05,-76.1,24.469,blended,2026-04-11,76.04
34.05,-76.05,24.564,blended,2026-04-11,76.22
34.05,-76.0,24.594,blended,2026-04-11,76.27
34.05,-75.9,24.383,blended,2026-04-11,75.89
34.05,-75.85,24.237,blended,2026-04-11,75.63
34.05,-75.8,24.306,blended,2026-04-11,75.75
34.05,-75.75,24.187,blended,2026-04-11,75.54
34.05,-75.65,23.703,blended,2026-04-11,74.67
