lat,lon,sst_c,source,date,sst_f
34.0,-77.5,19.082,blended,2026-04-12,66.35
34.0,-77.4,19.527,blended,2026-04-12,67.15
34.0,-77.35,19.789,blended,2026-04-12,67.62
34.0,-77.3,20.015,blended,2026-04-12,68.03
34.0,-77.25,20.193,blended,2026-04-12,68.35
34.0,-77.15,20.548,blended,2026-04-12,68.99
34.0,-77.1,20.632,blended,2026-04-12,69.14
34.0,-77.05,20.37,blended,2026-04-12,68.67
34.0,-77.0,20.491,blended,2026-04-12,68.88
34.0,-76.9,21.176,blended,2026-04-12,70.12
34.0,-76.85,21.462,blended,2026-04-12,70.63
34.0,-76.8,21.762,blended,2026-04-12,71.17
34.0,-76.75,21.822,blended,2026-04-12,71.28
34.0,-76.65,21.901,blended,2026-04-12,71.42
34.0,-76.6,21.948,blended,2026-04-12,71.51
34.0,-76.55,21.982,blended,2026-04-12,71.57
34.0,-76.5,22.083,blended,2026-04-12,71.75
34.0,-76.4,22.554,blended,2026-04-12,72.6
34.0,-76.35,23.279,blended,2026-04-12,73.9
34.0,-76.3,23.868,blended,2026-04-12,74.96
34.0,-76.25,24.164,blended,2026-04-12,75.5
34.0,-76.15,24.489,blended,2026-04-12,76.08
34.0,-76.1,24.576,blended,2026-04-12,76.24
34.0,-76.05,24.594,blended,2026-04-12,76.27
34.0,-76.0,24.55,blended,2026-04-12,76.19
34.0,-75.9,24.32,blended,2026-04-12,75.78
34.0,-75.85,24.195,blended,2026-04-12,75.55
34.0,-75.8,24.05,blended,2026-04-12,75.29
34.0,-75.75,23.84,blended,2026-04-12,74.91
34.0,-75.65,23.57,blended,2026-04-12,74.43
34.0,-75.6,23.118,blended,2026-04-12,73.61
34.0,-75.55,22.296,blended,2026-04-12,72.13
34.0,-75.5,22.008,blended,2026-04-12,71.61
34.0,-75.4,22.124,blended,2026-04-12,71.82
34.0,-75.35,21.9,blended,2026-04-12,71.42
34.0,-75.3,21.264,blended,2026-04-12,70.28
34.0,-75.25,21.041,blended,2026-04-12,69.87
34.0,-75.15,20.858,blended,2026-04-12,69.54
34.0,-75.1,20.65,blended,2026-04-12,69.17
34.0,-75.05,20.352,blended,2026-04-12,68.63
34.0,-75.0,20.323,blended,2026-04-12,68.58
34.0,-74.9,20.438,blended,2026-04-12,68.79
34.0,-74.85,20.488,blended,2026-04-12,68.88
34.0,-74.8,20.509,blended,2026-04-12,68.92
34.0,-74.75,20.756,blended,2026-04-12,69.36
34.0,-74.65,20.717,blended,2026-04-12,69.29
34.0,-74.6,20.614,blended,2026-04-12,69.11
34.0,-74.55,20.497,blended,2026-04-12,68.89
34.0,-74.5,20.316,blended,2026-04-12,68.57
34.0,-74.4,20.136,blended,2026-04-12,68.24
34.0,-74.35,20.003,blended,2026-04-12,68.01
34.0,-74.3,19.94,blended,2026-04-12,67.89
34.0,-74.25,19.999,blended,2026-04-12,68.0
34.0,-74.15,20.078,blended,2026-04-12,68.14
34.0,-74.1,20.019,blended,2026-04-12,68.03
34.0,-74.05,20.011,blended,2026-04-12,68.02
34.0,-74.0,20.034,blended,2026-04-12,68.06
34.05,-77.5,18.642,blended,2026-04-12,65.56
34.05,-77.4,19.05,blended,2026-04-12,66.29
34.05,-77.35,19.33,blended,2026-04-12,66.79
34.05,-77.3,19.543,blended,2026-04-12,67.18
34.05,-77.25,19.644,blended,2026-04-12,67.36
34.05,-77.15,19.91,blended,2026-04-12,67.84
34.05,-77.1,19.859,blended,2026-04-12,67.75
34.05,-77.05,19.373,blended,2026-04-12,66.87
34.05,-77.0,19.467,blended,2026-04-12,67.04
34.05,-76.9,20.903,blended,2026-04-12,69.63
34.05,-76.85,21.317,blended,2026-04-12,70.37
34.05,-76.8,21.55,blended,2026-04-12,70.79
34.05,-76.75,21.637,blended,2026-04-12,70.95
34.05,-76.65,21.715,blended,2026-04-12,71.09
34.05,-76.6,21.735,blended,2026-04-12,71.12
34.05,-76.55,21.734,blended,2026-04-12,71.12
34.05,-76.5,21.885,blended,2026-04-12,71.39
34.05,-76.4,22.527,blended,2026-04-12,72.55
34.05,-76.35,22.966,blended,2026-04-12,73.34
34.05,-76.3,23.421,blended,2026-04-12,74.16
34.05,-76.25,23.726,blended,2026-04-12,74.71
34.05,-76.15,24.201,blended,2026-04-12,75.56
34.05,-76.1,24.386,blended,2026-04-12,75.89
34.05,-76.05,24.509,blended,2026-04-12,76.12
34.05,-76.0,24.517,blended,2026-04-12,76.13
34.05,-75.9,24.391,blended,2026-04-12,75.9
34.05,-75.85,24.303,blended,2026-04-12,75.75
34.05,-75.8,24.256,blended,2026-04-12,75.66
34.05,-75.75,24.127,blended,2026-04-12,75.43
34.05,-75.65,23.732,blended,2026-04-12,74.72
34.05,-75.6,23.52,blended,2026-04-12,74.34
34.05,-75.55,22.544,blended,2026-04-12,72.58
34.05,-75.5,21.941,blended,2026-04-12,71.49
34.05,-75.4,22.038,blended,2026-04-12,71.67
34.05,-75.35,21.86,blended,2026-04-12,71.35
34.05,-75.3,21.356,blended,2026-04-12,70.44
34.05,-75.25,21.166,blended,2026-04-12,70.1
34.05,-75.15,20.936,blended,2026-04-12,69.68
34.05,-75.1,20.762,blended,2026-04-12,69.37
34.05,-75.05,20.399,blended,2026-04-12,68.72
34.05,-75.0,20.222,blended,2026-04-12,68.4
34.05,-74.9,20.278,blended,2026-04-12,68.5
34.05,-74.85,20.3,blended,2026-04-12,68.54
34.05,-74.8,20.608,blended,2026-04-12,69.09
34.05,-74.75,20.911,blended,2026-04-12,69.64
34.05,-74.65,20.796,blended,2026-04-12,69.43
34.05,-74.6,20.664,blended,2026-04-12,69.2
34.05,-74.55,20.556,blended,2026-04-12,69.0
34.05,-74.5,20.437,blended,2026-04-12,68.79
34.05,-74.4,20.15,blended,2026-04-12,68.27
34.05,-74.35,20.06,blended,2026-04-12,68.11
34.05,-74.3,20.028,blended,2026-04-12,68.05
34.05,-74.25,20.0,blended,2026-04-12,68.0
34.05,-74.15,20.082,blended,2026-04-12,68.15
34.05,-74.1,20.043,blended,2026-04-12,68.08
34.05,-74.05,19.994,blended,2026-04-12,67.99
34.05,-74.0,19.993,blended,2026-04-12,67.99
34.15,-77.5,17.456,blended,2026-04-12,63.42
34.15,-77.4,17.752,blended,2026-04-12,63.95
34.15,-77.35,17.992,blended,2026-04-12,64.39
34.15,-77.3,18.294,blended,2026-04-12,64.93
34.15,-77.25,18.547,blended,2026-04-12,65.38
34.15,-77.15,18.683,blended,2026-04-12,65.63
34.15,-77.1,18.497,blended,2026-04-12,65.29
34.15,-77.05,19.236,blended,2026-04-12,66.62
34.15,-77.0,19.609,blended,2026-04-12,67.3
34.15,-76.9,20.052,blended,2026-04-12,68.09
34.15,-76.85,20.432,blended,2026-04-12,68.78
34.15,-76.8,20.752,blended,2026-04-12,69.35
34.15,-76.75,20.934,blended,2026-04-12,69.68
34.15,-76.65,20.748,blended,2026-04-12,69.35
34.15,-76.6,20.84,blended,2026-04-12,69.51
34.15,-76.55,21.372,blended,2026-04-12,70.47
34.15,-76.5,21.933,blended,2026-04-12,71.48
34.15,-76.4,22.32,blended,2026-04-12,72.18
34.15,-76.35,22.436,blended,2026-04-12,72.38
34.15,-76.3,22.636,blended,2026-04-12,72.74
34.15,-76.25,22.903,blended,2026-04-12,73.23
34.15,-76.15,23.489,blended,2026-04-12,74.28
34.15,-76.1,23.734,blended,2026-04-12,74.72
34.15,-76.05,23.918,blended,2026-04-12,75.05
34.15,-76.0,24.061,blended,2026-04-12,75.31
34.15,-75.9,24.33,blended,2026-04-12,75.79
34.15,-75.85,24.435,blended,2026-04-12,75.98
34.15,-75.8,24.479,blended,2026-04-12,76.06
34.15,-75.75,24.442,blended,2026-04-12,76.0
34.15,-75.65,24.185,blended,2026-04-12,75.53
34.15,-75.6,23.97,blended,2026-04-12,75.15
34.15,-75.55,23.61,blended,2026-04-12,74.5
34.15,-75.5,23.068,blended,2026-04-12,73.52
34.15,-75.4,22.152,blended,2026-04-12,71.87
34.15,-75.35,21.904,blended,2026-04-12,71.43
34.15,-75.3,21.9,blended,2026-04-12,71.42
34.15,-75.25,21.813,blended,2026-04-12,71.26
34.15,-75.15,21.218,blended,2026-04-12,70.19
34.15,-75.1,21.162,blended,2026-04-12,70.09
34.15,-75.05,20.936,blended,2026-04-12,69.68
34.15,-75.0,20.792,blended,2026-04-12,69.43
34.15,-74.9,20.243,blended,2026-04-12,68.44
34.15,-74.85,20.247,blended,2026-04-12,68.44
34.15,-74.8,20.651,blended,2026-04-12,69.17
34.15,-74.75,21.125,blended,2026-04-12,70.03
34.15,-74.65,20.924,blended,2026-04-12,69.66
34.15,-74.6,20.818,blended,2026-04-12,69.47
34.15,-74.55,20.674,blended,2026-04-12,69.21
34.15,-74.5,20.463,blended,2026-04-12,68.83
34.15,-74.4,20.207,blended,2026-04-12,68.37
34.15,-74.35,20.076,blended,2026-04-12,68.14
34.15,-74.3,20.088,blended,2026-04-12,68.16
34.15,-74.25,20.078,blended,2026-04-12,68.14
34.15,-74.15,20.114,blended,2026-04-12,68.21
34.15,-74.1,20.058,blended,2026-04-12,68.1
34.15,-74.05,19.969,blended,2026-04-12,67.94
34.15,-74.0,20.042,blended,2026-04-12,68.08
34.2,-77.5,17.097,blended,2026-04-12,62.77
34.2,-77.4,17.074,blended,2026-04-12,62.73
34.2,-77.35,17.158,blended,2026-04-12,62.88
34.2,-77.3,17.324,blended,2026-04-12,63.18
34.2,-77.25,17.665,blended,2026-04-12,63.8
34.2,-77.15,18.039,blended,2026-04-12,64.47
34.2,-77.1,18.585,blended,2026-04-12,65.45
34.2,-77.05,19.078,blended,2026-04-12,66.34
34.2,-77.0,19.311,blended,2026-04-12,66.76
34.2,-76.9,19.713,blended,2026-04-12,67.48
34.2,-76.85,20.004,blended,2026-04-12,68.01
34.2,-76.8,20.283,blended,2026-04-12,68.51
