lat,lon,sst
27.47,-83.15,30.3
27.47,-83.13,30.35
27.47,-83.11,30.29
27.47,-83.09,30.3
27.47,-82.85,30.69
27.47,-82.83,30.75
27.47,-82.81,30.66
27.47,-82.79,30.7
27.47,-82.77,30.72
27.45,-83.15,30.31
27.45,-83.13,30.36
27.45,-83.11,30.39
27.45,-83.09,30.46
27.45,-82.85,30.62
27.45,-82.83,30.7
27.45,-82.81,30.7
27.45,-82.79,30.7
27.45,-82.73,31.15
27.45,-82.71,31.22
27.45,-82.67,31.3
27.43,-83.15,30.36
27.43,-83.13,30.41
27.43,-83.11,30.48
27.43,-82.83,30.72
27.43,-82.81,30.92
27.43,-82.79,30.99
27.43,-82.77,31.0
27.43,-82.75,31.13
27.43,-82.73,31.07
27.43,-82.71,30.9
27.43,-82.69,30.86
27.41,-83.15,30.34
27.41,-82.85,30.74
27.41,-82.83,30.82
27.41,-82.81,30.93
27.41,-82.79,31.01
27.41,-82.77,30.96
27.41,-82.75,31.0
27.41,-82.73,30.93
27.41,-82.71,30.82
27.41,-82.69,30.77
27.41,-82.67,30.83
27.39,-82.91,30.66
27.39,-82.89,30.63
27.39,-82.83,30.88
27.39,-82.81,30.88
27.39,-82.79,30.91
27.39,-82.77,30.86
27.39,-82.75,30.78
27.39,-82.73,30.75
27.39,-82.71,30.64
27.39,-82.69,30.62
27.39,-82.67,30.66
27.37,-82.91,30.6
27.37,-82.89,30.57
27.37,-82.87,30.58
27.37,-82.85,30.75
27.37,-82.83,30.83
27.37,-82.77,30.77
27.37,-82.75,30.77
27.37,-82.73,30.73
27.37,-82.71,30.7
27.37,-82.69,30.62
27.37,-82.67,30.58
27.37,-82.65,30.58
27.35,-83.05,30.51
27.35,-83.03,30.44
27.35,-82.93,30.46
27.35,-82.91,30.7
27.35,-82.89,30.64
27.35,-82.87,30.7
27.35,-82.85,30.83
27.35,-82.83,30.81
27.35,-82.79,30.9
27.35,-82.77,30.91
27.35,-82.75,31.82
27.35,-82.73,32.26
27.35,-82.71,31.43
27.35,-82.69,30.65
27.33,-83.13,30.54
27.33,-83.11,30.49
27.33,-83.09,30.56
27.33,-83.07,30.58
27.33,-83.05,30.54
27.33,-83.03,30.41
27.33,-82.93,30.67
27.33,-82.91,30.75
27.33,-82.89,30.65
27.33,-82.87,30.99
27.33,-82.85,31.02
27.33,-82.83,31.11
27.33,-82.81,31.0
27.33,-82.79,31.02
27.33,-82.77,30.89
27.33,-82.75,30.77
27.33,-82.73,30.68
27.33,-82.71,31.4
27.33,-82.69,31.41
27.33,-82.67,31.18
27.31,-83.09,30.5
27.31,-83.07,30.52
27.31,-83.05,30.47
27.31,-82.93,30.52
27.31,-82.91,30.55
27.31,-82.89,30.72
27.31,-82.87,30.99
27.31,-82.85,31.14
27.31,-82.83,31.15
27.31,-82.81,31.23
27.31,-82.79,31.23
27.31,-82.75,30.78
27.31,-82.73,30.71
27.31,-82.71,30.73
27.31,-82.69,31.22
27.31,-82.67,30.92
27.29,-83.07,30.47
27.29,-82.95,30.52
27.29,-82.93,30.55
27.29,-82.91,30.61
27.29,-82.89,30.87
27.29,-82.87,30.9
27.29,-82.85,31.15
27.29,-82.83,31.15
27.29,-82.81,31.21
27.29,-82.75,31.31
27.29,-82.73,30.88
27.29,-82.71,30.64
27.29,-82.69,30.59
27.29,-82.67,30.61
27.29,-82.65,30.63
27.27,-82.99,30.55
27.27,-82.95,30.55
27.27,-82.93,30.6
27.27,-82.91,30.66
27.27,-82.89,30.72
27.27,-82.87,30.86
27.27,-82.85,31.15
27.27,-82.83,31.17
27.27,-82.81,31.23
27.27,-82.79,31.57
27.27,-82.75,31.68
27.27,-82.73,31.27
27.27,-82.71,30.82
27.27,-82.69,30.67
27.27,-82.67,30.65
27.27,-82.65,30.62
27.27,-82.63,30.62
27.25,-82.89,30.76
27.25,-82.87,30.92
27.25,-82.85,31.04
27.25,-82.83,31.08
27.25,-82.81,31.34
27.25,-82.79,31.7
27.25,-82.75,31.29
27.25,-82.73,31.16
27.25,-82.71,30.84
27.25,-82.69,30.68
27.25,-82.67,30.61
27.23,-82.91,30.64
27.23,-82.89,30.88
27.23,-82.87,30.91
27.23,-82.85,31.32
27.23,-82.83,31.29
27.23,-82.81,31.32
27.23,-82.79,30.9
27.23,-82.75,30.98
27.23,-82.73,30.67
27.23,-82.71,30.68
27.23,-82.69,30.7
27.23,-82.67,30.67
27.23,-82.65,30.67
27.21,-82.87,30.98
27.21,-82.85,31.26
27.21,-82.83,30.66
27.21,-82.81,30.7
27.21,-82.79,30.8
27.21,-82.77,30.84
27.21,-82.75,30.94
27.21,-82.73,30.69
27.21,-82.71,30.65
27.21,-82.69,30.7
27.21,-82.67,30.78
27.21,-82.65,30.79
27.19,-82.85,30.73
27.19,-82.83,30.65
27.19,-82.81,30.71
27.19,-82.79,30.82
27.19,-82.77,30.84
27.19,-82.75,30.77
27.19,-82.73,30.68
27.19,-82.71,30.64
27.19,-82.69,30.77
27.19,-82.67,30.9
27.19,-82.65,31.01
27.19,-82.63,30.86
27.17,-82.91,30.7
27.17,-82.89,30.64
27.17,-82.87,30.74
27.17,-82.85,30.8
27.17,-82.83,30.68
27.17,-82.81,30.69
27.17,-82.79,30.73
27.17,-82.77,30.71
27.17,-82.69,30.8
27.17,-82.67,30.89
27.17,-82.65,31.16
27.17,-82.63,30.95
27.17,-82.61,30.83
27.15,-82.91,30.69
27.15,-82.89,30.65
27.15,-82.87,30.68
27.15,-82.85,30.68
27.15,-82.83,30.68
27.15,-82.81,30.7
27.15,-82.79,30.66
27.15,-82.71,30.67
27.15,-82.69,30.67
27.15,-82.67,30.97
27.15,-82.65,31.03
27.15,-82.63,31.1
27.15,-82.61,31.11
27.15,-82.59,31.41
27.13,-82.89,30.67
27.13,-82.87,30.65
27.13,-82.85,30.65
27.13,-82.83,30.7
27.13,-82.81,30.73
27.13,-82.79,30.7
27.13,-82.67,30.91
27.13,-82.65,30.86
27.13,-82.63,30.88
27.13,-82.61,31.39
27.13,-82.59,31.45
27.11,-82.85,30.68
27.11,-82.81,30.73
27.11,-82.69,30.85
27.11,-82.67,30.89
27.11,-82.65,30.67
