lat,lon,u,v,speed_ms,dir_deg,source,date
22.16667,-83.08333,-0.04274,-0.02192,0.048,242.8,CMEMS,2026-09-06
22.16667,-83.0,-0.04049,-0.01748,0.0441,246.7,CMEMS,2026-09-06
22.16667,-82.91666,-0.0386,-0.01368,0.0409,250.5,CMEMS,2026-09-06
22.16667,-82.83333,-0.03762,-0.01012,0.039,254.9,CMEMS,2026-09-06
22.16667,-82.75,-0.03655,-0.00333,0.0367,264.8,CMEMS,2026-09-06
22.16667,-82.66666,-0.03265,0.00565,0.0331,279.8,CMEMS,2026-09-06
22.16667,-82.58333,-0.02812,0.00706,0.029,284.1,CMEMS,2026-09-06
22.16667,-82.5,-0.02607,0.0104,0.0281,291.8,CMEMS,2026-09-06
22.16667,-82.41666,-0.02532,0.01322,0.0286,297.6,CMEMS,2026-09-06
22.16667,-82.33333,-0.02623,0.01413,0.0298,298.3,CMEMS,2026-09-06
22.16667,-82.25,-0.02944,0.01486,0.033,296.8,CMEMS,2026-09-06
22.16667,-82.16666,-0.03427,0.01629,0.0379,295.4,CMEMS,2026-09-06
22.16667,-82.08333,-0.03807,0.01704,0.0417,294.1,CMEMS,2026-09-06
22.16667,-82.0,-0.03893,0.017,0.0425,293.6,CMEMS,2026-09-06
22.16667,-81.91666,-0.03592,0.01574,0.0392,293.7,CMEMS,2026-09-06
22.16667,-81.83333,-0.03184,0.01473,0.0351,294.8,CMEMS,2026-09-06
22.16667,-81.75,-0.02635,0.01283,0.0293,296.0,CMEMS,2026-09-06
22.16667,-81.66666,-0.01958,0.00973,0.0219,296.4,CMEMS,2026-09-06
22.16667,-81.58333,-0.01476,0.01222,0.0192,309.6,CMEMS,2026-09-06
22.16667,-81.5,-0.01638,0.01415,0.0216,310.8,CMEMS,2026-09-06
22.16667,-81.41666,-0.01958,0.01333,0.0237,304.3,CMEMS,2026-09-06
22.16667,-78.33333,-0.05248,0.00565,0.0528,276.1,CMEMS,2026-09-06
22.16667,-78.25,-0.04834,0.01118,0.0496,283.0,CMEMS,2026-09-06
22.16667,-78.16666,-0.04317,0.0024,0.0432,273.2,CMEMS,2026-09-06
22.16667,-78.08333,-0.03398,0.0049,0.0343,278.2,CMEMS,2026-09-06
22.16667,-78.0,-0.04873,0.00818,0.0494,279.5,CMEMS,2026-09-06
22.16667,-77.91666,-0.069,0.03947,0.0795,299.8,CMEMS,2026-09-06
22.16667,-77.83333,-0.06698,0.0288,0.0729,293.3,CMEMS,2026-09-06
22.16667,-77.75,-0.0349,-0.00777,0.0358,257.4,CMEMS,2026-09-06
22.16667,-77.66666,0.14685,-0.1569,0.2149,136.9,CMEMS,2026-09-06
22.16667,-77.58333,0.32597,-0.40053,0.5164,140.9,CMEMS,2026-09-06
22.16667,-77.5,0.29644,-0.35539,0.4628,140.2,CMEMS,2026-09-06
22.16667,-77.41666,0.13212,-0.15674,0.205,139.9,CMEMS,2026-09-06
22.16667,-77.33333,-0.05626,-0.01518,0.0583,254.9,CMEMS,2026-09-06
22.16667,-77.25,-0.14051,0.03914,0.1459,285.6,CMEMS,2026-09-06
22.16667,-77.16666,-0.12827,-0.00601,0.1284,267.3,CMEMS,2026-09-06
22.16667,-77.08333,-0.12276,0.03759,0.1284,287.0,CMEMS,2026-09-06
22.16667,-77.0,-0.13978,0.0451,0.1469,287.9,CMEMS,2026-09-06
22.16667,-76.91666,-0.15897,0.06794,0.1729,293.1,CMEMS,2026-09-06
22.16667,-76.83333,-0.17557,0.08474,0.1949,295.8,CMEMS,2026-09-06
22.16667,-76.75,-0.181,0.10557,0.2095,300.3,CMEMS,2026-09-06
22.16667,-76.66666,-0.16406,0.1194,0.2029,306.0,CMEMS,2026-09-06
22.16667,-76.58333,-0.13307,0.12788,0.1846,313.9,CMEMS,2026-09-06
22.16667,-76.5,-0.09382,0.08343,0.1255,311.6,CMEMS,2026-09-06
22.16667,-76.41666,-0.06422,0.04588,0.0789,305.5,CMEMS,2026-09-06
22.16667,-76.33333,-0.06163,0.03807,0.0724,301.7,CMEMS,2026-09-06
22.16667,-76.25,-0.06704,0.04465,0.0805,303.7,CMEMS,2026-09-06
22.16667,-76.16666,-0.07156,0.05969,0.0932,309.8,CMEMS,2026-09-06
22.25,-83.08333,-0.04369,-0.02502,0.0503,240.2,CMEMS,2026-09-06
22.25,-83.0,-0.04294,-0.0232,0.0488,241.6,CMEMS,2026-09-06
22.25,-82.91666,-0.04102,-0.01701,0.0444,247.5,CMEMS,2026-09-06
22.25,-82.83333,-0.03762,-0.01328,0.0399,250.6,CMEMS,2026-09-06
22.25,-82.75,-0.03393,-0.00394,0.0342,263.4,CMEMS,2026-09-06
22.25,-82.66666,-0.03142,0.00191,0.0315,273.5,CMEMS,2026-09-06
22.25,-82.58333,-0.02922,0.00552,0.0297,280.7,CMEMS,2026-09-06
22.25,-82.5,-0.0275,0.00925,0.029,288.6,CMEMS,2026-09-06
22.25,-82.41666,-0.02632,0.0118,0.0288,294.1,CMEMS,2026-09-06
22.25,-82.33333,-0.02638,0.01348,0.0296,297.1,CMEMS,2026-09-06
22.25,-82.25,-0.02806,0.01625,0.0324,300.1,CMEMS,2026-09-06
22.25,-82.16666,-0.02974,0.01974,0.0357,303.6,CMEMS,2026-09-06
22.25,-82.08333,-0.0273,0.0199,0.0338,306.1,CMEMS,2026-09-06
22.25,-82.0,-0.02242,0.01863,0.0291,309.7,CMEMS,2026-09-06
22.25,-81.91666,-0.0252,0.01734,0.0306,304.5,CMEMS,2026-09-06
22.25,-81.83333,-0.02931,0.01554,0.0332,297.9,CMEMS,2026-09-06
22.25,-78.41666,-0.04864,0.0156,0.0511,287.8,CMEMS,2026-09-06
22.25,-78.33333,-0.05661,0.00893,0.0573,279.0,CMEMS,2026-09-06
22.25,-78.25,-0.0589,0.01605,0.0611,285.2,CMEMS,2026-09-06
22.25,-78.16666,-0.04349,-0.00409,0.0437,264.6,CMEMS,2026-09-06
22.25,-78.08333,-0.05175,0.00047,0.0518,270.5,CMEMS,2026-09-06
