lat,lon,u,v,speed_ms,dir_deg,source,date
22.16667,-83.08333,-0.09048,-0.0406,0.0992,245.8,CMEMS,2026-09-09
22.16667,-83.0,-0.08838,-0.03422,0.0948,248.8,CMEMS,2026-09-09
22.16667,-82.91666,-0.0877,-0.02974,0.0926,251.3,CMEMS,2026-09-09
22.16667,-82.83333,-0.09014,-0.02422,0.0933,255.0,CMEMS,2026-09-09
22.16667,-82.75,-0.09177,-0.00748,0.0921,265.3,CMEMS,2026-09-09
22.16667,-82.66666,-0.08371,0.01512,0.0851,280.2,CMEMS,2026-09-09
22.16667,-82.58333,-0.07196,0.01519,0.0736,281.9,CMEMS,2026-09-09
22.16667,-82.5,-0.06514,0.01676,0.0673,284.4,CMEMS,2026-09-09
22.16667,-82.41666,-0.06085,0.01899,0.0637,287.3,CMEMS,2026-09-09
22.16667,-82.33333,-0.05912,0.02123,0.0628,289.8,CMEMS,2026-09-09
22.16667,-82.25,-0.06043,0.02408,0.065,291.7,CMEMS,2026-09-09
22.16667,-82.16666,-0.0643,0.027,0.0697,292.8,CMEMS,2026-09-09
22.16667,-82.08333,-0.06822,0.02804,0.0738,292.3,CMEMS,2026-09-09
22.16667,-82.0,-0.07019,0.02512,0.0745,289.7,CMEMS,2026-09-09
22.16667,-81.91666,-0.06846,0.01824,0.0708,284.9,CMEMS,2026-09-09
22.16667,-81.83333,-0.06961,0.01498,0.0712,282.1,CMEMS,2026-09-09
22.16667,-81.75,-0.06643,0.01194,0.0675,280.2,CMEMS,2026-09-09
22.16667,-81.66666,-0.0555,0.00777,0.056,278.0,CMEMS,2026-09-09
22.16667,-81.58333,-0.04536,0.01252,0.0471,285.4,CMEMS,2026-09-09
22.16667,-81.5,-0.04591,0.01508,0.0483,288.2,CMEMS,2026-09-09
22.16667,-81.41666,-0.05293,0.01386,0.0547,284.7,CMEMS,2026-09-09
22.16667,-78.33333,-0.07512,0.04072,0.0854,298.5,CMEMS,2026-09-09
22.16667,-78.25,-0.06007,0.02257,0.0642,290.6,CMEMS,2026-09-09
22.16667,-78.16666,-0.0545,-0.01168,0.0557,257.9,CMEMS,2026-09-09
22.16667,-78.08333,-0.05931,-0.00026,0.0593,269.7,CMEMS,2026-09-09
22.16667,-78.0,-0.07479,0.02696,0.0795,289.8,CMEMS,2026-09-09
22.16667,-77.91666,-0.08102,0.00524,0.0812,273.7,CMEMS,2026-09-09
22.16667,-77.83333,-0.06157,0.00559,0.0618,275.2,CMEMS,2026-09-09
22.16667,-77.75,-0.02248,-0.02996,0.0375,216.9,CMEMS,2026-09-09
22.16667,-77.66666,0.21003,-0.18926,0.2827,132.0,CMEMS,2026-09-09
22.16667,-77.58333,0.44604,-0.52801,0.6912,139.8,CMEMS,2026-09-09
22.16667,-77.5,0.4069,-0.474,0.6247,139.4,CMEMS,2026-09-09
22.16667,-77.41666,0.19618,-0.2056,0.2842,136.3,CMEMS,2026-09-09
22.16667,-77.33333,-0.05989,-0.06573,0.0889,222.3,CMEMS,2026-09-09
22.16667,-77.25,-0.17629,0.05062,0.1834,286.0,CMEMS,2026-09-09
