lat,lon,u,v,speed_ms,dir_deg,source,date
22.16667,-83.08333,-0.09641,-0.04009,0.1044,247.4,CMEMS,2026-08-13
22.16667,-83.0,-0.08998,-0.03159,0.0954,250.7,CMEMS,2026-08-13
22.16667,-82.91666,-0.08798,-0.02697,0.092,253.0,CMEMS,2026-08-13
22.16667,-82.83333,-0.09086,-0.02323,0.0938,255.7,CMEMS,2026-08-13
22.16667,-82.75,-0.09344,-0.00666,0.0937,265.9,CMEMS,2026-08-13
22.16667,-82.66666,-0.08683,0.01637,0.0884,280.7,CMEMS,2026-08-13
22.16667,-82.58333,-0.07655,0.01864,0.0788,283.7,CMEMS,2026-08-13
22.16667,-82.5,-0.07161,0.02203,0.0749,287.1,CMEMS,2026-08-13
22.16667,-82.41666,-0.07002,0.02585,0.0746,290.3,CMEMS,2026-08-13
22.16667,-82.33333,-0.07029,0.02938,0.0762,292.7,CMEMS,2026-08-13
22.16667,-82.25,-0.07052,0.0327,0.0777,294.9,CMEMS,2026-08-13
22.16667,-82.16666,-0.06964,0.0361,0.0784,297.4,CMEMS,2026-08-13
22.16667,-82.08333,-0.0672,0.03848,0.0774,299.8,CMEMS,2026-08-13
22.16667,-82.0,-0.0629,0.03639,0.0727,300.1,CMEMS,2026-08-13
22.16667,-81.91666,-0.05324,0.03166,0.0619,300.7,CMEMS,2026-08-13
22.16667,-81.83333,-0.0403,0.02576,0.0478,302.6,CMEMS,2026-08-13
22.16667,-81.75,-0.02627,0.02433,0.0358,312.8,CMEMS,2026-08-13
22.16667,-81.66666,-0.01465,0.01962,0.0245,323.2,CMEMS,2026-08-13
22.16667,-81.58333,-0.01008,0.01707,0.0198,329.4,CMEMS,2026-08-13
22.16667,-81.5,-0.0167,0.01294,0.0211,307.8,CMEMS,2026-08-13
22.16667,-81.41666,-0.02552,0.00805,0.0268,287.5,CMEMS,2026-08-13
22.16667,-78.33333,-0.08093,0.03214,0.0871,291.7,CMEMS,2026-08-13
22.16667,-78.25,-0.08621,0.04094,0.0954,295.4,CMEMS,2026-08-13
22.16667,-78.16666,-0.09183,0.03705,0.099,292.0,CMEMS,2026-08-13
22.16667,-78.08333,-0.07723,0.01822,0.0793,283.3,CMEMS,2026-08-13
22.16667,-78.0,-0.08528,0.00479,0.0854,273.2,CMEMS,2026-08-13
22.16667,-77.91666,-0.11649,0.0388,0.1228,288.4,CMEMS,2026-08-13
22.16667,-77.83333,-0.12562,0.02932,0.129,283.1,CMEMS,2026-08-13
22.16667,-77.75,-0.13323,0.02891,0.1363,282.2,CMEMS,2026-08-13
22.16667,-77.66666,-0.15546,0.05532,0.165,289.6,CMEMS,2026-08-13
22.16667,-77.58333,-0.14078,0.09306,0.1688,303.5,CMEMS,2026-08-13
22.16667,-77.5,-0.12812,0.03152,0.1319,283.8,CMEMS,2026-08-13
22.16667,-77.41666,-0.16109,0.06933,0.1754,293.3,CMEMS,2026-08-13
22.16667,-77.33333,-0.17399,0.06546,0.1859,290.6,CMEMS,2026-08-13
22.16667,-77.25,-0.17579,0.01362,0.1763,274.4,CMEMS,2026-08-13
22.16667,-77.16666,-0.1766,-0.04159,0.1814,256.7,CMEMS,2026-08-13
22.16667,-77.08333,-0.19096,-0.00651,0.1911,268.0,CMEMS,2026-08-13
22.16667,-77.0,-0.21737,0.0264,0.219,276.9,CMEMS,2026-08-13
22.16667,-76.91666,-0.22823,0.07102,0.239,287.3,CMEMS,2026-08-13
22.16667,-76.83333,-0.22888,0.09172,0.2466,291.8,CMEMS,2026-08-13
22.16667,-76.75,-0.21593,0.1061,0.2406,296.2,CMEMS,2026-08-13
22.16667,-76.66666,-0.18743,0.10827,0.2165,300.0,CMEMS,2026-08-13
22.16667,-76.58333,-0.15535,0.10598,0.1881,304.3,CMEMS,2026-08-13
22.16667,-76.5,-0.12224,0.06809,0.1399,299.1,CMEMS,2026-08-13
22.16667,-76.41666,-0.10247,0.04376,0.1114,293.1,CMEMS,2026-08-13
22.16667,-76.33333,-0.10231,0.04702,0.1126,294.7,CMEMS,2026-08-13
22.16667,-76.25,-0.08273,0.08799,0.1208,316.8,CMEMS,2026-08-13
22.16667,-76.16666,-0.06974,0.07599,0.1031,317.5,CMEMS,2026-08-13
22.25,-83.08333,-0.09695,-0.04693,0.1077,244.2,CMEMS,2026-08-13
22.25,-83.0,-0.09028,-0.03787,0.0979,247.2,CMEMS,2026-08-13
22.25,-82.91666,-0.08547,-0.02788,0.0899,251.9,CMEMS,2026-08-13
22.25,-82.83333,-0.0822,-0.02358,0.0855,254.0,CMEMS,2026-08-13
22.25,-82.75,-0.08151,-0.00576,0.0817,266.0,CMEMS,2026-08-13
22.25,-82.66666,-0.08214,0.00726,0.0825,275.0,CMEMS,2026-08-13
22.25,-82.58333,-0.07936,0.01281,0.0804,279.2,CMEMS,2026-08-13
22.25,-82.5,-0.07396,0.01723,0.0759,283.1,CMEMS,2026-08-13
22.25,-82.41666,-0.06688,0.02182,0.0703,288.1,CMEMS,2026-08-13
22.25,-82.33333,-0.06063,0.02709,0.0664,294.1,CMEMS,2026-08-13
22.25,-82.25,-0.05643,0.03252,0.0651,300.0,CMEMS,2026-08-13
22.25,-82.16666,-0.05315,0.03707,0.0648,304.9,CMEMS,2026-08-13
22.25,-82.08333,-0.04538,0.03925,0.06,310.9,CMEMS,2026-08-13
22.25,-82.0,-0.03707,0.03566,0.0514,313.9,CMEMS,2026-08-13
22.25,-81.91666,-0.03895,0.03349,0.0514,310.7,CMEMS,2026-08-13
22.25,-81.83333,-0.0377,0.02874,0.0474,307.3,CMEMS,2026-08-13
22.25,-78.41666,-0.08379,0.06161,0.104,306.3,CMEMS,2026-08-13
22.25,-78.33333,-0.08854,0.03495,0.0952,291.5,CMEMS,2026-08-13
22.25,-78.25,-0.10201,0.04216,0.1104,292.5,CMEMS,2026-08-13
22.25,-78.16666,-0.09945,0.03966,0.1071,291.7,CMEMS,2026-08-13
22.25,-78.08333,-0.11205,0.02171,0.1141,281.0,CMEMS,2026-08-13
22.25,-78.0,-0.12467,0.03481,0.1294,285.6,CMEMS,2026-08-13
22.25,-77.91666,-0.13157,0.02392,0.1337,280.3,CMEMS,2026-08-13
22.25,-77.83333,-0.14406,0.0375,0.1489,284.6,CMEMS,2026-08-13
22.25,-77.75,-0.17239,0.08205,0.1909,295.5,CMEMS,2026-08-13
22.25,-77.66666,-0.17323,0.09673,0.1984,299.2,CMEMS,2026-08-13
22.25,-77.58333,-0.14777,0.07298,0.1648,296.3,CMEMS,2026-08-13
22.25,-77.5,-0.12549,0.05006,0.1351,291.7,CMEMS,2026-08-13
22.25,-77.41666,-0.10755,0.05117,0.1191,295.4,CMEMS,2026-08-13
22.25,-77.33333,-0.10621,0.04133,0.114,291.3,CMEMS,2026-08-13
22.25,-77.25,-0.1162,0.03481,0.1213,286.7,CMEMS,2026-08-13
22.25,-77.16666,-0.13437,0.0064,0.1345,272.7,CMEMS,2026-08-13
22.25,-77.08333,-0.16476,0.01838,0.1658,276.4,CMEMS,2026-08-13
22.25,-77.0,-0.19234,0.03497,0.1955,280.3,CMEMS,2026-08-13
22.25,-76.91666,-0.18996,0.05234,0.197,285.4,CMEMS,2026-08-13
22.25,-76.83333,-0.1726,0.06484,0.1844,290.6,CMEMS,2026-08-13
22.25,-76.75,-0.16015,0.0702,0.1749,293.7,CMEMS,2026-08-13
22.25,-76.66666,-0.13623,0.06187,0.1496,294.4,CMEMS,2026-08-13
22.25,-76.58333,-0.10664,0.0574,0.1211,298.3,CMEMS,2026-08-13
22.25,-76.5,-0.09985,0.04084,0.1079,292.2,CMEMS,2026-08-13
22.25,-76.41666,-0.10177,0.04655,0.1119,294.6,CMEMS,2026-08-13
22.25,-76.33333,-0.105,0.04859,0.1157,294.8,CMEMS,2026-08-13
22.25,-76.25,-0.10643,0.05964,0.122,299.3,CMEMS,2026-08-13
22.25,-76.16666,-0.08504,0.07797,0.1154,312.5,CMEMS,2026-08-13
22.33334,-83.08333,-0.09049,-0.05058,0.1037,240.8,CMEMS,2026-08-13
22.33334,-83.0,-0.08868,-0.04018,0.0974,245.6,CMEMS,2026-08-13
22.33334,-82.91666,-0.08953,-0.02877,0.094,252.2,CMEMS,2026-08-13
22.33334,-82.83333,-0.08016,-0.02042,0.0827,255.7,CMEMS,2026-08-13
22.33334,-82.75,-0.07152,-0.0023,0.0716,268.2,CMEMS,2026-08-13
22.33334,-82.66666,-0.07142,0.00484,0.0716,273.9,CMEMS,2026-08-13
22.33334,-82.58333,-0.06763,0.00931,0.0683,277.8,CMEMS,2026-08-13
22.33334,-82.5,-0.06211,0.01116,0.0631,280.2,CMEMS,2026-08-13
