lat,lon,u,v,speed_ms,dir_deg,source,date
22.16667,-83.08333,-0.03827,-0.00999,0.0396,255.4,CMEMS,2026-09-04
22.16667,-83.0,-0.03788,-0.00676,0.0385,259.9,CMEMS,2026-09-04
22.16667,-82.91666,-0.03881,-0.00313,0.0389,265.4,CMEMS,2026-09-04
22.16667,-82.83333,-0.0399,7e-05,0.0399,270.1,CMEMS,2026-09-04
22.16667,-82.75,-0.03992,0.00685,0.0405,279.7,CMEMS,2026-09-04
22.16667,-82.66666,-0.03661,0.01706,0.0404,295.0,CMEMS,2026-09-04
22.16667,-82.58333,-0.03163,0.01925,0.037,301.3,CMEMS,2026-09-04
22.16667,-82.5,-0.028,0.01909,0.0339,304.3,CMEMS,2026-09-04
22.16667,-82.41666,-0.02508,0.01729,0.0305,304.6,CMEMS,2026-09-04
22.16667,-82.33333,-0.02293,0.01648,0.0282,305.7,CMEMS,2026-09-04
22.16667,-82.25,-0.02132,0.0156,0.0264,306.2,CMEMS,2026-09-04
22.16667,-82.16666,-0.01967,0.01428,0.0243,306.0,CMEMS,2026-09-04
22.16667,-82.08333,-0.01708,0.01278,0.0213,306.8,CMEMS,2026-09-04
22.16667,-82.0,-0.01237,0.01112,0.0166,311.9,CMEMS,2026-09-04
22.16667,-81.91666,-0.00443,0.0097,0.0107,335.5,CMEMS,2026-09-04
22.16667,-81.83333,0.00709,0.00507,0.0087,54.4,CMEMS,2026-09-04
22.16667,-81.75,0.01382,0.00594,0.015,66.8,CMEMS,2026-09-04
22.16667,-81.66666,0.0119,0.00979,0.0154,50.5,CMEMS,2026-09-04
22.16667,-81.58333,0.00676,0.01158,0.0134,30.3,CMEMS,2026-09-04
22.16667,-81.5,-0.00269,0.01152,0.0118,346.9,CMEMS,2026-09-04
22.16667,-81.41666,-0.01114,0.01021,0.0151,312.5,CMEMS,2026-09-04
22.16667,-78.33333,-0.04373,0.04569,0.0632,316.3,CMEMS,2026-09-04
22.16667,-78.25,-0.0323,0.02293,0.0396,305.4,CMEMS,2026-09-04
22.16667,-78.16666,-0.02445,-0.00368,0.0247,261.4,CMEMS,2026-09-04
22.16667,-78.08333,-0.02549,0.00387,0.0258,278.6,CMEMS,2026-09-04
22.16667,-78.0,-0.03671,0.04558,0.0585,321.2,CMEMS,2026-09-04
22.16667,-77.91666,-0.04235,0.02399,0.0487,299.5,CMEMS,2026-09-04
22.16667,-77.83333,-0.03254,0.01122,0.0344,289.0,CMEMS,2026-09-04
22.16667,-77.75,-0.00913,-0.01488,0.0175,211.5,CMEMS,2026-09-04
22.16667,-77.66666,0.19813,-0.1323,0.2382,123.7,CMEMS,2026-09-04
22.16667,-77.58333,0.42253,-0.42531,0.5995,135.2,CMEMS,2026-09-04
22.16667,-77.5,0.39525,-0.40409,0.5653,135.6,CMEMS,2026-09-04
22.16667,-77.41666,0.22605,-0.19713,0.2999,131.1,CMEMS,2026-09-04
22.16667,-77.33333,0.01276,-0.05104,0.0526,166.0,CMEMS,2026-09-04
22.16667,-77.25,-0.09424,0.07665,0.1215,309.1,CMEMS,2026-09-04
22.16667,-77.16666,-0.08161,0.04951,0.0955,301.2,CMEMS,2026-09-04
22.16667,-77.08333,-0.07675,0.07267,0.1057,313.4,CMEMS,2026-09-04
22.16667,-77.0,-0.08434,0.07016,0.1097,309.8,CMEMS,2026-09-04
22.16667,-76.91666,-0.09449,0.08774,0.1289,312.9,CMEMS,2026-09-04
22.16667,-76.83333,-0.1077,0.10441,0.15,314.1,CMEMS,2026-09-04
22.16667,-76.75,-0.1185,0.12267,0.1706,316.0,CMEMS,2026-09-04
