lat,lon,sst
36.77,-73.93,24.45
36.77,-73.91,24.49
36.69,-74.15,24.21
36.67,-74.17,24.14
36.65,-74.17,24.25
36.65,-74.03,24.16
36.63,-74.03,24.2
36.63,-74.01,24.14
36.21,-75.21,18.65
36.21,-75.19,18.63
36.19,-75.21,18.65
36.19,-75.19,18.64
36.11,-75.17,20.11
36.11,-75.15,20.06
36.11,-75.01,21.24
36.11,-74.99,21.26
36.09,-75.21,20.26
36.09,-75.19,20.27
36.09,-75.17,20.23
36.09,-75.05,21.18
36.09,-75.03,21.1
36.09,-75.01,21.11
36.09,-74.99,21.12
36.07,-75.23,20.11
36.07,-75.21,20.17
36.07,-75.19,20.27
36.07,-75.05,21.25
36.07,-75.03,21.2
36.07,-75.01,21.18
36.05,-75.07,21.42
36.05,-75.05,21.38
36.05,-75.03,21.34
36.05,-75.01,21.55
36.05,-74.99,21.54
36.03,-75.09,21.44
36.03,-75.07,21.5
36.03,-75.05,21.56
36.03,-75.03,21.58
36.03,-75.01,21.57
36.01,-74.81,24.01
36.01,-74.79,24.01
35.99,-74.93,24.49
35.99,-74.91,23.91
35.99,-74.85,24.18
35.97,-75.67,23.11
35.97,-75.15,21.5
35.97,-75.13,21.57
35.97,-74.95,24.86
35.97,-74.93,24.69
35.97,-74.91,24.85
35.97,-74.89,24.83
35.97,-74.87,24.87
35.97,-74.85,25.09
35.97,-74.83,25.17
35.97,-74.81,25.24
35.95,-75.15,21.48
35.95,-75.13,21.63
35.95,-75.07,22.47
35.95,-74.99,24.74
35.95,-74.97,24.81
35.95,-74.95,24.93
35.95,-74.93,25.04
35.95,-74.91,25.1
35.95,-74.89,25.19
35.95,-74.87,25.33
35.95,-74.85,25.34
35.95,-74.83,25.45
35.93,-75.13,21.92
35.93,-75.11,21.95
35.93,-75.09,22.22
35.93,-75.07,22.57
35.93,-75.05,22.7
35.93,-75.01,24.45
35.93,-74.99,24.79
35.93,-74.97,24.99
35.93,-74.95,25.14
35.93,-74.93,25.28
35.93,-74.91,25.35
35.93,-74.89,25.41
35.93,-74.87,25.44
35.93,-74.85,25.49
35.93,-74.83,25.59
35.93,-74.81,25.63
35.91,-75.13,21.98
35.91,-75.11,22.09
35.91,-75.09,22.53
35.91,-75.07,22.66
35.91,-75.05,24.15
35.91,-75.03,24.25
35.91,-75.01,24.38
35.91,-74.99,24.97
35.91,-74.97,25.02
35.91,-74.95,25.25
35.91,-74.93,25.37
35.91,-74.91,25.49
35.91,-74.89,25.51
35.91,-74.87,25.52
35.91,-74.85,25.51
35.91,-74.83,25.5
35.89,-76.03,23.72
35.89,-75.11,22.41
35.89,-75.09,22.6
35.89,-75.03,24.02
35.89,-75.01,24.36
35.89,-74.99,25.1
35.89,-74.97,25.09
35.89,-74.95,25.25
35.89,-74.93,25.37
35.89,-74.91,25.56
35.89,-74.89,25.61
35.89,-74.87,25.58
35.87,-76.03,23.68
35.87,-76.01,23.69
35.87,-75.03,24.26
35.87,-75.01,24.9
35.87,-74.99,25.12
35.87,-74.91,25.54
35.87,-74.89,25.58
35.85,-72.53,21.01
35.83,-72.51,21.18
35.81,-74.91,24.93
35.77,-75.71,24.43
35.77,-75.69,24.46
35.77,-75.61,23.61
35.77,-72.51,21.12
35.75,-75.73,24.28
35.75,-75.71,24.42
35.75,-75.69,24.84
35.75,-75.67,24.95
35.75,-74.61,26.02
35.73,-75.71,24.63
35.73,-75.69,24.87
35.73,-75.67,24.71
35.73,-75.65,24.3
35.73,-75.63,23.66
35.73,-75.61,23.68
35.71,-75.71,24.63
35.71,-75.69,24.34
35.71,-75.67,24.29
35.71,-75.65,24.27
35.71,-75.63,23.7
35.69,-75.77,24.61
35.69,-75.75,24.63
35.69,-75.71,24.94
35.69,-75.69,24.85
35.69,-75.67,24.66
35.67,-75.75,24.61
35.67,-75.73,24.28
35.67,-75.71,24.31
35.67,-75.69,24.32
35.67,-73.43,21.62
35.67,-73.41,21.72
35.65,-75.73,24.33
35.65,-75.71,24.35
35.65,-73.41,21.8
35.65,-73.39,21.71
35.63,-75.31,25.04
35.63,-75.29,25.14
35.63,-75.27,25.37
35.63,-75.21,25.35
35.63,-75.19,25.39
35.63,-73.43,21.89
35.63,-73.41,21.81
35.63,-73.39,21.71
35.61,-75.35,23.65
35.61,-75.33,24.79
35.61,-75.31,25.15
