lat,lon,sst
38.99,-74.35,25.09
38.99,-74.33,25.16
38.99,-74.31,25.18
38.99,-74.29,25.08
38.99,-74.27,25.05
38.99,-74.25,24.67
38.99,-74.05,24.52
38.99,-74.03,24.54
38.99,-74.01,24.59
38.99,-73.99,24.63
38.99,-73.97,24.66
38.99,-73.95,24.62
38.99,-73.93,24.5
38.99,-73.79,24.33
38.99,-73.77,24.33
38.99,-73.75,24.32
38.99,-73.65,24.22
38.99,-73.63,24.25
38.99,-73.61,24.19
38.99,-73.59,24.19
38.99,-73.57,24.21
38.99,-73.55,24.33
38.99,-73.53,24.34
38.99,-73.51,24.22
38.99,-73.49,24.2
38.99,-73.47,24.29
38.99,-73.45,24.31
38.99,-73.43,24.27
38.99,-73.41,24.26
38.99,-73.39,24.18
38.99,-73.37,24.05
38.99,-73.35,24.02
38.99,-73.33,24.05
38.99,-73.31,23.94
38.99,-73.29,23.92
38.99,-73.27,23.93
38.99,-73.25,23.96
38.99,-73.23,23.99
38.99,-73.21,24.18
38.99,-73.19,24.19
38.99,-73.17,24.22
38.99,-73.15,24.2
38.99,-73.13,23.98
38.99,-73.11,24.03
38.99,-73.09,24.15
38.99,-73.07,24.18
38.99,-73.05,24.17
38.99,-73.03,24.08
38.99,-73.01,23.99
38.99,-72.99,23.96
38.99,-72.97,23.95
38.99,-72.95,24.17
38.99,-72.93,24.3
38.99,-72.91,24.36
38.99,-72.89,24.47
38.99,-72.87,24.42
38.99,-72.85,24.43
38.99,-72.83,24.65
38.99,-72.81,24.66
38.99,-72.79,24.52
38.99,-72.77,24.55
38.99,-72.71,24.78
38.99,-72.69,24.81
38.99,-72.35,25.26
38.99,-72.33,25.3
38.99,-72.31,25.04
38.99,-72.29,24.96
38.99,-72.27,25.05
38.99,-72.25,25.25
38.99,-72.23,25.37
38.99,-72.21,25.62
38.97,-74.31,25.07
38.97,-74.29,24.95
38.97,-74.27,24.74
38.97,-74.25,24.6
38.97,-74.23,24.58
38.97,-74.21,24.59
38.97,-74.19,24.62
38.97,-74.17,24.73
38.97,-74.15,25.01
38.97,-74.03,24.69
38.97,-74.01,24.7
38.97,-73.99,24.72
38.97,-73.97,24.74
38.97,-73.95,24.77
38.97,-73.93,24.77
38.97,-73.91,24.79
38.97,-73.71,24.18
38.97,-73.63,24.29
38.97,-73.61,24.26
38.97,-73.59,24.23
38.97,-73.57,24.24
38.97,-73.55,24.34
38.97,-73.53,24.25
38.97,-73.51,24.2
38.97,-73.49,24.16
38.97,-73.47,24.22
38.97,-73.45,24.28
38.97,-73.43,24.23
38.97,-73.41,24.14
38.97,-73.39,24.07
38.97,-73.37,24.04
38.97,-73.35,23.98
38.97,-73.33,23.98
38.97,-73.31,23.93
38.97,-73.29,23.93
38.97,-73.27,24.03
38.97,-73.25,24.27
38.97,-73.23,24.29
38.97,-73.21,24.31
38.97,-73.15,23.93
38.97,-73.13,23.99
38.97,-73.11,24.02
38.97,-73.09,24.09
38.97,-73.07,24.18
38.97,-73.05,24.11
38.97,-73.03,24.12
38.97,-73.01,24.02
38.97,-72.99,24.06
38.97,-72.97,24.25
38.97,-72.95,24.27
38.97,-72.93,24.35
38.97,-72.91,24.35
38.97,-72.89,24.38
38.97,-72.87,24.56
38.97,-72.85,24.82
38.97,-72.83,24.78
38.97,-72.81,24.64
38.97,-72.43,25.2
38.97,-72.41,25.19
38.97,-72.39,25.21
38.97,-72.37,25.23
38.97,-72.35,25.24
38.97,-72.27,25.19
38.97,-72.25,25.38
38.97,-72.23,25.53
38.97,-72.21,25.56
38.95,-74.19,24.71
38.95,-74.17,24.78
38.95,-74.15,24.84
38.95,-74.13,25.16
38.95,-74.11,25.15
38.95,-74.03,25.05
38.95,-74.01,25.01
38.95,-73.99,25.0
38.95,-73.97,24.97
38.95,-73.95,25.02
38.95,-73.93,25.02
38.95,-73.91,25.02
38.95,-73.75,24.3
38.95,-73.73,24.34
38.95,-73.71,24.24
38.95,-73.69,24.1
38.95,-73.67,24.07
38.95,-73.61,24.27
38.95,-73.59,24.27
38.95,-73.57,24.39
38.95,-73.55,24.44
38.95,-73.53,24.21
38.95,-73.51,24.19
38.95,-73.49,24.19
38.95,-73.47,24.2
38.95,-73.45,24.17
38.95,-73.43,24.19
38.95,-73.41,24.16
38.95,-73.39,24.06
38.95,-73.37,23.99
38.95,-73.35,24.02
38.95,-73.33,23.99
38.95,-73.31,23.98
38.95,-73.29,24.04
38.95,-73.27,24.38
38.95,-73.25,24.57
38.95,-73.23,24.53
38.95,-73.21,24.4
38.95,-73.19,24.21
38.95,-73.17,24.01
38.95,-73.15,23.96
38.95,-73.13,23.93
38.95,-73.11,24.06
38.95,-73.09,24.19
38.95,-73.07,24.18
38.95,-73.05,24.1
38.95,-73.03,24.12
38.95,-73.01,24.24
38.95,-72.99,24.32
38.95,-72.97,24.42
38.95,-72.95,24.45
38.95,-72.93,24.49
38.95,-72.91,24.54
38.95,-72.89,24.62
38.95,-72.87,24.81
38.95,-72.85,25.0
38.95,-72.83,24.86
38.95,-72.81,24.74
38.95,-72.53,25.0
38.95,-72.51,25.03
38.95,-72.49,25.09
38.95,-72.47,25.12
38.95,-72.45,25.11
38.95,-72.43,25.13
38.95,-72.41,25.15
38.95,-72.39,25.19
38.95,-72.37,25.23
38.95,-72.35,25.21
38.95,-72.29,25.3
38.95,-72.27,25.35
38.95,-72.25,25.35
38.95,-72.23,25.26
38.95,-72.21,25.21
38.93,-74.91,24.74
38.93,-74.19,24.78
38.93,-74.17,24.76
38.93,-74.15,24.72
38.93,-74.13,24.94
38.93,-74.05,25.16
38.93,-74.03,25.14
38.93,-74.01,25.16
38.93,-73.99,25.1
38.93,-73.97,25.08
38.93,-73.95,25.09
38.93,-73.93,25.05
38.93,-73.91,25.04
38.93,-73.83,24.89
38.93,-73.81,24.86
38.93,-73.79,24.76
38.93,-73.77,24.75
38.93,-73.75,24.71
38.93,-73.73,24.39
38.93,-73.71,24.23
38.93,-73.69,24.1
38.93,-73.67,24.09
38.93,-73.63,24.36
38.93,-73.61,24.39
38.93,-73.59,24.32
38.93,-73.57,24.43
38.93,-73.55,24.47
38.93,-73.53,24.3
38.93,-73.51,24.18
38.93,-73.49,24.17
38.93,-73.47,24.18
38.93,-73.45,24.09
38.93,-73.43,24.18
38.93,-73.41,24.13
38.93,-73.39,24.09
38.93,-73.37,24.01
38.93,-73.35,23.98
38.93,-73.33,23.97
38.93,-73.31,24.06
38.93,-73.29,24.18
38.93,-73.27,24.68
38.93,-73.25,24.67
38.93,-73.23,24.61
38.93,-73.21,24.49
38.93,-73.19,24.25
38.93,-73.17,24.05
38.93,-73.15,23.98
38.93,-73.13,24.01
38.93,-73.11,24.15
38.93,-73.09,24.29
38.93,-73.01,24.44
38.93,-72.99,24.52
38.93,-72.97,24.75
38.93,-72.95,25.11
38.93,-72.93,24.77
38.93,-72.91,25.05
38.93,-72.89,25.19
38.93,-72.87,25.28
38.93,-72.85,25.17
38.93,-72.83,25.01
38.93,-72.53,25.06
38.93,-72.51,25.07
38.93,-72.49,25.08
38.93,-72.47,25.12
38.93,-72.45,25.16
38.93,-72.43,25.19
38.93,-72.41,25.19
38.93,-72.31,25.28
38.93,-72.29,25.24
38.93,-72.27,25.28
38.93,-72.25,25.27
38.93,-72.23,24.94
38.93,-72.21,24.97
38.91,-74.91,24.74
38.91,-74.01,25.22
38.91,-73.99,25.12
38.91,-73.97,25.06
38.91,-73.95,25.01
38.91,-73.93,24.99
38.91,-73.91,25.06
38.91,-73.89,25.09
38.91,-73.87,25.06
38.91,-73.85,24.93
38.91,-73.83,24.95
38.91,-73.81,24.99
38.91,-73.79,24.73
38.91,-73.77,24.73
38.91,-73.75,24.74
38.91,-73.65,24.51
38.91,-73.63,24.61
38.91,-73.61,24.52
38.91,-73.59,24.43
38.91,-73.57,24.43
38.91,-73.55,24.36
38.91,-73.53,24.29
38.91,-73.51,24.22
38.91,-73.49,24.18
38.91,-73.47,24.08
38.91,-73.45,24.09
38.91,-73.43,24.11
38.91,-73.41,24.05
38.91,-73.39,24.06
38.91,-73.37,23.86
38.91,-73.35,23.81
38.91,-73.33,23.84
38.91,-73.31,24.08
38.91,-73.29,24.19
38.91,-73.27,24.79
38.91,-73.25,24.69
38.91,-73.23,24.63
38.91,-73.21,24.58
38.91,-73.19,24.45
38.91,-73.17,24.45
38.91,-73.15,24.45
38.91,-73.13,24.48
38.91,-73.11,24.75
38.91,-73.09,24.79
38.91,-73.03,24.74
38.91,-73.01,24.79
38.91,-72.99,25.19
38.91,-72.97,25.27
38.91,-72.95,25.3
38.91,-72.93,25.28
38.91,-72.91,25.27
38.91,-72.89,25.3
38.91,-72.55,25.13
38.91,-72.53,25.11
38.91,-72.51,25.1
38.91,-72.49,25.1
38.91,-72.47,25.12
38.91,-72.45,25.14
38.91,-72.43,25.19
38.91,-72.31,25.39
38.91,-72.29,25.49
38.91,-72.27,26.03
38.91,-72.25,26.13
38.91,-72.23,26.22
38.91,-72.21,25.72
38.89,-74.01,25.19
38.89,-73.99,25.1
38.89,-73.97,25.07
38.89,-73.89,25.18
38.89,-73.87,25.12
38.89,-73.85,25.03
38.89,-73.83,25.01
38.89,-73.81,24.98
38.89,-73.79,24.79
38.89,-73.77,24.5
38.89,-73.75,24.51
38.89,-73.65,24.49
38.89,-73.63,24.61
38.89,-73.61,24.44
38.89,-73.59,24.44
38.89,-73.57,24.41
38.89,-73.55,24.32
38.89,-73.53,24.25
38.89,-73.51,24.14
38.89,-73.49,24.12
38.89,-73.47,23.99
38.89,-73.45,23.96
38.89,-73.43,23.94
38.89,-73.41,23.82
38.89,-73.39,23.87
38.89,-73.37,23.8
38.89,-73.35,23.78
38.89,-73.33,23.89
38.89,-73.31,23.9
38.89,-73.29,24.33
38.89,-73.27,24.9
38.89,-73.25,24.82
38.89,-73.23,24.6
38.89,-73.21,24.49
38.89,-73.19,24.75
38.89,-73.17,24.96
38.89,-73.15,25.18
38.89,-73.13,25.22
38.89,-73.11,25.17
38.89,-73.09,25.11
38.89,-73.05,25.51
38.89,-73.03,25.45
38.89,-73.01,25.43
38.89,-72.99,25.45
38.89,-72.97,25.34
38.89,-72.95,25.34
38.89,-72.55,25.2
38.89,-72.53,25.2
38.89,-72.51,25.16
38.89,-72.49,25.2
38.89,-72.47,25.22
38.89,-72.45,25.26
38.89,-72.35,25.76
38.89,-72.33,25.83
38.89,-72.31,26.17
38.89,-72.29,26.31
38.89,-72.27,26.4
38.89,-72.25,26.47
38.89,-72.23,26.25
38.89,-72.21,26.21
38.87,-74.05,25.12
38.87,-74.03,25.12
38.87,-74.01,25.16
38.87,-73.99,25.17
38.87,-73.91,25.22
38.87,-73.89,25.17
38.87,-73.87,25.1
38.87,-73.85,25.06
38.87,-73.83,25.02
38.87,-73.81,24.96
38.87,-73.79,24.66
38.87,-73.77,24.6
38.87,-73.65,24.46
38.87,-73.63,24.45
38.87,-73.61,24.41
38.87,-73.59,24.47
38.87,-73.57,24.46
38.87,-73.55,24.33
38.87,-73.53,24.27
38.87,-73.51,24.2
38.87,-73.49,24.04
38.87,-73.47,23.96
38.87,-73.45,23.91
38.87,-73.43,23.81
38.87,-73.41,23.8
38.87,-73.39,23.82
38.87,-73.37,23.86
38.87,-73.35,23.74
38.87,-73.33,23.8
38.87,-73.31,23.82
38.87,-73.29,24.13
38.87,-73.27,24.95
38.87,-73.25,24.95
38.87,-73.23,24.94
38.87,-73.21,25.0
38.87,-73.19,25.21
38.87,-73.17,25.51
38.87,-73.15,25.48
38.87,-73.13,25.47
38.87,-73.11,25.57
38.87,-73.09,25.56
38.87,-73.07,25.48
38.87,-73.05,25.49
38.87,-73.03,25.55
38.87,-73.01,25.66
38.87,-72.99,25.66
38.87,-72.97,25.6
38.87,-72.89,25.24
38.87,-72.87,25.22
38.87,-72.85,25.05
38.87,-72.83,24.98
38.87,-72.77,25.2
38.87,-72.57,25.17
38.87,-72.55,25.22
38.87,-72.53,25.33
38.87,-72.51,25.33
38.87,-72.49,25.37
38.87,-72.47,25.52
38.87,-72.45,25.41
38.87,-72.43,25.4
38.87,-72.41,25.65
38.87,-72.39,26.33
38.87,-72.31,26.41
38.87,-72.29,26.46
38.87,-72.27,26.41
38.87,-72.25,26.4
38.87,-72.23,26.32
38.87,-72.21,26.29
38.85,-74.07,25.12
38.85,-74.05,25.17
38.85,-74.03,25.12
38.85,-73.93,25.23
38.85,-73.91,25.19
38.85,-73.89,25.23
38.85,-73.87,25.12
38.85,-73.85,25.09
38.85,-73.83,25.09
38.85,-73.59,24.58
38.85,-73.57,24.55
38.85,-73.55,24.37
38.85,-73.53,24.31
38.85,-73.51,24.08
38.85,-73.49,24.05
38.85,-73.47,23.96
38.85,-73.45,23.93
38.85,-73.43,23.91
38.85,-73.41,23.87
38.85,-73.39,23.89
38.85,-73.37,23.91
38.85,-73.35,23.85
38.85,-73.33,23.81
38.85,-73.31,23.84
38.85,-73.29,23.92
38.85,-73.27,24.57
38.85,-73.25,25.1
38.85,-73.23,25.19
38.85,-73.21,25.58
38.85,-73.19,25.65
38.85,-73.17,25.62
38.85,-73.15,25.63
38.85,-73.13,25.63
38.85,-73.11,25.62
38.85,-73.09,25.53
38.85,-73.07,25.47
38.85,-73.05,25.51
38.85,-73.03,25.58
38.85,-73.01,25.67
38.85,-72.99,25.66
38.85,-72.97,25.58
38.85,-72.95,25.55
38.85,-72.93,25.48
38.85,-72.91,25.47
38.85,-72.89,25.2
38.85,-72.87,25.19
38.85,-72.85,25.14
38.85,-72.83,24.99
38.85,-72.81,25.17
38.85,-72.79,25.22
38.85,-72.77,25.22
38.85,-72.75,25.16
38.85,-72.73,25.12
38.85,-72.61,25.25
38.85,-72.59,25.26
38.85,-72.57,25.24
38.85,-72.55,25.5
38.85,-72.53,25.55
38.85,-72.51,25.64
38.85,-72.49,25.93
38.85,-72.47,25.83
38.85,-72.45,25.77
38.85,-72.43,25.8
38.85,-72.41,26.02
38.85,-72.39,26.35
38.85,-72.37,26.36
38.85,-72.27,26.43
38.85,-72.25,26.42
38.85,-72.23,26.24
38.85,-72.21,26.13
38.83,-74.93,25.0
38.83,-74.13,24.83
38.83,-74.11,24.85
38.83,-74.09,25.02
38.83,-74.07,25.07
38.83,-74.05,25.08
38.83,-74.03,25.07
38.83,-73.93,25.2
38.83,-73.91,25.15
38.83,-73.89,25.14
38.83,-73.87,25.18
38.83,-73.85,25.13
38.83,-73.83,25.01
38.83,-73.81,24.77
38.83,-73.79,24.51
38.83,-73.77,24.4
38.83,-73.75,24.33
38.83,-73.73,24.26
38.83,-73.71,24.09
38.83,-73.63,24.55
38.83,-73.61,24.6
38.83,-73.59,24.6
38.83,-73.57,24.48
38.83,-73.55,24.39
38.83,-73.53,24.22
38.83,-73.51,24.09
38.83,-73.49,24.02
38.83,-73.45,23.96
38.83,-73.43,23.9
38.83,-73.41,23.9
38.83,-73.39,23.85
38.83,-73.37,23.82
38.83,-73.35,23.85
38.83,-73.33,23.84
38.83,-73.31,23.85
38.83,-73.29,24.01
38.83,-73.27,24.42
38.83,-73.25,25.28
38.83,-73.23,25.49
