lat,lon,ssh_m,sla_m,adt_m,source,date
33.8125,-78.8125,0.0977,0.0748,0.0977,CMEMS_ALT,2026-07-20
33.8125,-78.6875,0.1014,0.0794,0.1014,CMEMS_ALT,2026-07-20
33.8125,-78.5625,0.131,0.0852,0.131,CMEMS_ALT,2026-07-20
33.8125,-78.4375,0.1432,0.0921,0.1432,CMEMS_ALT,2026-07-20
33.8125,-78.3125,0.1411,0.0988,0.1411,CMEMS_ALT,2026-07-20
33.8125,-78.1875,0.1483,0.1039,0.1483,CMEMS_ALT,2026-07-20
33.8125,-78.0625,0.1268,0.1066,0.1268,CMEMS_ALT,2026-07-20
33.8125,-77.9375,0.1233,0.1072,0.1233,CMEMS_ALT,2026-07-20
33.8125,-77.8125,0.1267,0.108,0.1267,CMEMS_ALT,2026-07-20
33.8125,-77.6875,0.136,0.1112,0.136,CMEMS_ALT,2026-07-20
33.8125,-77.5625,0.1455,0.1178,0.1455,CMEMS_ALT,2026-07-20
33.8125,-77.4375,0.15,0.1263,0.15,CMEMS_ALT,2026-07-20
33.8125,-77.3125,0.1545,0.134,0.1545,CMEMS_ALT,2026-07-20
33.8125,-77.1875,0.1295,0.1381,0.1295,CMEMS_ALT,2026-07-20
33.8125,-77.0625,0.1246,0.1378,0.1246,CMEMS_ALT,2026-07-20
33.8125,-76.9375,0.1143,0.135,0.1143,CMEMS_ALT,2026-07-20
33.8125,-76.8125,0.109,0.1322,0.109,CMEMS_ALT,2026-07-20
33.8125,-76.6875,0.1133,0.132,0.1133,CMEMS_ALT,2026-07-20
33.8125,-76.5625,0.1383,0.1359,0.1383,CMEMS_ALT,2026-07-20
33.8125,-76.4375,0.1791,0.1449,0.1791,CMEMS_ALT,2026-07-20
33.8125,-76.3125,0.2409,0.1597,0.2409,CMEMS_ALT,2026-07-20
33.8125,-76.1875,0.3271,0.1793,0.3271,CMEMS_ALT,2026-07-20
33.8125,-76.0625,0.4317,0.2004,0.4317,CMEMS_ALT,2026-07-20
33.8125,-75.9375,0.5406,0.2178,0.5406,CMEMS_ALT,2026-07-20
33.8125,-75.8125,0.6384,0.2263,0.6384,CMEMS_ALT,2026-07-20
33.8125,-75.6875,0.7138,0.2233,0.7138,CMEMS_ALT,2026-07-20
33.8125,-75.5625,0.7679,0.209,0.7679,CMEMS_ALT,2026-07-20
33.8125,-75.4375,0.7972,0.1856,0.7972,CMEMS_ALT,2026-07-20
33.8125,-75.3125,0.8064,0.1549,0.8064,CMEMS_ALT,2026-07-20
33.8125,-75.1875,0.8071,0.1185,0.8071,CMEMS_ALT,2026-07-20
33.8125,-75.0625,0.7911,0.0786,0.7911,CMEMS_ALT,2026-07-20
33.8125,-74.9375,0.7744,0.0399,0.7744,CMEMS_ALT,2026-07-20
33.8125,-74.8125,0.7605,0.0087,0.7605,CMEMS_ALT,2026-07-20
33.8125,-74.6875,0.7476,-0.0101,0.7476,CMEMS_ALT,2026-07-20
33.8125,-74.5625,0.7446,-0.0151,0.7446,CMEMS_ALT,2026-07-20
33.8125,-74.4375,0.7479,-0.0086,0.7479,CMEMS_ALT,2026-07-20
33.8125,-74.3125,0.7605,0.0059,0.7605,CMEMS_ALT,2026-07-20
33.8125,-74.1875,0.7761,0.0248,0.7761,CMEMS_ALT,2026-07-20
33.8125,-74.0625,0.7904,0.0442,0.7904,CMEMS_ALT,2026-07-20
33.8125,-73.9375,0.7975,0.0602,0.7975,CMEMS_ALT,2026-07-20
33.8125,-73.8125,0.7956,0.0704,0.7956,CMEMS_ALT,2026-07-20
