lat,lon,ssh_m,sla_m,adt_m,source,date
33.8125,-78.8125,0.1076,0.0848,0.1076,CMEMS_ALT,2026-07-15
33.8125,-78.6875,0.1154,0.0934,0.1154,CMEMS_ALT,2026-07-15
33.8125,-78.5625,0.1498,0.104,0.1498,CMEMS_ALT,2026-07-15
33.8125,-78.4375,0.1659,0.1148,0.1659,CMEMS_ALT,2026-07-15
33.8125,-78.3125,0.1644,0.1221,0.1644,CMEMS_ALT,2026-07-15
33.8125,-78.1875,0.1662,0.1218,0.1662,CMEMS_ALT,2026-07-15
33.8125,-78.0625,0.1319,0.1117,0.1319,CMEMS_ALT,2026-07-15
33.8125,-77.9375,0.1093,0.0932,0.1093,CMEMS_ALT,2026-07-15
33.8125,-77.8125,0.0898,0.0711,0.0898,CMEMS_ALT,2026-07-15
33.8125,-77.6875,0.0759,0.0511,0.0759,CMEMS_ALT,2026-07-15
33.8125,-77.5625,0.0647,0.037,0.0647,CMEMS_ALT,2026-07-15
33.8125,-77.4375,0.053,0.0293,0.053,CMEMS_ALT,2026-07-15
33.8125,-77.3125,0.0459,0.0254,0.0459,CMEMS_ALT,2026-07-15
33.8125,-77.1875,0.014,0.0226,0.014,CMEMS_ALT,2026-07-15
33.8125,-77.0625,0.0075,0.0207,0.0075,CMEMS_ALT,2026-07-15
33.8125,-76.9375,0.001,0.0217,0.001,CMEMS_ALT,2026-07-15
33.8125,-76.8125,0.0041,0.0273,0.0041,CMEMS_ALT,2026-07-15
33.8125,-76.6875,0.0199,0.0386,0.0199,CMEMS_ALT,2026-07-15
33.8125,-76.5625,0.0593,0.0569,0.0593,CMEMS_ALT,2026-07-15
33.8125,-76.4375,0.1172,0.083,0.1172,CMEMS_ALT,2026-07-15
33.8125,-76.3125,0.1982,0.117,0.1982,CMEMS_ALT,2026-07-15
33.8125,-76.1875,0.3033,0.1555,0.3033,CMEMS_ALT,2026-07-15
33.8125,-76.0625,0.4226,0.1913,0.4226,CMEMS_ALT,2026-07-15
33.8125,-75.9375,0.54,0.2172,0.54,CMEMS_ALT,2026-07-15
33.8125,-75.8125,0.6417,0.2296,0.6417,CMEMS_ALT,2026-07-15
33.8125,-75.6875,0.7215,0.231,0.7215,CMEMS_ALT,2026-07-15
33.8125,-75.5625,0.7856,0.2267,0.7856,CMEMS_ALT,2026-07-15
33.8125,-75.4375,0.8318,0.2202,0.8318,CMEMS_ALT,2026-07-15
33.8125,-75.3125,0.863,0.2115,0.863,CMEMS_ALT,2026-07-15
33.8125,-75.1875,0.8876,0.199,0.8876,CMEMS_ALT,2026-07-15
33.8125,-75.0625,0.896,0.1835,0.896,CMEMS_ALT,2026-07-15
33.8125,-74.9375,0.9032,0.1687,0.9032,CMEMS_ALT,2026-07-15
33.8125,-74.8125,0.9103,0.1585,0.9103,CMEMS_ALT,2026-07-15
33.8125,-74.6875,0.9118,0.1541,0.9118,CMEMS_ALT,2026-07-15
33.8125,-74.5625,0.9125,0.1528,0.9125,CMEMS_ALT,2026-07-15
33.8125,-74.4375,0.9075,0.151,0.9075,CMEMS_ALT,2026-07-15
33.8125,-74.3125,0.901,0.1464,0.901,CMEMS_ALT,2026-07-15
33.8125,-74.1875,0.889,0.1377,0.889,CMEMS_ALT,2026-07-15
33.8125,-74.0625,0.8715,0.1253,0.8715,CMEMS_ALT,2026-07-15
33.8125,-73.9375,0.8482,0.1109,0.8482,CMEMS_ALT,2026-07-15
33.8125,-73.8125,0.8228,0.0976,0.8228,CMEMS_ALT,2026-07-15
33.8125,-73.6875,0.8018,0.0879,0.8018,CMEMS_ALT,2026-07-15
33.8125,-73.5625,0.7878,0.0833,0.7878,CMEMS_ALT,2026-07-15
33.8125,-73.4375,0.7823,0.0844,0.7823,CMEMS_ALT,2026-07-15
33.8125,-73.3125,0.7877,0.0906,0.7877,CMEMS_ALT,2026-07-15
33.8125,-73.1875,0.797,0.1,0.797,CMEMS_ALT,2026-07-15
33.8125,-73.0625,0.8044,0.1106,0.8044,CMEMS_ALT,2026-07-15
33.8125,-72.9375,0.8055,0.1195,0.8055,CMEMS_ALT,2026-07-15
33.8125,-72.8125,0.8086,0.1244,0.8086,CMEMS_ALT,2026-07-15
33.8125,-72.6875,0.8115,0.1243,0.8115,CMEMS_ALT,2026-07-15
33.8125,-72.5625,0.8119,0.1199,0.8119,CMEMS_ALT,2026-07-15
33.8125,-72.4375,0.8075,0.1125,0.8075,CMEMS_ALT,2026-07-15
33.8125,-72.3125,0.7991,0.1033,0.7991,CMEMS_ALT,2026-07-15
33.9375,-78.4375,0.1288,0.1052,0.1288,CMEMS_ALT,2026-07-15
33.9375,-78.3125,0.1345,0.1148,0.1345,CMEMS_ALT,2026-07-15
33.9375,-78.1875,0.1372,0.1175,0.1372,CMEMS_ALT,2026-07-15
33.9375,-78.0625,0.1313,0.1101,0.1313,CMEMS_ALT,2026-07-15
33.9375,-77.9375,0.1083,0.0932,0.1083,CMEMS_ALT,2026-07-15
33.9375,-77.8125,0.0867,0.0713,0.0867,CMEMS_ALT,2026-07-15
33.9375,-77.6875,0.0798,0.0506,0.0798,CMEMS_ALT,2026-07-15
33.9375,-77.5625,0.0717,0.0362,0.0717,CMEMS_ALT,2026-07-15
33.9375,-77.4375,0.0602,0.029,0.0602,CMEMS_ALT,2026-07-15
33.9375,-77.3125,0.058,0.0259,0.058,CMEMS_ALT,2026-07-15
33.9375,-77.1875,0.0325,0.0232,0.0325,CMEMS_ALT,2026-07-15
33.9375,-77.0625,0.0101,0.02,0.0101,CMEMS_ALT,2026-07-15
33.9375,-76.9375,0.006,0.0184,0.006,CMEMS_ALT,2026-07-15
33.9375,-76.8125,0.0018,0.0209,0.0018,CMEMS_ALT,2026-07-15
33.9375,-76.6875,0.0075,0.03,0.0075,CMEMS_ALT,2026-07-15
33.9375,-76.5625,0.0295,0.0474,0.0295,CMEMS_ALT,2026-07-15
33.9375,-76.4375,0.0722,0.0755,0.0722,CMEMS_ALT,2026-07-15
33.9375,-76.3125,0.1429,0.1146,0.1429,CMEMS_ALT,2026-07-15
33.9375,-76.1875,0.2375,0.1607,0.2375,CMEMS_ALT,2026-07-15
33.9375,-76.0625,0.3492,0.2038,0.3492,CMEMS_ALT,2026-07-15
33.9375,-75.9375,0.4675,0.2328,0.4675,CMEMS_ALT,2026-07-15
33.9375,-75.8125,0.5741,0.2418,0.5741,CMEMS_ALT,2026-07-15
33.9375,-75.6875,0.6524,0.2339,0.6524,CMEMS_ALT,2026-07-15
33.9375,-75.5625,0.7154,0.2187,0.7154,CMEMS_ALT,2026-07-15
33.9375,-75.4375,0.7668,0.2047,0.7668,CMEMS_ALT,2026-07-15
