lat,lon,ssh_m,sla_m,adt_m,source,date
22.1875,-83.0625,0.8536,0.2148,0.8536,CMEMS_ALT,2026-09-13
22.1875,-82.9375,0.8488,0.2229,0.8488,CMEMS_ALT,2026-09-13
22.1875,-82.8125,0.8764,0.2334,0.8764,CMEMS_ALT,2026-09-13
22.1875,-82.6875,0.9045,0.243,0.9045,CMEMS_ALT,2026-09-13
22.1875,-82.5625,0.9215,0.2486,0.9215,CMEMS_ALT,2026-09-13
22.1875,-82.4375,0.9493,0.2485,0.9493,CMEMS_ALT,2026-09-13
22.1875,-82.3125,0.9422,0.2435,0.9422,CMEMS_ALT,2026-09-13
22.1875,-82.1875,0.9444,0.2356,0.9444,CMEMS_ALT,2026-09-13
22.1875,-82.0625,0.9051,0.2276,0.9051,CMEMS_ALT,2026-09-13
22.1875,-81.9375,0.8967,0.2211,0.8967,CMEMS_ALT,2026-09-13
22.1875,-81.8125,0.8984,0.2167,0.8984,CMEMS_ALT,2026-09-13
22.1875,-81.6875,0.8974,0.2147,0.8974,CMEMS_ALT,2026-09-13
22.1875,-81.5625,0.9026,0.2147,0.9026,CMEMS_ALT,2026-09-13
22.1875,-81.4375,0.911,0.2159,0.911,CMEMS_ALT,2026-09-13
22.1875,-81.1875,0.9338,0.2168,0.9338,CMEMS_ALT,2026-09-13
22.1875,-78.4375,0.9665,0.2775,0.9665,CMEMS_ALT,2026-09-13
22.1875,-78.3125,0.971,0.2844,0.971,CMEMS_ALT,2026-09-13
22.1875,-78.1875,0.9142,0.2898,0.9142,CMEMS_ALT,2026-09-13
22.1875,-78.0625,0.9698,0.292,0.9698,CMEMS_ALT,2026-09-13
22.1875,-77.9375,0.965,0.289,0.965,CMEMS_ALT,2026-09-13
22.1875,-77.8125,0.9367,0.2799,0.9367,CMEMS_ALT,2026-09-13
22.1875,-77.6875,0.9282,0.2653,0.9282,CMEMS_ALT,2026-09-13
22.1875,-77.5625,0.919,0.2472,0.919,CMEMS_ALT,2026-09-13
22.1875,-77.4375,0.9096,0.2284,0.9096,CMEMS_ALT,2026-09-13
22.1875,-77.3125,0.8939,0.2116,0.8939,CMEMS_ALT,2026-09-13
22.1875,-77.1875,0.884,0.1987,0.884,CMEMS_ALT,2026-09-13
22.1875,-77.0625,0.8828,0.1901,0.8828,CMEMS_ALT,2026-09-13
22.1875,-76.9375,0.8828,0.1855,0.8828,CMEMS_ALT,2026-09-13
22.1875,-76.8125,0.8816,0.1836,0.8816,CMEMS_ALT,2026-09-13
22.1875,-76.6875,0.8794,0.183,0.8794,CMEMS_ALT,2026-09-13
22.1875,-76.5625,0.8753,0.182,0.8753,CMEMS_ALT,2026-09-13
22.1875,-76.4375,0.8658,0.18,0.8658,CMEMS_ALT,2026-09-13
22.1875,-76.3125,0.8588,0.1768,0.8588,CMEMS_ALT,2026-09-13
22.1875,-76.1875,0.8509,0.1725,0.8509,CMEMS_ALT,2026-09-13
22.3125,-83.0625,0.8514,0.2038,0.8514,CMEMS_ALT,2026-09-13
22.3125,-82.9375,0.8527,0.2109,0.8527,CMEMS_ALT,2026-09-13
22.3125,-82.8125,0.8451,0.2208,0.8451,CMEMS_ALT,2026-09-13
22.3125,-82.6875,0.8766,0.2307,0.8766,CMEMS_ALT,2026-09-13
22.3125,-82.5625,0.9081,0.2372,0.9081,CMEMS_ALT,2026-09-13
22.3125,-82.4375,0.9176,0.238,0.9176,CMEMS_ALT,2026-09-13
22.3125,-82.3125,0.9087,0.2331,0.9087,CMEMS_ALT,2026-09-13
22.3125,-82.1875,0.9056,0.2246,0.9056,CMEMS_ALT,2026-09-13
22.3125,-82.0625,0.882,0.2151,0.882,CMEMS_ALT,2026-09-13
