lat,lon,ssh_m,sla_m,adt_m,source,date
22.1875,-83.0625,0.8813,0.2425,0.8813,CMEMS_ALT,2026-09-22
22.1875,-82.9375,0.89,0.2641,0.89,CMEMS_ALT,2026-09-22
22.1875,-82.8125,0.9265,0.2835,0.9265,CMEMS_ALT,2026-09-22
22.1875,-82.6875,0.9602,0.2987,0.9602,CMEMS_ALT,2026-09-22
22.1875,-82.5625,0.9819,0.309,0.9819,CMEMS_ALT,2026-09-22
22.1875,-82.4375,1.0151,0.3143,1.0151,CMEMS_ALT,2026-09-22
22.1875,-82.3125,1.0138,0.3151,1.0138,CMEMS_ALT,2026-09-22
22.1875,-82.1875,1.0207,0.3119,1.0207,CMEMS_ALT,2026-09-22
22.1875,-82.0625,0.9827,0.3052,0.9827,CMEMS_ALT,2026-09-22
22.1875,-81.9375,0.9718,0.2962,0.9718,CMEMS_ALT,2026-09-22
22.1875,-81.8125,0.9679,0.2861,0.9679,CMEMS_ALT,2026-09-22
22.1875,-81.6875,0.9591,0.2764,0.9591,CMEMS_ALT,2026-09-22
22.1875,-81.5625,0.9554,0.2675,0.9554,CMEMS_ALT,2026-09-22
22.1875,-81.4375,0.9546,0.2594,0.9546,CMEMS_ALT,2026-09-22
22.1875,-81.1875,0.9598,0.2429,0.9598,CMEMS_ALT,2026-09-22
22.1875,-78.4375,0.9901,0.3011,0.9901,CMEMS_ALT,2026-09-22
22.1875,-78.3125,0.9873,0.3007,0.9873,CMEMS_ALT,2026-09-22
22.1875,-78.1875,0.9177,0.2933,0.9177,CMEMS_ALT,2026-09-22
22.1875,-78.0625,0.9582,0.2804,0.9582,CMEMS_ALT,2026-09-22
22.1875,-77.9375,0.9405,0.2645,0.9405,CMEMS_ALT,2026-09-22
22.1875,-77.8125,0.905,0.2482,0.905,CMEMS_ALT,2026-09-22
22.1875,-77.6875,0.8968,0.2339,0.8968,CMEMS_ALT,2026-09-22
22.1875,-77.5625,0.8951,0.2233,0.8951,CMEMS_ALT,2026-09-22
22.1875,-77.4375,0.899,0.2178,0.899,CMEMS_ALT,2026-09-22
22.1875,-77.3125,0.8991,0.2168,0.8991,CMEMS_ALT,2026-09-22
22.1875,-77.1875,0.9043,0.219,0.9043,CMEMS_ALT,2026-09-22
22.1875,-77.0625,0.9153,0.2226,0.9153,CMEMS_ALT,2026-09-22
22.1875,-76.9375,0.9236,0.2263,0.9236,CMEMS_ALT,2026-09-22
22.1875,-76.8125,0.9277,0.2297,0.9277,CMEMS_ALT,2026-09-22
22.1875,-76.6875,0.9285,0.2321,0.9285,CMEMS_ALT,2026-09-22
22.1875,-76.5625,0.9256,0.2323,0.9256,CMEMS_ALT,2026-09-22
22.1875,-76.4375,0.9146,0.2288,0.9146,CMEMS_ALT,2026-09-22
22.1875,-76.3125,0.9034,0.2214,0.9034,CMEMS_ALT,2026-09-22
22.1875,-76.1875,0.8895,0.2111,0.8895,CMEMS_ALT,2026-09-22
22.3125,-83.0625,0.8895,0.2419,0.8895,CMEMS_ALT,2026-09-22
22.3125,-82.9375,0.9013,0.2595,0.9013,CMEMS_ALT,2026-09-22
22.3125,-82.8125,0.8998,0.2755,0.8998,CMEMS_ALT,2026-09-22
22.3125,-82.6875,0.9344,0.2885,0.9344,CMEMS_ALT,2026-09-22
22.3125,-82.5625,0.9689,0.298,0.9689,CMEMS_ALT,2026-09-22
