lat,lon,ssh_m,sla_m,adt_m,source,date
22.1875,-83.0625,0.7823,0.1435,0.7823,CMEMS_ALT,2026-09-18
22.1875,-82.9375,0.7924,0.1665,0.7924,CMEMS_ALT,2026-09-18
22.1875,-82.8125,0.8379,0.1949,0.8379,CMEMS_ALT,2026-09-18
22.1875,-82.6875,0.8874,0.2259,0.8874,CMEMS_ALT,2026-09-18
22.1875,-82.5625,0.9293,0.2564,0.9293,CMEMS_ALT,2026-09-18
22.1875,-82.4375,0.9851,0.2843,0.9851,CMEMS_ALT,2026-09-18
22.1875,-82.3125,1.0068,0.3081,1.0068,CMEMS_ALT,2026-09-18
22.1875,-82.1875,1.0351,0.3263,1.0351,CMEMS_ALT,2026-09-18
22.1875,-82.0625,1.0151,0.3376,1.0151,CMEMS_ALT,2026-09-18
22.1875,-81.9375,1.0167,0.3411,1.0167,CMEMS_ALT,2026-09-18
22.1875,-81.8125,1.0186,0.3369,1.0186,CMEMS_ALT,2026-09-18
22.1875,-81.6875,1.0088,0.3261,1.0088,CMEMS_ALT,2026-09-18
22.1875,-81.5625,0.9986,0.3106,0.9986,CMEMS_ALT,2026-09-18
22.1875,-81.4375,0.9879,0.2927,0.9879,CMEMS_ALT,2026-09-18
22.1875,-81.1875,0.9741,0.2572,0.9741,CMEMS_ALT,2026-09-18
22.1875,-78.4375,1.0498,0.3608,1.0498,CMEMS_ALT,2026-09-18
22.1875,-78.3125,1.0453,0.3587,1.0453,CMEMS_ALT,2026-09-18
22.1875,-78.1875,0.9728,0.3484,0.9728,CMEMS_ALT,2026-09-18
22.1875,-78.0625,1.011,0.3332,1.011,CMEMS_ALT,2026-09-18
22.1875,-77.9375,0.9929,0.3169,0.9929,CMEMS_ALT,2026-09-18
22.1875,-77.8125,0.9585,0.3017,0.9585,CMEMS_ALT,2026-09-18
22.1875,-77.6875,0.9508,0.2879,0.9508,CMEMS_ALT,2026-09-18
22.1875,-77.5625,0.9471,0.2753,0.9471,CMEMS_ALT,2026-09-18
22.1875,-77.4375,0.9457,0.2645,0.9457,CMEMS_ALT,2026-09-18
22.1875,-77.3125,0.9388,0.2565,0.9388,CMEMS_ALT,2026-09-18
22.1875,-77.1875,0.9363,0.251,0.9363,CMEMS_ALT,2026-09-18
22.1875,-77.0625,0.9399,0.2472,0.9399,CMEMS_ALT,2026-09-18
22.1875,-76.9375,0.9415,0.2442,0.9415,CMEMS_ALT,2026-09-18
22.1875,-76.8125,0.9398,0.2418,0.9398,CMEMS_ALT,2026-09-18
22.1875,-76.6875,0.9363,0.2399,0.9363,CMEMS_ALT,2026-09-18
22.1875,-76.5625,0.9314,0.2381,0.9314,CMEMS_ALT,2026-09-18
22.1875,-76.4375,0.9211,0.2353,0.9211,CMEMS_ALT,2026-09-18
22.1875,-76.3125,0.9129,0.2309,0.9129,CMEMS_ALT,2026-09-18
22.1875,-76.1875,0.9036,0.2252,0.9036,CMEMS_ALT,2026-09-18
22.3125,-83.0625,0.8069,0.1593,0.8069,CMEMS_ALT,2026-09-18
22.3125,-82.9375,0.8195,0.1777,0.8195,CMEMS_ALT,2026-09-18
22.3125,-82.8125,0.8252,0.2009,0.8252,CMEMS_ALT,2026-09-18
22.3125,-82.6875,0.8728,0.2269,0.8728,CMEMS_ALT,2026-09-18
22.3125,-82.5625,0.9245,0.2536,0.9245,CMEMS_ALT,2026-09-18
22.3125,-82.4375,0.9585,0.2789,0.9585,CMEMS_ALT,2026-09-18
22.3125,-82.3125,0.9771,0.3015,0.9771,CMEMS_ALT,2026-09-18
22.3125,-82.1875,1.0008,0.3198,1.0008,CMEMS_ALT,2026-09-18
22.3125,-82.0625,0.9994,0.3325,0.9994,CMEMS_ALT,2026-09-18
22.3125,-81.9375,1.0123,0.3389,1.0123,CMEMS_ALT,2026-09-18
22.3125,-81.1875,0.9879,0.2725,0.9879,CMEMS_ALT,2026-09-18
22.3125,-78.8125,1.0208,0.3202,1.0208,CMEMS_ALT,2026-09-18
22.3125,-78.6875,1.031,0.3322,1.031,CMEMS_ALT,2026-09-18
22.3125,-78.5625,1.039,0.3443,1.039,CMEMS_ALT,2026-09-18
22.3125,-78.4375,1.0522,0.3507,1.0522,CMEMS_ALT,2026-09-18
22.3125,-78.3125,1.0371,0.3472,1.0371,CMEMS_ALT,2026-09-18
22.3125,-78.1875,1.0193,0.3337,1.0193,CMEMS_ALT,2026-09-18
22.3125,-78.0625,0.9717,0.315,0.9717,CMEMS_ALT,2026-09-18
22.3125,-77.9375,0.9599,0.2964,0.9599,CMEMS_ALT,2026-09-18
22.3125,-77.8125,0.9482,0.2807,0.9482,CMEMS_ALT,2026-09-18
22.3125,-77.6875,0.9434,0.2678,0.9434,CMEMS_ALT,2026-09-18
22.3125,-77.5625,0.9426,0.2569,0.9426,CMEMS_ALT,2026-09-18
22.3125,-77.4375,0.9381,0.2481,0.9381,CMEMS_ALT,2026-09-18
22.3125,-77.3125,0.9341,0.2424,0.9341,CMEMS_ALT,2026-09-18
22.3125,-77.1875,0.9284,0.2397,0.9284,CMEMS_ALT,2026-09-18
22.3125,-77.0625,0.9311,0.2389,0.9311,CMEMS_ALT,2026-09-18
22.3125,-76.9375,0.9364,0.2389,0.9364,CMEMS_ALT,2026-09-18
22.3125,-76.8125,0.9391,0.2395,0.9391,CMEMS_ALT,2026-09-18
22.3125,-76.6875,0.9332,0.2407,0.9332,CMEMS_ALT,2026-09-18
22.3125,-76.5625,0.9336,0.2419,0.9336,CMEMS_ALT,2026-09-18
22.3125,-76.4375,0.9272,0.2421,0.9272,CMEMS_ALT,2026-09-18
22.3125,-76.3125,0.9203,0.2402,0.9203,CMEMS_ALT,2026-09-18
22.3125,-76.1875,0.9162,0.2363,0.9162,CMEMS_ALT,2026-09-18
22.4375,-83.0625,0.8176,0.1785,0.8176,CMEMS_ALT,2026-09-18
22.4375,-82.9375,0.8228,0.1915,0.8228,CMEMS_ALT,2026-09-18
22.4375,-82.8125,0.8392,0.2084,0.8392,CMEMS_ALT,2026-09-18
22.4375,-82.6875,0.865,0.2282,0.865,CMEMS_ALT,2026-09-18
22.4375,-82.5625,0.8984,0.2493,0.8984,CMEMS_ALT,2026-09-18
22.4375,-82.4375,0.9358,0.2704,0.9358,CMEMS_ALT,2026-09-18
22.4375,-82.3125,0.9532,0.2901,0.9532,CMEMS_ALT,2026-09-18
22.4375,-82.1875,0.9662,0.3071,0.9662,CMEMS_ALT,2026-09-18
22.4375,-82.0625,0.9692,0.3201,0.9692,CMEMS_ALT,2026-09-18
22.4375,-81.9375,0.9836,0.3282,0.9836,CMEMS_ALT,2026-09-18
22.4375,-81.8125,0.9519,0.3314,0.9519,CMEMS_ALT,2026-09-18
22.4375,-81.6875,0.9537,0.3298,0.9537,CMEMS_ALT,2026-09-18
22.4375,-79.4375,0.959,0.2755,0.959,CMEMS_ALT,2026-09-18
22.4375,-79.3125,0.9707,0.2834,0.9707,CMEMS_ALT,2026-09-18
22.4375,-79.1875,1.0007,0.2888,1.0007,CMEMS_ALT,2026-09-18
22.4375,-79.0625,0.9856,0.2919,0.9856,CMEMS_ALT,2026-09-18
22.4375,-78.9375,0.9919,0.2945,0.9919,CMEMS_ALT,2026-09-18
22.4375,-78.8125,0.9983,0.2998,0.9983,CMEMS_ALT,2026-09-18
22.4375,-78.6875,1.0014,0.3093,1.0014,CMEMS_ALT,2026-09-18
22.4375,-78.5625,1.0071,0.3202,1.0071,CMEMS_ALT,2026-09-18
22.4375,-78.4375,1.0185,0.3262,1.0185,CMEMS_ALT,2026-09-18
22.4375,-78.3125,1.0169,0.3224,1.0169,CMEMS_ALT,2026-09-18
