lat,lon,ssh_m,sla_m,adt_m,source,date
22.1875,-83.0625,0.8282,0.1894,0.8282,CMEMS_ALT,2026-07-18
22.1875,-82.9375,0.818,0.1921,0.818,CMEMS_ALT,2026-07-18
22.1875,-82.8125,0.8413,0.1983,0.8413,CMEMS_ALT,2026-07-18
22.1875,-82.6875,0.8682,0.2067,0.8682,CMEMS_ALT,2026-07-18
22.1875,-82.5625,0.8897,0.2168,0.8897,CMEMS_ALT,2026-07-18
22.1875,-82.4375,0.929,0.2282,0.929,CMEMS_ALT,2026-07-18
22.1875,-82.3125,0.9387,0.24,0.9387,CMEMS_ALT,2026-07-18
22.1875,-82.1875,0.9591,0.2503,0.9591,CMEMS_ALT,2026-07-18
22.1875,-82.0625,0.9354,0.2579,0.9354,CMEMS_ALT,2026-07-18
22.1875,-81.9375,0.9381,0.2625,0.9381,CMEMS_ALT,2026-07-18
22.1875,-81.8125,0.9478,0.2661,0.9478,CMEMS_ALT,2026-07-18
22.1875,-81.6875,0.9541,0.2713,0.9541,CMEMS_ALT,2026-07-18
22.1875,-81.5625,0.9679,0.2799,0.9679,CMEMS_ALT,2026-07-18
22.1875,-81.4375,0.9863,0.2911,0.9863,CMEMS_ALT,2026-07-18
22.1875,-81.1875,1.026,0.3091,1.026,CMEMS_ALT,2026-07-18
22.1875,-78.4375,0.7989,0.1099,0.7989,CMEMS_ALT,2026-07-18
22.1875,-78.3125,0.7856,0.099,0.7856,CMEMS_ALT,2026-07-18
22.1875,-78.1875,0.7107,0.0863,0.7107,CMEMS_ALT,2026-07-18
22.1875,-78.0625,0.7519,0.0741,0.7519,CMEMS_ALT,2026-07-18
22.1875,-77.9375,0.7413,0.0654,0.7413,CMEMS_ALT,2026-07-18
22.1875,-77.8125,0.7192,0.0624,0.7192,CMEMS_ALT,2026-07-18
22.1875,-77.6875,0.7287,0.0658,0.7287,CMEMS_ALT,2026-07-18
22.1875,-77.5625,0.7461,0.0743,0.7461,CMEMS_ALT,2026-07-18
22.1875,-77.4375,0.7675,0.0863,0.7675,CMEMS_ALT,2026-07-18
22.1875,-77.3125,0.7823,0.1,0.7823,CMEMS_ALT,2026-07-18
22.1875,-77.1875,0.7989,0.1136,0.7989,CMEMS_ALT,2026-07-18
22.1875,-77.0625,0.8183,0.1256,0.8183,CMEMS_ALT,2026-07-18
22.1875,-76.9375,0.8327,0.1354,0.8327,CMEMS_ALT,2026-07-18
22.1875,-76.8125,0.841,0.143,0.841,CMEMS_ALT,2026-07-18
22.1875,-76.6875,0.8448,0.1484,0.8448,CMEMS_ALT,2026-07-18
22.1875,-76.5625,0.8447,0.1514,0.8447,CMEMS_ALT,2026-07-18
22.1875,-76.4375,0.8376,0.1518,0.8376,CMEMS_ALT,2026-07-18
22.1875,-76.3125,0.8317,0.1497,0.8317,CMEMS_ALT,2026-07-18
22.1875,-76.1875,0.8244,0.146,0.8244,CMEMS_ALT,2026-07-18
22.3125,-83.0625,0.8269,0.1793,0.8269,CMEMS_ALT,2026-07-18
22.3125,-82.9375,0.8219,0.1801,0.8219,CMEMS_ALT,2026-07-18
22.3125,-82.8125,0.8094,0.1851,0.8094,CMEMS_ALT,2026-07-18
22.3125,-82.6875,0.8398,0.1939,0.8398,CMEMS_ALT,2026-07-18
22.3125,-82.5625,0.877,0.2061,0.877,CMEMS_ALT,2026-07-18
22.3125,-82.4375,0.9009,0.2213,0.9009,CMEMS_ALT,2026-07-18
22.3125,-82.3125,0.9134,0.2378,0.9134,CMEMS_ALT,2026-07-18
22.3125,-82.1875,0.9345,0.2535,0.9345,CMEMS_ALT,2026-07-18
22.3125,-82.0625,0.9335,0.2666,0.9335,CMEMS_ALT,2026-07-18
22.3125,-81.9375,0.95,0.2766,0.95,CMEMS_ALT,2026-07-18
22.3125,-81.1875,1.0464,0.331,1.0464,CMEMS_ALT,2026-07-18
22.3125,-78.8125,0.8394,0.1388,0.8394,CMEMS_ALT,2026-07-18
22.3125,-78.6875,0.824,0.1252,0.824,CMEMS_ALT,2026-07-18
22.3125,-78.5625,0.8112,0.1165,0.8112,CMEMS_ALT,2026-07-18
22.3125,-78.4375,0.8106,0.1091,0.8106,CMEMS_ALT,2026-07-18
22.3125,-78.3125,0.7897,0.0998,0.7897,CMEMS_ALT,2026-07-18
22.3125,-78.1875,0.7738,0.0883,0.7738,CMEMS_ALT,2026-07-18
22.3125,-78.0625,0.7333,0.0766,0.7333,CMEMS_ALT,2026-07-18
22.3125,-77.9375,0.7318,0.0683,0.7318,CMEMS_ALT,2026-07-18
22.3125,-77.8125,0.7332,0.0657,0.7332,CMEMS_ALT,2026-07-18
22.3125,-77.6875,0.7447,0.0691,0.7447,CMEMS_ALT,2026-07-18
22.3125,-77.5625,0.7628,0.0771,0.7628,CMEMS_ALT,2026-07-18
22.3125,-77.4375,0.7783,0.0883,0.7783,CMEMS_ALT,2026-07-18
22.3125,-77.3125,0.793,0.1013,0.793,CMEMS_ALT,2026-07-18
22.3125,-77.1875,0.8035,0.1148,0.8035,CMEMS_ALT,2026-07-18
22.3125,-77.0625,0.8197,0.1275,0.8197,CMEMS_ALT,2026-07-18
22.3125,-76.9375,0.8357,0.1382,0.8357,CMEMS_ALT,2026-07-18
22.3125,-76.8125,0.8464,0.1468,0.8464,CMEMS_ALT,2026-07-18
22.3125,-76.6875,0.8454,0.1529,0.8454,CMEMS_ALT,2026-07-18
22.3125,-76.5625,0.848,0.1563,0.848,CMEMS_ALT,2026-07-18
22.3125,-76.4375,0.8419,0.1568,0.8419,CMEMS_ALT,2026-07-18
22.3125,-76.3125,0.8347,0.1546,0.8347,CMEMS_ALT,2026-07-18
22.3125,-76.1875,0.8304,0.1505,0.8304,CMEMS_ALT,2026-07-18
22.4375,-83.0625,0.8059,0.1668,0.8059,CMEMS_ALT,2026-07-18
22.4375,-82.9375,0.7966,0.1653,0.7966,CMEMS_ALT,2026-07-18
22.4375,-82.8125,0.7995,0.1687,0.7995,CMEMS_ALT,2026-07-18
22.4375,-82.6875,0.8142,0.1774,0.8142,CMEMS_ALT,2026-07-18
22.4375,-82.5625,0.8407,0.1916,0.8407,CMEMS_ALT,2026-07-18
22.4375,-82.4375,0.8759,0.2105,0.8759,CMEMS_ALT,2026-07-18
22.4375,-82.3125,0.8949,0.2318,0.8949,CMEMS_ALT,2026-07-18
22.4375,-82.1875,0.9116,0.2525,0.9116,CMEMS_ALT,2026-07-18
22.4375,-82.0625,0.9193,0.2702,0.9193,CMEMS_ALT,2026-07-18
22.4375,-81.9375,0.9396,0.2842,0.9396,CMEMS_ALT,2026-07-18
22.4375,-81.8125,0.9164,0.2959,0.9164,CMEMS_ALT,2026-07-18
22.4375,-81.6875,0.9307,0.3068,0.9307,CMEMS_ALT,2026-07-18
22.4375,-79.4375,0.9078,0.2244,0.9078,CMEMS_ALT,2026-07-18
22.4375,-79.3125,0.8997,0.2124,0.8997,CMEMS_ALT,2026-07-18
22.4375,-79.1875,0.9049,0.193,0.9049,CMEMS_ALT,2026-07-18
22.4375,-79.0625,0.8629,0.1692,0.8629,CMEMS_ALT,2026-07-18
22.4375,-78.9375,0.8434,0.1459,0.8434,CMEMS_ALT,2026-07-18
22.4375,-78.8125,0.8265,0.128,0.8265,CMEMS_ALT,2026-07-18
22.4375,-78.6875,0.8094,0.1173,0.8094,CMEMS_ALT,2026-07-18
22.4375,-78.5625,0.799,0.1121,0.799,CMEMS_ALT,2026-07-18
22.4375,-78.4375,0.8008,0.1085,0.8008,CMEMS_ALT,2026-07-18
22.4375,-78.3125,0.7972,0.1027,0.7972,CMEMS_ALT,2026-07-18
22.4375,-78.1875,0.7803,0.0938,0.7803,CMEMS_ALT,2026-07-18
22.4375,-78.0625,0.7685,0.0842,0.7685,CMEMS_ALT,2026-07-18
22.4375,-77.9375,0.7596,0.0773,0.7596,CMEMS_ALT,2026-07-18
22.4375,-77.8125,0.7605,0.0754,0.7605,CMEMS_ALT,2026-07-18
22.4375,-77.6875,0.7721,0.0786,0.7721,CMEMS_ALT,2026-07-18
22.4375,-77.5625,0.7838,0.0854,0.7838,CMEMS_ALT,2026-07-18
22.4375,-77.4375,0.7924,0.0947,0.7924,CMEMS_ALT,2026-07-18
22.4375,-77.3125,0.804,0.106,0.804,CMEMS_ALT,2026-07-18
22.4375,-77.1875,0.8162,0.1184,0.8162,CMEMS_ALT,2026-07-18
22.4375,-77.0625,0.8246,0.1309,0.8246,CMEMS_ALT,2026-07-18
22.4375,-76.9375,0.8365,0.1421,0.8365,CMEMS_ALT,2026-07-18
22.4375,-76.8125,0.8427,0.1513,0.8427,CMEMS_ALT,2026-07-18
22.4375,-76.6875,0.8476,0.1582,0.8476,CMEMS_ALT,2026-07-18
22.4375,-76.5625,0.854,0.162,0.854,CMEMS_ALT,2026-07-18
22.4375,-76.4375,0.8513,0.1625,0.8513,CMEMS_ALT,2026-07-18
22.4375,-76.3125,0.8432,0.1599,0.8432,CMEMS_ALT,2026-07-18
