lat,lon,ssh_m,sla_m,adt_m,source,date
22.1875,-83.0625,0.8572,0.2184,0.8572,CMEMS_ALT,2026-09-20
22.1875,-82.9375,0.8592,0.2333,0.8592,CMEMS_ALT,2026-09-20
22.1875,-82.8125,0.8926,0.2496,0.8926,CMEMS_ALT,2026-09-20
22.1875,-82.6875,0.9277,0.2662,0.9277,CMEMS_ALT,2026-09-20
22.1875,-82.5625,0.9547,0.2818,0.9547,CMEMS_ALT,2026-09-20
22.1875,-82.4375,0.9961,0.2953,0.9961,CMEMS_ALT,2026-09-20
22.1875,-82.3125,1.004,0.3053,1.004,CMEMS_ALT,2026-09-20
22.1875,-82.1875,1.0192,0.3104,1.0192,CMEMS_ALT,2026-09-20
22.1875,-82.0625,0.9874,0.3099,0.9874,CMEMS_ALT,2026-09-20
22.1875,-81.9375,0.9796,0.304,0.9796,CMEMS_ALT,2026-09-20
22.1875,-81.8125,0.9761,0.2944,0.9761,CMEMS_ALT,2026-09-20
22.1875,-81.6875,0.9664,0.2836,0.9664,CMEMS_ALT,2026-09-20
22.1875,-81.5625,0.9618,0.2739,0.9618,CMEMS_ALT,2026-09-20
22.1875,-81.4375,0.9618,0.2666,0.9618,CMEMS_ALT,2026-09-20
22.1875,-81.1875,0.9762,0.2593,0.9762,CMEMS_ALT,2026-09-20
22.1875,-78.4375,1.0528,0.3638,1.0528,CMEMS_ALT,2026-09-20
22.1875,-78.3125,1.0475,0.3609,1.0475,CMEMS_ALT,2026-09-20
22.1875,-78.1875,0.9748,0.3504,0.9748,CMEMS_ALT,2026-09-20
22.1875,-78.0625,1.0129,0.3351,1.0129,CMEMS_ALT,2026-09-20
22.1875,-77.9375,0.9943,0.3183,0.9943,CMEMS_ALT,2026-09-20
22.1875,-77.8125,0.9587,0.3019,0.9587,CMEMS_ALT,2026-09-20
22.1875,-77.6875,0.9498,0.2869,0.9498,CMEMS_ALT,2026-09-20
22.1875,-77.5625,0.9456,0.2738,0.9456,CMEMS_ALT,2026-09-20
22.1875,-77.4375,0.9446,0.2634,0.9446,CMEMS_ALT,2026-09-20
22.1875,-77.3125,0.9382,0.2559,0.9382,CMEMS_ALT,2026-09-20
22.1875,-77.1875,0.9362,0.2509,0.9362,CMEMS_ALT,2026-09-20
22.1875,-77.0625,0.94,0.2473,0.94,CMEMS_ALT,2026-09-20
22.1875,-76.9375,0.9421,0.2448,0.9421,CMEMS_ALT,2026-09-20
22.1875,-76.8125,0.9411,0.2431,0.9411,CMEMS_ALT,2026-09-20
22.1875,-76.6875,0.9381,0.2417,0.9381,CMEMS_ALT,2026-09-20
22.1875,-76.5625,0.9328,0.2395,0.9328,CMEMS_ALT,2026-09-20
22.1875,-76.4375,0.9212,0.2354,0.9212,CMEMS_ALT,2026-09-20
22.1875,-76.3125,0.9108,0.2288,0.9108,CMEMS_ALT,2026-09-20
22.1875,-76.1875,0.8991,0.2207,0.8991,CMEMS_ALT,2026-09-20
22.3125,-83.0625,0.8768,0.2292,0.8768,CMEMS_ALT,2026-09-20
22.3125,-82.9375,0.8812,0.2394,0.8812,CMEMS_ALT,2026-09-20
22.3125,-82.8125,0.8754,0.2511,0.8754,CMEMS_ALT,2026-09-20
22.3125,-82.6875,0.9096,0.2637,0.9096,CMEMS_ALT,2026-09-20
22.3125,-82.5625,0.9473,0.2764,0.9473,CMEMS_ALT,2026-09-20
22.3125,-82.4375,0.9678,0.2882,0.9678,CMEMS_ALT,2026-09-20
22.3125,-82.3125,0.9734,0.2978,0.9734,CMEMS_ALT,2026-09-20
22.3125,-82.1875,0.9848,0.3038,0.9848,CMEMS_ALT,2026-09-20
22.3125,-82.0625,0.9721,0.3052,0.9721,CMEMS_ALT,2026-09-20
22.3125,-81.9375,0.9756,0.3021,0.9756,CMEMS_ALT,2026-09-20
22.3125,-81.1875,0.9827,0.2673,0.9827,CMEMS_ALT,2026-09-20
22.3125,-78.8125,1.0267,0.3261,1.0267,CMEMS_ALT,2026-09-20
22.3125,-78.6875,1.0382,0.3394,1.0382,CMEMS_ALT,2026-09-20
22.3125,-78.5625,1.0456,0.3509,1.0456,CMEMS_ALT,2026-09-20
22.3125,-78.4375,1.0573,0.3558,1.0573,CMEMS_ALT,2026-09-20
22.3125,-78.3125,1.0411,0.3512,1.0411,CMEMS_ALT,2026-09-20
22.3125,-78.1875,1.0236,0.338,1.0236,CMEMS_ALT,2026-09-20
22.3125,-78.0625,0.9767,0.32,0.9767,CMEMS_ALT,2026-09-20
22.3125,-77.9375,0.9653,0.3018,0.9653,CMEMS_ALT,2026-09-20
22.3125,-77.8125,0.9531,0.2856,0.9531,CMEMS_ALT,2026-09-20
22.3125,-77.6875,0.9474,0.2718,0.9474,CMEMS_ALT,2026-09-20
22.3125,-77.5625,0.9458,0.2601,0.9458,CMEMS_ALT,2026-09-20
22.3125,-77.4375,0.9411,0.2511,0.9411,CMEMS_ALT,2026-09-20
22.3125,-77.3125,0.9368,0.2451,0.9368,CMEMS_ALT,2026-09-20
22.3125,-77.1875,0.9304,0.2417,0.9304,CMEMS_ALT,2026-09-20
22.3125,-77.0625,0.9321,0.2399,0.9321,CMEMS_ALT,2026-09-20
22.3125,-76.9375,0.9363,0.2388,0.9363,CMEMS_ALT,2026-09-20
22.3125,-76.8125,0.9382,0.2386,0.9382,CMEMS_ALT,2026-09-20
22.3125,-76.6875,0.9313,0.2388,0.9313,CMEMS_ALT,2026-09-20
22.3125,-76.5625,0.9303,0.2386,0.9303,CMEMS_ALT,2026-09-20
22.3125,-76.4375,0.9218,0.2367,0.9218,CMEMS_ALT,2026-09-20
22.3125,-76.3125,0.9126,0.2325,0.9126,CMEMS_ALT,2026-09-20
22.3125,-76.1875,0.9064,0.2265,0.9064,CMEMS_ALT,2026-09-20
22.4375,-83.0625,0.8827,0.2436,0.8827,CMEMS_ALT,2026-09-20
22.4375,-82.9375,0.88,0.2487,0.88,CMEMS_ALT,2026-09-20
22.4375,-82.8125,0.886,0.2552,0.886,CMEMS_ALT,2026-09-20
22.4375,-82.6875,0.8998,0.263,0.8998,CMEMS_ALT,2026-09-20
22.4375,-82.5625,0.9208,0.2717,0.9208,CMEMS_ALT,2026-09-20
22.4375,-82.4375,0.9462,0.2808,0.9462,CMEMS_ALT,2026-09-20
22.4375,-82.3125,0.9523,0.2892,0.9523,CMEMS_ALT,2026-09-20
22.4375,-82.1875,0.9548,0.2957,0.9548,CMEMS_ALT,2026-09-20
22.4375,-82.0625,0.948,0.2989,0.948,CMEMS_ALT,2026-09-20
22.4375,-81.9375,0.9539,0.2985,0.9539,CMEMS_ALT,2026-09-20
22.4375,-81.8125,0.9157,0.2952,0.9157,CMEMS_ALT,2026-09-20
22.4375,-81.6875,0.9146,0.2907,0.9146,CMEMS_ALT,2026-09-20
22.4375,-79.4375,0.9468,0.2633,0.9468,CMEMS_ALT,2026-09-20
22.4375,-79.3125,0.9623,0.275,0.9623,CMEMS_ALT,2026-09-20
22.4375,-79.1875,0.9973,0.2854,0.9973,CMEMS_ALT,2026-09-20
22.4375,-79.0625,0.9874,0.2937,0.9874,CMEMS_ALT,2026-09-20
22.4375,-78.9375,0.9987,0.3013,0.9987,CMEMS_ALT,2026-09-20
22.4375,-78.8125,1.009,0.3104,1.009,CMEMS_ALT,2026-09-20
22.4375,-78.6875,1.0137,0.3216,1.0137,CMEMS_ALT,2026-09-20
22.4375,-78.5625,1.0189,0.332,1.0189,CMEMS_ALT,2026-09-20
22.4375,-78.4375,1.0285,0.3362,1.0285,CMEMS_ALT,2026-09-20
22.4375,-78.3125,1.0252,0.3307,1.0252,CMEMS_ALT,2026-09-20
22.4375,-78.1875,1.0029,0.3164,1.0029,CMEMS_ALT,2026-09-20
22.4375,-78.0625,0.9826,0.2983,0.9826,CMEMS_ALT,2026-09-20
22.4375,-77.9375,0.9638,0.2815,0.9638,CMEMS_ALT,2026-09-20
22.4375,-77.8125,0.9529,0.2678,0.9529,CMEMS_ALT,2026-09-20
22.4375,-77.6875,0.95,0.2565,0.95,CMEMS_ALT,2026-09-20
22.4375,-77.5625,0.9453,0.2469,0.9453,CMEMS_ALT,2026-09-20
22.4375,-77.4375,0.9371,0.2394,0.9371,CMEMS_ALT,2026-09-20
22.4375,-77.3125,0.9329,0.2349,0.9329,CMEMS_ALT,2026-09-20
22.4375,-77.1875,0.9308,0.233,0.9308,CMEMS_ALT,2026-09-20
22.4375,-77.0625,0.9261,0.2324,0.9261,CMEMS_ALT,2026-09-20
22.4375,-76.9375,0.9266,0.2322,0.9266,CMEMS_ALT,2026-09-20
22.4375,-76.8125,0.9242,0.2328,0.9242,CMEMS_ALT,2026-09-20
22.4375,-76.6875,0.9234,0.234,0.9234,CMEMS_ALT,2026-09-20
22.4375,-76.5625,0.927,0.235,0.927,CMEMS_ALT,2026-09-20
22.4375,-76.4375,0.9235,0.2347,0.9235,CMEMS_ALT,2026-09-20
22.4375,-76.3125,0.9155,0.2322,0.9155,CMEMS_ALT,2026-09-20
22.4375,-76.1875,0.9077,0.2274,0.9077,CMEMS_ALT,2026-09-20
22.5625,-83.0625,0.9023,0.2589,0.9023,CMEMS_ALT,2026-09-20
22.5625,-82.9375,0.9029,0.2595,0.9029,CMEMS_ALT,2026-09-20
22.5625,-82.8125,0.8925,0.2613,0.8925,CMEMS_ALT,2026-09-20
22.5625,-82.6875,0.8923,0.2645,0.8923,CMEMS_ALT,2026-09-20
22.5625,-82.5625,0.8969,0.2694,0.8969,CMEMS_ALT,2026-09-20
22.5625,-82.4375,0.9078,0.2754,0.9078,CMEMS_ALT,2026-09-20
22.5625,-82.3125,0.9164,0.2822,0.9164,CMEMS_ALT,2026-09-20
22.5625,-82.1875,0.9119,0.2885,0.9119,CMEMS_ALT,2026-09-20
22.5625,-82.0625,0.8953,0.293,0.8953,CMEMS_ALT,2026-09-20
22.5625,-81.9375,0.8968,0.2947,0.8968,CMEMS_ALT,2026-09-20
22.5625,-81.8125,0.8965,0.2938,0.8965,CMEMS_ALT,2026-09-20
22.5625,-81.6875,0.8947,0.2914,0.8947,CMEMS_ALT,2026-09-20
22.5625,-79.5625,0.9198,0.2469,0.9198,CMEMS_ALT,2026-09-20
22.5625,-79.4375,0.9561,0.256,0.9561,CMEMS_ALT,2026-09-20
22.5625,-79.3125,0.968,0.2653,0.968,CMEMS_ALT,2026-09-20
22.5625,-79.1875,0.9839,0.2731,0.9839,CMEMS_ALT,2026-09-20
22.5625,-79.0625,0.9631,0.2785,0.9631,CMEMS_ALT,2026-09-20
22.5625,-78.9375,0.9791,0.2828,0.9791,CMEMS_ALT,2026-09-20
22.5625,-78.8125,0.9953,0.2887,0.9953,CMEMS_ALT,2026-09-20
22.5625,-78.6875,1.0045,0.2972,1.0045,CMEMS_ALT,2026-09-20
22.5625,-78.5625,1.0158,0.3054,1.0158,CMEMS_ALT,2026-09-20
22.5625,-78.4375,1.0111,0.3077,1.0111,CMEMS_ALT,2026-09-20
22.5625,-78.3125,0.9947,0.3009,0.9947,CMEMS_ALT,2026-09-20
22.5625,-78.1875,0.9765,0.2868,0.9765,CMEMS_ALT,2026-09-20
22.5625,-78.0625,0.9648,0.271,0.9648,CMEMS_ALT,2026-09-20
22.5625,-77.9375,0.9545,0.2583,0.9545,CMEMS_ALT,2026-09-20
22.5625,-77.8125,0.949,0.2493,0.949,CMEMS_ALT,2026-09-20
22.5625,-77.6875,0.9447,0.2421,0.9447,CMEMS_ALT,2026-09-20
22.5625,-77.5625,0.9382,0.2351,0.9382,CMEMS_ALT,2026-09-20
22.5625,-77.4375,0.9294,0.2294,0.9294,CMEMS_ALT,2026-09-20
22.5625,-77.3125,0.9227,0.2262,0.9227,CMEMS_ALT,2026-09-20
22.5625,-77.1875,0.9198,0.2253,0.9198,CMEMS_ALT,2026-09-20
22.5625,-77.0625,0.9203,0.2253,0.9203,CMEMS_ALT,2026-09-20
22.5625,-76.9375,0.9139,0.2252,0.9139,CMEMS_ALT,2026-09-20
22.5625,-76.8125,0.9139,0.2258,0.9139,CMEMS_ALT,2026-09-20
22.5625,-76.6875,0.9163,0.2273,0.9163,CMEMS_ALT,2026-09-20
22.5625,-76.5625,0.9211,0.229,0.9211,CMEMS_ALT,2026-09-20
22.5625,-76.4375,0.9179,0.2296,0.9179,CMEMS_ALT,2026-09-20
22.5625,-76.3125,0.9096,0.228,0.9096,CMEMS_ALT,2026-09-20
22.5625,-76.1875,0.9049,0.2239,0.9049,CMEMS_ALT,2026-09-20
22.6875,-82.8125,0.9085,0.2675,0.9085,CMEMS_ALT,2026-09-20
22.6875,-82.6875,0.8853,0.2673,0.8853,CMEMS_ALT,2026-09-20
22.6875,-82.5625,0.9132,0.2689,0.9132,CMEMS_ALT,2026-09-20
22.6875,-82.4375,0.9168,0.2723,0.9168,CMEMS_ALT,2026-09-20
22.6875,-82.3125,0.9225,0.2773,0.9225,CMEMS_ALT,2026-09-20
22.6875,-82.1875,0.9278,0.2832,0.9278,CMEMS_ALT,2026-09-20
22.6875,-82.0625,0.9293,0.2883,0.9293,CMEMS_ALT,2026-09-20
22.6875,-81.9375,0.9288,0.2914,0.9288,CMEMS_ALT,2026-09-20
22.6875,-81.8125,0.9226,0.2918,0.9226,CMEMS_ALT,2026-09-20
22.6875,-79.6875,0.8956,0.2323,0.8956,CMEMS_ALT,2026-09-20
22.6875,-79.5625,0.9071,0.2374,0.9071,CMEMS_ALT,2026-09-20
