lat,lon,sst
30.49,-80.81,28.39
30.49,-80.79,28.48
30.49,-80.77,28.43
30.49,-80.75,28.74
30.49,-80.73,28.93
30.49,-80.71,29.07
30.49,-80.69,29.11
30.49,-79.77,29.89
30.49,-79.75,29.82
30.49,-79.73,29.83
30.47,-81.41,28.05
30.47,-81.39,28.0
30.47,-81.37,27.86
30.47,-80.83,28.19
30.47,-80.81,28.39
30.47,-80.79,28.42
30.47,-80.77,28.45
30.47,-80.75,28.73
30.47,-80.73,28.89
30.47,-80.71,29.08
30.47,-80.69,29.13
30.47,-79.91,29.78
30.47,-79.83,29.84
30.47,-79.77,29.81
30.47,-79.75,29.81
30.47,-79.73,29.83
30.47,-79.59,29.69
30.47,-79.57,29.7
30.47,-79.33,29.46
30.45,-81.41,28.06
30.45,-81.39,27.97
30.45,-81.37,27.86
30.45,-81.35,27.81
30.45,-80.83,28.36
30.45,-80.81,28.5
30.45,-80.79,28.47
30.45,-80.75,28.66
30.45,-80.73,28.64
30.45,-80.71,28.83
30.45,-80.69,29.01
30.45,-79.91,29.77
30.45,-79.89,29.79
30.45,-79.77,29.79
30.45,-79.75,29.79
30.45,-79.73,29.81
30.45,-79.71,29.82
30.45,-79.59,29.7
30.45,-79.57,29.69
30.45,-79.55,29.69
30.43,-81.61,30.3
30.43,-81.39,28.1
30.43,-81.37,27.97
30.43,-81.35,27.76
30.43,-79.87,29.9
30.43,-79.85,29.94
30.43,-79.83,30.0
30.43,-79.77,29.81
30.43,-79.71,29.81
30.41,-81.61,30.31
30.41,-81.59,30.35
30.41,-81.39,28.34
30.41,-81.37,28.08
30.41,-81.35,27.74
30.41,-79.57,29.62
30.41,-79.55,29.62
30.41,-79.53,29.65
30.41,-79.51,29.66
30.41,-79.49,29.65
30.41,-79.47,29.6
30.41,-79.45,29.54
30.41,-79.29,29.37
30.41,-79.27,29.36
30.41,-79.13,29.36
30.41,-79.11,29.37
30.39,-81.63,30.3
30.39,-81.61,30.32
30.39,-81.39,28.29
30.39,-81.37,28.01
30.39,-81.35,27.83
30.39,-79.61,29.7
30.39,-79.57,29.59
30.39,-79.55,29.62
30.39,-79.53,29.7
30.39,-79.51,29.72
30.39,-79.49,29.64
30.39,-79.47,29.62
30.39,-79.45,29.62
30.39,-79.37,29.45
30.39,-79.33,29.42
30.39,-79.31,29.39
30.39,-79.29,29.36
30.39,-79.27,29.34
30.39,-79.21,29.36
30.39,-79.15,29.29
30.39,-79.13,29.31
30.39,-79.11,29.35
30.39,-79.09,29.32
30.39,-79.07,29.24
30.39,-79.05,29.32
30.37,-81.39,28.3
30.37,-81.37,28.22
30.37,-81.35,27.94
30.37,-81.33,27.74
30.37,-79.61,29.69
30.37,-79.59,29.71
30.37,-79.57,29.61
30.37,-79.55,29.66
30.37,-79.53,29.7
30.37,-79.51,29.59
30.37,-79.49,29.59
30.37,-79.47,29.6
30.37,-79.45,29.61
30.37,-79.43,29.57
30.37,-79.39,29.48
30.37,-79.37,29.49
30.37,-79.35,29.56
30.37,-79.33,29.5
30.37,-79.31,29.45
30.37,-79.21,29.32
30.37,-79.13,29.3
30.37,-79.11,29.27
30.37,-79.07,29.23
30.37,-79.05,29.27
30.37,-79.03,29.34
30.37,-78.99,29.3
30.37,-78.97,29.32
30.35,-81.61,30.56
30.35,-81.39,28.45
30.35,-81.37,28.25
30.35,-81.35,28.1
30.35,-81.33,27.77
30.35,-81.31,27.66
30.35,-79.59,29.62
30.35,-79.57,29.67
30.35,-79.55,29.66
30.35,-79.53,29.74
30.35,-79.51,29.58
30.35,-79.49,29.51
30.35,-79.47,29.53
30.35,-79.45,29.51
30.35,-79.43,29.44
30.35,-79.37,29.5
30.35,-79.35,29.51
30.35,-79.33,29.49
30.35,-79.31,29.46
30.35,-78.99,29.2
30.35,-78.97,29.17
30.35,-78.95,29.17
30.35,-78.93,29.2
30.33,-81.39,28.26
30.33,-81.37,28.23
30.33,-81.35,28.21
30.33,-81.33,28.09
30.33,-79.53,29.61
30.33,-79.51,29.6
30.33,-79.49,29.55
30.33,-79.47,29.58
30.33,-79.45,29.5
30.33,-79.37,29.49
30.33,-79.35,29.49
30.33,-79.33,29.47
30.33,-79.31,29.44
30.33,-79.17,29.51
30.33,-79.15,29.55
30.33,-78.95,29.16
30.33,-78.93,29.15
30.33,-78.91,29.12
30.31,-81.65,30.63
30.31,-79.61,29.6
30.31,-79.51,29.58
30.31,-79.49,29.55
30.31,-79.37,29.46
30.31,-79.35,29.46
30.31,-79.33,29.44
30.31,-79.31,29.43
30.31,-79.15,29.5
30.31,-79.13,29.4
30.31,-79.11,29.36
30.29,-79.35,29.42
30.29,-79.33,29.42
30.29,-79.31,29.43
30.29,-79.11,29.32
30.29,-79.09,29.37
30.29,-79.07,29.39
30.27,-79.35,29.42
30.27,-79.33,29.48
30.27,-79.31,29.5
30.27,-79.07,29.33
30.27,-79.05,29.42
30.27,-78.77,29.1
30.27,-78.75,29.13
30.27,-78.73,29.11
30.27,-78.71,29.07
30.27,-78.69,29.05
30.27,-78.67,29.05
30.25,-79.33,29.49
30.25,-79.31,29.49
30.25,-79.07,29.31
30.25,-79.05,29.35
30.25,-78.75,29.3
30.25,-78.73,29.37
30.25,-78.71,29.24
30.25,-78.69,29.17
30.25,-78.67,29.06
30.25,-78.65,29.08
30.25,-78.63,29.05
30.25,-78.61,29.01
30.25,-78.39,28.97
30.25,-78.37,28.96
30.23,-78.83,29.09
30.23,-78.81,29.07
30.23,-78.79,29.08
30.23,-78.77,29.17
30.23,-78.75,29.24
30.23,-78.73,29.41
30.23,-78.71,29.2
30.23,-78.69,29.18
30.23,-78.67,29.29
30.23,-78.65,29.22
30.23,-78.63,29.15
30.23,-78.61,29.06
