lat,lon,sst
29.15,-79.21,29.41
28.93,-79.39,29.67
28.93,-79.37,29.65
28.91,-79.41,29.66
28.91,-79.39,29.65
28.89,-79.39,29.62
28.89,-79.37,29.6
28.89,-79.35,29.47
28.89,-79.33,29.44
28.87,-79.39,29.62
28.87,-79.37,29.57
28.87,-79.35,29.56
28.87,-79.33,29.52
28.85,-79.49,29.5
28.85,-79.35,29.58
28.85,-79.33,29.56
28.83,-79.37,29.63
28.83,-79.35,29.64
28.81,-79.39,29.66
28.81,-79.37,29.67
28.81,-79.35,29.53
28.79,-79.39,29.76
28.79,-79.37,29.69
28.79,-79.35,29.52
28.75,-79.39,29.46
28.47,-76.51,29.3
28.45,-76.51,29.23
28.37,-76.23,29.55
28.35,-76.25,29.58
28.35,-76.23,29.61
28.33,-76.25,29.49
28.15,-76.23,29.39
28.15,-76.19,29.7
28.13,-76.25,29.45
28.13,-76.23,29.41
28.13,-76.19,29.65
28.11,-76.25,29.56
28.11,-76.21,29.55
28.11,-76.19,29.6
28.09,-76.19,29.55
28.05,-76.35,29.44
28.03,-76.35,29.47
27.99,-76.41,29.4
27.99,-76.35,29.51
27.99,-76.29,29.58
27.99,-76.27,29.61
27.99,-76.21,29.67
27.97,-76.37,29.52
27.97,-76.35,29.52
27.97,-76.33,29.5
27.97,-76.19,29.73
27.95,-76.37,29.58
27.95,-76.35,29.74
27.95,-76.33,29.68
27.95,-76.29,29.57
27.95,-76.25,29.47
27.93,-76.37,29.59
27.93,-76.35,29.71
27.93,-76.33,29.8
27.93,-76.29,29.49
27.93,-76.27,29.47
27.93,-76.25,29.48
27.91,-76.39,29.48
27.91,-76.37,29.55
27.91,-76.35,29.58
27.91,-76.29,29.46
27.91,-76.27,29.46
27.89,-76.41,29.41
27.89,-76.39,29.48
27.89,-76.37,29.52
27.87,-76.43,29.45
27.87,-76.41,29.43
27.87,-76.39,29.45
27.87,-76.37,29.49
27.85,-76.43,29.44
27.85,-76.41,29.46
27.83,-76.47,29.39
27.83,-76.45,29.46
27.83,-76.43,29.51
27.81,-76.49,29.44
27.81,-76.47,29.42
27.81,-76.45,29.46
27.81,-76.43,29.49
27.79,-76.49,29.44
27.79,-76.47,29.44
27.79,-76.45,29.5
27.77,-76.51,29.49
27.77,-76.49,29.51
27.77,-76.47,29.47
27.77,-76.45,29.5
27.77,-76.33,29.8
27.77,-76.31,29.76
27.77,-76.29,29.74
27.75,-76.55,29.34
27.75,-76.53,29.41
27.75,-76.51,29.48
27.75,-76.49,29.5
27.75,-76.35,29.82
27.75,-76.33,29.84
27.75,-76.31,29.8
27.73,-76.55,29.33
27.73,-76.53,29.41
27.73,-76.51,29.43
27.73,-76.39,29.67
27.73,-76.37,29.69
27.73,-76.35,29.77
27.73,-76.33,29.8
27.71,-76.39,29.69
27.71,-76.37,29.72
27.69,-76.57,29.27
27.69,-76.55,29.27
27.69,-76.51,29.42
27.69,-76.49,29.44
27.69,-76.45,29.57
27.69,-76.43,29.54
27.67,-76.53,29.4
27.67,-76.51,29.45
27.67,-76.49,29.47
27.67,-76.47,29.53
27.67,-76.45,29.54
27.65,-76.53,29.38
27.65,-76.51,29.42
27.65,-76.49,29.49
27.65,-76.47,29.48
27.63,-76.51,29.39
27.63,-76.35,29.65
27.63,-76.33,29.69
27.63,-76.31,29.74
27.61,-76.41,29.59
27.61,-76.39,29.54
27.61,-76.37,29.59
27.61,-76.35,29.64
27.61,-76.33,29.7
27.61,-76.31,29.73
27.59,-76.53,29.32
27.59,-76.43,29.63
27.59,-76.39,29.53
27.59,-76.37,29.54
27.57,-76.55,29.31
27.57,-76.53,29.34
27.55,-78.75,29.63
27.55,-78.73,29.61
27.55,-78.71,29.6
27.53,-78.93,29.74
27.53,-78.91,29.71
27.53,-78.73,29.6
27.53,-78.71,29.61
27.45,-78.67,29.76
27.05,-80.95,28.91
27.05,-80.93,28.91
27.03,-80.97,28.91
27.03,-80.95,28.91
27.01,-80.99,28.91
27.01,-80.97,28.91
27.01,-80.95,28.91
26.85,-76.75,29.23
26.85,-76.73,29.23
26.85,-76.71,29.29
26.83,-76.75,29.21
26.83,-76.73,29.22
26.83,-76.71,29.3
26.73,-76.47,29.58
26.71,-76.49,29.62
26.71,-76.47,29.58
26.71,-76.45,29.57
26.71,-76.43,29.6
26.69,-81.83,29.36
26.69,-76.59,29.55
26.69,-76.57,29.6
26.69,-76.55,29.67
26.69,-76.53,29.66
26.69,-76.51,29.77
26.69,-76.49,29.73
26.69,-76.47,29.63
26.69,-76.45,29.65
26.69,-76.43,29.66
26.67,-81.87,29.49
26.67,-81.85,29.39
26.67,-76.59,29.6
26.67,-76.57,29.62
26.67,-76.55,29.73
26.67,-76.53,29.75
26.67,-76.51,29.83
26.67,-76.49,29.76
26.67,-76.43,29.63
26.67,-76.41,29.65
26.65,-81.89,29.5
26.65,-76.59,29.62
26.65,-76.57,29.68
26.65,-76.55,29.69
26.65,-76.53,29.67
26.65,-76.51,29.67
26.65,-76.49,29.65
26.65,-76.47,29.76
26.65,-76.45,29.68
26.65,-76.43,29.76
26.65,-76.41,29.77
26.63,-81.91,29.69
26.63,-76.79,29.34
26.63,-76.77,29.33
26.63,-76.57,29.66
26.63,-76.55,29.68
26.63,-76.51,29.6
26.63,-76.49,29.64
26.63,-76.47,29.76
26.63,-76.45,29.66
26.63,-76.43,29.63
26.61,-81.91,29.97
26.61,-76.81,29.3
26.61,-76.79,29.34
26.61,-76.77,29.33
26.61,-76.51,29.62
26.61,-76.49,29.61
26.61,-76.47,29.64
26.59,-81.91,29.99
26.59,-76.81,29.31
26.59,-76.79,29.35
26.59,-76.51,29.62
26.59,-76.49,29.6
26.59,-76.47,29.61
26.59,-76.45,29.6
26.57,-76.85,29.39
26.57,-76.83,29.4
26.57,-76.49,29.68
26.57,-76.47,29.74
26.57,-76.45,29.79
26.57,-76.43,29.7
26.55,-76.83,29.38
26.55,-76.49,29.61
26.55,-76.47,29.71
26.55,-76.45,29.74
26.55,-76.43,29.74
26.55,-76.41,29.7
26.53,-76.51,29.64
26.53,-76.49,29.68
26.53,-76.47,29.75
26.53,-76.45,29.8
26.53,-76.43,29.73
26.53,-76.41,29.74
26.53,-76.39,29.72
26.51,-76.77,29.42
26.51,-76.75,29.42
26.51,-76.73,29.46
26.51,-76.61,29.47
26.51,-76.59,29.52
26.51,-76.57,29.55
26.51,-76.55,29.52
26.51,-76.53,29.58
26.51,-76.51,29.62
26.51,-76.49,29.61
26.51,-76.47,29.67
26.51,-76.45,29.72
26.51,-76.43,29.7
26.51,-76.41,29.73
26.49,-76.85,29.48
26.49,-76.77,29.43
26.49,-76.67,29.5
26.49,-76.65,29.49
26.49,-76.63,29.44
26.49,-76.61,29.46
26.49,-76.59,29.51
26.49,-76.57,29.55
26.49,-76.55,29.53
26.49,-76.53,29.53
26.49,-76.51,29.55
26.49,-76.49,29.54
26.49,-76.47,29.52
26.49,-76.45,29.73
26.49,-76.43,29.72
26.47,-76.73,29.48
26.47,-76.71,29.5
26.47,-76.69,29.5
26.47,-76.67,29.48
26.47,-76.65,29.49
26.47,-76.63,29.48
26.47,-76.61,29.49
26.47,-76.55,29.54
26.47,-76.53,29.54
26.47,-76.51,29.55
26.47,-76.49,29.49
26.47,-76.47,29.46
26.47,-76.43,29.59
26.47,-76.41,29.58
26.45,-81.87,30.38
26.45,-76.73,29.46
26.45,-76.71,29.48
26.45,-76.69,29.47
26.45,-76.67,29.46
26.45,-76.49,29.48
26.45,-76.47,29.49
26.45,-76.43,29.57
26.45,-76.41,29.54
26.43,-81.93,30.46
26.43,-81.89,30.33
26.43,-81.87,30.36
26.43,-76.71,29.48
26.43,-76.49,29.46
26.43,-76.47,29.48
26.43,-76.45,29.59
26.43,-76.43,29.68
26.43,-76.41,29.66
26.41,-81.97,30.33
26.41,-81.95,30.38
26.41,-81.93,30.41
26.41,-81.91,30.48
26.41,-76.51,29.48
26.41,-76.49,29.5
26.41,-76.47,29.5
26.41,-76.45,29.55
26.41,-76.43,29.63
26.39,-81.97,30.34
26.39,-81.93,30.39
26.39,-81.91,30.55
26.39,-81.89,30.69
26.39,-81.85,30.54
26.39,-76.65,29.34
26.39,-76.55,29.41
26.39,-76.51,29.5
26.39,-76.49,29.5
26.39,-76.47,29.47
26.39,-76.45,29.52
26.37,-81.95,30.29
26.37,-81.93,30.28
26.37,-81.91,30.38
26.37,-81.89,30.64
26.37,-81.85,30.34
26.37,-76.55,29.42
26.37,-76.53,29.42
26.37,-76.51,29.46
26.37,-76.49,29.51
26.37,-76.47,29.53
26.37,-76.45,29.57
26.35,-81.97,30.28
26.35,-81.95,30.25
26.35,-81.93,30.19
26.35,-81.91,30.22
26.35,-81.89,30.48
26.35,-81.87,30.57
26.35,-81.85,30.55
26.35,-76.45,29.57
26.33,-81.97,30.32
26.33,-81.95,30.29
26.33,-81.93,30.24
26.33,-81.91,30.33
26.33,-81.87,30.14
26.31,-81.97,30.34
26.31,-81.93,30.27
26.31,-81.91,30.27
26.31,-81.87,30.42
26.31,-81.85,30.41
26.29,-81.97,30.45
26.29,-81.93,30.37
26.29,-81.91,30.33
26.29,-81.85,30.54
26.27,-81.93,30.38
26.27,-81.91,30.37
26.27,-76.97,29.44
26.25,-77.03,29.43
26.25,-77.01,29.41
26.25,-76.99,29.37
26.25,-76.97,29.41
26.25,-76.95,29.41
26.25,-76.93,29.42
26.25,-76.91,29.5
26.25,-76.89,29.54
26.23,-77.05,29.43
26.23,-77.03,29.45
26.23,-77.01,29.42
26.23,-76.99,29.47
26.23,-76.97,29.42
26.23,-76.95,29.41
26.23,-76.93,29.45
26.23,-76.91,29.52
26.21,-77.07,29.4
26.21,-77.05,29.43
26.21,-77.03,29.44
26.21,-77.01,29.41
26.21,-76.99,29.4
26.21,-76.97,29.36
26.21,-76.95,29.33
26.19,-77.07,29.43
26.19,-77.05,29.42
26.17,-76.87,29.45
26.17,-76.85,29.44
26.15,-76.89,29.48
26.15,-76.87,29.47
26.15,-76.85,29.5
26.15,-76.83,29.49
26.15,-76.81,29.46
26.13,-81.95,30.69
26.13,-81.93,30.72
26.13,-81.91,30.62
26.13,-76.89,29.54
26.13,-76.87,29.52
26.13,-76.85,29.49
26.13,-76.83,29.54
26.13,-76.81,29.55
26.11,-81.95,30.7
26.11,-81.93,30.66
26.11,-81.91,30.58
26.11,-81.89,30.5
26.11,-81.87,30.47
26.11,-76.85,29.5
26.11,-76.83,29.57
26.11,-76.81,29.56
26.09,-81.97,30.64
26.09,-81.95,30.65
26.09,-81.93,30.66
26.09,-81.91,30.61
26.09,-81.89,30.59
26.09,-81.87,30.56
26.09,-76.85,29.48
26.09,-76.83,29.53
26.07,-81.97,30.66
26.07,-81.95,30.59
26.07,-81.93,30.58
26.07,-81.91,30.57
26.07,-81.89,30.61
26.07,-76.87,29.48
26.07,-76.85,29.47
26.07,-76.83,29.47
26.07,-76.79,29.47
26.05,-81.93,30.66
26.05,-81.91,30.58
26.05,-81.89,30.5
26.05,-76.91,29.44
26.05,-76.89,29.48
26.05,-76.87,29.48
26.05,-76.85,29.49
26.05,-76.83,29.46
26.05,-76.81,29.45
26.05,-76.79,29.47
26.03,-81.93,30.67
26.03,-81.81,30.76
26.03,-76.91,29.43
26.03,-76.89,29.44
26.03,-76.87,29.46
26.03,-76.85,29.51
26.03,-76.83,29.48
26.01,-81.97,30.73
26.01,-81.81,30.82
26.01,-76.89,29.46
26.01,-76.87,29.46
