lat,lon,sst
30.49,-81.29,28.57
30.49,-81.27,28.58
30.49,-80.51,29.26
30.49,-80.49,29.18
30.49,-80.47,29.18
30.49,-80.45,29.17
30.49,-80.43,29.15
30.49,-80.41,29.18
30.49,-80.39,29.67
30.49,-80.37,30.49
30.49,-80.35,30.51
30.49,-80.33,30.44
30.49,-80.31,30.52
30.49,-80.29,30.55
30.49,-80.27,30.55
30.49,-80.25,30.57
30.49,-80.21,30.69
30.49,-80.19,30.61
30.49,-80.17,30.56
30.49,-80.15,30.56
30.49,-80.13,30.66
30.49,-80.11,30.73
30.49,-80.09,30.69
30.49,-80.07,30.72
30.49,-80.05,30.8
30.49,-80.03,30.82
30.49,-80.01,30.93
30.49,-79.99,31.05
30.49,-79.97,31.09
30.49,-79.95,31.12
30.49,-79.93,31.07
30.49,-79.91,31.07
30.49,-79.89,31.17
30.49,-79.87,31.17
30.49,-79.85,31.22
30.49,-79.83,31.23
30.49,-79.81,31.23
30.49,-79.79,31.22
30.49,-79.77,31.19
30.49,-79.75,31.15
30.49,-79.73,31.11
30.49,-79.71,31.06
30.49,-79.69,31.04
30.49,-79.67,31.07
30.49,-79.65,31.11
30.49,-79.63,31.1
30.49,-79.61,31.08
30.49,-79.59,31.07
30.49,-79.57,31.03
30.49,-79.55,30.96
30.49,-79.53,31.0
30.49,-79.51,30.95
30.49,-79.49,31.05
30.49,-79.47,31.03
30.49,-79.45,30.99
30.49,-79.43,30.98
30.49,-79.41,30.95
30.49,-79.39,30.91
30.49,-79.37,30.88
30.49,-79.35,30.87
30.49,-79.33,30.89
30.49,-79.31,30.93
30.49,-78.99,31.16
30.49,-78.97,30.94
30.49,-78.93,30.96
30.49,-78.91,30.92
30.49,-78.89,30.87
30.49,-78.87,30.84
30.49,-78.85,30.81
30.49,-78.83,30.86
30.49,-78.81,30.82
30.49,-78.79,30.81
30.49,-78.77,30.85
30.49,-78.75,30.83
30.49,-78.73,30.8
30.49,-78.71,30.91
30.49,-78.65,31.13
30.49,-78.63,31.12
30.49,-78.61,31.13
30.49,-78.59,31.18
30.49,-78.57,31.19
30.49,-78.55,31.09
30.49,-78.53,31.07
30.49,-78.51,31.02
30.49,-78.49,31.04
30.49,-78.47,31.06
30.49,-78.45,31.08
30.49,-78.43,31.16
30.49,-78.41,31.22
30.49,-78.39,31.21
30.49,-78.37,31.15
30.49,-78.35,31.16
30.49,-78.33,31.23
30.49,-78.31,31.26
30.49,-78.29,31.34
30.49,-78.27,31.39
