lat,lon,sst
41.11,-73.33,23.31
41.11,-73.31,23.14
41.11,-73.29,23.13
41.09,-73.41,23.38
41.09,-73.37,23.59
41.09,-73.35,23.44
41.09,-73.33,23.36
41.09,-73.31,23.13
41.09,-73.29,23.15
41.07,-73.39,23.25
41.07,-73.37,23.3
41.07,-73.35,23.47
41.05,-73.47,23.31
41.05,-73.45,23.21
41.05,-73.43,23.04
41.05,-73.41,22.76
41.05,-73.39,22.71
41.05,-73.37,22.71
41.03,-73.49,23.4
41.03,-73.47,23.32
41.03,-73.45,23.06
41.03,-73.43,22.88
41.03,-73.41,22.76
41.03,-73.39,22.73
41.01,-73.61,23.8
41.01,-73.59,23.78
41.01,-73.43,22.93
41.01,-73.41,22.88
41.01,-73.39,22.77
40.99,-73.61,23.74
40.99,-73.55,23.15
40.99,-73.49,22.88
40.99,-73.47,22.98
40.99,-73.45,22.98
40.99,-73.43,22.79
40.99,-73.41,22.7
40.97,-73.61,23.48
40.97,-73.59,23.47
40.97,-73.57,23.18
40.97,-73.55,23.12
40.97,-73.53,23.03
40.97,-73.51,22.87
40.97,-73.49,22.87
40.97,-73.47,23.02
40.97,-73.45,23.04
40.97,-73.43,22.93
40.95,-73.63,23.42
40.95,-73.61,23.45
40.95,-73.59,23.44
40.95,-73.57,23.32
40.95,-73.55,23.19
40.95,-73.53,23.07
40.95,-73.51,23.06
40.95,-73.45,23.01
40.93,-73.71,23.19
40.93,-73.69,23.16
40.93,-73.67,23.21
40.93,-73.65,23.4
40.93,-73.63,23.43
40.93,-73.61,23.54
40.93,-73.59,23.61
40.93,-73.57,23.42
40.93,-73.55,23.39
40.93,-73.53,23.34
40.93,-73.51,23.2
40.91,-73.71,23.24
40.91,-73.69,23.23
40.91,-73.63,23.44
40.91,-73.61,23.57
40.89,-73.67,23.44
40.89,-73.65,23.44
40.87,-73.67,23.42
40.71,-73.13,24.37
40.71,-73.11,24.31
40.71,-73.09,24.32
40.69,-73.13,24.39
40.69,-73.11,24.34
40.69,-73.09,24.22
40.69,-73.07,24.14
