lat,lon,sst
37.59,-69.99,27.9
37.59,-69.97,27.92
37.59,-69.95,27.92
37.59,-69.93,27.93
37.57,-69.99,27.89
37.57,-69.97,27.92
37.57,-69.95,27.91
37.57,-69.93,27.88
37.57,-69.89,27.82
37.57,-69.87,27.99
37.57,-69.85,27.96
37.57,-69.83,27.84
37.57,-69.81,27.85
37.57,-69.79,27.76
37.57,-69.77,27.7
37.57,-69.75,27.67
37.55,-69.99,27.87
37.55,-69.97,27.92
37.55,-69.95,27.91
37.55,-69.93,27.88
37.55,-69.89,27.99
37.55,-69.87,27.99
37.55,-69.85,27.95
37.55,-69.83,27.84
37.55,-69.81,27.88
37.55,-69.79,27.75
37.55,-69.77,27.69
37.55,-69.75,27.66
37.53,-70.01,27.79
37.53,-69.99,27.85
37.53,-69.97,27.91
37.53,-69.95,27.92
37.53,-69.89,27.8
37.53,-69.87,28.01
37.53,-69.85,27.93
37.53,-69.83,27.85
37.53,-69.81,27.91
37.53,-69.79,27.73
37.53,-69.77,27.7
37.53,-69.75,27.67
37.51,-69.99,27.86
37.51,-69.97,27.84
37.51,-69.95,27.85
37.51,-69.89,27.75
37.51,-69.87,27.86
37.51,-69.83,27.91
37.51,-69.81,27.91
37.51,-69.77,27.78
37.51,-69.75,27.71
37.49,-69.29,27.63
37.49,-69.27,27.59
37.49,-69.25,27.57
37.47,-70.05,27.48
37.47,-70.03,27.41
37.47,-69.35,27.42
37.47,-69.33,27.96
37.47,-69.31,27.97
37.47,-69.29,27.54
37.47,-69.27,27.54
37.47,-69.25,27.49
37.47,-69.23,27.51
37.45,-70.41,27.32
37.45,-70.11,27.6
37.45,-70.09,27.6
37.45,-70.07,27.61
37.45,-70.05,27.56
37.45,-70.03,27.5
37.45,-69.59,27.28
37.45,-69.57,27.22
37.45,-69.35,27.43
37.45,-69.33,27.42
37.45,-69.31,27.49
37.45,-69.29,27.5
37.45,-69.27,27.58
37.45,-69.25,27.51
37.45,-69.23,27.49
37.43,-70.43,27.53
37.43,-70.41,27.51
37.43,-70.07,27.6
37.43,-70.05,27.54
37.43,-70.03,27.51
37.43,-69.95,27.6
37.43,-69.93,27.61
37.43,-69.73,27.47
37.43,-69.37,27.44
37.43,-69.35,27.51
37.43,-69.33,27.57
37.43,-69.31,27.49
37.43,-69.29,27.48
37.43,-69.27,27.51
37.43,-69.25,27.51
37.43,-69.23,27.46
37.41,-70.51,27.9
37.41,-70.49,27.81
37.41,-70.45,27.85
37.41,-70.43,27.87
37.41,-70.41,27.74
37.41,-70.39,27.65
37.41,-70.29,27.78
37.41,-69.95,27.58
37.41,-69.93,27.58
37.41,-69.91,27.56
37.41,-69.35,27.53
37.41,-69.33,27.56
37.41,-69.31,27.52
37.41,-69.29,27.55
37.41,-69.27,27.52
37.41,-69.25,27.51
37.39,-70.57,27.86
37.39,-70.55,27.88
37.39,-70.53,28.03
37.39,-70.51,28.11
37.39,-70.49,28.01
37.39,-70.39,27.79
37.39,-70.37,27.93
37.39,-70.35,28.01
37.39,-70.33,28.01
37.39,-70.31,27.9
37.39,-70.29,27.93
37.39,-70.27,27.85
37.39,-70.25,27.76
37.39,-70.23,27.91
37.39,-69.83,27.83
37.39,-69.81,27.84
37.39,-69.73,28.15
37.39,-69.71,28.18
37.39,-69.69,28.25
37.39,-69.67,28.03
37.39,-69.65,27.56
37.39,-69.63,27.57
37.39,-69.61,27.56
37.39,-69.59,27.92
37.39,-69.57,27.89
37.39,-69.37,27.45
37.39,-69.35,27.5
37.39,-69.33,27.53
37.39,-69.31,27.51
37.39,-69.29,27.49
37.37,-70.49,27.93
37.37,-70.47,27.88
37.37,-70.45,27.84
37.37,-70.43,27.84
37.37,-70.41,27.84
37.37,-70.37,28.01
37.37,-70.35,28.0
37.37,-70.33,28.09
37.37,-70.31,28.09
37.37,-70.29,28.1
37.37,-70.27,27.99
37.37,-70.25,27.97
