lat,lon,sst
38.91,-74.21,25.97
38.91,-74.19,26.0
38.85,-74.03,25.95
38.85,-74.01,25.95
38.85,-73.99,25.95
38.85,-73.77,26.63
38.85,-73.75,26.63
38.85,-73.73,26.61
38.85,-73.71,26.57
38.85,-73.69,26.59
38.85,-73.67,26.61
38.83,-74.09,26.09
38.83,-74.07,26.17
38.83,-74.05,26.2
38.83,-74.03,26.04
38.83,-74.01,25.97
38.83,-73.99,25.95
38.83,-73.85,26.68
38.83,-73.83,26.66
38.83,-73.81,26.63
38.83,-73.79,26.64
38.83,-73.77,26.65
38.81,-74.11,25.9
38.81,-74.09,26.06
38.81,-74.07,26.19
38.81,-74.05,26.25
38.81,-74.03,26.1
38.79,-74.09,26.09
38.79,-74.07,26.12
38.79,-74.05,26.08
38.77,-74.09,26.09
38.77,-74.07,26.1
38.75,-74.09,26.11
38.75,-74.07,26.09
38.73,-74.39,25.64
38.73,-74.37,25.64
38.73,-74.11,26.09
38.73,-74.09,26.03
38.71,-74.41,25.62
38.71,-74.39,25.66
38.71,-74.37,25.79
38.71,-74.13,26.1
38.71,-74.11,26.1
38.69,-74.41,25.62
38.69,-74.39,25.77
38.69,-74.37,25.81
38.69,-74.35,25.85
38.69,-74.33,25.8
38.67,-75.11,26.41
38.67,-74.39,26.06
38.67,-74.37,26.09
38.67,-74.35,26.09
38.67,-74.33,26.1
38.67,-74.11,26.32
38.67,-74.09,26.21
38.65,-75.13,26.36
38.65,-75.11,26.37
38.65,-74.39,26.05
38.65,-74.37,26.14
38.65,-74.35,26.2
38.65,-74.09,26.17
38.65,-74.07,26.17
38.63,-74.09,26.17
38.61,-74.43,26.35
38.61,-74.41,26.4
38.59,-75.19,27.02
38.59,-75.17,27.01
38.59,-75.15,26.99
38.59,-74.43,26.47
38.59,-74.41,26.51
38.53,-74.23,26.74
38.53,-74.07,26.93
38.53,-74.05,26.95
38.53,-74.03,26.97
38.53,-74.01,27.02
38.53,-73.99,27.06
38.53,-73.97,27.01
38.53,-73.95,27.02
38.51,-74.91,25.35
38.51,-74.89,25.43
38.51,-74.87,25.47
38.51,-74.83,25.81
38.51,-74.81,25.81
38.51,-74.03,27.04
38.51,-74.01,27.06
38.51,-73.99,27.06
38.51,-73.97,27.06
38.51,-73.95,27.05
38.51,-73.93,26.96
38.49,-74.89,25.35
38.49,-74.87,25.41
38.49,-74.85,25.52
38.49,-74.83,25.58
38.49,-74.81,25.71
38.49,-74.01,27.1
38.49,-73.99,27.06
