lat,lon,sst
40.79,-73.87,23.18
40.77,-73.85,23.18
40.63,-73.59,22.54
40.63,-73.49,22.2
40.61,-73.57,22.37
40.61,-73.51,22.18
40.09,-72.47,22.87
40.09,-72.45,22.89
40.09,-72.43,22.99
39.91,-73.89,22.83
39.89,-73.89,22.81
39.89,-73.87,22.82
39.89,-73.85,22.79
39.87,-73.89,22.8
39.87,-73.87,22.84
39.87,-73.85,22.82
39.87,-73.83,22.79
39.87,-73.81,22.79
39.87,-73.79,22.77
39.87,-73.77,22.73
39.85,-73.87,22.79
39.85,-73.85,22.79
39.85,-73.83,22.76
39.85,-73.81,22.93
39.85,-73.79,22.92
39.85,-73.77,22.8
39.85,-73.75,22.78
39.85,-71.23,24.3
39.85,-71.21,24.3
39.83,-73.79,22.99
39.81,-73.73,23.15
39.81,-73.71,23.16
39.79,-73.73,23.16
39.79,-73.71,23.25
39.71,-74.13,22.78
39.71,-74.11,22.77
39.71,-74.09,22.84
39.71,-74.01,23.37
39.71,-73.99,23.31
39.71,-73.97,23.26
39.71,-73.95,23.23
39.71,-73.93,23.24
39.69,-74.17,23.67
39.69,-74.15,23.4
39.69,-74.13,22.83
39.69,-74.11,22.81
39.69,-74.09,22.88
39.69,-74.07,23.19
39.69,-74.05,23.44
39.69,-74.03,23.46
39.69,-74.01,23.5
39.69,-73.99,23.33
39.69,-73.97,23.27
39.69,-73.65,23.06
39.67,-75.55,24.95
39.67,-74.21,23.62
39.67,-74.19,23.74
39.67,-74.17,23.61
39.67,-74.15,22.77
39.67,-74.13,22.81
39.67,-74.11,22.85
39.67,-74.09,23.13
39.67,-74.07,23.53
39.67,-74.05,23.62
39.67,-74.03,23.48
39.67,-74.01,23.45
39.67,-73.99,23.21
39.65,-75.57,25.13
39.65,-75.55,25.03
39.65,-74.21,23.68
39.65,-74.19,23.74
39.65,-74.17,22.91
39.65,-74.15,22.82
39.65,-74.13,22.83
39.65,-74.11,23.07
39.65,-74.09,23.1
39.65,-74.07,23.73
39.65,-74.05,23.83
39.65,-74.03,24.01
39.65,-73.61,22.96
39.63,-75.59,25.17
39.63,-75.57,25.13
39.63,-74.25,23.72
39.63,-74.23,23.76
39.63,-74.21,23.74
39.63,-74.17,22.97
